team_type,scenario_profile,player_id,name,role,minutes,overall,build_up,progression,creation,finishing,defending,duels,retention,goalkeeping,uncertainty,synthetic
real,real_xi_set_06,SYN-W1,L. Messi,W1,3834.0,0.8327019832961582,0.6180466806720493,0.9055959745769304,0.948299724867384,0.9734699926446616,0.3108360057761186,0.589943530715964,0.4786685134400633,0.4043028992254805,0.0753707580810284,False
real,real_xi_set_06,SYN-W2,M. Rashford,W2,2820.0,0.683823961586197,0.5395512781441095,0.7424163284614242,0.7939566590659047,0.8440330419620903,0.2812518844772779,0.3520661634389584,0.4141284707349353,0.4783012749348689,0.0878829008130657,False
real,real_xi_set_06,SYN-ST,O. Dembele,ST,2764.0,0.7411214479612049,0.662777051096792,0.7724913943194567,0.8884879084590284,0.9280927764430096,0.2624359420664008,0.2571288022121382,0.5550775541433375,0.4467863423695978,0.0887687119753338,False
real,real_xi_set_07,SYN-GK,L. Hornicek,GK,4220.0,0.7876265308470172,0.3660852720730639,0.3094751164883893,0.3099237670214717,0.3186822542325283,0.2071535262410329,0.1746928336023882,0.7639594600277386,0.9996646498695336,0.0718410567903778,False
real,real_xi_set_07,SYN-CB1,B. Mechele,CB1,5270.0,0.7073087044532894,0.7479817640375996,0.3641402372845332,0.3911904585022014,0.5094256512391125,0.6625621182930959,0.6328775514047743,0.8294391473855117,0.6834307582300887,0.0642870696522883,False
real,real_xi_set_07,SYN-CB2,N. Otamendi,CB2,4243.0,0.7100013786997497,0.698734939828358,0.3852613112708375,0.3586611222274048,0.4391469549797796,0.6420735610530376,0.7476446132343418,0.7874213174071151,0.6449988337082831,0.0716460780479048,False
real,real_xi_set_07,SYN-FB1,J. Hadjam,FB1,1934.0,0.745403673407056,0.5787173053855851,0.8382656681696371,0.6381303858146841,0.4622794161613225,0.7577022281052311,0.8925872265739877,0.5242425737653298,0.3686022657094377,0.1061208458284146,False
real,real_xi_set_07,SYN-FB2,N. Mendes,FB2,3391.0,0.7103090167412799,0.7387296322747439,0.7865855738678991,0.6972278128109684,0.6136203400884093,0.5792449221465932,0.7439916647899244,0.6184724739801535,0.6078196950012679,0.0801428980321012,False
real,real_xi_set_07,SYN-DM,Rodri,DM,2811.0,0.6861275926502921,0.9039289927251551,0.5523575160255001,0.5596753011208864,0.4210374739736437,0.6126617776135338,0.7254504290382311,0.6969721050599981,0.6621970697110556,0.0880234760575071,False
real,real_xi_set_07,SYN-CM,M. Olise,CM,4569.0,0.8102143473077419,0.7091114828456158,0.8934296224709991,0.90274240338615,0.8368737855003541,0.3756585754153179,0.7048010000850327,0.5303449823639997,0.502077930342978,0.0690427941176097,False
real,real_xi_set_07,SYN-AM,J. Quintero,AM,1988.0,0.7829120220261333,0.7960883434000997,0.7950395820816165,0.9314743294598756,0.7112767346116694,0.2543543224444167,0.2290386016908548,0.5172206053825957,0.4602850453259554,0.1046696441497659,False
real,real_xi_set_07,SYN-W1,L. Messi,W1,3834.0,0.8327019832961582,0.6180466806720493,0.9055959745769304,0.948299724867384,0.9734699926446616,0.3108360057761186,0.589943530715964,0.4786685134400633,0.4043028992254805,0.0753707580810284,False
real,real_xi_set_07,SYN-W2,M. Rashford,W2,2820.0,0.683823961586197,0.5395512781441095,0.7424163284614242,0.7939566590659047,0.8440330419620903,0.2812518844772779,0.3520661634389584,0.4141284707349353,0.4783012749348689,0.0878829008130657,False
real,real_xi_set_07,SYN-ST,O. Dembele,ST,2764.0,0.7411214479612049,0.662777051096792,0.7724913943194567,0.8884879084590284,0.9280927764430096,0.2624359420664008,0.2571288022121382,0.5550775541433375,0.4467863423695978,0.0887687119753338,False
real,real_xi_set_08,SYN-GK,L. Hornicek,GK,4220.0,0.7876265308470172,0.3660852720730639,0.3094751164883893,0.3099237670214717,0.3186822542325283,0.2071535262410329,0.1746928336023882,0.7639594600277386,0.9996646498695336,0.0718410567903778,False
real,real_xi_set_08,SYN-CB1,B. Mechele,CB1,5270.0,0.7073087044532894,0.7479817640375996,0.3641402372845332,0.3911904585022014,0.5094256512391125,0.6625621182930959,0.6328775514047743,0.8294391473855117,0.6834307582300887,0.0642870696522883,False
real,real_xi_set_08,SYN-CB2,N. Otamendi,CB2,4243.0,0.7100013786997497,0.698734939828358,0.3852613112708375,0.3586611222274048,0.4391469549797796,0.6420735610530376,0.7476446132343418,0.7874213174071151,0.6449988337082831,0.0716460780479048,False
real,real_xi_set_08,SYN-FB1,J. Hadjam,FB1,1934.0,0.745403673407056,0.5787173053855851,0.8382656681696371,0.6381303858146841,0.4622794161613225,0.7577022281052311,0.8925872265739877,0.5242425737653298,0.3686022657094377,0.1061208458284146,False
real,real_xi_set_08,SYN-FB2,N. Mendes,FB2,3391.0,0.7103090167412799,0.7387296322747439,0.7865855738678991,0.6972278128109684,0.6136203400884093,0.5792449221465932,0.7439916647899244,0.6184724739801535,0.6078196950012679,0.0801428980321012,False
real,real_xi_set_08,SYN-DM,Rodri,DM,2811.0,0.6861275926502921,0.9039289927251551,0.5523575160255001,0.5596753011208864,0.4210374739736437,0.6126617776135338,0.7254504290382311,0.6969721050599981,0.6621970697110556,0.0880234760575071,False
real,real_xi_set_08,SYN-CM,M. Olise,CM,4569.0,0.8102143473077419,0.7091114828456158,0.8934296224709991,0.90274240338615,0.8368737855003541,0.3756585754153179,0.7048010000850327,0.5303449823639997,0.502077930342978,0.0690427941176097,False
real,real_xi_set_08,SYN-AM,W. Semedo,AM,1530.0,0.5609815709763251,0.368072775422974,0.8534950188789465,0.5451899793432903,0.7897446739687621,0.3207101082467422,0.8275849822759944,0.5271378538193837,0.3674581195335889,0.1193117518002608,False
real,real_xi_set_08,SYN-W1,L. Messi,W1,3834.0,0.8327019832961582,0.6180466806720493,0.9055959745769304,0.948299724867384,0.9734699926446616,0.3108360057761186,0.589943530715964,0.4786685134400633,0.4043028992254805,0.0753707580810284,False
real,real_xi_set_08,SYN-W2,M. Rashford,W2,2820.0,0.683823961586197,0.5395512781441095,0.7424163284614242,0.7939566590659047,0.8440330419620903,0.2812518844772779,0.3520661634389584,0.4141284707349353,0.4783012749348689,0.0878829008130657,False
real,real_xi_set_08,SYN-ST,O. Dembele,ST,2764.0,0.7411214479612049,0.662777051096792,0.7724913943194567,0.8884879084590284,0.9280927764430096,0.2624359420664008,0.2571288022121382,0.5550775541433375,0.4467863423695978,0.0887687119753338,False
