player_id,player_name,world_cup_team,squad_position,reported_minutes,benchmark_precheck,window,expected_official_fixtures,processed_fixture_endpoints,fixture_endpoint_coverage,missing_fixture_endpoints,detailed_appearance_fixtures,detailed_minutes,aggregate_reported_minutes,minute_reconciliation_ratio_raw,minute_reconciliation_ratio_clipped,coverage_pass_80pct,denominator_note,reconciled_detailed_appearance_fixtures,reconciled_detailed_minutes,original_detailed_minutes,original_coverage_pass_80pct,recovered_minutes,pass_changed_false_to_true
2290,N. Kanté,France,Midfielder,4147.0,True,pre_world_cup,93,93,1.0,0,40,3453.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator,40,3453.0,3453.0,True,0.0,False
2410,Weverton,Brazil,Goalkeeper,7181.0,True,annual_current,81,81,1.0,0,52,4117.0,7181.0,0.5733184793204289,0.5733184793204289,False,existing aggregate-season denominator; exact-window detailed numerator reconciled from all cached official fixture rows,52,4117.0,4117.0,False,0.0,False
2410,Weverton,Brazil,Goalkeeper,7181.0,True,pre_world_cup,82,82,1.0,0,52,4597.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator,52,4597.0,4597.0,True,0.0,False
2465,J. Musso,Argentina,Goalkeeper,1739.0,False,annual_current,70,70,1.0,0,65,1657.0,1739.0,0.9528464634847613,0.9528464634847613,True,existing aggregate-season denominator; exact-window detailed numerator reconciled from all cached official fixture rows,65,1657.0,1657.0,True,0.0,False
2465,J. Musso,Argentina,Goalkeeper,1739.0,False,pre_world_cup,64,64,1.0,0,58,1657.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator,58,1657.0,1657.0,True,0.0,False
2467,Lisandro Martínez,Argentina,Defender,2534.0,True,annual_current,48,48,1.0,0,27,1898.0,2534.0,0.7490134175217048,0.7490134175217048,False,existing aggregate-season denominator; exact-window detailed numerator reconciled from all cached official fixture rows,27,1898.0,1898.0,False,0.0,False
2467,Lisandro Martínez,Argentina,Defender,2534.0,True,pre_world_cup,42,42,1.0,0,20,1316.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator,20,1316.0,1316.0,True,0.0,False
2468,G. Montiel,Argentina,Defender,4694.0,True,annual_current,55,55,1.0,0,45,2823.0,4694.0,0.6014060502769493,0.6014060502769493,False,existing aggregate-season denominator; exact-window detailed numerator reconciled from all cached official fixture rows,45,2823.0,2823.0,False,0.0,False
2468,G. Montiel,Argentina,Defender,4694.0,True,pre_world_cup,53,51,0.9622641509433962,2,40,2872.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator,40,2872.0,2872.0,True,0.0,False
2472,R. De Paul,Argentina,Midfielder,5168.0,True,annual_current,52,52,1.0,0,44,3650.0,5168.0,0.7062693498452013,0.7062693498452013,False,existing aggregate-season denominator; exact-window detailed numerator reconciled from all cached official fixture rows,44,3650.0,3650.0,False,0.0,False
2472,R. De Paul,Argentina,Midfielder,5168.0,True,pre_world_cup,53,52,0.981132075471698,1,40,3398.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator,40,3398.0,3398.0,True,0.0,False
2481,Á. Montero,Colombia,Goalkeeper,4277.0,True,annual_current,64,20,0.3125,44,15,545.0,4277.0,0.12742576572363806,0.12742576572363806,False,existing aggregate-season denominator; exact-window detailed numerator reconciled from all cached official fixture rows,15,545.0,545.0,False,0.0,False
2481,Á. Montero,Colombia,Goalkeeper,4277.0,True,pre_world_cup,64,16,0.25,48,10,545.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator,10,545.0,545.0,False,0.0,False
2482,C. Vargas,Colombia,Goalkeeper,4992.0,True,annual_current,45,45,1.0,0,42,3655.0,4992.0,0.7321714743589743,0.7321714743589743,False,existing aggregate-season denominator; exact-window detailed numerator reconciled from all cached official fixture rows,42,3655.0,3655.0,False,0.0,False
2482,C. Vargas,Colombia,Goalkeeper,4992.0,True,pre_world_cup,42,42,1.0,0,38,3175.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator,38,3175.0,3175.0,True,0.0,False
2483,D. Machado,Colombia,Defender,2026.0,True,annual_current,74,74,1.0,0,30,1399.0,2026.0,0.6905231984205331,0.6905231984205331,False,existing aggregate-season denominator; exact-window detailed numerator reconciled from all cached official fixture rows,30,1399.0,1399.0,False,0.0,False
2483,D. Machado,Colombia,Defender,2026.0,True,pre_world_cup,70,70,1.0,0,26,1405.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator,26,1405.0,1405.0,True,0.0,False
2484,Y. Mina,Colombia,Defender,2834.0,True,annual_current,48,48,1.0,0,37,2343.0,2834.0,0.8267466478475652,0.8267466478475652,True,existing aggregate-season denominator; exact-window detailed numerator reconciled from all cached official fixture rows,37,2343.0,2343.0,True,0.0,False
2484,Y. Mina,Colombia,Defender,2834.0,True,pre_world_cup,44,44,1.0,0,33,2342.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator,33,2342.0,2342.0,True,0.0,False
2489,L. Díaz,Colombia,Midfielder,6514.0,True,annual_current,62,62,1.0,0,58,4720.0,6514.0,0.7245931839115751,0.7245931839115751,False,existing aggregate-season denominator; exact-window detailed numerator reconciled from all cached official fixture rows,58,4720.0,4720.0,False,0.0,False
2489,L. Díaz,Colombia,Midfielder,6514.0,True,pre_world_cup,58,58,1.0,0,54,4338.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator,54,4338.0,4338.0,True,0.0,False
2490,J. Lerma,Colombia,Midfielder,4489.0,True,annual_current,66,66,1.0,0,61,3137.0,4489.0,0.6988193361550457,0.6988193361550457,False,existing aggregate-season denominator; exact-window detailed numerator reconciled from all cached official fixture rows,61,3137.0,3137.0,False,0.0,False
2490,J. Lerma,Colombia,Midfielder,4489.0,True,pre_world_cup,62,62,1.0,0,57,2821.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator,57,2821.0,2821.0,True,0.0,False
2499,J. Alonso,Paraguay,Defender,8456.0,True,annual_current,71,71,1.0,0,59,4420.0,8456.0,0.5227057710501419,0.5227057710501419,False,existing aggregate-season denominator; exact-window detailed numerator reconciled from all cached official fixture rows,59,4420.0,4420.0,False,0.0,False
2499,J. Alonso,Paraguay,Defender,8456.0,True,pre_world_cup,69,69,1.0,0,57,4291.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator,57,4291.0,4291.0,True,0.0,False
2500,F. Balbuena,Paraguay,Defender,1843.0,True,annual_current,59,59,1.0,0,26,1086.0,1843.0,0.5892566467715681,0.5892566467715681,False,existing aggregate-season denominator; exact-window detailed numerator reconciled from all cached official fixture rows,26,1086.0,1084.0,False,2.0,False
2500,F. Balbuena,Paraguay,Defender,1843.0,True,pre_world_cup,56,56,1.0,0,22,1085.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator,22,1085.0,1083.0,True,2.0,False
2502,G. Gómez,Paraguay,Defender,9607.0,True,annual_current,80,80,1.0,0,70,5750.0,9607.0,0.5985219111064849,0.5985219111064849,False,existing aggregate-season denominator; exact-window detailed numerator reconciled from all cached official fixture rows,70,5750.0,5750.0,False,0.0,False
2502,G. Gómez,Paraguay,Defender,9607.0,True,pre_world_cup,82,82,1.0,0,71,5841.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator,71,5841.0,5841.0,True,0.0,False
2507,M. Almirón,Paraguay,Midfielder,5522.0,True,annual_current,36,27,0.75,9,20,1669.0,5522.0,0.3022455632017385,0.3022455632017385,False,existing aggregate-season denominator; exact-window detailed numerator reconciled from all cached official fixture rows,20,1669.0,1669.0,False,0.0,False
2507,M. Almirón,Paraguay,Midfielder,5522.0,True,pre_world_cup,37,27,0.7297297297297297,10,21,1737.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator,21,1737.0,1737.0,False,0.0,False
2514,A. Romero,Paraguay,Attacker,1595.0,False,annual_current,33,33,1.0,0,21,1195.0,1595.0,0.7492163009404389,0.7492163009404389,False,existing aggregate-season denominator; exact-window detailed numerator reconciled from all cached official fixture rows,21,1195.0,1195.0,False,0.0,False
2514,A. Romero,Paraguay,Attacker,1595.0,False,pre_world_cup,32,31,0.96875,1,19,1299.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator,19,1299.0,1299.0,True,0.0,False
2522,A. Sanabria,Paraguay,Attacker,1912.0,True,annual_current,45,45,1.0,0,37,1177.0,1912.0,0.6155857740585774,0.6155857740585774,False,existing aggregate-season denominator; exact-window detailed numerator reconciled from all cached official fixture rows,37,1177.0,1177.0,False,0.0,False
2522,A. Sanabria,Paraguay,Attacker,1912.0,True,pre_world_cup,41,41,1.0,0,33,1163.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator,33,1163.0,1163.0,True,0.0,False
2530,Pedro Miguel,Qatar,Defender,2728.0,True,annual_current,37,37,1.0,0,22,1777.0,2728.0,0.6513929618768328,0.6513929618768328,False,existing aggregate-season denominator; exact-window detailed numerator reconciled from all cached official fixture rows,22,1777.0,1777.0,False,0.0,False
2530,Pedro Miguel,Qatar,Defender,2728.0,True,pre_world_cup,34,34,1.0,0,19,1507.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator,19,1507.0,1507.0,True,0.0,False
2532,Boualem Khoukhi,Qatar,Defender,2697.0,True,annual_current,37,37,1.0,0,25,1869.0,2697.0,0.692992213570634,0.692992213570634,False,existing aggregate-season denominator; exact-window detailed numerator reconciled from all cached official fixture rows,25,1869.0,1869.0,False,0.0,False
2532,Boualem Khoukhi,Qatar,Defender,2697.0,True,pre_world_cup,34,34,1.0,0,22,1599.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator,22,1599.0,1599.0,True,0.0,False
2533,Abdulaziz Hatem,Qatar,Midfielder,1047.0,False,annual_current,27,27,1.0,0,15,521.0,1047.0,0.4976122254059217,0.4976122254059217,False,existing aggregate-season denominator; exact-window detailed numerator reconciled from all cached official fixture rows,15,521.0,521.0,False,0.0,False
2533,Abdulaziz Hatem,Qatar,Midfielder,1047.0,False,pre_world_cup,24,24,1.0,0,12,476.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator,12,476.0,476.0,True,0.0,False
2535,Assim Madibo,Qatar,Midfielder,1161.0,False,annual_current,47,47,1.0,0,10,797.0,1161.0,0.6864771748492678,0.6864771748492678,False,existing aggregate-season denominator; exact-window detailed numerator reconciled from all cached official fixture rows,10,797.0,797.0,False,0.0,False
2535,Assim Madibo,Qatar,Midfielder,1161.0,False,pre_world_cup,44,44,1.0,0,8,665.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator,8,665.0,665.0,True,0.0,False
2539,Ahmed Fathi,Qatar,Midfielder,2174.0,True,annual_current,27,19,0.7037037037037037,8,11,668.0,2174.0,0.30726770929162833,0.30726770929162833,False,existing aggregate-season denominator; exact-window detailed numerator reconciled from all cached official fixture rows,11,668.0,668.0,False,0.0,False
2539,Ahmed Fathi,Qatar,Midfielder,2174.0,True,pre_world_cup,24,16,0.6666666666666666,8,8,517.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator,8,517.0,517.0,False,0.0,False
2543,Almoez Ali,Qatar,Attacker,1920.0,True,annual_current,37,37,1.0,0,10,340.0,1920.0,0.17708333333333334,0.17708333333333334,False,existing aggregate-season denominator; exact-window detailed numerator reconciled from all cached official fixture rows,10,340.0,340.0,False,0.0,False
2543,Almoez Ali,Qatar,Attacker,1920.0,True,pre_world_cup,34,34,1.0,0,7,322.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator,7,322.0,322.0,True,0.0,False
2544,Akram Afif,Qatar,Attacker,3842.0,True,annual_current,37,37,1.0,0,26,2306.0,3842.0,0.6002082248828735,0.6002082248828735,False,existing aggregate-season denominator; exact-window detailed numerator reconciled from all cached official fixture rows,26,2306.0,2306.0,False,0.0,False
2544,Akram Afif,Qatar,Attacker,3842.0,True,pre_world_cup,34,34,1.0,0,23,2067.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator,23,2067.0,2067.0,True,0.0,False
2575,J. Porozo,Ecuador,Defender,3784.0,True,annual_current,45,45,1.0,0,40,3244.0,3784.0,0.857293868921776,0.857293868921776,True,existing aggregate-season denominator; exact-window detailed numerator reconciled from all cached official fixture rows,40,3244.0,3244.0,True,0.0,False
2575,J. Porozo,Ecuador,Defender,3784.0,True,pre_world_cup,43,43,1.0,0,37,3306.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator,37,3306.0,3306.0,True,0.0,False
2583,A. Preciado,Ecuador,Defender,3039.0,True,annual_current,80,80,1.0,0,46,2132.0,3039.0,0.7015465613688714,0.7015465613688714,False,existing aggregate-season denominator; exact-window detailed numerator reconciled from all cached official fixture rows,46,2132.0,2132.0,False,0.0,False
2583,A. Preciado,Ecuador,Defender,3039.0,True,pre_world_cup,77,77,1.0,0,43,2033.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator,43,2033.0,2033.0,True,0.0,False
2598,R. Doan,Japan,Attacker,4566.0,True,annual_current,48,48,1.0,0,46,3339.0,4566.0,0.7312746386333772,0.7312746386333772,False,existing aggregate-season denominator; exact-window detailed numerator reconciled from all cached official fixture rows,46,3339.0,3339.0,False,0.0,False
2598,R. Doan,Japan,Attacker,4566.0,True,pre_world_cup,44,44,1.0,0,42,3057.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator,42,3057.0,3057.0,True,0.0,False
2601,D. Kamada,Japan,Attacker,4544.0,True,annual_current,63,63,1.0,0,50,3539.0,4544.0,0.7788292253521126,0.7788292253521126,False,existing aggregate-season denominator; exact-window detailed numerator reconciled from all cached official fixture rows,50,3539.0,3539.0,False,0.0,False
2601,D. Kamada,Japan,Attacker,4544.0,True,pre_world_cup,59,59,1.0,0,46,3208.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator,46,3208.0,3208.0,True,0.0,False
2639,Sultan Mandash,Saudi Arabia,Midfielder,1627.0,False,annual_current,78,78,1.0,0,39,1567.0,1627.0,0.9631223110018439,0.9631223110018439,True,existing aggregate-season denominator; exact-window detailed numerator reconciled from all cached official fixture rows,39,1567.0,1567.0,True,0.0,False
2639,Sultan Mandash,Saudi Arabia,Midfielder,1627.0,False,pre_world_cup,75,75,1.0,0,36,1501.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator,36,1501.0,1501.0,True,0.0,False
2649,Ahmed Fatouh,Egypt,Defender,2382.0,True,annual_current,52,52,1.0,0,38,2141.0,2382.0,0.8988245172124265,0.8988245172124265,True,existing aggregate-season denominator; exact-window detailed numerator reconciled from all cached official fixture rows,38,2141.0,2141.0,True,0.0,False
2649,Ahmed Fatouh,Egypt,Defender,2382.0,True,pre_world_cup,47,47,1.0,0,35,1873.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator,35,1873.0,1873.0,True,0.0,False
2654,Mohamed Hany,Egypt,Defender,4015.0,True,annual_current,48,48,1.0,0,42,3689.0,4015.0,0.9188044831880449,0.9188044831880449,True,existing aggregate-season denominator; exact-window detailed numerator reconciled from all cached official fixture rows,42,3689.0,3689.0,True,0.0,False
2654,Mohamed Hany,Egypt,Defender,4015.0,True,pre_world_cup,43,43,1.0,0,38,3299.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator,38,3299.0,3209.0,True,90.0,False
2656,Karim Hafez,Egypt,Defender,1824.0,True,annual_current,46,45,0.9782608695652174,1,36,1806.0,1824.0,0.9901315789473685,0.9901315789473685,True,existing aggregate-season denominator; exact-window detailed numerator reconciled from all cached official fixture rows,36,1806.0,1806.0,True,0.0,False
2656,Karim Hafez,Egypt,Defender,1824.0,True,pre_world_cup,41,40,0.975609756097561,1,31,1634.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator,31,1634.0,1634.0,True,0.0,False
2660,Nabil Emad Dunga,Egypt,Midfielder,1817.0,True,annual_current,79,79,1.0,0,31,1799.0,1817.0,0.9900935608145295,0.9900935608145295,True,existing aggregate-season denominator; exact-window detailed numerator reconciled from all cached official fixture rows,31,1799.0,1799.0,True,0.0,False
2660,Nabil Emad Dunga,Egypt,Midfielder,1817.0,True,pre_world_cup,74,74,1.0,0,26,1799.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator,26,1799.0,1799.0,True,0.0,False
2664,Trézéguet,Egypt,Attacker,3042.0,True,annual_current,48,48,1.0,0,40,2752.0,3042.0,0.9046679815910585,0.9046679815910585,True,existing aggregate-season denominator; exact-window detailed numerator reconciled from all cached official fixture rows,40,2752.0,2752.0,True,0.0,False
2664,Trézéguet,Egypt,Attacker,3042.0,True,pre_world_cup,46,44,0.9565217391304348,2,37,2718.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator,37,2718.0,2653.0,True,65.0,False
2676,Rúben Neves,Portugal,Midfielder,4096.0,True,annual_current,48,48,1.0,0,45,3476.0,4096.0,0.8486328125,0.8486328125,True,existing aggregate-season denominator; exact-window detailed numerator reconciled from all cached official fixture rows,45,3476.0,3476.0,True,0.0,False
2676,Rúben Neves,Portugal,Midfielder,4096.0,True,pre_world_cup,48,48,1.0,0,45,3902.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator,45,3902.0,3902.0,True,0.0,False
2682,A. Beiranvand,Iran,Goalkeeper,1946.0,True,annual_current,12,12,1.0,0,12,1042.0,1946.0,0.5354573484069887,0.5354573484069887,False,existing aggregate-season denominator; exact-window detailed numerator reconciled from all cached official fixture rows,12,1042.0,1042.0,False,0.0,False
2682,A. Beiranvand,Iran,Goalkeeper,1946.0,True,pre_world_cup,9,9,1.0,0,9,772.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator,9,772.0,772.0,True,0.0,False
2688,M. Mohammadi,Iran,Defender,1372.0,False,annual_current,3,3,1.0,0,3,204.0,1372.0,0.14868804664723032,0.14868804664723032,False,existing aggregate-season denominator; exact-window detailed numerator reconciled from all cached official fixture rows,3,204.0,204.0,False,0.0,False
2688,M. Mohammadi,Iran,Defender,1372.0,False,pre_world_cup,0,0,,0,0,0.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator,0,0.0,0.0,False,0.0,False
2699,S. Ghoddos,Iran,Midfielder,1842.0,True,annual_current,29,20,0.6896551724137931,9,13,959.0,1842.0,0.5206297502714441,0.5206297502714441,False,existing aggregate-season denominator; exact-window detailed numerator reconciled from all cached official fixture rows,13,959.0,959.0,False,0.0,False
2699,S. Ghoddos,Iran,Midfielder,1842.0,True,pre_world_cup,26,17,0.6538461538461539,9,10,748.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator,10,748.0,748.0,False,0.0,False
2700,A. Jahanbakhsh,Iran,Midfielder,1372.0,False,annual_current,41,41,1.0,0,25,960.0,1372.0,0.6997084548104956,0.6997084548104956,False,existing aggregate-season denominator; exact-window detailed numerator reconciled from all cached official fixture rows,25,960.0,960.0,False,0.0,False
2700,A. Jahanbakhsh,Iran,Midfielder,1372.0,False,pre_world_cup,38,38,1.0,0,22,907.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator,22,907.0,907.0,True,0.0,False
2701,Y. Bounou,Morocco,Goalkeeper,5213.0,True,annual_current,56,56,1.0,0,45,4091.0,5213.0,0.7847688471129868,0.7847688471129868,False,existing aggregate-season denominator; exact-window detailed numerator reconciled from all cached official fixture rows,45,4091.0,4091.0,False,0.0,False
2701,Y. Bounou,Morocco,Goalkeeper,5213.0,True,pre_world_cup,55,55,1.0,0,44,4001.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator,44,4001.0,4001.0,True,0.0,False
2703,A. Tagnaouti,Morocco,Goalkeeper,999.0,False,annual_current,22,22,1.0,0,17,999.0,999.0,1.0,1.0,True,existing aggregate-season denominator; exact-window detailed numerator reconciled from all cached official fixture rows,17,999.0,999.0,True,0.0,False
2703,A. Tagnaouti,Morocco,Goalkeeper,999.0,False,pre_world_cup,16,16,1.0,0,11,999.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator,11,999.0,999.0,True,0.0,False
2722,A. El Kaabi,Morocco,Attacker,3622.0,True,annual_current,55,55,1.0,0,51,3378.0,3622.0,0.932633903920486,0.932633903920486,True,existing aggregate-season denominator; exact-window detailed numerator reconciled from all cached official fixture rows,51,3378.0,3378.0,True,0.0,False
2722,A. El Kaabi,Morocco,Attacker,3622.0,True,pre_world_cup,49,49,1.0,0,45,3308.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator,45,3308.0,3308.0,True,0.0,False
2724,L. Digne,France,Defender,3617.0,True,annual_current,63,63,1.0,0,62,3205.0,3617.0,0.8860934476085154,0.8860934476085154,True,existing aggregate-season denominator; exact-window detailed numerator reconciled from all cached official fixture rows,62,3205.0,3205.0,True,0.0,False
2724,L. Digne,France,Defender,3617.0,True,pre_world_cup,56,56,1.0,0,55,2785.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator,55,2785.0,2785.0,True,0.0,False
2741,M. Ryan,Australia,Goalkeeper,4411.0,True,annual_current,45,45,1.0,0,41,3241.0,4411.0,0.734754024030832,0.734754024030832,False,existing aggregate-season denominator; exact-window detailed numerator reconciled from all cached official fixture rows,41,3241.0,3241.0,False,0.0,False
2741,M. Ryan,Australia,Goalkeeper,4411.0,True,pre_world_cup,41,41,1.0,0,37,3240.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator,37,3240.0,3240.0,True,0.0,False
2742,M. Degenek,Australia,Defender,2452.0,True,annual_current,77,14,0.1818181818181818,63,7,270.0,2452.0,0.11011419249592169,0.11011419249592169,False,existing aggregate-season denominator; exact-window detailed numerator reconciled from all cached official fixture rows,7,270.0,270.0,False,0.0,False
2742,M. Degenek,Australia,Defender,2452.0,True,pre_world_cup,73,10,0.136986301369863,63,3,270.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator,3,270.0,270.0,False,0.0,False
2749,J. Irvine,Australia,Midfielder,3334.0,True,annual_current,42,42,1.0,0,33,1973.0,3334.0,0.5917816436712657,0.5917816436712657,False,existing aggregate-season denominator; exact-window detailed numerator reconciled from all cached official fixture rows,33,1973.0,1973.0,False,0.0,False
2749,J. Irvine,Australia,Midfielder,3334.0,True,pre_world_cup,38,38,1.0,0,29,1744.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator,29,1744.0,1744.0,True,0.0,False
2755,A. Mabil,Australia,Midfielder,1791.0,False,annual_current,49,48,0.979591836734694,1,42,1751.0,1791.0,0.9776661083193746,0.9776661083193746,True,existing aggregate-season denominator; exact-window detailed numerator reconciled from all cached official fixture rows,42,1751.0,1751.0,True,0.0,False
2755,A. Mabil,Australia,Midfielder,1791.0,False,pre_world_cup,45,44,0.9777777777777776,1,38,1721.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator,38,1721.0,1721.0,True,0.0,False
2763,Mario Pasalic,Croatia,Midfielder,2983.0,True,annual_current,58,58,1.0,0,57,2897.0,2983.0,0.9711699631243714,0.9711699631243714,True,existing aggregate-season denominator; exact-window detailed numerator reconciled from all cached official fixture rows,57,2897.0,2897.0,True,0.0,False
2763,Mario Pasalic,Croatia,Midfielder,2983.0,True,pre_world_cup,54,54,1.0,0,53,2776.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator,53,2776.0,2776.0,True,0.0,False
2803,N. Elvedi,Switzerland,Defender,4148.0,True,annual_current,43,43,1.0,0,42,3837.0,4148.0,0.9250241080038573,0.9250241080038573,True,existing aggregate-season denominator; exact-window detailed numerator reconciled from all cached official fixture rows,42,3837.0,3837.0,True,0.0,False
2803,N. Elvedi,Switzerland,Defender,4148.0,True,pre_world_cup,37,37,1.0,0,36,3237.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator,36,3237.0,3237.0,True,0.0,False
2807,R. Freuler,Switzerland,Midfielder,4049.0,True,annual_current,60,60,1.0,0,49,3701.0,4049.0,0.9140528525561867,0.9140528525561867,True,existing aggregate-season denominator; exact-window detailed numerator reconciled from all cached official fixture rows,49,3701.0,3701.0,True,0.0,False
2807,R. Freuler,Switzerland,Midfielder,4049.0,True,pre_world_cup,54,54,1.0,0,43,3107.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator,43,3107.0,3107.0,True,0.0,False
2810,D. Zakaria,Switzerland,Defender,5608.0,True,annual_current,53,53,1.0,0,39,3170.0,5608.0,0.5652639087018545,0.5652639087018545,False,existing aggregate-season denominator; exact-window detailed numerator reconciled from all cached official fixture rows,39,3170.0,3170.0,False,0.0,False
2810,D. Zakaria,Switzerland,Defender,5608.0,True,pre_world_cup,47,47,1.0,0,33,2810.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator,33,2810.0,2810.0,True,0.0,False
2851,K. Nordfeldt,Sweden,Goalkeeper,3870.0,True,annual_current,34,34,1.0,0,29,2430.0,3870.0,0.627906976744186,0.627906976744186,False,existing aggregate-season denominator; exact-window detailed numerator reconciled from all cached official fixture rows,29,2430.0,2430.0,False,0.0,False
2851,K. Nordfeldt,Sweden,Goalkeeper,3870.0,True,pre_world_cup,31,31,1.0,0,27,2430.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator,27,2430.0,2430.0,True,0.0,False
2860,K. Sema,Sweden,Midfielder,1257.0,False,annual_current,54,54,1.0,0,24,924.0,1257.0,0.7350835322195705,0.7350835322195705,False,existing aggregate-season denominator; exact-window detailed numerator reconciled from all cached official fixture rows,24,924.0,924.0,False,0.0,False
2860,K. Sema,Sweden,Midfielder,1257.0,False,pre_world_cup,50,50,1.0,0,20,909.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator,20,909.0,909.0,True,0.0,False
2864,A. Isak,Sweden,Attacker,1644.0,False,annual_current,56,56,1.0,0,28,1402.0,1644.0,0.8527980535279805,0.8527980535279805,True,existing aggregate-season denominator; exact-window detailed numerator reconciled from all cached official fixture rows,28,1402.0,1402.0,True,0.0,False
2864,A. Isak,Sweden,Attacker,1644.0,False,pre_world_cup,52,52,1.0,0,24,1044.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator,24,1044.0,1044.0,True,0.0,False
2869,E. Álvarez,Mexico,Defender,2102.0,True,annual_current,87,87,1.0,0,24,1333.0,2102.0,0.6341579448144624,0.6341579448144624,False,existing aggregate-season denominator; exact-window detailed numerator reconciled from all cached official fixture rows,24,1333.0,1333.0,False,0.0,False
2869,E. Álvarez,Mexico,Defender,2102.0,True,pre_world_cup,88,88,1.0,0,25,1629.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator,25,1629.0,1629.0,True,0.0,False
2873,C. Montes,Mexico,Defender,3588.0,True,annual_current,35,15,0.4285714285714285,20,12,967.0,3588.0,0.26950947603121517,0.26950947603121517,False,existing aggregate-season denominator; exact-window detailed numerator reconciled from all cached official fixture rows,12,967.0,967.0,False,0.0,False
2873,C. Montes,Mexico,Defender,3588.0,True,pre_world_cup,36,16,0.4444444444444444,20,13,1103.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator,13,1103.0,1103.0,False,0.0,False
2878,J. Sánchez,Mexico,Defender,3941.0,True,annual_current,98,98,1.0,0,47,2686.0,3941.0,0.6815529053539711,0.6815529053539711,False,existing aggregate-season denominator; exact-window detailed numerator reconciled from all cached official fixture rows,47,2686.0,2686.0,False,0.0,False
2878,J. Sánchez,Mexico,Defender,3941.0,True,pre_world_cup,100,100,1.0,0,49,2603.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator,49,2603.0,2603.0,True,0.0,False
2879,R. Alvarado,Mexico,Attacker,4012.0,True,annual_current,48,48,1.0,0,38,2903.0,4012.0,0.7235792622133599,0.7235792622133599,False,existing aggregate-season denominator; exact-window detailed numerator reconciled from all cached official fixture rows,38,2903.0,2903.0,False,0.0,False
2879,R. Alvarado,Mexico,Attacker,4012.0,True,pre_world_cup,49,49,1.0,0,39,2958.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator,39,2958.0,2958.0,True,0.0,False
2881,J. Gallardo,Mexico,Defender,5035.0,True,annual_current,56,56,1.0,0,45,3742.0,5035.0,0.7431976166832175,0.7431976166832175,False,existing aggregate-season denominator; exact-window detailed numerator reconciled from all cached official fixture rows,45,3742.0,3742.0,False,0.0,False
