player_id,fixture_id,window,priority_reason,selection_resolution_reason,resolved_role,reason_weight,data_weight,priority_score,date_utc,status,league_id,league_name,season,official_senior_main,provider_league_name,league_type,country,coverage_events,coverage_lineups,coverage_fixture_statistics,coverage_player_statistics,coverage_players
21101,1398410,annual_current,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2025-10-19T10:30:00+00:00,FT,204,1. Lig,2025,True,1. Lig,League,Turkey,True,True,True,True,True
21101,1398410,pre_world_cup,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2025-10-19T10:30:00+00:00,FT,204,1. Lig,2025,True,1. Lig,League,Turkey,True,True,True,True,True
21101,1398424,annual_current,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2025-10-24T17:00:00+00:00,FT,204,1. Lig,2025,True,1. Lig,League,Turkey,True,True,True,True,True
21101,1398424,pre_world_cup,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2025-10-24T17:00:00+00:00,FT,204,1. Lig,2025,True,1. Lig,League,Turkey,True,True,True,True,True
21101,1398433,annual_current,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2025-11-01T13:00:00+00:00,FT,204,1. Lig,2025,True,1. Lig,League,Turkey,True,True,True,True,True
21101,1398433,pre_world_cup,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2025-11-01T13:00:00+00:00,FT,204,1. Lig,2025,True,1. Lig,League,Turkey,True,True,True,True,True
21101,1398444,annual_current,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2025-11-08T10:30:00+00:00,FT,204,1. Lig,2025,True,1. Lig,League,Turkey,True,True,True,True,True
21101,1398444,pre_world_cup,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2025-11-08T10:30:00+00:00,FT,204,1. Lig,2025,True,1. Lig,League,Turkey,True,True,True,True,True
21101,1398447,annual_current,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2025-11-23T16:00:00+00:00,FT,204,1. Lig,2025,True,1. Lig,League,Turkey,True,True,True,True,True
21101,1398447,pre_world_cup,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2025-11-23T16:00:00+00:00,FT,204,1. Lig,2025,True,1. Lig,League,Turkey,True,True,True,True,True
21101,1398463,annual_current,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2025-11-30T10:30:00+00:00,FT,204,1. Lig,2025,True,1. Lig,League,Turkey,True,True,True,True,True
21101,1398463,pre_world_cup,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2025-11-30T10:30:00+00:00,FT,204,1. Lig,2025,True,1. Lig,League,Turkey,True,True,True,True,True
21101,1398471,annual_current,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2025-12-07T16:00:00+00:00,FT,204,1. Lig,2025,True,1. Lig,League,Turkey,True,True,True,True,True
21101,1398471,pre_world_cup,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2025-12-07T16:00:00+00:00,FT,204,1. Lig,2025,True,1. Lig,League,Turkey,True,True,True,True,True
21101,1398483,annual_current,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2025-12-13T13:00:00+00:00,FT,204,1. Lig,2025,True,1. Lig,League,Turkey,True,True,True,True,True
21101,1398483,pre_world_cup,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2025-12-13T13:00:00+00:00,FT,204,1. Lig,2025,True,1. Lig,League,Turkey,True,True,True,True,True
21101,1398513,annual_current,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2026-01-11T13:00:00+00:00,FT,204,1. Lig,2025,True,1. Lig,League,Turkey,True,True,True,True,True
21101,1398513,pre_world_cup,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2026-01-11T13:00:00+00:00,FT,204,1. Lig,2025,True,1. Lig,League,Turkey,True,True,True,True,True
21101,1398516,annual_current,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2026-01-19T17:00:00+00:00,FT,204,1. Lig,2025,True,1. Lig,League,Turkey,True,True,True,True,True
21101,1398516,pre_world_cup,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2026-01-19T17:00:00+00:00,FT,204,1. Lig,2025,True,1. Lig,League,Turkey,True,True,True,True,True
21101,1398533,annual_current,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2026-01-25T13:00:00+00:00,FT,204,1. Lig,2025,True,1. Lig,League,Turkey,True,True,True,True,True
21101,1398533,pre_world_cup,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2026-01-25T13:00:00+00:00,FT,204,1. Lig,2025,True,1. Lig,League,Turkey,True,True,True,True,True
21101,1398544,annual_current,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2026-02-01T10:30:00+00:00,FT,204,1. Lig,2025,True,1. Lig,League,Turkey,True,True,True,True,True
21101,1398544,pre_world_cup,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2026-02-01T10:30:00+00:00,FT,204,1. Lig,2025,True,1. Lig,League,Turkey,True,True,True,True,True
21101,1398551,annual_current,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2026-02-07T10:30:00+00:00,FT,204,1. Lig,2025,True,1. Lig,League,Turkey,True,True,True,True,True
21101,1398551,pre_world_cup,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2026-02-07T10:30:00+00:00,FT,204,1. Lig,2025,True,1. Lig,League,Turkey,True,True,True,True,True
21101,1398564,annual_current,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2026-02-14T13:00:00+00:00,FT,204,1. Lig,2025,True,1. Lig,League,Turkey,True,True,True,True,True
21101,1398564,pre_world_cup,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2026-02-14T13:00:00+00:00,FT,204,1. Lig,2025,True,1. Lig,League,Turkey,True,True,True,True,True
21101,1398565,annual_current,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2026-02-19T10:30:00+00:00,FT,204,1. Lig,2025,True,1. Lig,League,Turkey,True,True,True,True,True
21101,1398565,pre_world_cup,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2026-02-19T10:30:00+00:00,FT,204,1. Lig,2025,True,1. Lig,League,Turkey,True,True,True,True,True
21101,1398592,annual_current,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2026-03-01T10:30:00+00:00,FT,204,1. Lig,2025,True,1. Lig,League,Turkey,True,True,True,True,True
21101,1398592,pre_world_cup,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2026-03-01T10:30:00+00:00,FT,204,1. Lig,2025,True,1. Lig,League,Turkey,True,True,True,True,True
21101,1398604,annual_current,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2026-03-07T10:30:00+00:00,FT,204,1. Lig,2025,True,1. Lig,League,Turkey,True,True,True,True,True
21101,1398604,pre_world_cup,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2026-03-07T10:30:00+00:00,FT,204,1. Lig,2025,True,1. Lig,League,Turkey,True,True,True,True,True
21101,1398607,annual_current,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2026-03-11T10:30:00+00:00,FT,204,1. Lig,2025,True,1. Lig,League,Turkey,True,True,True,True,True
21101,1398607,pre_world_cup,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2026-03-11T10:30:00+00:00,FT,204,1. Lig,2025,True,1. Lig,League,Turkey,True,True,True,True,True
21101,1398624,annual_current,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2026-03-15T10:30:00+00:00,FT,204,1. Lig,2025,True,1. Lig,League,Turkey,True,True,True,True,True
21101,1398624,pre_world_cup,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2026-03-15T10:30:00+00:00,FT,204,1. Lig,2025,True,1. Lig,League,Turkey,True,True,True,True,True
21101,1398631,annual_current,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2026-03-21T13:00:00+00:00,FT,204,1. Lig,2025,True,1. Lig,League,Turkey,True,True,True,True,True
21101,1398631,pre_world_cup,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2026-03-21T13:00:00+00:00,FT,204,1. Lig,2025,True,1. Lig,League,Turkey,True,True,True,True,True
21101,1398644,annual_current,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2026-04-05T13:00:00+00:00,FT,204,1. Lig,2025,True,1. Lig,League,Turkey,True,True,True,True,True
21101,1398644,pre_world_cup,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2026-04-05T13:00:00+00:00,FT,204,1. Lig,2025,True,1. Lig,League,Turkey,True,True,True,True,True
21101,1398646,annual_current,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2026-04-09T14:00:00+00:00,FT,204,1. Lig,2025,True,1. Lig,League,Turkey,True,True,True,True,True
21101,1398646,pre_world_cup,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2026-04-09T14:00:00+00:00,FT,204,1. Lig,2025,True,1. Lig,League,Turkey,True,True,True,True,True
21101,1398663,annual_current,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2026-04-13T13:00:00+00:00,FT,204,1. Lig,2025,True,1. Lig,League,Turkey,True,True,True,True,True
21101,1398663,pre_world_cup,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2026-04-13T13:00:00+00:00,FT,204,1. Lig,2025,True,1. Lig,League,Turkey,True,True,True,True,True
21101,1398668,annual_current,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2026-04-19T13:00:00+00:00,FT,204,1. Lig,2025,True,1. Lig,League,Turkey,True,True,True,True,True
21101,1398668,pre_world_cup,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2026-04-19T13:00:00+00:00,FT,204,1. Lig,2025,True,1. Lig,League,Turkey,True,True,True,True,True
21101,1400744,annual_current,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2025-08-23T19:00:00+00:00,FT,197,Super League 1,2025,True,Super League 1,League,Greece,True,True,True,True,True
21101,1400744,pre_world_cup,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2025-08-23T19:00:00+00:00,FT,197,Super League 1,2025,True,Super League 1,League,Greece,True,True,True,True,True
21101,1400759,annual_current,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2025-09-13T17:00:00+00:00,FT,197,Super League 1,2025,True,Super League 1,League,Greece,True,True,True,True,True
21101,1400759,pre_world_cup,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2025-09-13T17:00:00+00:00,FT,197,Super League 1,2025,True,Super League 1,League,Greece,True,True,True,True,True
21101,1400761,annual_current,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2025-09-20T15:00:00+00:00,FT,197,Super League 1,2025,True,Super League 1,League,Greece,True,True,True,True,True
21101,1400761,pre_world_cup,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2025-09-20T15:00:00+00:00,FT,197,Super League 1,2025,True,Super League 1,League,Greece,True,True,True,True,True
21101,1400794,annual_current,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2025-10-25T17:00:00+00:00,FT,197,Super League 1,2025,True,Super League 1,League,Greece,True,True,True,True,True
21101,1400794,pre_world_cup,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2025-10-25T17:00:00+00:00,FT,197,Super League 1,2025,True,Super League 1,League,Greece,True,True,True,True,True
21101,1400803,annual_current,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2025-11-09T17:00:00+00:00,FT,197,Super League 1,2025,True,Super League 1,League,Greece,True,True,True,True,True
21101,1400803,pre_world_cup,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2025-11-09T17:00:00+00:00,FT,197,Super League 1,2025,True,Super League 1,League,Greece,True,True,True,True,True
21101,1400819,annual_current,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2025-11-30T15:00:00+00:00,FT,197,Super League 1,2025,True,Super League 1,League,Greece,True,True,True,True,True
21101,1400819,pre_world_cup,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2025-11-30T15:00:00+00:00,FT,197,Super League 1,2025,True,Super League 1,League,Greece,True,True,True,True,True
21101,1400857,annual_current,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2026-01-19T18:00:00+00:00,FT,197,Super League 1,2025,True,Super League 1,League,Greece,True,True,True,True,True
21101,1400857,pre_world_cup,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2026-01-19T18:00:00+00:00,FT,197,Super League 1,2025,True,Super League 1,League,Greece,True,True,True,True,True
21101,1400867,annual_current,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2026-01-31T16:00:00+00:00,FT,197,Super League 1,2025,True,Super League 1,League,Greece,True,True,True,True,True
21101,1400867,pre_world_cup,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2026-01-31T16:00:00+00:00,FT,197,Super League 1,2025,True,Super League 1,League,Greece,True,True,True,True,True
21101,1400882,annual_current,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2026-02-16T16:00:00+00:00,FT,197,Super League 1,2025,True,Super League 1,League,Greece,True,True,True,True,True
21101,1400882,pre_world_cup,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2026-02-16T16:00:00+00:00,FT,197,Super League 1,2025,True,Super League 1,League,Greece,True,True,True,True,True
21101,1400890,annual_current,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2026-02-21T15:00:00+00:00,FT,197,Super League 1,2025,True,Super League 1,League,Greece,True,True,True,True,True
21101,1400890,pre_world_cup,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2026-02-21T15:00:00+00:00,FT,197,Super League 1,2025,True,Super League 1,League,Greece,True,True,True,True,True
21101,1400896,annual_current,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2026-02-28T17:30:00+00:00,FT,197,Super League 1,2025,True,Super League 1,League,Greece,True,True,True,True,True
21101,1400896,pre_world_cup,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2026-02-28T17:30:00+00:00,FT,197,Super League 1,2025,True,Super League 1,League,Greece,True,True,True,True,True
21101,1400901,annual_current,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2026-03-07T15:00:00+00:00,FT,197,Super League 1,2025,True,Super League 1,League,Greece,True,True,True,True,True
21101,1400901,pre_world_cup,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2026-03-07T15:00:00+00:00,FT,197,Super League 1,2025,True,Super League 1,League,Greece,True,True,True,True,True
8450,1410025,annual_current,missing_fixture_endpoint,upper90_can_enter_real_xi,RB,5.0,2.0,7.0,2025-07-24T18:00:00+00:00,FT,848,UEFA Europa Conference League,2025,True,UEFA Europa Conference League,Cup,World,True,True,True,True,True
8450,1410025,pre_world_cup,missing_fixture_endpoint,upper90_can_enter_real_xi,RB,5.0,2.0,7.0,2025-07-24T18:00:00+00:00,FT,848,UEFA Europa Conference League,2025,True,UEFA Europa Conference League,Cup,World,True,True,True,True,True
8450,1410056,annual_current,missing_fixture_endpoint,upper90_can_enter_real_xi,RB,5.0,2.0,7.0,2025-07-31T18:00:00+00:00,FT,848,UEFA Europa Conference League,2025,True,UEFA Europa Conference League,Cup,World,True,True,True,True,True
8450,1410056,pre_world_cup,missing_fixture_endpoint,upper90_can_enter_real_xi,RB,5.0,2.0,7.0,2025-07-31T18:00:00+00:00,FT,848,UEFA Europa Conference League,2025,True,UEFA Europa Conference League,Cup,World,True,True,True,True,True
8450,1421166,annual_current,missing_fixture_endpoint,upper90_can_enter_real_xi,RB,5.0,2.0,7.0,2025-08-07T19:00:00+00:00,FT,848,UEFA Europa Conference League,2025,True,UEFA Europa Conference League,Cup,World,True,True,True,True,True
8450,1421166,pre_world_cup,missing_fixture_endpoint,upper90_can_enter_real_xi,RB,5.0,2.0,7.0,2025-08-07T19:00:00+00:00,FT,848,UEFA Europa Conference League,2025,True,UEFA Europa Conference League,Cup,World,True,True,True,True,True
8450,1421182,annual_current,missing_fixture_endpoint,upper90_can_enter_real_xi,RB,5.0,2.0,7.0,2025-08-14T18:00:00+00:00,FT,848,UEFA Europa Conference League,2025,True,UEFA Europa Conference League,Cup,World,True,True,True,True,True
8450,1421182,pre_world_cup,missing_fixture_endpoint,upper90_can_enter_real_xi,RB,5.0,2.0,7.0,2025-08-14T18:00:00+00:00,FT,848,UEFA Europa Conference League,2025,True,UEFA Europa Conference League,Cup,World,True,True,True,True,True
2699,1446905,annual_current,missing_fixture_endpoint,upper90_can_enter_real_xi,CM,5.0,2.0,7.0,2025-09-20T13:30:00+00:00,FT,301,Pro League,2025,True,Pro League,League,United-Arab-Emirates,True,True,True,True,True
2699,1446905,pre_world_cup,missing_fixture_endpoint,upper90_can_enter_real_xi,CM,5.0,2.0,7.0,2025-09-20T13:30:00+00:00,FT,301,Pro League,2025,True,Pro League,League,United-Arab-Emirates,True,True,True,True,True
2699,1446909,annual_current,missing_fixture_endpoint,upper90_can_enter_real_xi,CM,5.0,2.0,7.0,2025-09-24T13:25:00+00:00,FT,301,Pro League,2025,True,Pro League,League,United-Arab-Emirates,True,True,True,True,True
2699,1446909,pre_world_cup,missing_fixture_endpoint,upper90_can_enter_real_xi,CM,5.0,2.0,7.0,2025-09-24T13:25:00+00:00,FT,301,Pro League,2025,True,Pro League,League,United-Arab-Emirates,True,True,True,True,True
2699,1446928,annual_current,missing_fixture_endpoint,upper90_can_enter_real_xi,CM,5.0,2.0,7.0,2025-11-01T13:00:00+00:00,FT,301,Pro League,2025,True,Pro League,League,United-Arab-Emirates,True,True,True,True,True
2699,1446928,pre_world_cup,missing_fixture_endpoint,upper90_can_enter_real_xi,CM,5.0,2.0,7.0,2025-11-01T13:00:00+00:00,FT,301,Pro League,2025,True,Pro League,League,United-Arab-Emirates,True,True,True,True,True
2699,1485352,annual_current,missing_fixture_endpoint,upper90_can_enter_real_xi,CM,5.0,2.0,7.0,2026-01-03T12:55:00+00:00,FT,301,Pro League,2025,True,Pro League,League,United-Arab-Emirates,True,True,True,True,True
2699,1485352,pre_world_cup,missing_fixture_endpoint,upper90_can_enter_real_xi,CM,5.0,2.0,7.0,2026-01-03T12:55:00+00:00,FT,301,Pro League,2025,True,Pro League,League,United-Arab-Emirates,True,True,True,True,True
2699,1485357,annual_current,missing_fixture_endpoint,upper90_can_enter_real_xi,CM,5.0,2.0,7.0,2026-01-07T13:00:00+00:00,FT,301,Pro League,2025,True,Pro League,League,United-Arab-Emirates,True,True,True,True,True
2699,1485357,pre_world_cup,missing_fixture_endpoint,upper90_can_enter_real_xi,CM,5.0,2.0,7.0,2026-01-07T13:00:00+00:00,FT,301,Pro League,2025,True,Pro League,League,United-Arab-Emirates,True,True,True,True,True
2699,1485366,annual_current,missing_fixture_endpoint,upper90_can_enter_real_xi,CM,5.0,2.0,7.0,2026-01-18T15:45:00+00:00,FT,301,Pro League,2025,True,Pro League,League,United-Arab-Emirates,True,True,True,True,True
2699,1485366,pre_world_cup,missing_fixture_endpoint,upper90_can_enter_real_xi,CM,5.0,2.0,7.0,2026-01-18T15:45:00+00:00,FT,301,Pro League,2025,True,Pro League,League,United-Arab-Emirates,True,True,True,True,True
129670,1485861,annual_current,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2025-11-16T14:00:00+00:00,FT,66,Coupe de France,2025,True,Coupe de France,Cup,France,True,True,True,True,True
129670,1485861,pre_world_cup,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2025-11-16T14:00:00+00:00,FT,66,Coupe de France,2025,True,Coupe de France,Cup,France,True,True,True,True,True
129670,1486807,annual_current,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2025-11-29T12:30:00+00:00,FT,66,Coupe de France,2025,True,Coupe de France,Cup,France,True,True,True,True,True
129670,1486807,pre_world_cup,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2025-11-29T12:30:00+00:00,FT,66,Coupe de France,2025,True,Coupe de France,Cup,France,True,True,True,True,True
129670,1488830,annual_current,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2025-12-19T19:45:00+00:00,FT,66,Coupe de France,2025,True,Coupe de France,Cup,France,True,True,True,True,True
129670,1488830,pre_world_cup,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2025-12-19T19:45:00+00:00,FT,66,Coupe de France,2025,True,Coupe de France,Cup,France,True,True,True,True,True
129670,1495627,annual_current,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2026-01-11T17:00:00+00:00,FT,66,Coupe de France,2025,True,Coupe de France,Cup,France,True,True,True,True,True
129670,1495627,pre_world_cup,missing_fixture_endpoint,upper90_can_enter_real_xi,AM,5.0,2.0,7.0,2026-01-11T17:00:00+00:00,FT,66,Coupe de France,2025,True,Coupe de France,Cup,France,True,True,True,True,True
34418,1501309,annual_current,missing_fixture_endpoint,upper90_can_enter_real_xi,RB,5.0,2.0,7.0,2026-02-14T06:00:00+00:00,FT,98,J1 League,2026,True,J1 League,League,Japan,True,True,True,True,True
34418,1501309,pre_world_cup,missing_fixture_endpoint,upper90_can_enter_real_xi,RB,5.0,2.0,7.0,2026-02-14T06:00:00+00:00,FT,98,J1 League,2026,True,J1 League,League,Japan,True,True,True,True,True
304782,1501309,annual_current,missing_fixture_endpoint,upper90_can_enter_real_xi,GK,5.0,2.0,7.0,2026-02-14T06:00:00+00:00,FT,98,J1 League,2026,True,J1 League,League,Japan,True,True,True,True,True
304782,1501309,pre_world_cup,missing_fixture_endpoint,upper90_can_enter_real_xi,GK,5.0,2.0,7.0,2026-02-14T06:00:00+00:00,FT,98,J1 League,2026,True,J1 League,League,Japan,True,True,True,True,True
34418,1504674,annual_current,missing_fixture_endpoint,upper90_can_enter_real_xi,RB,5.0,2.0,7.0,2026-02-21T07:00:00+00:00,FT,98,J1 League,2026,True,J1 League,League,Japan,True,True,True,True,True
34418,1504674,pre_world_cup,missing_fixture_endpoint,upper90_can_enter_real_xi,RB,5.0,2.0,7.0,2026-02-21T07:00:00+00:00,FT,98,J1 League,2026,True,J1 League,League,Japan,True,True,True,True,True
304782,1504674,annual_current,missing_fixture_endpoint,upper90_can_enter_real_xi,GK,5.0,2.0,7.0,2026-02-21T07:00:00+00:00,FT,98,J1 League,2026,True,J1 League,League,Japan,True,True,True,True,True
304782,1504674,pre_world_cup,missing_fixture_endpoint,upper90_can_enter_real_xi,GK,5.0,2.0,7.0,2026-02-21T07:00:00+00:00,FT,98,J1 League,2026,True,J1 League,League,Japan,True,True,True,True,True
34418,1504683,annual_current,missing_fixture_endpoint,upper90_can_enter_real_xi,RB,5.0,2.0,7.0,2026-02-28T05:00:00+00:00,FT,98,J1 League,2026,True,J1 League,League,Japan,True,True,True,True,True
34418,1504683,pre_world_cup,missing_fixture_endpoint,upper90_can_enter_real_xi,RB,5.0,2.0,7.0,2026-02-28T05:00:00+00:00,FT,98,J1 League,2026,True,J1 League,League,Japan,True,True,True,True,True
304782,1504683,annual_current,missing_fixture_endpoint,upper90_can_enter_real_xi,GK,5.0,2.0,7.0,2026-02-28T05:00:00+00:00,FT,98,J1 League,2026,True,J1 League,League,Japan,True,True,True,True,True
304782,1504683,pre_world_cup,missing_fixture_endpoint,upper90_can_enter_real_xi,GK,5.0,2.0,7.0,2026-02-28T05:00:00+00:00,FT,98,J1 League,2026,True,J1 League,League,Japan,True,True,True,True,True
34418,1504695,annual_current,missing_fixture_endpoint,upper90_can_enter_real_xi,RB,5.0,2.0,7.0,2026-03-07T07:00:00+00:00,FT,98,J1 League,2026,True,J1 League,League,Japan,True,True,True,True,True
34418,1504695,pre_world_cup,missing_fixture_endpoint,upper90_can_enter_real_xi,RB,5.0,2.0,7.0,2026-03-07T07:00:00+00:00,FT,98,J1 League,2026,True,J1 League,League,Japan,True,True,True,True,True
304782,1504695,annual_current,missing_fixture_endpoint,upper90_can_enter_real_xi,GK,5.0,2.0,7.0,2026-03-07T07:00:00+00:00,FT,98,J1 League,2026,True,J1 League,League,Japan,True,True,True,True,True
304782,1504695,pre_world_cup,missing_fixture_endpoint,upper90_can_enter_real_xi,GK,5.0,2.0,7.0,2026-03-07T07:00:00+00:00,FT,98,J1 League,2026,True,J1 League,League,Japan,True,True,True,True,True
34418,1504705,annual_current,missing_fixture_endpoint,upper90_can_enter_real_xi,RB,5.0,2.0,7.0,2026-03-14T06:00:00+00:00,FT,98,J1 League,2026,True,J1 League,League,Japan,True,True,True,True,True
34418,1504705,pre_world_cup,missing_fixture_endpoint,upper90_can_enter_real_xi,RB,5.0,2.0,7.0,2026-03-14T06:00:00+00:00,FT,98,J1 League,2026,True,J1 League,League,Japan,True,True,True,True,True
304782,1504705,annual_current,missing_fixture_endpoint,upper90_can_enter_real_xi,GK,5.0,2.0,7.0,2026-03-14T06:00:00+00:00,FT,98,J1 League,2026,True,J1 League,League,Japan,True,True,True,True,True
304782,1504705,pre_world_cup,missing_fixture_endpoint,upper90_can_enter_real_xi,GK,5.0,2.0,7.0,2026-03-14T06:00:00+00:00,FT,98,J1 League,2026,True,J1 League,League,Japan,True,True,True,True,True
2699,1505593,annual_current,missing_fixture_endpoint,upper90_can_enter_real_xi,CM,5.0,2.0,7.0,2026-02-07T16:00:00+00:00,FT,301,Pro League,2025,True,Pro League,League,United-Arab-Emirates,True,True,True,True,True
2699,1505593,pre_world_cup,missing_fixture_endpoint,upper90_can_enter_real_xi,CM,5.0,2.0,7.0,2026-02-07T16:00:00+00:00,FT,301,Pro League,2025,True,Pro League,League,United-Arab-Emirates,True,True,True,True,True
2699,1505605,annual_current,missing_fixture_endpoint,upper90_can_enter_real_xi,CM,5.0,2.0,7.0,2026-02-21T17:30:00+00:00,FT,301,Pro League,2025,True,Pro League,League,United-Arab-Emirates,True,True,True,True,True
2699,1505605,pre_world_cup,missing_fixture_endpoint,upper90_can_enter_real_xi,CM,5.0,2.0,7.0,2026-02-21T17:30:00+00:00,FT,301,Pro League,2025,True,Pro League,League,United-Arab-Emirates,True,True,True,True,True
