player_id,player_name,world_cup_team,squad_position,resolved_role,role_stability,role_observations,role_distribution,reported_minutes,orientation_mapping,fixture_endpoint_coverage,coverage_pass_80pct,stable_role_60pct,scientific_role_eligible,minutes_num,overall,uncertainty,conservative_score,build_up,progression,creation,finishing,defending,duels,retention,goalkeeping,profile_scored,lower_95,upper_95,role_rank_conservative,top30_lower_threshold,best_lower_threshold,plausible_top30,plausible_real_xi,guardrail_top35,insufficient_evidence_guardrail,in_selection_frontier,frontier_reason,cov_annual_current,pass_annual_current,miss_annual_current,known_minute_cov_annual_current,missing_startXI_annual_current,exact_minutes_annual_current,cov_pre_world_cup,pass_pre_world_cup,miss_pre_world_cup,known_minute_cov_pre_world_cup,missing_startXI_pre_world_cup,exact_minutes_pre_world_cup,covered,lo90,hi90,stable,rank,urank,needed,reason
6231,F. Medina,Argentina,Defender,RB,0.4444444444444444,27,RB:12 | LB:10 | LCB:5,2601.0,low_is_left,1.0,True,False,False,2291.0,0.4907294575328875,0.0975026440899912,0.3932268134428963,0.7264355902087132,0.385234297899775,0.4187582463455052,0.3479830410941117,0.5836019593642623,0.3452609462932391,0.659514982981207,0.6787839613068293,True,0.2996242751165047,0.6818346399492703,145.0,0.4116887865378286,0.5370524709848076,True,True,False,True,True,insufficient_evidence_guardrail,1.0,True,0,1.0,0,2291.0,1.0,True,0,1.0,0,2110.0,True,0.33035187976410696,0.651107035301668,False,143.0,120.0,False,outside_decision_frontier
6236,A. Cubas,Paraguay,Midfielder,CM,0.5945945945945946,37,CM:22 | AM:14 | DM:1,5691.0,low_is_left,1.0,False,False,False,2805.0,0.6804072615057474,0.0881175685227012,0.5922896929830461,0.5706980267894789,0.4846662488646501,0.4675686325644741,0.4030633907986806,0.8995570560767909,0.6827279112447758,0.6589625845068111,0.5781485587126483,True,0.507696827201253,0.8531176958102418,14.0,0.4690746672053949,0.6749395504392031,True,True,True,True,True,insufficient_evidence_guardrail,1.0,True,0,1.0,0,2805.0,1.0,True,0,1.0,0,2633.0,True,0.5354667593230374,0.8253477636884573,False,14.0,16.0,False,outside_decision_frontier
6503,N. Molina,Argentina,Defender,RB,1.0,31,RB:31,4360.0,low_is_left,1.0,False,True,False,2996.0,0.5260905509768969,0.0852624942392522,0.4408280567376446,0.5606577310511033,0.5081544781592991,0.5257848965818859,0.4342125100613804,0.6178213225473433,0.3737638082709967,0.5687607946626205,0.4287748822780922,True,0.3589760622679624,0.6932050396858315,80.0,0.4116887865378286,0.5370524709848076,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,2996.0,1.0,True,0,1.0,0,2572.0,True,0.38584622808453395,0.6663348738692599,True,78.0,96.0,False,outside_decision_frontier
6610,M. Senesi,Argentina,Midfielder,RB,0.9736842105263158,38,RB:37 | LCB:1,3677.0,low_is_left,1.0,True,True,True,3461.0,0.5566409457897004,0.079328298278925,0.4773126475107753,0.6519580112040764,0.4103830835325722,0.467367723127996,0.3888197899741754,0.7077092558285213,0.603992956703803,0.5061139282502165,0.330825118611015,True,0.4011574811630072,0.7121244104163935,46.0,0.4116887865378286,0.5370524709848076,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,3461.0,1.0,True,0,1.0,0,3371.0,True,0.4261575066457224,0.6871243849336783,True,46.0,76.0,False,outside_decision_frontier
6716,A. Mac Allister,Argentina,Midfielder,CM,0.5882352941176471,51,CM:30 | DM:17 | AM:4,5945.0,low_is_left,1.0,False,False,False,4617.0,0.5496468904301557,0.0686829595159908,0.4809639309141648,0.6140494132627866,0.5035276384224399,0.578367696776122,0.5278230810822285,0.5909368562645406,0.4545703666289049,0.5167370523135046,0.5791354169773595,True,0.4150282897788135,0.6842654910814978,66.0,0.4690746672053949,0.6749395504392031,True,True,False,True,True,insufficient_evidence_guardrail,1.0,True,0,1.0,0,4617.0,1.0,True,0,1.0,0,3988.0,True,0.4366734753605171,0.6626203054997943,False,66.0,93.0,False,outside_decision_frontier
6865,K. Barbarouses,New Zealand,Attacker,RW,1.0,16,RW:16,1664.0,low_is_left,1.0,True,True,True,1340.0,0.4835595861880368,0.1274901225322322,0.3560694636558046,0.3308754339548159,0.4920877310819326,0.4878554033806677,0.65649074827908,0.3092441909191488,0.2822700345923292,0.3596216616017542,0.2674184043698279,True,0.2336789460248617,0.7334402263512119,235.0,0.5132377794857867,0.6849921111720132,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,1340.0,1.0,True,0,1.0,0,1340.0,True,0.27385699574040706,0.6932621766356666,True,229.0,201.0,False,outside_decision_frontier
6870,P. Izzo,Australia,Goalkeeper,GK,1.0,26,GK:26,2703.0,low_is_left,1.0,True,True,True,2340.0,0.7789396578061323,0.0964763821237732,0.6824632756823591,0.33632512607908,0.3113304771902475,0.3088270085995809,0.3181716766212979,0.2092604528025466,0.1726049452648065,0.7457271677471514,0.9996646498695336,True,0.5898459488435368,0.9680333667687278,25.0,0.586972041249707,0.6652291855465318,True,True,True,False,True,plausible_real_xi,1.0,True,0,1.0,0,2340.0,1.0,True,0,1.0,0,2340.0,True,0.6202501307546877,0.9376291848575768,True,25.0,7.0,False,outside_decision_frontier
6904,C. Metcalfe,Australia,Midfielder,RW,0.4285714285714285,7,RW:3 | ST:2 | CM:1 | AM:1,2254.0,low_is_left,1.0,False,False,False,1027.0,0.4786669618464683,0.1456276079414269,0.3330393539050413,0.3597214735484446,0.5634071985422442,0.627157342391252,0.5469596130502716,0.5657470613408876,0.4116935895962487,0.3898116900735398,0.2318292124714853,True,0.1932368502812714,0.7640970734116652,240.0,0.5132377794857867,0.6849921111720132,True,True,False,True,True,insufficient_evidence_guardrail,1.0,True,0,1.0,0,1027.0,1.0,True,0,1.0,0,712.0,True,0.23913086273974524,0.7182030609531913,False,234.0,184.0,False,outside_decision_frontier
6932,C. Elliot,New Zealand,Defender,RB,0.9,20,RB:18 | LCB:2,1834.0,low_is_left,1.0,True,True,True,1774.0,0.5628111131979564,0.1108031558490573,0.4520079573488991,0.3846340570573692,0.4981013386086149,0.4791844438694155,0.3636865451123332,0.743522512705076,0.7448603958971873,0.4696566826805496,0.2843463583974118,True,0.345636927733804,0.7799852986621088,68.0,0.4116887865378286,0.5370524709848076,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,1774.0,1.0,True,0,1.0,0,1762.0,True,0.3805561404219653,0.7450660859739475,True,66.0,28.0,False,outside_decision_frontier
6934,A. Rufer,New Zealand,Midfielder,AM,0.9565217391304348,23,AM:22 | CM:1,2486.0,low_is_left,1.0,True,True,True,2044.0,0.6320058253482743,0.1032258557698259,0.5287799695784483,0.6210482743414598,0.5201305511954714,0.4879722916168877,0.4380856388551283,0.7273484384395589,0.7039628463762655,0.5288883433091769,0.3945669251379728,True,0.4296831480394154,0.8343285026571332,36.0,0.4573550598962117,0.5936339452033933,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,2044.0,1.0,True,0,1.0,0,2044.0,True,0.46221440209010667,0.801797248606442,True,36.0,26.0,False,outside_decision_frontier
7050,A. O'Neill,Australia,Midfielder,AM,0.8529411764705882,34,AM:29 | DM:3 | CM:2,4547.0,low_is_left,1.0,False,True,False,2722.0,0.6184626150769384,0.0894509335206453,0.5290116815562931,0.6382287981037987,0.4577501996814633,0.44107593016318,0.3407977293706538,0.7004981767126345,0.5716789117908844,0.6297432164434769,0.6075606761329541,True,0.4431387853764735,0.7937864447774033,35.0,0.4573550598962117,0.5936339452033933,True,True,True,False,True,plausible_real_xi,1.0,True,0,1.0,0,2722.0,1.0,True,0,1.0,0,2618.0,True,0.47132892264131,0.7655963075125669,True,35.0,48.0,False,outside_decision_frontier
7090,M. Svoboda,Austria,Defender,RB,1.0,28,RB:28,2613.0,low_is_left,1.0,True,True,True,2552.0,0.5786467184311365,0.0923822643077159,0.4862644541234205,0.7405655346048,0.4273722809411793,0.4259781709495285,0.5,0.6664337057746029,0.7313514106958179,0.7384720017448761,0.6331807739051163,True,0.3975774803880132,0.7597159564742597,36.0,0.4116887865378286,0.5370524709848076,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,2552.0,1.0,True,0,1.0,0,2552.0,True,0.42669141591860044,0.7306020209436725,True,36.0,34.0,False,outside_decision_frontier
7197,A. Andrade,Panama,Defender,RB,0.7142857142857143,42,RB:30 | LCB:10 | LB:2,3958.0,low_is_left,1.0,True,True,True,3516.0,0.5542566838714317,0.0787053952988405,0.4755512885725911,0.6248292466025049,0.463369897322146,0.525399445777348,0.398667442371791,0.6474103129700619,0.5360119938531687,0.5187098615465274,0.4250577100643069,True,0.3999941090857041,0.7085192586571591,48.0,0.4116887865378286,0.5370524709848076,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,3516.0,1.0,True,0,1.0,0,3611.0,True,0.4247978289534845,0.6837155387893789,True,48.0,78.0,False,outside_decision_frontier
7318,A. Dedic,Bosnia & Herzegovina,Defender,RB,1.0,39,RB:39,4567.0,low_is_left,1.0,False,True,False,3532.0,0.563607685317868,0.0785269247850365,0.4850807605328314,0.5163125917291015,0.6400527063813354,0.5102210913501547,0.407664582656066,0.5449137914567206,0.5695416461167816,0.5388381759829268,0.4923960242735127,True,0.4096949127391963,0.7175204578965396,38.0,0.4116887865378286,0.5370524709848076,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,3532.0,1.0,True,0,1.0,0,3262.0,True,0.4344423882718552,0.6927729823638807,True,38.0,70.0,False,outside_decision_frontier
7327,A. Prass,Austria,Defender,RB,0.6923076923076923,13,RB:9 | LB:3 | LCB:1,1546.0,low_is_left,1.0,True,True,True,1471.0,0.5249720911644357,0.1216809526951952,0.4032911384692405,0.4448891034206212,0.5965927765168002,0.5636574041446439,0.6268586543626152,0.5422917918776261,0.6378757966404189,0.4433562396608884,0.3062796971475684,True,0.286477423881853,0.7634667584470183,129.0,0.4116887865378286,0.5370524709848076,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,1471.0,1.0,True,0,1.0,0,1438.0,True,0.32482473479283336,0.725119447536038,True,127.0,39.0,False,outside_decision_frontier
7328,N. Seiwald,Austria,Midfielder,CM,0.7948717948717948,39,CM:31 | DM:4 | AM:2 | RB:2,3584.0,low_is_left,1.0,True,True,True,3367.0,0.5925617944859224,0.0804280204199162,0.5121337740660061,0.5642024437300164,0.3773164068278957,0.4105679404426322,0.4280377280280853,0.7328143368627205,0.4126862079031008,0.7437305654791623,0.615480623841231,True,0.4349228744628864,0.7502007145089583,47.0,0.4690746672053949,0.6749395504392031,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,3367.0,1.0,True,0,1.0,0,3052.0,True,0.46026947338969615,0.7248541155821486,True,47.0,65.0,False,outside_decision_frontier
7332,L. Sucic,Croatia,Midfielder,RW,0.4166666666666667,12,RW:5 | CM:5 | AM:2,1515.0,low_is_left,1.0,True,False,False,1278.0,0.5084621980534871,0.1305459824013238,0.3779162156521632,0.4709136352436729,0.5510768169970983,0.5126977290804808,0.6701631406377804,0.496961905897441,0.5368647726971036,0.4997590182235676,0.3790780223839599,True,0.2525920725468923,0.7643323235600818,227.0,0.5132377794857867,0.6849921111720132,True,True,False,True,True,insufficient_evidence_guardrail,1.0,True,0,1.0,0,1278.0,1.0,True,0,1.0,0,1260.0,True,0.2937331654167266,0.7231912306902477,False,221.0,179.0,False,outside_decision_frontier
7525,A. Schlager,Austria,Goalkeeper,GK,1.0,45,GK:45,4324.0,low_is_left,1.0,True,True,True,4140.0,0.698513015678066,0.0725318520735365,0.6259811636045294,0.3564118767803405,0.3016668916593681,0.3088270085995809,0.3181716766212979,0.2058152747157882,0.1251578810900838,0.182767219291696,0.9996646498695336,True,0.5563505856139344,0.8406754457421977,44.0,0.586972041249707,0.6652291855465318,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,4140.0,1.0,True,0,1.0,0,3780.0,True,0.5792087357254019,0.8178172956307301,True,44.0,78.0,False,outside_decision_frontier
7562,R. Schmid,Austria,Midfielder,AM,0.6052631578947368,38,AM:23 | RW:11 | CM:4,3446.0,low_is_left,0.9743589743589745,True,True,True,3254.0,0.6438371938774713,0.0818125940987409,0.5620245997787304,0.5424380177661651,0.7187488148737962,0.8056055262282498,0.5710034609388646,0.4106860186449602,0.3982696640143514,0.3425370628211561,0.2832487955897784,True,0.4834845094439391,0.8041898783110035,24.0,0.4573550598962117,0.5936339452033933,True,True,True,False,True,plausible_real_xi,0.9743589743589745,True,1,1.0,0,3254.0,0.9714285714285714,True,1,1.0,0,2988.0,True,0.5092674517438487,0.7784069360110939,True,24.0,41.0,False,outside_decision_frontier
7578,G. Mensah,Ghana,Defender,LB,0.6129032258064516,31,LB:19 | RB:9 | LCB:3,2998.0,low_is_left,1.0,True,True,True,2783.0,0.5221972283841904,0.0884651736929382,0.4337320546912521,0.5012049797103117,0.4973437781054147,0.4391855290997907,0.3181716766212979,0.6462985163711361,0.5106071809086136,0.5719474547136973,0.4373301556025167,True,0.3488054879460314,0.6955889688223493,25.0,0.316122165425593,0.5528913134304534,True,True,True,False,True,plausible_real_xi,1.0,True,0,1.0,0,2783.0,1.0,True,0,1.0,0,2423.0,True,0.376684966576469,0.6677094901919117,True,24.0,24.0,False,outside_decision_frontier
7598,P. Pentz,Austria,Goalkeeper,GK,1.0,37,GK:37,3448.0,low_is_left,1.0,True,True,True,3358.0,0.7035010650264134,0.0805357285529577,0.6229653364734558,0.3607922256232809,0.3065905504797374,0.3088270085995809,0.3181716766212979,0.2106283559308917,0.1905272086533077,0.210180416490091,0.9996646498695336,True,0.5456510370626163,0.8613510929902105,46.0,0.586972041249707,0.6652291855465318,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,3358.0,1.0,True,0,1.0,0,3358.0,True,0.5710315798169017,0.8359705502359251,True,46.0,63.0,False,outside_decision_frontier
7722,S. Kalajdzic,Austria,Attacker,RW,1.0,16,RW:16,1505.0,low_is_left,1.0,True,True,True,1430.0,0.732067498377106,0.1234130026811163,0.6086544956959897,0.3443825984901552,0.7613979487396076,0.7926851863968777,0.7872485409346223,0.3976439488975261,0.8765520703386213,0.3611683780363321,0.1249095994870705,True,0.490178013122118,0.973956983632094,26.0,0.5132377794857867,0.6849921111720132,True,True,True,False,True,plausible_real_xi,1.0,True,0,1.0,0,1430.0,1.0,True,0,1.0,0,1353.0,True,0.5290711733041001,0.935063823450112,True,26.0,5.0,False,outside_decision_frontier
8445,D. Batubinsika,Congo DR,Defender,RB,1.0,17,RB:17,1502.0,low_is_left,1.0,True,True,True,1502.0,0.4605756903925482,0.1204187102528564,0.3401569801396917,0.5379025847275998,0.342931900797659,0.3183908839788079,0.4043385439186266,0.6084942545647932,0.5468085556985413,0.8569458981659012,0.6302699240610012,True,0.2245550182969496,0.6965963624881468,210.0,0.4116887865378286,0.5370524709848076,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,1502.0,1.0,True,0,1.0,0,1502.0,True,0.2625045380803189,0.6586468427047775,True,207.0,104.0,False,outside_decision_frontier
8450,A. Seck,Senegal,Defender,RB,0.8,15,RB:12 | RCB:3,2094.0,low_is_left,0.9215686274509804,True,True,True,1685.0,0.4659926905859064,0.1136917588206765,0.3523009317652299,0.5768347019118096,0.3700738662893298,0.3635365789690291,0.5166646454961245,0.5344842752918331,0.5394188350152843,0.6658515436907011,0.5744345750724709,True,0.2431568432973805,0.6888285378744323,190.0,0.4116887865378286,0.5370524709848076,True,True,False,False,True,plausible_real_xi,0.9215686274509804,False,4,0.6753507014028056,9,1685.0,0.9148936170212766,False,4,0.6676241280262618,9,1627.0,False,0.27898638873522463,0.6529989924365882,True,188.0,117.0,True,upper90_can_enter_real_xi
8486,E. Smith,Sweden,Defender,RB,0.9655172413793104,29,RB:28 | RCB:1,2707.0,low_is_left,1.0,True,True,True,2636.0,0.5062362534470141,0.0908983991505545,0.4153378542964595,0.6668750120761275,0.4361078067356168,0.4733150668063486,0.456029314459911,0.5363333046460076,0.4349894738576713,0.6317420474916102,0.5221867641900331,True,0.3280753911119271,0.6843971157821009,111.0,0.4116887865378286,0.5370524709848076,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,2636.0,1.0,True,0,1.0,0,2636.0,True,0.35672169192014186,0.6557508149738862,True,109.0,111.0,False,outside_decision_frontier
8489,J. David,Canada,Attacker,RW,0.8611111111111112,36,RW:31 | ST:5,3667.0,low_is_left,1.0,False,True,False,2777.0,0.5345937579991659,0.0885606912737863,0.4460330667253795,0.371167600356354,0.5154510054512194,0.6262496824572789,0.7589456187067718,0.3270089910647083,0.29008499742995,0.2806950260432445,0.3502611384001584,True,0.3610148031025447,0.708172712895787,188.0,0.5132377794857867,0.6849921111720132,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,2777.0,1.0,True,0,1.0,0,2650.0,True,0.3889243837521489,0.6802631322461828,True,184.0,210.0,False,outside_decision_frontier
8492,A. Sorloth,Norway,Attacker,RW,0.8064516129032258,31,RW:25 | ST:6,3528.0,low_is_left,1.0,True,True,True,3164.0,0.6479810959441296,0.0829680151004544,0.5650130808436752,0.278033612284172,0.461153095952866,0.4319076298024246,0.8776001105067678,0.2600612961982302,0.6758939966751973,0.2357774344927237,0.1656159848569349,True,0.4853637863472389,0.8105984055410203,61.0,0.5132377794857867,0.6849921111720132,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,3164.0,0.984375,True,1,1.0,0,2909.0,True,0.5115108553851826,0.7844513365030765,True,61.0,107.0,False,outside_decision_frontier
8601,F. Pierrot,Haiti,Attacker,RW,0.8571428571428571,21,RW:18 | ST:3,3111.0,low_is_left,1.0,False,True,False,1440.0,0.5373496077433135,0.1229837387624884,0.414365868980825,0.2178449636046429,0.5650383025868767,0.5094682051780899,0.5738197811172783,0.2767258013515238,0.762078056613154,0.2758649583055636,0.1077484784413503,True,0.2963014797688362,0.7783977357177909,209.0,0.5132377794857867,0.6849921111720132,True,True,False,False,True,plausible_real_xi,1.0,True,0,0.8275862068965517,3,1440.0,1.0,True,0,0.8378378378378378,3,1550.0,True,0.33505935898378214,0.7396398565028449,True,204.0,164.0,False,outside_decision_frontier
8794,G. Hirst,Scotland,Attacker,RW,1.0,26,RW:26,2535.0,low_is_left,1.0,True,True,True,2222.0,0.5805494215382374,0.0990049503712809,0.4815444711669565,0.2292650521434334,0.4586808386426426,0.5058377786572539,0.8027298856602157,0.2575679079878837,0.4661510307318922,0.1978489445715308,0.1096776548944597,True,0.3864997188105267,0.774599124265948,159.0,0.5132377794857867,0.6849921111720132,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,2222.0,1.0,True,0,1.0,0,2222.0,True,0.4177007698338855,0.7433980732425893,True,158.0,162.0,False,outside_decision_frontier
9026,N. Vasilj,Bosnia & Herzegovina,Goalkeeper,GK,1.0,40,GK:40,3840.0,low_is_left,1.0,True,True,True,3630.0,0.6926574185783784,0.0774596669241483,0.6151977516542301,0.3395240335455415,0.3006908420547765,0.3088270085995809,0.3181716766212979,0.2080312979333348,0.1726170237843579,0.1662470296068438,0.9996646498695336,True,0.5408364714070476,0.8444783657497091,50.0,0.586972041249707,0.6652291855465318,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,3630.0,1.0,True,0,1.0,0,3270.0,True,0.5652476044957401,0.8200672326610167,True,50.0,75.0,False,outside_decision_frontier
10097,Ederson,Brazil,Midfielder,CM,0.8378378378378378,37,CM:31 | AM:4 | DM:2,3199.0,low_is_left,1.0,True,True,True,3189.0,0.6225116868273981,0.0826421634954338,0.5398695233319643,0.6209115844415765,0.5175050346029371,0.4890385725667562,0.5002696328964834,0.710386239131141,0.6495527206982884,0.5533356852808721,0.599677360840962,True,0.4605330463763477,0.7844903272784485,35.0,0.4690746672053949,0.6749395504392031,True,True,True,False,True,plausible_real_xi,1.0,True,0,1.0,0,3189.0,1.0,True,0,1.0,0,3169.0,True,0.48657742446281727,0.7584459491919789,True,35.0,45.0,False,outside_decision_frontier
10135,Bruno Guimaraes,Brazil,Midfielder,CM,0.8809523809523809,42,CM:37 | AM:3 | DM:2,5540.0,low_is_left,1.0,False,True,False,3921.0,0.6152609784561526,0.0745298962315638,0.5407310822245887,0.642738340485695,0.6481458160305281,0.728088799252901,0.652628640663024,0.571690412186152,0.6463992716579929,0.4726450257315773,0.532313550675659,True,0.4691823818422873,0.7613395750700178,34.0,0.4690746672053949,0.6749395504392031,True,True,True,False,True,plausible_real_xi,1.0,True,0,1.0,0,3921.0,1.0,True,0,1.0,0,3597.0,True,0.492670208323348,0.7378517485889571,True,34.0,57.0,False,outside_decision_frontier
12303,R. Ade,Haiti,Defender,RB,0.8260869565217391,46,RB:38 | RCB:7 | LCB:1,7111.0,low_is_left,1.0,False,True,False,3760.0,0.4279383601934453,0.076108824662383,0.3518295355310622,0.4958310622994725,0.3346921493024868,0.3359569936365451,0.4055505775224115,0.546864146279503,0.4585185438483939,0.5421935197057233,0.5780258123097137,True,0.2787650638551745,0.577111656531716,192.0,0.4116887865378286,0.5370524709848076,True,True,False,False,True,plausible_real_xi,1.0,True,0,0.9543147208121828,2,3760.0,1.0,True,0,0.9778652238071815,1,3976.0,True,0.302750483904511,0.5531262364823796,True,190.0,230.0,False,outside_decision_frontier
13151,J. Portilla,Colombia,Midfielder,AM,1.0,23,AM:23,3408.0,low_is_left,1.0,False,True,False,1714.0,0.5394582860270295,0.1127258526380505,0.4267324333889789,0.5313375551664982,0.4991210381944723,0.4180990028696674,0.3457032872958671,0.6623596785392946,0.5363029760071099,0.6139008548766928,0.487450036986276,True,0.3185156148564503,0.7604009571976087,109.0,0.4573550598962117,0.5936339452033933,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,1714.0,1.0,True,0,1.0,0,1804.0,True,0.35404075846413496,0.724875813589924,True,108.0,74.0,False,outside_decision_frontier
13376,J. Campaz,Colombia,Midfielder,AM,0.8518518518518519,27,AM:23 | RW:3 | LW:1,3722.0,low_is_left,1.0,False,True,False,2319.0,0.6462188085480849,0.0969122247264143,0.5493065838216706,0.3963289134670607,0.8442325810254396,0.7093694035157696,0.6069949640306678,0.4091618815268002,0.762155413524807,0.4390411098378154,0.3530825730276691,True,0.4562708480843128,0.8361667690118569,29.0,0.4573550598962117,0.5936339452033933,True,True,True,False,True,plausible_real_xi,1.0,True,0,1.0,0,2319.0,1.0,True,0,1.0,0,2377.0,True,0.4868123842109062,0.8056252328852636,True,29.0,23.0,False,outside_decision_frontier
13571,W. Ditta,Colombia,Defender,RB,0.9411764705882352,51,RB:48 | RCB:3,5555.0,low_is_left,1.0,True,True,True,4500.0,0.5015351170793172,0.0695701085237043,0.4319650085556129,0.6259929128520194,0.4044268186306834,0.4050608321735191,0.3711005868820797,0.59689442318981,0.5099225761169331,0.7517572378736691,0.5972114030143918,True,0.3651777043728567,0.6378925297857777,87.0,0.4116887865378286,0.5370524709848076,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,4500.0,1.0,True,0,1.0,0,4590.0,True,0.38710247174669465,0.6159677624119397,True,85.0,177.0,False,outside_decision_frontier
13708,J. Arias,Colombia,Midfielder,CM,0.5416666666666666,48,CM:26 | RW:13 | ST:4 | AM:4 | DM:1,7572.0,low_is_left,1.0,False,False,False,3503.0,0.6009520661916105,0.0788513020392545,0.5221007641523558,0.5286290071121197,0.6660846283975073,0.6083444757083133,0.6640250892505885,0.6238929532884963,0.6383194618205047,0.5824972340226318,0.6240618343985073,True,0.4464035141946715,0.7555006181885494,41.0,0.4690746672053949,0.6749395504392031,True,True,False,True,True,insufficient_evidence_guardrail,1.0,True,0,1.0,0,3503.0,1.0,True,0,1.0,0,3775.0,True,0.4712532160424967,0.7306509163407242,False,41.0,62.0,False,outside_decision_frontier
13736,D. Munoz,Colombia,Defender,RB,0.98,50,RB:49 | LCB:1,5749.0,low_is_left,1.0,False,True,False,4369.0,0.5427774999403113,0.0706053996069048,0.4721721003334064,0.4392720659139638,0.4575944851818396,0.5760126641906002,0.5620459748770604,0.7087294528938668,0.5996617071699818,0.311707495958839,0.3816823320755112,True,0.4043909167107778,0.6811640831698449,51.0,0.4116887865378286,0.5370524709848076,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,4369.0,1.0,True,0,1.0,0,4066.0,True,0.42664195231453594,0.6589130475660867,True,51.0,103.0,False,outside_decision_frontier
14268,I. Pandur,Croatia,Goalkeeper,GK,1.0,48,GK:48,4320.0,low_is_left,1.0,True,True,True,4320.0,0.6705396012811294,0.0710046946804693,0.5995349066006601,0.2941153128041848,0.3049342118220001,0.3121342296924362,0.3181716766212979,0.2076761726754564,0.1602754931052161,0.0793398752803267,0.9996646498695336,True,0.5313703997074096,0.8097088028548493,66.0,0.586972041249707,0.6652291855465318,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,4320.0,1.0,True,0,1.0,0,4320.0,True,0.5537472717053776,0.7873319308568812,True,66.0,92.0,False,outside_decision_frontier
14301,S. Radeljic,Bosnia & Herzegovina,Defender,RB,0.935483870967742,31,RB:29 | RCB:1 | LCB:1,3766.0,low_is_left,1.0,False,True,False,2804.0,0.5255674578970297,0.0881332799552095,0.4374341779418202,0.6567141488759264,0.4111212943491932,0.4640751754911945,0.3984738183206441,0.6321759030459044,0.4973765601648207,0.6250346202467727,0.520226929754213,True,0.352826229184819,0.6983086866092405,83.0,0.4116887865378286,0.5370524709848076,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,2804.0,1.0,True,0,1.0,0,2624.0,True,0.3806011127075739,0.6705338030864856,True,81.0,91.0,False,outside_decision_frontier
14379,C. Ndiaye,Senegal,Attacker,RW,1.0,24,RW:24,2241.0,low_is_left,1.0,True,True,True,2196.0,0.591554333022468,0.0995893206467703,0.4919650123756975,0.3071065675678516,0.5694644515867563,0.5834788761005398,0.8143210118274826,0.2864714457599164,0.6427254989170632,0.2566558434792193,0.3182899921447354,True,0.396359264554798,0.786749401490138,150.0,0.5132377794857867,0.6849921111720132,True,True,False,False,True,plausible_real_xi,1.0,True,0,0.9606299212598424,1,2196.0,1.0,True,0,0.9606299212598424,1,2196.0,True,0.42774447775099467,0.7553641882939413,True,149.0,152.0,False,outside_decision_frontier
14395,K. Jakic,Croatia,Midfielder,CM,0.4,20,CM:8 | RB:4 | DM:4 | AM:3 | RW:1,1860.0,low_is_left,1.0,True,False,False,1841.0,0.4624982837200909,0.1087682255420263,0.3537300581780646,0.468741664300752,0.4218489157135908,0.436691703637461,0.5049182774896078,0.6021364724941306,0.4735181240505102,0.4278711867118222,0.3758341738594906,True,0.2493125616577193,0.6756840057824626,106.0,0.4690746672053949,0.6749395504392031,True,True,False,True,True,insufficient_evidence_guardrail,1.0,True,0,1.0,0,1841.0,1.0,True,0,1.0,0,1841.0,True,0.28359047344021315,0.6414060939999686,False,106.0,102.0,False,outside_decision_frontier
14701,J. Sutalo,Croatia,Defender,RB,0.8,25,RB:20 | RCB:5,2742.0,low_is_left,1.0,True,True,True,2653.0,0.5041737907990429,0.0906066999017945,0.4135670908972483,0.7618210873413711,0.4229760588785578,0.3251634449305925,0.3181716766212979,0.5775096445334775,0.4502225479052015,0.8117339108221451,0.6674895174047506,True,0.3265846589915255,0.6817629226065602,114.0,0.4116887865378286,0.5370524709848076,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,2653.0,1.0,True,0,1.0,0,2293.0,True,0.3551390318394726,0.6532085497586132,True,112.0,115.0,False,outside_decision_frontier
