player_id,player_name,world_cup_team,squad_position,resolved_role,role_stability,role_observations,role_distribution,minutes_num,overall,uncertainty,conservative_score,build_up,progression,creation,finishing,defending,duels,retention,goalkeeping,profile_scored,identity_rows_before_deduplication,formation_primary_role,formation_primary_role_raw,formation_role_stability_minutes,formation_precise_minutes,formation_role_observations,formation_role_distribution,canonical_name,allowed_roles,preferred_role,public_position,source_type,source_url,checked_at_utc,evidence_note,high_impact_current_release,public_anchor_available,current_role_publicly_compatible,formation_role_publicly_compatible,audited_role,audited_role_source,audited_role_publicly_compatible,role_changed,public_conflict_current,public_conflict_formation,formation_evidence_stable,profile_scored_bool,audited_role_eligible,overall_audited,conservative_score_audited,audited_role_rank
182718,J. Garcia,Spain,Goalkeeper,GK,1.0,45,GK:45,4049.0,0.809506995311787,0.0733423885081944,0.7361646068035925,0.3866104573636014,0.3069486787875574,0.3134452587707816,0.3186822542325283,0.2241816371173277,0.1801299446561521,0.882462309405488,0.9996646498695336,True,1,GK,GK,1.0,4049.0,45.0,GK:4049m/45,,,,,,,,,True,False,True,True,GK,formation_only,True,False,False,False,True,True,True,0.809506995311787,0.7361646068035926,1
49866,U. Cakir,Türkiye,Goalkeeper,GK,1.0,45,GK:45,4058.0,0.7998039513134133,0.0732610124741886,0.7265429388392247,0.4060025353939737,0.3180125893877747,0.3205290726513098,0.3186822542325283,0.2091409551883443,0.1970743726764216,0.7919192453758331,0.9996646498695336,True,1,GK,GK,1.0,4058.0,45.0,GK:4058m/45,,,,,,,,,True,False,True,True,GK,formation_only,True,False,False,False,True,True,True,0.7998039513134133,0.7265429388392247,2
129058,B. Verbruggen,Netherlands,Goalkeeper,GK,1.0,42,GK:42,3810.0,0.8006378638794533,0.0756077736285817,0.7250300902508716,0.4203466785771581,0.3062564371377007,0.313666884705487,0.3186822542325283,0.2092708055583609,0.1429483519945592,0.7783531382385208,0.9996646498695336,True,1,GK,GK,1.0,3810.0,42.0,GK:3810m/42,,,,,,,,,True,False,True,True,GK,formation_only,True,False,False,False,True,True,True,0.8006378638794533,0.7250300902508716,3
732,L. Zidane,Algeria,Goalkeeper,GK,1.0,34,GK:34,3089.0,0.8089233825886204,0.0839691938145993,0.7249541887740211,0.4302272329382887,0.3163206099839306,0.3286245580910595,0.3186822542325283,0.2097672816659755,0.1574592813184127,0.8204158571514607,0.9996646498695336,True,1,GK,GK,1.0,3089.0,34.0,GK:3089m/34,,,,,,,,,True,False,True,True,GK,formation_only,True,False,False,False,True,True,True,0.8089233825886204,0.7249541887740211,4
138804,M. Kovar,Czech Republic,Goalkeeper,GK,1.0,43,GK:43,4140.0,0.7958974094435404,0.0725318520735365,0.7233655573700037,0.4072380234454916,0.3143959327619671,0.320317158328465,0.3186822542325283,0.211281584002854,0.1462108903734728,0.7642283155079903,0.9996646498695336,True,1,GK,GK,1.0,3870.0,43.0,GK:3870m/43,,,,,,,,,True,False,True,True,GK,formation_only,True,False,False,False,True,True,True,0.7958974094435404,0.7233655573700039,5
22221,M. Maignan,France,Goalkeeper,GK,1.0,48,GK:48,4291.0,0.7941353127292504,0.0712442272802813,0.7228910854489691,0.3512739243508669,0.3150136178137387,0.3099237670214717,0.3186822542325283,0.2092422462815101,0.1799487241684926,0.8270998028722238,0.9996646498695336,True,1,GK,GK,1.0,4291.0,48.0,GK:4291m/48,,,,,,,,,True,False,True,True,GK,formation_only,True,False,False,False,True,True,True,0.7941353127292504,0.7228910854489691,6
369,D. Costa,Portugal,Goalkeeper,GK,1.0,54,GK:54,4730.0,0.7902106868754002,0.0678575799950948,0.7223531068803053,0.349775120374536,0.3056047127736152,0.3099237670214717,0.3186822542325283,0.209047738092186,0.1698364933236739,0.8029340358149969,0.9996646498695336,True,1,GK,GK,1.0,4730.0,54.0,GK:4730m/54,,,,,,,,,True,False,True,True,GK,formation_only,True,False,False,False,True,True,True,0.7902106868754002,0.7223531068803054,7
497,M. Neuer,Germany,Goalkeeper,GK,1.0,45,GK:45,3600.0,0.7997975980415335,0.0777817459305202,0.7220158521110133,0.3875683486039513,0.3068924255549436,0.3099237670214717,0.3186822542325283,0.2071535262410329,0.1518798098391975,0.8164558059499978,0.9996646498695336,True,1,GK,GK,1.0,3960.0,45.0,GK:3960m/45,,,,,,,,,True,False,True,True,GK,formation_only,True,False,False,False,True,True,True,0.7997975980415335,0.7220158521110133,8
46417,S. Chaine,South Africa,Goalkeeper,GK,1.0,30,GK:30,2700.0,0.8098014669222335,0.0898146239020498,0.7199868430201837,0.411425746474901,0.3106603178219086,0.3152128220625917,0.3186822542325283,0.2101458458136301,0.1643223789990821,0.8513384013267317,0.9996646498695336,True,1,GK,GK,1.0,2700.0,30.0,GK:2700m/30,,,,,,,,,True,False,True,True,GK,formation_only,True,False,False,False,True,True,True,0.8098014669222335,0.7199868430201837,9
47296,G. Rulli,Argentina,Goalkeeper,GK,1.0,38,GK:38,3517.0,0.7968209004092849,0.0786942052233878,0.718126695185897,0.3747205752432762,0.3150208183553536,0.3139798286888061,0.3186822542325283,0.2164428166135569,0.1881475714005221,0.8137415195492401,0.9996646498695336,True,2,GK,GK,1.0,3517.0,39.0,GK:3517m/39,,,,,,,,,True,False,True,True,GK,formation_only,True,False,False,False,True,True,True,0.7968209004092849,0.7181266951858971,10
269349,L. Hornicek,Czech Republic,Goalkeeper,GK,1.0,51,GK:51,4220.0,0.7876265308470172,0.0718410567903778,0.7157854740566394,0.3660852720730639,0.3094751164883893,0.3099237670214717,0.3186822542325283,0.2071535262410329,0.1746928336023882,0.7639594600277386,0.9996646498695336,True,1,GK,GK,1.0,4220.0,51.0,GK:4220m/51,,,,,,,,,True,False,True,True,GK,formation_only,True,False,False,False,True,True,True,0.7876265308470172,0.7157854740566394,11
280,Alisson,Brazil,Goalkeeper,GK,1.0,39,GK:39,3746.0,0.7914404294111732,0.0762509135372791,0.715189515873894,0.3512609198417811,0.3095544063758802,0.3099237670214717,0.3186822542325283,0.2093071169229591,0.1568307640052847,0.8091512534304894,0.9996646498695336,True,2,GK,GK,1.0,3566.0,40.0,GK:3566m/40,,,,,,,,,True,False,True,True,GK,formation_only,True,False,False,False,True,True,True,0.7914404294111732,0.7151895158738941,12
353883,P. Beach,Australia,Goalkeeper,GK,1.0,39,GK:39,3554.0,0.7930117946834457,0.0782834984778631,0.7147282962055826,0.3886075857634745,0.3079808735902352,0.3139374536768759,0.3186822542325283,0.2071535262410329,0.171346652976413,0.7698314673500486,0.9996646498695336,True,1,GK,GK,1.0,3554.0,39.0,GK:3554m/39,,,,,,,,,True,False,True,True,GK,formation_only,True,False,False,False,True,True,True,0.7930117946834457,0.7147282962055826,13
2986,E. Mendy,Senegal,Goalkeeper,GK,1.0,44,GK:44,4023.0,0.7865066631062362,0.0735790068299716,0.7129276562762645,0.3333564902995208,0.3139439864528449,0.3170343209819892,0.3186822542325283,0.2091583071514244,0.1574599992091239,0.8001320507872568,0.9996646498695336,True,1,GK,GK,1.0,4023.0,44.0,GK:4023m/44,,,,,,,,,True,False,True,True,GK,formation_only,True,False,False,False,True,True,True,0.7865066631062362,0.7129276562762645,14
1142,Y. Mvogo,Switzerland,Goalkeeper,GK,1.0,31,GK:31,2790.0,0.8003909004483396,0.0883541261792748,0.7120367742690648,0.403259029114516,0.306655475824123,0.3099237670214717,0.3186822542325283,0.2133005378425639,0.1496333241937389,0.7994902479812854,0.9996646498695336,True,1,GK,GK,1.0,2790.0,31.0,GK:2790m/31,,,,,,,,,True,False,True,True,GK,formation_only,True,False,False,False,True,True,True,0.8003909004483396,0.7120367742690648,15
702,O. Baumann,Germany,Goalkeeper,GK,1.0,36,GK:36,3270.0,0.7856029576210763,0.0816121955268671,0.7039907620942092,0.3735060978694121,0.3134691211056943,0.314287371718127,0.3186822542325283,0.2071535262410329,0.1519490719423897,0.7405745374596694,0.9996646498695336,True,1,GK,GK,1.0,3270.0,36.0,GK:3270m/36,,,,,,,,,True,False,True,True,GK,formation_only,True,False,False,False,True,True,True,0.7856029576210763,0.7039907620942092,16
2482,C. Vargas,Colombia,Goalkeeper,GK,1.0,40,GK:40,3655.0,0.7791729254367645,0.0771943024342948,0.7019786230024697,0.3299560688619141,0.3121129774857208,0.3305011569698793,0.3186822542325283,0.2118338584071288,0.1516630951837819,0.7557743615742546,0.9996646498695336,True,1,GK,GK,1.0,3655.0,40.0,GK:3655m/40,,,,,,,,,True,False,True,True,GK,formation_only,True,False,False,False,True,True,True,0.7791729254367645,0.7019786230024697,17
2892,Kim Seung-Gyu,South Korea,Goalkeeper,GK,1.0,30,GK:30,2886.0,0.7837728645536489,0.0868721908712883,0.6969006736823606,0.3761819477868374,0.3056565846169303,0.3099237670214717,0.3186822542325283,0.2099520409214953,0.1549616615153649,0.7248061171202526,0.9996646498695336,True,1,GK,GK,1.0,2706.0,30.0,GK:2706m/30,,,,,,,,,True,False,True,True,GK,formation_only,True,False,False,False,True,True,True,0.7837728645536489,0.6969006736823606,18
119853,M. Diaw,Senegal,Goalkeeper,GK,1.0,32,GK:32,2892.0,0.7836560654192987,0.0867820277013058,0.6968740377179928,0.353058015192576,0.3177887361634803,0.3360443227730051,0.3186822542325283,0.2191322056683317,0.1685311093047735,0.7548593663502662,0.9996646498695336,True,1,GK,GK,1.0,2865.0,32.0,GK:2865m/32,,,,,,,,,True,False,True,True,GK,formation_only,True,False,False,False,True,True,True,0.7836560654192987,0.6968740377179928,19
20566,Y. Diouf,Senegal,Goalkeeper,GK,1.0,38,GK:38,3420.0,0.7750350522966997,0.0798023875121013,0.6952326647845983,0.3186918254479709,0.3124626291041859,0.3099237670214717,0.3186822542325283,0.2148276243503719,0.1301689859741661,0.7432075318590793,0.9996646498695336,True,1,GK,GK,1.0,3420.0,38.0,GK:3420m/38,,,,,,,,,True,False,True,True,GK,formation_only,True,False,False,False,True,True,True,0.7750350522966997,0.6952326647845983,20
271539,J. Hadjam,Algeria,Defender,RB,0.875,24,RB:21 | LB:3,1934.0,0.745403673407056,0.1061208458284146,0.6392828275786413,0.5787173053855851,0.8382656681696371,0.6381303858146841,0.4622794161613225,0.7577022281052311,0.8925872265739877,0.5242425737653298,0.3686022657094377,True,1,LB,LB,0.5419354838709678,155.0,3.0,LB:84m/2 | LCB:71m/1,Jaouen Hadjam,LB,LB,left defender,official_club_news,https://www.bscyb.ch/news?nid=17359,2026-07-20,Young Boys reports Hadjam on the left side of defence,True,True,False,True,LB,formation_and_public_agree,True,True,True,False,False,True,True,0.745403673407056,0.6392828275786414,1
263482,N. Mendes,Portugal,Defender,LB,1.0,36,LB:36,3391.0,0.7103090167412799,0.0801428980321012,0.6301661187091786,0.7387296322747439,0.7865855738678991,0.6972278128109684,0.6136203400884093,0.5792449221465932,0.7439916647899244,0.6184724739801535,0.6078196950012679,True,2,LB,LB,0.7485627836611195,3305.0,39.0,LB:2474m/29 | LCB:755m/9 | ST:76m/1,Nuno Mendes,LB,LB,left-back,official_club,https://www.psg.fr/en/players/nuno-mendes,2026-07-20,PSG identifies Mendes as a defender and left-back,True,True,True,True,LB,formation_and_public_agree,True,False,False,False,True,True,True,0.7103090167412799,0.6301661187091787,2
21138,R. Ait-Nouri,Algeria,Defender,LB,0.9047619047619048,21,LB:19 | RB:2,2260.0,0.7083504348243373,0.0981690793559403,0.610181355468397,0.6728696572956849,0.7442564126803405,0.5627508132199571,0.3970488746724276,0.7461073838179066,0.8100237867220498,0.6254233197370654,0.674394881856115,True,3,LB,LB,0.7632252559726962,2344.0,31.0,LB:1789m/22 | LCB:285m/5 | AM:90m/1 | LW:90m/1 | RCB:90m/1 | CM:0m/1,,,,,,,,,True,False,True,True,LB,formation_only,True,False,False,False,True,True,True,0.7083504348243373,0.610181355468397,3
25158,D. Raum,Germany,Midfielder,RB,0.9411764705882352,34,RB:32 | LB:1 | LCB:1,3030.0,0.6677485732012052,0.0847827742638868,0.5829657989373184,0.7176180105497567,0.720207928699296,0.8921081507530005,0.4897578599894956,0.5857224199197393,0.339147941061167,0.4677590237562899,0.4136149400045529,True,1,LB,LB,0.6666666666666666,270.0,3.0,LB:180m/2 | LCB:90m/1,David Raum,LB,LB,left-back,official_league_news,https://www.bundesliga.com/en/bundesliga/news/who-is-david-raum-rb-leipzig-left-back-germany-squad-hansi-flick-17085,2026-07-20,Bundesliga explicitly identifies Raum as a left-back,True,True,False,True,LB,formation_and_public_agree,True,True,True,False,False,True,True,0.6677485732012052,0.5829657989373184,4
1117,K. Tierney,Scotland,Midfielder,RB,0.7,40,RB:28 | LB:12,3486.0,0.5936742946444555,0.0790433332862751,0.5146309613581804,0.6717959998558554,0.5470505605097841,0.7014910198359349,0.5333139235928253,0.5433384939047179,0.5269571821296841,0.5601367840041861,0.4143017316645189,True,1,LCB,LCB,1.0,904.0,11.0,LCB:904m/11,Kieran Tierney,LB,LB,defender,official_club,https://www.celticfc.com/players/kieran-tierney,2026-07-20,Celtic lists Tierney as a defender; career role is left-back,True,True,False,False,LB,public_preferred_override,True,True,True,True,True,True,True,0.5936742946444555,0.5146309613581804,5
39058,F. Bjorkan,Norway,Defender,RB,0.972972972972973,37,RB:36 | LB:1,3086.0,0.590602994868002,0.0840099984791027,0.5065929963888993,0.7352336030169997,0.5918586183110153,0.5141674822833517,0.5169424679390492,0.5603433816688463,0.5479631601407741,0.61821299932984,0.5889215608344022,True,1,LB,LB,1.0,133.0,2.0,LB:133m/2,Fredrik Bjorkan,LB,LB,defender,official_club,https://www.glimt.no/lag/fredrik-andre-bjorkan,2026-07-20,Bodo Glimt lists Bjorkan as a defender; established role is left-back,True,True,False,True,LB,formation_and_public_agree,True,True,True,False,False,True,True,0.590602994868002,0.5065929963888993,6
307123,N. O'Reilly,England,Defender,LB,0.88,50,LB:44 | LCB:4 | RB:2,4505.0,0.5486408084685045,0.0695314906420033,0.4791093178265011,0.5896134149022648,0.5073541749422262,0.4960960605929291,0.609443427092183,0.5950388144374495,0.5731813908521945,0.5381783545556394,0.5897021001288829,True,1,LB,LB,0.7402935606060606,4224.0,50.0,LB:3127m/37 | CM:520m/6 | DM:332m/4 | LCB:245m/3,,,,,,,,,True,False,True,True,LB,formation_only,True,False,False,False,True,True,True,0.5486408084685045,0.4791093178265012,7
19235,D. Spence,England,Defender,LB,0.75,36,LB:27 | RB:7 | LCB:2,3384.0,0.5156151057728047,0.080225745323842,0.4353893604489626,0.4492580645463369,0.5680599365075093,0.390085458169899,0.4806415041591384,0.5682986247042143,0.5746485144775175,0.4323110067300457,0.41380729876947,True,2,LB,LB,0.7062594268476622,2652.0,32.0,LB:1873m/22 | LCB:421m/5 | AM:180m/2 | RB:115m/2 | RCB:63m/1,,,,,,,,,True,False,True,True,LB,formation_only,True,False,False,False,True,True,True,0.5156151057728047,0.4353893604489627,8
198654,D. Svensson,Sweden,Defender,LB,0.9318181818181818,44,LB:41 | LCB:2 | RB:1,3559.0,0.4442178172703302,0.0782284893371527,0.3659893279331774,0.4235843137438132,0.4752143561714668,0.5118335524197052,0.4919599531896271,0.5014929872397452,0.3511050847898431,0.4888015563005728,0.4453242732494651,True,1,LB,LB,0.9405366207396664,1379.0,16.0,LB:1297m/15 | RB:82m/1,,,,,,,,,False,False,True,True,LB,formation_only,True,False,False,False,True,True,True,0.460918404700766,0.3826899153636133,9
46731,P. Estupinan,Ecuador,Midfielder,LB,1.0,18,LB:18,1492.0,0.5030192961064462,0.120821584279805,0.3821977118266412,0.5733865840433241,0.4655416287501869,0.5359116369574172,0.3770957673575769,0.4705887118120401,0.3174426771792204,0.5362285387484144,0.5597174273211285,True,1,LB,LB,0.60727969348659,1044.0,13.0,LB:634m/8 | LCB:410m/5,,,,,,,,,False,False,True,True,LB,formation_only,True,False,False,False,True,True,True,0.47799682723392545,0.35717524295412045,10
138908,E. Anderson,England,Midfielder,AM,0.4615384615384615,52,AM:24 | DM:15 | CM:13,4793.0,0.6882179930585227,0.0674101390864806,0.6208078539720421,0.7260322718550373,0.6946461609694613,0.6205503168883184,0.4510436848370074,0.7228872652831217,0.8599761400054224,0.5943448160068912,0.5375057064918193,True,1,LCB,LCB,0.7174407275089315,3079.0,35.0,LCB:2209m/25 | DM:713m/8 | CB:90m/1 | RCB:67m/1,,,,,,,,,False,False,True,True,LCB,formation_only,True,True,False,False,True,True,True,0.7321428955542721,0.6647327564677915,1
624,N. Otamendi,Argentina,Defender,LCB,0.8490566037735849,53,LCB:45 | RB:6 | RCB:2,4243.0,0.7100013786997497,0.0716460780479048,0.6383553006518448,0.698734939828358,0.3852613112708375,0.3586611222274048,0.4391469549797796,0.6420735610530376,0.7476446132343418,0.7874213174071151,0.6449988337082831,True,1,LCB,LCB,0.9492422420014434,4157.0,47.0,LCB:3946m/44 | CB:121m/2 | RCB:90m/1,,,,,,,,,True,False,True,True,LCB,formation_only,True,False,False,False,True,True,True,0.7100013786997497,0.6383553006518449,2
6236,A. Cubas,Paraguay,Midfielder,CM,0.5945945945945946,37,CM:22 | AM:14 | DM:1,2805.0,0.6807512508716983,0.0881175685227012,0.592633682348997,0.5718226847030634,0.4847798694861583,0.4681531571913938,0.4032929018253337,0.8997289931220745,0.6815945616474495,0.6600136299026699,0.578248571397103,True,1,LCB,LCB,0.603273577552611,2566.0,35.0,LCB:1548m/22 | CM:475m/5 | RCB:276m/5 | DM:267m/3,,,,,,,,,False,False,True,True,LCB,formation_only,True,True,False,False,True,True,True,0.7251129247573549,0.6369953562346538,3
2194,R. Bensebaini,Algeria,Defender,LCB,0.6052631578947368,38,LCB:23 | LB:15,3155.0,0.6806070792593201,0.0830862687254227,0.5975208105338974,0.7303934954376473,0.4076575418081882,0.404298053257722,0.5643106362194517,0.661828464232638,0.6718877524255251,0.6677258947994291,0.568657120454415,True,1,LCB,LCB,1.0,3234.0,36.0,LCB:3234m/36,,,,,,,,,True,False,True,True,LCB,formation_only,True,False,False,False,True,True,True,0.6806070792593201,0.5975208105338974,4
337587,J. Bos,Australia,Midfielder,LCB,0.4117647058823529,34,LCB:14 | LB:12 | RB:8,2878.0,0.6813190955509362,0.0869928467500891,0.594326248800847,0.5597406373075482,0.7119562506131146,0.6774660305648412,0.555030421142785,0.7215490130575007,0.8218210029865138,0.5730486514383593,0.5246987163559835,True,1,LCB,LCB,0.7770925110132159,2270.0,28.0,LCB:1764m/21 | LB:174m/2 | DM:152m/2 | RB:135m/2 | AM:45m/1,,,,,,,,,False,False,True,True,LCB,formation_only,True,False,False,False,True,True,True,0.6813190955509362,0.5943262488008471,5
26243,N. Schlotterbeck,Germany,Defender,LCB,0.5789473684210527,38,LCB:22 | RCB:11 | RB:3 | LB:2,3425.0,0.6660401898333845,0.0797441163195833,0.5862960735138012,0.753725515341099,0.4355427285781936,0.3853954749356825,0.5344174513666413,0.6269290204353227,0.6518594326246903,0.6518457077925685,0.586561234375759,True,1,LCB,LCB,0.6651162790697674,3225.0,36.0,LCB:2145m/24 | CB:990m/11 | RCB:90m/1,,,,,,,,,False,False,True,True,LCB,formation_only,True,False,False,False,True,True,True,0.6660401898333845,0.5862960735138012,6
135068,E. Agbadou,Ivory Coast,Defender,RCB,0.46875,32,RCB:15 | RB:13 | LCB:4,2928.0,0.5466101129773423,0.0862468816257372,0.460363231351605,0.6344823946981379,0.3932300136431048,0.4175402453839388,0.4386893443427119,0.7177654840173031,0.6373801961335173,0.6628786235260234,0.5500372582256201,True,1,LCB,LCB,0.8101396792550439,1933.0,22.0,LCB:1566m/18 | RCB:187m/2 | CB:90m/1 | DM:90m/1,,,,,,,,,False,False,True,True,LCB,formation_only,True,True,False,False,True,True,True,0.6683695102978845,0.5821226286721473,7
21098,J. Kayembe,Congo DR,Defender,LB,0.7272727272727273,33,LB:24 | RB:9,3120.0,0.5940774368005702,0.0835509977844024,0.5105264390161678,0.6812824180154909,0.5386959636129421,0.4926647798798111,0.3693088364152094,0.6758999092442127,0.594529223814752,0.7176155877139379,0.5104313681471541,True,1,LCB,LCB,0.9425562470081379,2089.0,24.0,LCB:1969m/23 | LB:120m/1,,,,,,,,,True,False,True,True,LCB,formation_only,True,True,False,False,True,True,True,0.6650845255104738,0.5815335277260714,8
51114,C. Roldan,USA,Midfielder,AM,1.0,36,AM:36,2618.0,0.6559702687337261,0.091210348815759,0.564759919917967,0.7424978094311585,0.5571796784185099,0.6234924286870068,0.5282271674967693,0.615821581900874,0.6626576439835141,0.7023163525215765,0.5722519459751186,True,1,LCB,LCB,0.6231155778894473,1592.0,19.0,LCB:992m/11 | RCB:510m/6 | DM:90m/2,,,,,,,,,True,False,True,True,LCB,formation_only,True,True,False,False,True,True,True,0.6726983216023371,0.5814879727865782,9
67971,M. Guehi,England,Defender,LCB,0.5272727272727272,55,LCB:29 | LB:24 | RCB:2,5114.0,0.6373975189330068,0.0652602263640872,0.5721372925689195,0.740258242158402,0.409366664429272,0.4328498610732393,0.4498882895262991,0.5588717846802438,0.5793398892796647,0.7263902219688082,0.6477448810545743,True,2,LCB,LCB,0.9816998779991867,4918.0,56.0,LCB:4828m/55 | RCB:90m/1,,,,,,,,,False,False,True,True,LCB,formation_only,True,False,False,False,True,True,True,0.6373975189330068,0.5721372925689195,10
31,J. M. Gimenez,Uruguay,Defender,RCB,0.75,16,RCB:12 | LCB:4,1537.0,0.5221013966778815,0.1190397494068342,0.4030616472710472,0.6618743019417174,0.3522366471743831,0.3402674170724397,0.4223092223937211,0.6883905386716632,0.6545979109910005,0.7678625257024867,0.643440463886918,True,1,LCB,LCB,0.9312977099236641,1310.0,16.0,LCB:1220m/15 | CB:90m/1,,,,,,,,,True,False,True,True,LCB,formation_only,True,True,False,False,True,True,True,0.6900032070770742,0.57096345767024,11
16367,W. Pacho,Ecuador,Defender,LCB,0.8958333333333334,48,LCB:43 | RCB:2 | LB:2 | RB:1,4396.0,0.64026956828892,0.0703882383259553,0.5698813299629647,0.736552717760301,0.3397458137421358,0.3472509355455246,0.4116861123780289,0.614875270293356,0.4724022742398286,0.7860928131244455,0.7167060107273211,True,2,LCB,LCB,0.6239430351579884,4494.0,50.0,LCB:2804m/31 | CB:1417m/16 | RCB:273m/3,,,,,,,,,True,False,True,True,LCB,formation_only,True,False,False,False,True,True,True,0.64026956828892,0.5698813299629647,12
295793,M. Pubill,Spain,Defender,RCB,0.7931034482758621,29,RCB:23 | RB:6,2783.0,0.5235081554659583,0.0884651736929382,0.43504298177302,0.6098516934083283,0.3893402875844249,0.3866636841607396,0.4209657917200841,0.652265481986212,0.6544407210208599,0.7215228359915893,0.5872030300696224,True,1,LCB,LCB,0.7222744360902256,2128.0,25.0,LCB:1537m/18 | RCB:321m/4 | CB:270m/3,,,,,,,,,True,False,True,True,LCB,formation_only,True,True,False,False,True,True,True,0.657329729058815,0.5688645553658769,13
1929,J. Lucumi,Colombia,Defender,RB,0.5106382978723404,47,RB:24 | RCB:16 | LCB:7,4155.0,0.4939979945063982,0.0724008097766709,0.4215971847297272,0.6639106987794714,0.3703977597941154,0.3641630201042662,0.4104971109936278,0.6160312742040609,0.4979033717148553,0.7915933505519457,0.6118705265953528,True,1,LCB,LCB,0.9171652093879429,2173.0,25.0,LCB:1993m/23 | RCB:180m/2,,,,,,,,,False,False,True,True,LCB,formation_only,True,True,False,False,True,True,True,0.6321451872579268,0.5597443774812558,14
404172,K. Peprah,Ghana,Defender,RB,0.3658536585365853,41,RB:15 | LB:12 | RCB:8 | LCB:6,3519.0,0.4971705895570461,0.0786718393837366,0.4184987501733094,0.6024045371799339,0.3985140801936548,0.334666129674433,0.4266402699952719,0.623968549909212,0.5688631863500722,0.7503959054570924,0.6720985709790485,True,1,LCB,LCB,0.7275641025641025,2808.0,33.0,LCB:2043m/24 | RCB:585m/7 | CB:180m/2,,,,,,,,,False,False,True,True,LCB,formation_only,True,True,False,False,True,True,True,0.6307335973285619,0.5520617579448254,15
26300,O. Kabak,Türkiye,Defender,RCB,0.5789473684210527,19,RCB:11 | LCB:7 | RB:1,1888.0,0.6527860748690556,0.1074058515591796,0.5453802233098759,0.6228890132107899,0.3928365092266047,0.381389784882833,0.5809123884991269,0.5590590492111517,0.8322331829426198,0.616013549936734,0.4877797075734825,True,1,LCB,LCB,0.9444444444444444,1620.0,18.0,LCB:1530m/17 | CB:90m/1,,,,,,,,,False,False,True,True,LCB,formation_only,True,True,False,False,True,True,True,0.6527860748690556,0.545380223309876,16
19549,A. Robinson,USA,Midfielder,LB,0.75,24,LB:18 | RB:6,2136.0,0.6069481816886906,0.1009783601247472,0.5059698215639433,0.5738587498588905,0.5335955135641975,0.5347454515785786,0.4641071135322103,0.7923841042896438,0.597629847773209,0.5460272257036868,0.3916927791834362,True,1,LCB,LCB,0.8051166290443943,1329.0,16.0,LCB:1070m/13 | LB:259m/3,,,,,,,,,True,False,True,True,LCB,formation_only,True,True,False,False,True,True,True,0.646348586468578,0.5453702263438307,17
127817,P. Hincapie,Ecuador,Midfielder,LB,0.6,35,LB:21 | LCB:7 | RB:5 | RCB:2,3442.0,0.5284313551324166,0.0795469449063127,0.4488844102261038,0.5278162489240776,0.4075325265669796,0.4090365574127961,0.4365774314190551,0.718841891201868,0.6253109034901003,0.5282301260361446,0.5496250982612745,True,1,LCB,LCB,0.8893360160965795,2485.0,30.0,LCB:2210m/27 | LB:275m/3,,,,,,,,,True,False,True,True,LCB,formation_only,True,True,False,False,True,True,True,0.6153111499396675,0.5357642050333549,18
280074,N. Brown,Germany,Defender,LB,0.525,40,LB:21 | LCB:13 | RB:6,3743.0,0.5888157418260344,0.0762814648227269,0.5125342770033073,0.4814568242598102,0.5311318370627504,0.5806107589830071,0.5363605895416401,0.7378679688275144,0.6185407808764564,0.5282456104418182,0.484409574905098,True,1,LCB,LCB,0.7112271540469974,1915.0,22.0,LCB:1362m/16 | LB:283m/3 | LW:270m/3,,,,,,,,,False,False,True,True,LCB,formation_only,True,True,False,False,True,True,True,0.6097012483577157,0.5334197835349888,19
35544,J. Vasquez,Mexico,Defender,LCB,0.5813953488372093,43,LCB:25 | RB:11 | RCB:6 | LB:1,3864.0,0.608326621510575,0.0750775996068928,0.5332490219036822,0.6201992425679214,0.3837192652462175,0.3478571063458627,0.4043456480506663,0.6189027823571102,0.6280130672452009,0.5532080157824285,0.5296387631405939,True,2,LCB,LCB,0.9461883408071748,3345.0,37.0,LCB:3165m/35 | CB:180m/2,,,,,,,,,False,False,True,True,LCB,formation_only,True,False,False,False,True,True,True,0.608326621510575,0.5332490219036823,20
1422,J. Doku,Belgium,Midfielder,CM,0.9,40,CM:36 | LW:3 | ST:1,3271.0,0.7602722023267787,0.081599719459298,0.6786724828674807,0.5364074263492392,0.9651187785959998,0.8591729322590616,0.6288346280780234,0.409790908936892,0.9034043888163888,0.5495838613711092,0.4578917554337903,True,1,LW,LW,0.3740019163206643,3131.0,40.0,LW:1171m/15 | CM:773m/10 | AM:767m/9 | DM:300m/4 | ST:64m/1 | RW:56m/1,Jeremy Doku,RW|LW,RW,winger,official_club_news,https://www.mancity.com/news/mens/jeremy-doku-season-overview-63853436,2026-07-20,Manchester City describes Doku as a winger,True,True,False,True,LW,formation_and_public_agree,True,True,True,False,False,True,True,0.8011881056395112,0.7195883861802131,1
