player_id,player_name,world_cup_team,squad_position,resolved_role,role_stability,role_observations,role_distribution,reported_minutes,orientation_mapping,fixture_endpoint_coverage,coverage_pass_80pct,stable_role_60pct,scientific_role_eligible,minutes_num,overall,uncertainty,conservative_score,build_up,progression,creation,finishing,defending,duels,retention,goalkeeping,profile_scored,lower_95,upper_95,role_rank_conservative,top30_lower_threshold,best_lower_threshold,plausible_top30,plausible_real_xi,guardrail_top35,insufficient_evidence_guardrail,in_selection_frontier,frontier_reason,cov_annual_current,pass_annual_current,miss_annual_current,known_minute_cov_annual_current,missing_startXI_annual_current,exact_minutes_annual_current,coverage_version_annual_current,cov_pre_world_cup,pass_pre_world_cup,miss_pre_world_cup,known_minute_cov_pre_world_cup,missing_startXI_pre_world_cup,exact_minutes_pre_world_cup,coverage_version_pre_world_cup,covered,lo90,hi90,stable,rank,urank,needed,reason
6904,C. Metcalfe,Australia,Midfielder,RW,0.4285714285714285,7,RW:3 | ST:2 | CM:1 | AM:1,2254.0,low_is_left,1.0,False,False,False,1027.0,0.4804248317108632,0.1456276079414269,0.3347972237694362,0.3619853261771788,0.5648285954981619,0.6276583392106091,0.5481394403291275,0.5672106274270031,0.4145942292787692,0.391991986952263,0.2330304507378457,True,0.1949947201456663,0.7658549432760602,251.0,0.5129506006993587,0.6854695334585559,True,True,False,True,True,insufficient_evidence_guardrail,1.0,True,0,1.0,0,1027.0,exact_window_known_minutes_v2_event_bounded,1.0,True,0,1.0,0,712.0,exact_window_known_minutes_v2_event_bounded,True,0.24088873260414015,0.7199609308175863,False,245.0,191.0,False,outside_decision_frontier
6932,C. Elliot,New Zealand,Defender,RB,0.9,20,RB:18 | LCB:2,1834.0,low_is_left,1.0,True,True,True,1774.0,0.5634677760353952,0.1108031558490573,0.4526646201863379,0.3868362469222933,0.4990180696901208,0.4800007058495235,0.3667946678233967,0.7441637532357415,0.7428288522240799,0.4708222130310606,0.2858833707461721,True,0.3462935905712428,0.7806419614995476,72.0,0.4140762867709887,0.537777630667353,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,1774.0,exact_window_known_minutes_v2_event_bounded,1.0,True,0,1.0,0,1762.0,exact_window_known_minutes_v2_event_bounded,True,0.3812128032594041,0.7457227488113863,True,71.0,34.0,False,outside_decision_frontier
6934,A. Rufer,New Zealand,Midfielder,AM,0.9565217391304348,23,AM:22 | CM:1,2486.0,low_is_left,1.0,True,True,True,2044.0,0.6323789334989778,0.1032258557698259,0.5291530777291518,0.622125830484278,0.5212228242745214,0.4887730442682669,0.4405038610922273,0.7280687213016473,0.7024157547981821,0.5292436038794054,0.3967175334080329,True,0.4300562561901189,0.8347016108078367,38.0,0.4583156981188975,0.5944349510352618,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,2044.0,exact_window_known_minutes_v2_event_bounded,1.0,True,0,1.0,0,2044.0,exact_window_known_minutes_v2_event_bounded,True,0.46258751024081013,0.8021703567571454,True,38.0,30.0,False,outside_decision_frontier
6935,S. Singh,New Zealand,Midfielder,AM,1.0,11,AM:11,2011.0,low_is_left,1.0,False,True,False,1170.0,0.4163304546298189,0.1364382080481292,0.2798922465816896,0.3666469086538076,0.5214582789085253,0.5018681754951426,0.58733198679811,0.398640133828439,0.3414810794420752,0.3442049428465786,0.3392303114839162,True,0.1489115668554855,0.6837493424041523,160.0,0.4583156981188975,0.5944349510352618,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,1170.0,exact_window_known_minutes_v2_event_bounded,1.0,True,0,1.0,0,960.0,exact_window_known_minutes_v2_event_bounded,True,0.191909573267094,0.6407513359925437,True,153.0,135.0,False,outside_decision_frontier
6938,B. Waine,New Zealand,Attacker,RW,1.0,22,RW:22,2078.0,low_is_left,1.0,True,True,True,1779.0,0.5720613425944115,0.1106473363993754,0.4614140061950361,0.2097178123020647,0.4820500285090069,0.4147960764318019,0.7656624428209281,0.3496715283424992,0.5403201207859117,0.2163622387060142,0.1375381598475509,True,0.3551925632516356,0.7889301219371875,186.0,0.5129506006993587,0.6854695334585559,True,True,False,False,True,plausible_real_xi,1.0,True,0,0.916065911431514,2,1779.0,exact_window_known_minutes_v2_event_bounded,1.0,True,0,0.916065911431514,2,1779.0,exact_window_known_minutes_v2_event_bounded,True,0.39006267000537925,0.7540600151834438,True,184.0,162.0,False,outside_decision_frontier
7050,A. O'Neill,Australia,Midfielder,AM,0.8529411764705882,34,AM:29 | DM:3 | CM:2,4547.0,low_is_left,1.0,False,True,False,2722.0,0.6188666295824645,0.0894509335206453,0.5294156960618192,0.6392027917925366,0.458337168228335,0.4419530829136991,0.3440776614829275,0.7013496300261609,0.5721039141493451,0.6287467969675393,0.6103076413832884,True,0.4435427998819996,0.7941904592829294,37.0,0.4583156981188975,0.5944349510352618,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,2722.0,exact_window_known_minutes_v2_event_bounded,1.0,True,0,1.0,0,2618.0,exact_window_known_minutes_v2_event_bounded,True,0.47173293714683606,0.766000322018093,True,37.0,51.0,False,outside_decision_frontier
7090,M. Svoboda,Austria,Defender,RB,1.0,28,RB:28,2613.0,low_is_left,1.0,True,True,True,2552.0,0.5789271137168069,0.0923822643077159,0.486544849409091,0.7409242550888328,0.427708332875313,0.426876334201795,0.5017350165049391,0.6674494603207177,0.7294699512060602,0.7362987662669025,0.635929887237642,True,0.3978578756736837,0.7599963517599302,39.0,0.4140762867709887,0.537777630667353,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,2552.0,exact_window_known_minutes_v2_event_bounded,1.0,True,0,1.0,0,2552.0,exact_window_known_minutes_v2_event_bounded,True,0.4269718112042709,0.730882416229343,True,38.0,41.0,False,outside_decision_frontier
7197,A. Andrade,Panama,Defender,RB,0.7142857142857143,42,RB:30 | LCB:10 | LB:2,3958.0,low_is_left,1.0,True,True,True,3516.0,0.5551384329382354,0.0787053952988405,0.4764330376393948,0.625884098586038,0.4640031879716356,0.5261287129754936,0.4014734938438397,0.6485158577388875,0.5370124680181895,0.519205514583566,0.4273478675363077,True,0.4008758581525078,0.709401007723963,54.0,0.4140762867709887,0.537777630667353,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,3516.0,exact_window_known_minutes_v2_event_bounded,1.0,True,0,1.0,0,3611.0,exact_window_known_minutes_v2_event_bounded,True,0.4256795780202882,0.6845972878561826,True,53.0,86.0,False,outside_decision_frontier
7318,A. Dedic,Bosnia & Herzegovina,Defender,RB,1.0,39,RB:39,4567.0,low_is_left,1.0,False,True,False,3532.0,0.5649874915731067,0.0785269247850365,0.4864605667880701,0.517979966064247,0.6419767301141713,0.5109803573070182,0.4103861413645485,0.546459105253068,0.570001041275972,0.5390562325677123,0.4949362163517909,True,0.411074718994435,0.7189002641517783,40.0,0.4140762867709887,0.537777630667353,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,3532.0,exact_window_known_minutes_v2_event_bounded,1.0,True,0,1.0,0,3262.0,exact_window_known_minutes_v2_event_bounded,True,0.4358221945270939,0.6941527886191194,True,39.0,77.0,False,outside_decision_frontier
7327,A. Prass,Austria,Defender,RB,0.6923076923076923,13,RB:9 | LB:3 | LCB:1,1546.0,low_is_left,1.0,True,True,True,1471.0,0.5260736495477986,0.1216809526951952,0.4043926968526034,0.4468851315102543,0.5982469144274086,0.5643057276040044,0.6270793217538075,0.5438470594606846,0.6372613567434998,0.4448702590382087,0.3079502524306352,True,0.2875789822652159,0.7645683168303812,136.0,0.4140762867709887,0.537777630667353,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,1471.0,exact_window_known_minutes_v2_event_bounded,1.0,True,0,1.0,0,1438.0,exact_window_known_minutes_v2_event_bounded,True,0.32592629317619626,0.7262210059194009,True,134.0,46.0,False,outside_decision_frontier
7328,N. Seiwald,Austria,Midfielder,CM,0.7948717948717948,39,CM:31 | DM:4 | AM:2 | RB:2,3584.0,low_is_left,1.0,True,True,True,3367.0,0.5931552086663711,0.0804280204199162,0.5127271882464548,0.5656117566937975,0.3772449369722268,0.4114855611649364,0.430558959771777,0.7335078846337926,0.415573139430163,0.7415137040018851,0.6182300997201577,True,0.4355162886433351,0.750794128689407,48.0,0.4698174469315781,0.6752213663290523,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,3367.0,exact_window_known_minutes_v2_event_bounded,1.0,True,0,1.0,0,3052.0,exact_window_known_minutes_v2_event_bounded,True,0.4608628875701448,0.7254475297625973,True,48.0,64.0,False,outside_decision_frontier
7332,L. Sucic,Croatia,Midfielder,RW,0.4166666666666667,12,RW:5 | CM:5 | AM:2,1515.0,low_is_left,1.0,True,False,False,1278.0,0.5097283997143741,0.1305459824013238,0.3791824173130502,0.4727991435690619,0.5524070064645002,0.5134521902158505,0.6698857569794693,0.4986761210711178,0.5378514908003117,0.5005153813274577,0.3811521180973311,True,0.2538582742077793,0.7655985252209689,239.0,0.5129506006993587,0.6854695334585559,True,True,False,True,True,insufficient_evidence_guardrail,1.0,True,0,1.0,0,1278.0,exact_window_known_minutes_v2_event_bounded,1.0,True,0,1.0,0,1260.0,exact_window_known_minutes_v2_event_bounded,True,0.2949993670776136,0.7244574323511346,False,233.0,190.0,False,outside_decision_frontier
7525,A. Schlager,Austria,Goalkeeper,GK,1.0,45,GK:45,4324.0,low_is_left,1.0,True,True,True,4140.0,0.699498780427332,0.0725318520735365,0.6269669283537955,0.3586827627630346,0.3010293405461649,0.3098140524348434,0.3215983069298614,0.2076515707299293,0.1292780447884272,0.1863111363098774,0.9996646498695336,True,0.5573363503632004,0.8416612104914637,48.0,0.589972475664744,0.6652816201691438,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,4140.0,exact_window_known_minutes_v2_event_bounded,1.0,True,0,1.0,0,3780.0,exact_window_known_minutes_v2_event_bounded,True,0.5801945004746678,0.8188030603799963,True,48.0,87.0,False,outside_decision_frontier
7562,R. Schmid,Austria,Midfielder,AM,0.6052631578947368,38,AM:23 | RW:11 | CM:4,3446.0,low_is_left,0.9743589743589745,True,True,True,3254.0,0.6451455130526302,0.0818125940987409,0.5633329189538894,0.5439676388457423,0.7210234944290888,0.8056773038731775,0.5718935891379296,0.4126208849126679,0.4013522303625815,0.3452340689019673,0.284779005706636,True,0.484792828619098,0.8054981974861624,24.0,0.4583156981188975,0.5944349510352618,True,True,True,False,True,plausible_real_xi,0.9743589743589745,True,1,1.0,0,3254.0,exact_window_known_minutes_v2_event_bounded,0.9714285714285714,True,1,1.0,0,2988.0,exact_window_known_minutes_v2_event_bounded,True,0.5105757709190076,0.7797152551862528,True,24.0,45.0,False,outside_decision_frontier
7578,G. Mensah,Ghana,Defender,LB,0.6129032258064516,31,LB:19 | RB:9 | LCB:3,2998.0,low_is_left,1.0,True,True,True,2783.0,0.5233659110126352,0.0884651736929382,0.4349007373196969,0.5029481828802154,0.4982544012560945,0.4400654144467826,0.3215983069298614,0.647409252104568,0.5120156834218864,0.5717119504198969,0.4396720812623577,True,0.3499741705744762,0.6967576514507942,24.0,0.3170630071570786,0.5537089048331636,True,True,True,False,True,plausible_real_xi,1.0,True,0,1.0,0,2783.0,exact_window_known_minutes_v2_event_bounded,1.0,True,0,1.0,0,2423.0,exact_window_known_minutes_v2_event_bounded,True,0.3778536492049138,0.6688781728203566,True,23.0,23.0,False,outside_decision_frontier
7598,P. Pentz,Austria,Goalkeeper,GK,1.0,37,GK:37,3448.0,low_is_left,1.0,True,True,True,3358.0,0.7044836572071643,0.0805357285529577,0.6239479286542067,0.3630537428789075,0.305986918949137,0.3098140524348434,0.3215983069298614,0.2124802589684498,0.1950750734942736,0.2137156746875947,0.9996646498695336,True,0.5466336292433672,0.8623336851709614,50.0,0.589972475664744,0.6652816201691438,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,3358.0,exact_window_known_minutes_v2_event_bounded,1.0,True,0,1.0,0,3358.0,exact_window_known_minutes_v2_event_bounded,True,0.5720141719976526,0.8369531424166761,True,50.0,71.0,False,outside_decision_frontier
7722,S. Kalajdzic,Austria,Attacker,RW,1.0,16,RW:16,1505.0,low_is_left,1.0,True,True,True,1430.0,0.7325005324379057,0.1234130026811163,0.6090875297567894,0.3466766455176983,0.7637639240323444,0.7927852231681028,0.7858745257360109,0.3996011765076691,0.8738498591878856,0.3636715312528114,0.1254060584536878,True,0.4906110471829176,0.9743900176928936,26.0,0.5129506006993587,0.6854695334585559,True,True,True,False,True,plausible_real_xi,1.0,True,0,1.0,0,1430.0,exact_window_known_minutes_v2_event_bounded,1.0,True,0,1.0,0,1353.0,exact_window_known_minutes_v2_event_bounded,True,0.5295042073648998,0.9354968575109116,True,26.0,5.0,False,outside_decision_frontier
8445,D. Batubinsika,Congo DR,Defender,RB,1.0,17,RB:17,1502.0,low_is_left,1.0,True,True,True,1502.0,0.461335662923102,0.1204187102528564,0.3409169526702456,0.5394566752709021,0.3425926427689346,0.3193763227424032,0.4070916360434763,0.6097769025020388,0.5476347482496919,0.8542853990230117,0.6330196725824528,True,0.2253149908275034,0.6973563350187006,225.0,0.4140762867709887,0.537777630667353,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,1502.0,exact_window_known_minutes_v2_event_bounded,1.0,True,0,1.0,0,1502.0,exact_window_known_minutes_v2_event_bounded,True,0.26326451061087275,0.6594068152353313,True,223.0,116.0,False,outside_decision_frontier
8450,A. Seck,Senegal,Defender,RB,0.8421052631578947,19,RB:16 | RCB:3,2094.0,low_is_left,1.0,True,True,True,1865.0,0.4657235858090941,0.1080661102395456,0.3576574755695485,0.5731043922411614,0.3641226371816528,0.3590380303948162,0.5268534942643879,0.5474911261827782,0.5395397397396011,0.608502904568106,0.5599128309981517,True,0.2539140097395846,0.6775331618786036,198.0,0.4140762867709887,0.537777630667353,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,2836.0,exact_window_known_minutes_v3_complete_lineup_event_reconstruction,1.0,True,0,1.0,0,2778.0,exact_window_known_minutes_v3_complete_lineup_event_reconstruction,True,0.2879706524310399,0.6434765191871483,True,196.0,146.0,False,outside_decision_frontier
8486,E. Smith,Sweden,Defender,RB,0.9655172413793104,29,RB:28 | RCB:1,2707.0,low_is_left,1.0,True,True,True,2636.0,0.5073502021705858,0.0908983991505545,0.4164518030200312,0.6676749073041995,0.4365159874105873,0.4741413949266624,0.4582574332617448,0.5379109007307048,0.4375599509522224,0.6307204423978934,0.5248090993764307,True,0.3291893398354988,0.6855110645056728,118.0,0.4140762867709887,0.537777630667353,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,2636.0,exact_window_known_minutes_v2_event_bounded,1.0,True,0,1.0,0,2636.0,exact_window_known_minutes_v2_event_bounded,True,0.3578356406437136,0.656864763697458,True,116.0,123.0,False,outside_decision_frontier
8489,J. David,Canada,Attacker,RW,0.8611111111111112,36,RW:31 | ST:5,3667.0,low_is_left,1.0,False,True,False,2777.0,0.5357207559158924,0.0885606912737863,0.4471600646421061,0.3734049991777359,0.5165063560550275,0.626752868916652,0.7577879720262735,0.3290277309322894,0.2943218227966865,0.2839198587694425,0.3521836335505005,True,0.3621418010192713,0.7092997108125135,195.0,0.5129506006993587,0.6854695334585559,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,2777.0,exact_window_known_minutes_v2_event_bounded,1.0,True,0,1.0,0,2650.0,exact_window_known_minutes_v2_event_bounded,True,0.39005138166887543,0.6813901301629094,True,192.0,221.0,False,outside_decision_frontier
8492,A. Sorloth,Norway,Attacker,RW,0.8064516129032258,31,RW:25 | ST:6,3528.0,low_is_left,1.0,True,True,True,3164.0,0.6476837560311923,0.0829680151004544,0.564715740930738,0.2803806224059088,0.4617681231372144,0.4327977652625575,0.875889417794899,0.2620306355604777,0.6747246361451299,0.239243364909576,0.1663777648275967,True,0.4850664464343017,0.8103010656280829,65.0,0.5129506006993587,0.6854695334585559,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,3164.0,exact_window_known_minutes_v2_event_bounded,0.984375,True,1,1.0,0,2909.0,exact_window_known_minutes_v2_event_bounded,True,0.5112135154722454,0.7841539965901393,True,65.0,115.0,False,outside_decision_frontier
8601,F. Pierrot,Haiti,Attacker,RW,0.8571428571428571,21,RW:18 | ST:3,3111.0,low_is_left,1.0,False,True,False,1440.0,0.538319807041382,0.1229837387624884,0.4153360682788936,0.2201104535338413,0.5664715889907848,0.5102289246247922,0.5746759077527193,0.2787184356941899,0.7598715690432071,0.2791221827112082,0.1081377889425372,True,0.2972716790669047,0.7793679350158593,219.0,0.5129506006993587,0.6854695334585559,True,True,False,False,True,plausible_real_xi,1.0,True,0,0.8275862068965517,3,1440.0,exact_window_known_minutes_v2_event_bounded,1.0,True,0,0.8378378378378378,3,1550.0,exact_window_known_minutes_v2_event_bounded,True,0.33602955828185066,0.7406100558009134,True,214.0,175.0,False,outside_decision_frontier
8794,G. Hirst,Scotland,Attacker,RW,1.0,26,RW:26,2535.0,low_is_left,1.0,True,True,True,2222.0,0.5809399649566327,0.0990049503712809,0.4819350145853517,0.2315568819431707,0.4592754833596246,0.5066054594905505,0.8012557734430439,0.2595330901316598,0.4682562052171053,0.2013971040042388,0.1100788043031025,True,0.386890262228922,0.7749896676843433,165.0,0.5129506006993587,0.6854695334585559,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,2222.0,exact_window_known_minutes_v2_event_bounded,1.0,True,0,1.0,0,2222.0,exact_window_known_minutes_v2_event_bounded,True,0.41809131325228077,0.7437886166609846,True,164.0,173.0,False,outside_decision_frontier
9026,N. Vasilj,Bosnia & Herzegovina,Goalkeeper,GK,1.0,40,GK:40,3840.0,low_is_left,1.0,True,True,True,3630.0,0.6936446364127544,0.0774596669241483,0.6161849694886061,0.3418263404284544,0.3000466277720882,0.3098140524348434,0.3215983069298614,0.2098748772256923,0.177109020712868,0.1697587393254669,0.9996646498695336,True,0.5418236892414237,0.8454655835840852,55.0,0.589972475664744,0.6652816201691438,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,3630.0,exact_window_known_minutes_v2_event_bounded,1.0,True,0,1.0,0,3270.0,exact_window_known_minutes_v2_event_bounded,True,0.5662348223301161,0.8210544504953927,True,55.0,84.0,False,outside_decision_frontier
10097,Ederson,Brazil,Midfielder,CM,0.8378378378378378,37,CM:31 | AM:4 | DM:2,3199.0,low_is_left,1.0,True,True,True,3189.0,0.6229723338477496,0.0826421634954338,0.5403301703523158,0.6219899603282355,0.518576618522773,0.4898374084813246,0.502001528913596,0.711189467092911,0.6487634234036315,0.5533543327853832,0.6024202217414439,True,0.4609936933966992,0.7849509742988,36.0,0.4698174469315781,0.6752213663290523,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,3189.0,exact_window_known_minutes_v2_event_bounded,1.0,True,0,1.0,0,3169.0,exact_window_known_minutes_v2_event_bounded,True,0.4870380714831688,0.7589065962123305,True,36.0,45.0,False,outside_decision_frontier
10135,Bruno Guimaraes,Brazil,Midfielder,CM,0.8809523809523809,42,CM:37 | AM:3 | DM:2,5540.0,low_is_left,1.0,False,True,False,3921.0,0.6162438589462154,0.0745298962315638,0.5417139627146514,0.643685009000081,0.6501148773241554,0.728341040386663,0.6525494247871818,0.5731298325073165,0.6456568498605428,0.4737703428058631,0.5349594932927967,True,0.4701652623323501,0.7623224555600806,34.0,0.4698174469315781,0.6752213663290523,True,True,True,False,True,plausible_real_xi,1.0,True,0,1.0,0,3921.0,exact_window_known_minutes_v2_event_bounded,1.0,True,0,1.0,0,3597.0,exact_window_known_minutes_v2_event_bounded,True,0.4936530888134108,0.73883462907902,True,34.0,56.0,False,outside_decision_frontier
12303,R. Ade,Haiti,Defender,RB,0.8260869565217391,46,RB:38 | RCB:7 | LCB:1,7111.0,low_is_left,1.0,False,True,False,3760.0,0.4289701766175948,0.076108824662383,0.3528613519552118,0.497600495021009,0.3342910030950072,0.3369366045904183,0.4082922185796716,0.5484020060123652,0.4607398321301106,0.5423653531250396,0.5807493607338094,True,0.2797968802793241,0.5781434729558655,207.0,0.4140762867709887,0.537777630667353,True,True,False,False,True,plausible_real_xi,1.0,True,0,0.9543147208121828,2,3760.0,exact_window_known_minutes_v2_event_bounded,1.0,True,0,0.9778652238071815,1,3976.0,exact_window_known_minutes_v2_event_bounded,True,0.3037823003286605,0.5541580529065291,True,205.0,247.0,False,outside_decision_frontier
13151,J. Portilla,Colombia,Midfielder,AM,1.0,23,AM:23,3408.0,low_is_left,1.0,False,True,False,1714.0,0.5402092140284328,0.1127258526380505,0.4274833613903822,0.5329266663401739,0.5000459840858318,0.4190073726529659,0.3489482866778369,0.663394806406869,0.5372987566378682,0.6131071973115972,0.489974816979111,True,0.3192665428578536,0.761151885199012,117.0,0.4583156981188975,0.5944349510352618,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,1714.0,exact_window_known_minutes_v2_event_bounded,1.0,True,0,1.0,0,1804.0,exact_window_known_minutes_v2_event_bounded,True,0.35479168646553827,0.7256267415913273,True,116.0,79.0,False,outside_decision_frontier
13376,J. Campaz,Colombia,Midfielder,AM,0.8518518518518519,27,AM:23 | RW:3 | LW:1,3722.0,low_is_left,1.0,False,True,False,2319.0,0.6474313806232663,0.0969122247264143,0.5505191558968521,0.3984971021978155,0.8464982048007119,0.7096677443433351,0.607451759112141,0.4110995240019133,0.7599481843693088,0.4406112131228427,0.3550204151166496,True,0.4574834201594943,0.8373793410870384,29.0,0.4583156981188975,0.5944349510352618,True,True,True,False,True,plausible_real_xi,1.0,True,0,1.0,0,2319.0,exact_window_known_minutes_v2_event_bounded,1.0,True,0,1.0,0,2377.0,exact_window_known_minutes_v2_event_bounded,True,0.48802495628608766,0.806837804960445,True,29.0,27.0,False,outside_decision_frontier
13571,W. Ditta,Colombia,Defender,RB,0.9411764705882352,51,RB:48 | RCB:3,5555.0,low_is_left,1.0,True,True,True,4500.0,0.5024234321557228,0.0695701085237043,0.4328533236320185,0.6270407662577259,0.4045743837587722,0.4059848974880864,0.3741484547020161,0.5982277467825408,0.5113420066918677,0.7494768727540827,0.5999526551170299,True,0.3660660194492623,0.6387808448621833,93.0,0.4140762867709887,0.537777630667353,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,4500.0,exact_window_known_minutes_v2_event_bounded,1.0,True,0,1.0,0,4590.0,exact_window_known_minutes_v2_event_bounded,True,0.3879907868231003,0.6168560774883454,True,91.0,190.0,False,outside_decision_frontier
13708,J. Arias,Colombia,Midfielder,CM,0.5416666666666666,48,CM:26 | RW:13 | ST:4 | AM:4 | DM:1,7572.0,low_is_left,1.0,False,False,False,3503.0,0.6018347735704698,0.0788513020392545,0.5229834715312152,0.5302324248002623,0.6681468553915371,0.6088904421741324,0.6638164374387729,0.6251067350652854,0.6376983160001362,0.5821190869619713,0.6268121764713228,True,0.4472862215735308,0.7563833255674087,41.0,0.4698174469315781,0.6752213663290523,True,True,False,True,True,insufficient_evidence_guardrail,1.0,True,0,1.0,0,3503.0,exact_window_known_minutes_v2_event_bounded,1.0,True,0,1.0,0,3775.0,exact_window_known_minutes_v2_event_bounded,True,0.472135923421356,0.7315336237195835,False,41.0,61.0,False,outside_decision_frontier
13736,D. Munoz,Colombia,Defender,RB,0.98,50,RB:49 | LCB:1,5749.0,low_is_left,1.0,False,True,False,4369.0,0.5440807039872781,0.0706053996069048,0.4734753043803733,0.4412903794771542,0.4581801691762404,0.5766334248494156,0.5630442017225429,0.7095407709921729,0.599639785299472,0.3146920987500954,0.3837695451251123,True,0.4056941207577446,0.6824672872168116,57.0,0.4140762867709887,0.537777630667353,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,4369.0,exact_window_known_minutes_v2_event_bounded,1.0,True,0,1.0,0,4066.0,exact_window_known_minutes_v2_event_bounded,True,0.42794515636150277,0.6602162516130535,True,56.0,114.0,False,outside_decision_frontier
14268,I. Pandur,Croatia,Goalkeeper,GK,1.0,48,GK:48,4320.0,low_is_left,1.0,True,True,True,4320.0,0.6714164969286399,0.0710046946804693,0.6004118022481706,0.2964619941012292,0.3043191130348485,0.3131208467948325,0.3215983069298614,0.209518596037882,0.1647040206581733,0.08205693786767,0.9996646498695336,True,0.5322472953549201,0.8105856985023597,72.0,0.589972475664744,0.6652816201691438,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,4320.0,exact_window_known_minutes_v2_event_bounded,1.0,True,0,1.0,0,4320.0,exact_window_known_minutes_v2_event_bounded,True,0.5546241673528881,0.7882088265043917,True,72.0,102.0,False,outside_decision_frontier
14301,S. Radeljic,Bosnia & Herzegovina,Defender,RB,0.935483870967742,31,RB:29 | RCB:1 | LCB:1,3766.0,low_is_left,1.0,False,True,False,2804.0,0.5264160978854568,0.0881332799552095,0.4382828179302473,0.6575758970751467,0.4113236438343574,0.4649168589170701,0.4012816596358929,0.6333519559134743,0.4989953659448096,0.6240978957572317,0.5228444381930313,True,0.3536748691732461,0.6991573265976676,89.0,0.4140762867709887,0.537777630667353,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,2804.0,exact_window_known_minutes_v2_event_bounded,1.0,True,0,1.0,0,2624.0,exact_window_known_minutes_v2_event_bounded,True,0.381449752696001,0.6713824430749127,True,87.0,101.0,False,outside_decision_frontier
14379,C. Ndiaye,Senegal,Attacker,RW,1.0,24,RW:24,2241.0,low_is_left,1.0,True,True,True,2196.0,0.5921689653611326,0.0995893206467703,0.4925796447143622,0.3094468813901057,0.5709297831257056,0.5840826882355696,0.8127816333768761,0.2884741886534551,0.6420380161715104,0.2600270619785934,0.3200315829694757,True,0.3969738968934626,0.7873640338288026,156.0,0.5129506006993587,0.6854695334585559,True,True,False,False,True,plausible_real_xi,1.0,True,0,0.9606299212598424,1,2196.0,exact_window_known_minutes_v2_event_bounded,1.0,True,0,0.9606299212598424,1,2196.0,exact_window_known_minutes_v2_event_bounded,True,0.4283591100896593,0.7559788206326059,True,155.0,160.0,False,outside_decision_frontier
14395,K. Jakic,Croatia,Midfielder,CM,0.4,20,CM:8 | RB:4 | DM:4 | AM:3 | RW:1,1860.0,low_is_left,1.0,True,False,False,1841.0,0.4638128874362135,0.1087682255420263,0.3550446618941871,0.4706368335045403,0.4221394355968755,0.4375751498372946,0.5065962228635456,0.6034470300819212,0.4755100805633074,0.4295847688814937,0.377891791393748,True,0.2506271653738419,0.6769986094985851,105.0,0.4698174469315781,0.6752213663290523,True,True,False,True,True,insufficient_evidence_guardrail,1.0,True,0,1.0,0,1841.0,exact_window_known_minutes_v2_event_bounded,1.0,True,0,1.0,0,1841.0,exact_window_known_minutes_v2_event_bounded,True,0.28490507715633584,0.6427206977160912,False,105.0,100.0,False,outside_decision_frontier
14701,J. Sutalo,Croatia,Defender,RB,0.8,25,RB:20 | RCB:5,2742.0,low_is_left,1.0,True,True,True,2653.0,0.5051174506423246,0.0906066999017945,0.41451075074053,0.7620589969423437,0.4232758642693822,0.3261470706825022,0.3215983069298614,0.5789250885699401,0.4525685499217033,0.8091179745926741,0.6702134749491696,True,0.3275283188348072,0.682706582449842,121.0,0.4140762867709887,0.537777630667353,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,2653.0,exact_window_known_minutes_v2_event_bounded,1.0,True,0,1.0,0,2293.0,exact_window_known_minutes_v2_event_bounded,True,0.3560826916827543,0.6541522096018949,True,119.0,127.0,False,outside_decision_frontier
