player_id,player_name,fixtures,starts,minutes_num,shots_total,shots_on,goals_total,assists,saves,passes_total,passes_completed,passes_key,tackles_total,blocks,interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,fouls_drawn,fouls_committed,yellow,red,pass_completion_rate,window
927,Kang-in Lee,43,19,1909.0,37.0,21.0,5.0,4.0,0.0,1373.0,1259.0,79.0,25.0,1.0,4.0,195.0,95.0,62.0,34.0,30.0,21.0,3,0,0.9169701383831027,pre_world_cup
931,Ferran Torres,49,31,2708.0,78.0,49.0,21.0,3.0,0.0,611.0,453.0,33.0,12.0,4.0,6.0,191.0,87.0,37.0,15.0,26.0,20.0,2,0,0.7414075286415712,pre_world_cup
951,Michel Aebischer,24,22,1943.0,12.0,2.0,1.0,0.0,0.0,1030.0,891.0,18.0,43.0,2.0,24.0,184.0,86.0,22.0,9.0,24.0,33.0,5,0,0.8650485436893204,pre_world_cup
952,Christian Fassnacht,39,31,2734.0,65.0,34.0,19.0,7.0,0.0,706.0,536.0,27.0,57.0,2.0,15.0,256.0,115.0,34.0,15.0,12.0,33.0,3,0,0.7592067988668555,pre_world_cup
957,Djibril Sow,22,19,1502.0,10.0,4.0,3.0,3.0,0.0,675.0,605.0,16.0,26.0,2.0,16.0,136.0,66.0,12.0,5.0,23.0,34.0,4,0,0.8962962962962963,pre_world_cup
972,Jonathan Tah,54,47,4166.0,10.0,7.0,3.0,3.0,0.0,3423.0,3272.0,9.0,51.0,34.0,44.0,275.0,157.0,6.0,4.0,17.0,61.0,11,0,0.9558866491381829,pre_world_cup
978,Kai Havertz,24,12,1066.0,19.0,11.0,7.0,5.0,0.0,339.0,255.0,19.0,12.0,3.0,2.0,157.0,66.0,12.0,6.0,12.0,18.0,2,0,0.7522123893805309,pre_world_cup
1084,Marin Pongračić,36,34,2991.0,5.0,1.0,0.0,0.0,0.0,1997.0,1830.0,9.0,38.0,26.0,40.0,256.0,124.0,23.0,16.0,20.0,70.0,13,0,0.9163745618427641,pre_world_cup
1095,Xaver Schlager,30,23,2067.0,12.0,7.0,3.0,1.0,0.0,1172.0,1017.0,24.0,41.0,2.0,11.0,206.0,107.0,34.0,22.0,22.0,30.0,6,0,0.8677474402730375,pre_world_cup
1100,Erling Haaland,56,50,4398.0,157.0,95.0,41.0,10.0,0.0,564.0,377.0,41.0,18.0,2.0,7.0,317.0,165.0,44.0,21.0,34.0,36.0,2,0,0.6684397163120568,pre_world_cup
1111,Jack Hendry,14,14,1207.0,1.0,1.0,1.0,0.0,0.0,587.0,546.0,4.0,5.0,15.0,10.0,61.0,33.0,2.0,0.0,10.0,14.0,4,1,0.9301533219761499,pre_world_cup
1115,Anthony Ralston,26,15,1435.0,8.0,3.0,0.0,0.0,0.0,1140.0,997.0,9.0,37.0,10.0,13.0,157.0,100.0,7.0,6.0,25.0,21.0,4,0,0.874561403508772,pre_world_cup
1115,Tony Ralston,3,0,42.0,0.0,0.0,0.0,0.0,0.0,39.0,29.0,0.0,0.0,0.0,1.0,9.0,4.0,0.0,0.0,2.0,1.0,0,0,0.7435897435897436,pre_world_cup
1117,Kieran Tierney,44,38,3230.0,23.0,11.0,6.0,9.0,0.0,2162.0,1762.0,64.0,71.0,13.0,19.0,288.0,168.0,26.0,15.0,29.0,21.0,2,0,0.8149861239592969,pre_world_cup
1119,Kristoffer Ajer,31,24,2155.0,10.0,4.0,0.0,2.0,0.0,873.0,703.0,7.0,42.0,20.0,19.0,221.0,118.0,15.0,4.0,5.0,25.0,4,0,0.8052691867124857,pre_world_cup
1125,Ryan Christie,27,10,1060.0,15.0,8.0,2.0,0.0,0.0,584.0,456.0,12.0,29.0,4.0,13.0,168.0,83.0,39.0,19.0,22.0,20.0,3,1,0.7808219178082192,pre_world_cup
1138,Tim Weah,1,1,88.0,1.0,0.0,0.0,0.0,0.0,37.0,33.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0,0,0.8918918918918919,pre_world_cup
1138,Timothy Weah,41,35,3096.0,31.0,14.0,3.0,4.0,0.0,1412.0,1215.0,42.0,61.0,6.0,23.0,252.0,123.0,56.0,21.0,22.0,39.0,7,0,0.8604815864022662,pre_world_cup
1142,Yvon Mvogo,25,25,2250.0,0.0,0.0,0.0,0.0,64.0,932.0,716.0,0.0,1.0,0.0,0.0,16.0,12.0,1.0,1.0,2.0,0.0,0,0,0.7682403433476395,pre_world_cup
1145,Ibrahima Konaté,51,49,4280.0,18.0,7.0,2.0,0.0,0.0,2775.0,2482.0,8.0,69.0,34.0,44.0,418.0,280.0,11.0,8.0,52.0,56.0,10,0,0.8944144144144144,pre_world_cup
1149,Dayot Upamecano,47,42,3630.0,17.0,6.0,2.0,4.0,0.0,2949.0,2695.0,17.0,105.0,13.0,48.0,349.0,193.0,18.0,5.0,11.0,41.0,9,0,0.9138691081722617,pre_world_cup
1150,Tyler Adams,31,25,2169.0,8.0,6.0,2.0,2.0,0.0,1285.0,1133.0,9.0,59.0,9.0,35.0,213.0,108.0,14.0,7.0,15.0,40.0,10,0,0.8817120622568093,pre_world_cup
1157,Konrad Laimer,51,40,3593.0,21.0,8.0,3.0,12.0,0.0,2199.0,1957.0,58.0,99.0,11.0,28.0,392.0,167.0,67.0,28.0,18.0,66.0,16,0,0.889949977262392,pre_world_cup
1159,Marcel Sabitzer,38,29,2578.0,20.0,9.0,1.0,4.0,0.0,1245.0,1059.0,23.0,48.0,7.0,26.0,170.0,95.0,10.0,5.0,26.0,23.0,3,0,0.8506024096385543,pre_world_cup
1165,Matheus Cunha,36,32,2762.0,63.0,36.0,10.0,3.0,0.0,978.0,781.0,43.0,43.0,4.0,21.0,401.0,187.0,101.0,50.0,62.0,33.0,4,0,0.7985685071574642,pre_world_cup
1231,Vladimir Coufal,2,2,180.0,1.0,0.0,0.0,1.0,0.0,71.0,53.0,3.0,3.0,1.0,1.0,22.0,13.0,4.0,2.0,5.0,1.0,0,0,0.7464788732394366,pre_world_cup
1231,Vladimír Coufal,33,33,2927.0,17.0,6.0,1.0,7.0,0.0,1283.0,1004.0,56.0,58.0,15.0,37.0,292.0,163.0,59.0,29.0,39.0,34.0,4,0,0.7825409197194076,pre_world_cup
1237,Jaroslav Zelený,8,8,662.0,3.0,0.0,0.0,1.0,0.0,386.0,325.0,4.0,7.0,5.0,6.0,52.0,31.0,3.0,1.0,10.0,1.0,1,0,0.8419689119170984,pre_world_cup
1243,Tomáš Souček,38,26,2507.0,24.0,17.0,6.0,0.0,0.0,1022.0,797.0,11.0,47.0,17.0,19.0,295.0,156.0,11.0,4.0,27.0,40.0,4,1,0.7798434442270059,pre_world_cup
1257,Jules Koundé,47,39,3537.0,16.0,6.0,3.0,4.0,0.0,2983.0,2731.0,41.0,77.0,21.0,46.0,354.0,195.0,50.0,30.0,35.0,29.0,7,0,0.9155212872946697,pre_world_cup
1271,Aurélien Tchouaméni,55,52,4475.0,42.0,13.0,2.0,2.0,0.0,3046.0,2806.0,39.0,99.0,34.0,82.0,395.0,254.0,21.0,10.0,43.0,54.0,12,0,0.9212081418253447,pre_world_cup
1290,Guillermo Varela,44,34,3312.0,9.0,3.0,1.0,6.0,0.0,1517.0,1310.0,24.0,53.0,13.0,39.0,280.0,166.0,37.0,19.0,41.0,24.0,6,0,0.8635464733025708,pre_world_cup
1305,Dominik Livaković,18,18,1650.0,0.0,0.0,0.0,0.0,33.0,532.0,425.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0,0,0.7988721804511278,pre_world_cup
1322,Nikola Moro,44,29,2733.0,26.0,4.0,1.0,1.0,0.0,1948.0,1665.0,53.0,42.0,10.0,25.0,206.0,112.0,29.0,19.0,27.0,25.0,1,0,0.8547227926078029,pre_world_cup
1323,Dani Olmo,49,31,2845.0,65.0,28.0,8.0,9.0,0.0,1657.0,1409.0,62.0,46.0,3.0,22.0,298.0,155.0,62.0,28.0,54.0,38.0,4,0,0.8503319251659626,pre_world_cup
1324,Ivan Šunjić,8,8,720.0,4.0,0.0,0.0,0.0,0.0,238.0,182.0,2.0,11.0,6.0,6.0,42.0,22.0,3.0,3.0,3.0,9.0,2,0,0.7647058823529411,pre_world_cup
1361,Ferdi Kadıoğlu,42,39,3516.0,26.0,14.0,1.0,0.0,0.0,1521.0,1305.0,26.0,65.0,7.0,29.0,282.0,153.0,28.0,14.0,43.0,27.0,7,0,0.8579881656804734,pre_world_cup
1411,Hannes Delcroix,5,4,391.0,4.0,3.0,0.0,0.0,0.0,226.0,201.0,0.0,6.0,2.0,5.0,35.0,16.0,1.0,1.0,2.0,5.0,1,0,0.8893805309734514,pre_world_cup
1417,Alexis Saelemaekers,39,37,3073.0,34.0,13.0,3.0,4.0,0.0,1496.0,1264.0,64.0,81.0,4.0,29.0,360.0,212.0,112.0,53.0,68.0,27.0,5,0,0.8449197860962567,pre_world_cup
1422,Jérémy Doku,50,36,3206.0,43.0,26.0,10.0,12.0,0.0,1347.0,1130.0,100.0,46.0,0.0,18.0,597.0,323.0,299.0,170.0,103.0,39.0,0,0,0.8389012620638456,pre_world_cup
1424,Edo Kayembe,34,24,2208.0,31.0,10.0,4.0,0.0,0.0,936.0,794.0,39.0,26.0,4.0,8.0,223.0,97.0,47.0,30.0,12.0,27.0,5,0,0.8482905982905983,pre_world_cup
1442,Sead Kolasinac,3,3,189.0,0.0,0.0,0.0,0.0,0.0,156.0,147.0,0.0,2.0,1.0,3.0,14.0,4.0,1.0,0.0,1.0,5.0,1,0,0.9423076923076923,pre_world_cup
1442,Sead Kolašinac,25,20,1623.0,3.0,0.0,0.0,0.0,0.0,1009.0,897.0,2.0,42.0,6.0,21.0,144.0,79.0,10.0,7.0,12.0,24.0,3,0,0.8889990089197225,pre_world_cup
1460,Bukayo Saka,49,37,3255.0,70.0,46.0,11.0,7.0,0.0,1108.0,870.0,91.0,53.0,1.0,24.0,451.0,219.0,141.0,64.0,74.0,47.0,3,0,0.7851985559566786,pre_world_cup
1464,Granit Xhaka,36,33,3037.0,15.0,5.0,1.0,6.0,0.0,1933.0,1632.0,37.0,50.0,20.0,31.0,262.0,158.0,25.0,12.0,42.0,23.0,9,0,0.8442834971546819,pre_world_cup
1485,Bruno Fernandes,37,36,3201.0,58.0,26.0,9.0,22.0,0.0,2130.0,1748.0,143.0,58.0,6.0,22.0,283.0,130.0,37.0,16.0,36.0,25.0,5,0,0.8206572769953052,pre_world_cup
1494,Jovane Cabral,9,5,515.0,14.0,7.0,3.0,1.0,0.0,182.0,150.0,9.0,9.0,1.0,1.0,78.0,42.0,15.0,11.0,17.0,17.0,2,0,0.8241758241758241,pre_world_cup
1496,Raphinha,36,29,2403.0,83.0,44.0,21.0,7.0,0.0,1041.0,843.0,77.0,33.0,3.0,10.0,205.0,100.0,79.0,41.0,17.0,16.0,5,0,0.8097982708933718,pre_world_cup
1567,Aissa Mandi,2,2,180.0,0.0,0.0,0.0,0.0,0.0,170.0,157.0,0.0,3.0,1.0,5.0,8.0,5.0,0.0,0.0,1.0,1.0,0,0,0.9235294117647059,pre_world_cup
1567,Aïssa Mandi,43,38,3529.0,13.0,6.0,1.0,0.0,0.0,2633.0,2397.0,14.0,43.0,20.0,62.0,218.0,139.0,7.0,4.0,27.0,26.0,9,0,0.9103684010634258,pre_world_cup
1578,Giovani Lo Celso,33,20,1798.0,24.0,14.0,3.0,3.0,0.0,1093.0,965.0,40.0,28.0,0.0,8.0,202.0,112.0,44.0,18.0,54.0,12.0,4,0,0.8828911253430924,pre_world_cup
1590,Jose Sa,1,1,90.0,0.0,0.0,0.0,0.0,1.0,34.0,18.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.5294117647058824,pre_world_cup
1590,José Sá,23,23,2070.0,0.0,0.0,0.0,0.0,64.0,700.0,422.0,1.0,1.0,0.0,0.0,22.0,21.0,0.0,0.0,6.0,0.0,2,0,0.6028571428571429,pre_world_cup
1631,Ricardo Rodríguez,34,26,2370.0,2.0,0.0,0.0,1.0,0.0,1019.0,868.0,11.0,36.0,5.0,14.0,154.0,76.0,7.0,3.0,12.0,22.0,3,0,0.8518155053974484,pre_world_cup
1640,Hakan Calhanoglu,1,1,85.0,2.0,0.0,0.0,0.0,0.0,88.0,81.0,1.0,2.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,3.0,0,0,0.9204545454545454,pre_world_cup
1640,Hakan Çalhanoğlu,29,26,2051.0,43.0,24.0,12.0,7.0,0.0,1756.0,1588.0,49.0,42.0,7.0,21.0,163.0,86.0,19.0,7.0,18.0,32.0,7,0,0.9043280182232346,pre_world_cup
1642,Franck Kessie,4,4,420.0,4.0,2.0,1.0,1.0,0.0,182.0,149.0,3.0,3.0,2.0,2.0,27.0,11.0,6.0,3.0,3.0,7.0,0,0,0.8186813186813187,pre_world_cup
1642,Franck Kessié,37,36,3031.0,46.0,27.0,7.0,4.0,0.0,1241.0,1057.0,31.0,27.0,8.0,15.0,201.0,91.0,29.0,20.0,23.0,46.0,6,0,0.8517324738114423,pre_world_cup
1646,Lucas Paquetá,41,35,3061.0,59.0,30.0,14.0,1.0,0.0,1685.0,1364.0,48.0,70.0,8.0,13.0,453.0,230.0,72.0,34.0,67.0,57.0,9,1,0.8094955489614243,pre_world_cup
1719,Mert Müldür,36,22,2146.0,12.0,3.0,1.0,2.0,0.0,1075.0,896.0,23.0,74.0,5.0,32.0,238.0,135.0,37.0,17.0,26.0,15.0,6,0,0.8334883720930233,pre_world_cup
1725,Dejan Ljubičić,37,34,2706.0,37.0,20.0,6.0,6.0,0.0,904.0,740.0,43.0,43.0,5.0,12.0,200.0,85.0,33.0,19.0,7.0,31.0,6,0,0.8185840707964602,pre_world_cup
1741,Nikola Katić,26,25,2268.0,19.0,4.0,1.0,1.0,0.0,1108.0,849.0,7.0,43.0,21.0,29.0,361.0,222.0,5.0,3.0,30.0,30.0,7,1,0.766245487364621,pre_world_cup
1807,Evan Ndicka,46,42,3840.0,26.0,9.0,5.0,0.0,0.0,2365.0,2136.0,7.0,37.0,13.0,70.0,331.0,199.0,9.0,4.0,47.0,50.0,7,0,0.9031712473572938,pre_world_cup
1864,Pedro Neto,58,49,4304.0,49.0,29.0,13.0,10.0,0.0,1651.0,1459.0,94.0,31.0,0.0,13.0,428.0,179.0,194.0,93.0,39.0,27.0,9,1,0.8837068443367656,pre_world_cup
1902,Duje Caleta-Car,3,3,300.0,1.0,0.0,0.0,0.0,0.0,130.0,116.0,0.0,5.0,2.0,2.0,23.0,14.0,0.0,0.0,1.0,3.0,1,0,0.8923076923076924,pre_world_cup
1902,Duje Ćaleta-Car,28,25,2241.0,10.0,5.0,1.0,0.0,0.0,1449.0,1307.0,3.0,19.0,24.0,29.0,210.0,121.0,0.0,0.0,9.0,30.0,6,1,0.9020013802622499,pre_world_cup
1929,Jhon Lucumí,45,42,3772.0,13.0,6.0,1.0,1.0,0.0,2542.0,2262.0,12.0,70.0,17.0,60.0,297.0,188.0,12.0,10.0,31.0,33.0,8,0,0.8898505114083399,pre_world_cup
1934,Sander Berge,39,35,3019.0,8.0,3.0,0.0,1.0,0.0,1787.0,1607.0,21.0,64.0,17.0,25.0,251.0,140.0,22.0,10.0,15.0,35.0,5,0,0.8992725237828764,pre_world_cup
1942,Junya Ito,34,27,2205.0,31.0,20.0,7.0,5.0,0.0,905.0,702.0,65.0,50.0,1.0,19.0,224.0,106.0,55.0,26.0,16.0,17.0,4,0,0.7756906077348066,pre_world_cup
1946,Leandro Trossard,50,32,2926.0,56.0,23.0,8.0,10.0,0.0,1053.0,821.0,50.0,49.0,3.0,14.0,324.0,152.0,85.0,36.0,58.0,19.0,3,0,0.7796771130104464,pre_world_cup
2001,Cyle Larin,34,10,1233.0,32.0,21.0,6.0,2.0,0.0,270.0,212.0,15.0,12.0,2.0,5.0,166.0,67.0,23.0,10.0,19.0,26.0,3,0,0.7851851851851852,pre_world_cup
2032,Jørgen Strand Larsen,48,32,2969.0,50.0,25.0,10.0,3.0,0.0,659.0,436.0,17.0,18.0,7.0,5.0,441.0,157.0,44.0,18.0,25.0,67.0,7,0,0.661608497723824,pre_world_cup
2194,Ramy Bensebaini,41,34,3245.0,20.0,10.0,7.0,3.0,0.0,2408.0,2084.0,15.0,70.0,18.0,47.0,352.0,206.0,17.0,11.0,52.0,64.0,11,1,0.8654485049833887,pre_world_cup
2218,Ismaïla Sarr,50,43,3886.0,87.0,48.0,21.0,2.0,0.0,876.0,637.0,34.0,29.0,6.0,11.0,419.0,181.0,86.0,33.0,75.0,26.0,5,0,0.7271689497716894,pre_world_cup
2252,Tomas Holes,2,2,180.0,1.0,0.0,0.0,0.0,0.0,110.0,94.0,0.0,5.0,1.0,3.0,24.0,16.0,2.0,2.0,3.0,3.0,1,0,0.8545454545454545,pre_world_cup
2252,Tomáš Holeš,26,23,2010.0,8.0,2.0,2.0,3.0,0.0,1111.0,889.0,11.0,33.0,13.0,39.0,197.0,131.0,10.0,6.0,25.0,18.0,4,0,0.8001800180018002,pre_world_cup
2285,Antonio Rudiger,3,2,226.0,0.0,0.0,0.0,0.0,0.0,129.0,116.0,0.0,1.0,3.0,2.0,7.0,4.0,0.0,0.0,1.0,2.0,1,0,0.8992248062015504,pre_world_cup
2285,Antonio Rüdiger,28,26,2314.0,13.0,1.0,1.0,0.0,0.0,1619.0,1508.0,5.0,18.0,12.0,8.0,103.0,59.0,2.0,0.0,4.0,17.0,1,0,0.9314391599752934,pre_world_cup
2290,N'Golo Kante,2,2,180.0,1.0,0.0,0.0,0.0,0.0,111.0,96.0,1.0,3.0,0.0,3.0,16.0,10.0,2.0,2.0,2.0,2.0,0,0,0.8648648648648649,pre_world_cup
2290,N'Golo Kanté,37,36,3153.0,15.0,7.0,4.0,1.0,0.0,2094.0,1880.0,40.0,82.0,10.0,53.0,291.0,153.0,58.0,30.0,17.0,38.0,3,0,0.897803247373448,pre_world_cup
2410,Weverton,29,29,2662.0,0.0,0.0,0.0,0.0,71.0,762.0,472.0,2.0,1.0,0.0,0.0,13.0,11.0,0.0,0.0,7.0,0.0,3,0,0.6194225721784777,pre_world_cup
2465,Juan Musso,18,18,1657.0,0.0,0.0,0.0,0.0,76.0,496.0,346.0,0.0,0.0,0.0,0.0,11.0,8.0,0.0,0.0,4.0,3.0,3,0,0.6975806451612904,pre_world_cup
2467,Lisandro Martínez,19,14,1316.0,3.0,1.0,0.0,0.0,0.0,1004.0,901.0,6.0,22.0,13.0,12.0,80.0,52.0,18.0,15.0,3.0,10.0,0,1,0.897410358565737,pre_world_cup
2468,Gonzalo Montiel,32,30,2782.0,22.0,10.0,6.0,1.0,0.0,1374.0,1106.0,38.0,53.0,6.0,29.0,193.0,117.0,16.0,8.0,19.0,21.0,11,1,0.8049490538573508,pre_world_cup
2472,Rodrigo De Paul,8,8,720.0,9.0,6.0,3.0,3.0,0.0,580.0,502.0,22.0,5.0,1.0,12.0,53.0,24.0,11.0,4.0,14.0,6.0,3,0,0.8655172413793103,pre_world_cup
2472,Rodrigo de Paul,26,26,2262.0,20.0,6.0,2.0,3.0,0.0,1851.0,1637.0,31.0,26.0,3.0,14.0,188.0,107.0,40.0,19.0,60.0,30.0,6,0,0.8843868179362506,pre_world_cup
2481,Álvaro Montero,1,1,90.0,0.0,0.0,0.0,0.0,5.0,26.0,8.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0,0,0.3076923076923077,pre_world_cup
2482,Camilo Vargas,17,17,1548.0,0.0,0.0,0.0,0.0,59.0,471.0,342.0,1.0,1.0,0.0,0.0,7.0,6.0,0.0,0.0,4.0,0.0,0,0,0.7261146496815286,pre_world_cup
2483,Deiver Machado,18,15,1162.0,9.0,2.0,0.0,1.0,0.0,366.0,308.0,6.0,18.0,1.0,10.0,136.0,62.0,18.0,6.0,29.0,24.0,3,0,0.8415300546448088,pre_world_cup
2484,Yerry Mina,17,17,1508.0,6.0,3.0,3.0,0.0,0.0,718.0,643.0,4.0,22.0,18.0,18.0,137.0,83.0,5.0,2.0,26.0,18.0,2,0,0.8955431754874652,pre_world_cup
2489,Luis Díaz,54,49,4338.0,113.0,73.0,27.0,21.0,0.0,2194.0,1902.0,106.0,41.0,2.0,23.0,570.0,246.0,221.0,114.0,64.0,60.0,10,2,0.8669097538742023,pre_world_cup
2490,Jefferson Lerma,51,28,2821.0,24.0,8.0,0.0,4.0,0.0,1463.0,1182.0,26.0,50.0,10.0,31.0,343.0,189.0,14.0,5.0,41.0,41.0,7,0,0.807928913192071,pre_world_cup
2499,Junior Alonso,26,26,2293.0,9.0,2.0,1.0,0.0,0.0,1244.0,1091.0,6.0,33.0,18.0,27.0,160.0,99.0,4.0,3.0,9.0,18.0,5,0,0.8770096463022508,pre_world_cup
2500,Fabián Balbuena,1,1,96.0,0.0,0.0,0.0,0.0,0.0,40.0,34.0,0.0,1.0,0.0,3.0,8.0,4.0,0.0,0.0,0.0,1.0,0,0,0.85,pre_world_cup
2502,Gustavo Gomez,3,3,280.0,2.0,1.0,1.0,0.0,0.0,144.0,121.0,2.0,1.0,3.0,5.0,20.0,11.0,0.0,0.0,1.0,3.0,0,0,0.8402777777777778,pre_world_cup
2502,Gustavo Gómez,64,63,5561.0,35.0,12.0,6.0,1.0,0.0,2781.0,2333.0,33.0,79.0,57.0,69.0,500.0,301.0,7.0,4.0,27.0,57.0,13,1,0.8389068680330817,pre_world_cup
2507,Miguel Almirón,13,12,1107.0,12.0,7.0,1.0,2.0,0.0,476.0,406.0,20.0,16.0,2.0,5.0,107.0,57.0,15.0,8.0,32.0,7.0,3,0,0.8529411764705882,pre_world_cup
2514,Alejandro Romero,5,1,180.0,0.0,0.0,0.0,0.0,0.0,74.0,59.0,2.0,5.0,0.0,1.0,15.0,9.0,3.0,3.0,1.0,0.0,0,0,0.7972972972972973,pre_world_cup
2522,Antonio Sanabria,20,11,949.0,7.0,4.0,0.0,1.0,0.0,172.0,131.0,5.0,4.0,0.0,0.0,134.0,57.0,10.0,8.0,15.0,17.0,2,0,0.7616279069767442,pre_world_cup
2530,Pedro Miguel,18,17,1507.0,13.0,6.0,2.0,3.0,0.0,754.0,638.0,5.0,22.0,10.0,12.0,128.0,79.0,6.0,2.0,17.0,16.0,6,0,0.8461538461538461,pre_world_cup
2532,Boualem Khoukhi,18,18,1599.0,10.0,4.0,1.0,0.0,0.0,977.0,892.0,10.0,16.0,8.0,14.0,102.0,71.0,2.0,1.0,9.0,9.0,2,0,0.9129989764585466,pre_world_cup
2533,Abdelaziz Hatem,2,0,97.0,1.0,0.0,0.0,0.0,0.0,46.0,43.0,2.0,1.0,0.0,0.0,7.0,4.0,1.0,1.0,0.0,1.0,0,0,0.9347826086956522,pre_world_cup
2535,Assim Madibo,2,2,180.0,1.0,0.0,0.0,0.0,0.0,104.0,91.0,1.0,7.0,0.0,3.0,12.0,7.0,0.0,0.0,0.0,3.0,0,0,0.875,pre_world_cup
2539,Ahmed Fathi,1,1,90.0,0.0,0.0,0.0,0.0,0.0,74.0,71.0,0.0,4.0,0.0,3.0,10.0,6.0,0.0,0.0,0.0,4.0,0,0,0.9594594594594594,pre_world_cup
2539,Ahmed Fathy,1,1,90.0,0.0,0.0,0.0,0.0,0.0,50.0,38.0,0.0,8.0,2.0,0.0,19.0,13.0,1.0,1.0,2.0,2.0,1,0,0.76,pre_world_cup
2543,Almoez Ali,6,2,277.0,3.0,3.0,1.0,0.0,0.0,55.0,32.0,1.0,3.0,1.0,2.0,36.0,14.0,0.0,0.0,4.0,2.0,1,0,0.5818181818181818,pre_world_cup
2544,Akram Afif,23,23,2067.0,41.0,23.0,12.0,13.0,0.0,983.0,771.0,96.0,7.0,2.0,4.0,133.0,68.0,40.0,20.0,33.0,10.0,3,0,0.7843336724313327,pre_world_cup
2575,Jackson Porozo,25,25,2219.0,10.0,3.0,2.0,0.0,0.0,941.0,851.0,6.0,47.0,23.0,25.0,165.0,119.0,4.0,2.0,20.0,21.0,5,1,0.9043570669500531,pre_world_cup
2583,Ángelo Preciado,17,12,1082.0,4.0,0.0,0.0,0.0,0.0,369.0,289.0,15.0,19.0,4.0,12.0,140.0,70.0,26.0,7.0,31.0,25.0,8,1,0.7831978319783198,pre_world_cup
2598,Ritsu Doan,40,36,3057.0,41.0,20.0,7.0,5.0,0.0,1107.0,861.0,47.0,56.0,1.0,21.0,398.0,178.0,103.0,51.0,49.0,33.0,6,0,0.7777777777777778,pre_world_cup
2601,Daichi Kamada,46,37,3208.0,21.0,7.0,1.0,4.0,0.0,1487.0,1266.0,45.0,93.0,3.0,23.0,326.0,176.0,39.0,20.0,47.0,44.0,4,0,0.85137861466039,pre_world_cup
2639,Sultan Mandash,21,8,832.0,12.0,6.0,4.0,3.0,0.0,265.0,232.0,18.0,23.0,0.0,5.0,118.0,53.0,34.0,13.0,16.0,19.0,3,0,0.8754716981132076,pre_world_cup
2649,Ahmed Fatouh,11,7,720.0,2.0,1.0,0.0,0.0,0.0,246.0,188.0,5.0,13.0,4.0,10.0,57.0,36.0,3.0,2.0,17.0,3.0,4,0,0.7642276422764228,pre_world_cup
2654,Mohamed Hany,37,35,3209.0,13.0,5.0,0.0,7.0,0.0,1739.0,1416.0,38.0,62.0,4.0,40.0,262.0,151.0,48.0,22.0,33.0,23.0,9,2,0.8142610695802185,pre_world_cup
2656,Karim Hafez,26,18,1634.0,7.0,3.0,2.0,2.0,0.0,862.0,736.0,23.0,25.0,4.0,20.0,146.0,75.0,14.0,8.0,26.0,25.0,6,0,0.8538283062645011,pre_world_cup
2660,Nabil Donga,4,4,286.0,2.0,0.0,0.0,0.0,0.0,88.0,66.0,1.0,8.0,3.0,6.0,30.0,15.0,4.0,1.0,2.0,1.0,1,0,0.75,pre_world_cup
2664,Mahmoud Trézéguet,35,32,2653.0,88.0,42.0,17.0,1.0,0.0,963.0,804.0,31.0,28.0,3.0,17.0,291.0,131.0,72.0,35.0,36.0,34.0,5,0,0.8348909657320872,pre_world_cup
2676,Ruben Neves,2,2,210.0,0.0,0.0,0.0,1.0,0.0,147.0,136.0,4.0,3.0,0.0,3.0,7.0,3.0,1.0,0.0,0.0,0.0,0,0,0.9251700680272109,pre_world_cup
2676,Rúben Neves,42,41,3692.0,48.0,22.0,12.0,11.0,0.0,2982.0,2669.0,101.0,73.0,18.0,35.0,238.0,135.0,30.0,16.0,23.0,22.0,7,0,0.8950368879946344,pre_world_cup
2682,Alireza Beiranvand,3,3,270.0,0.0,0.0,0.0,0.0,10.0,88.0,75.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0,0,0.8522727272727273,pre_world_cup
2700,Alireza Jahanbakhsh,11,5,479.0,8.0,4.0,0.0,1.0,0.0,205.0,135.0,4.0,2.0,1.0,1.0,55.0,21.0,12.0,3.0,6.0,6.0,3,0,0.6585365853658537,pre_world_cup
2701,Bono,43,43,4001.0,0.0,0.0,0.0,0.0,93.0,929.0,766.0,0.0,2.0,0.0,0.0,13.0,12.0,0.0,0.0,2.0,0.0,0,0,0.8245425188374597,pre_world_cup
2703,Ahmed Reda Tagnaouti,6,6,549.0,0.0,0.0,0.0,0.0,15.0,131.0,68.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,2,0,0.5190839694656488,pre_world_cup
2722,Ayoub El Kaabi,29,25,2096.0,57.0,33.0,11.0,3.0,0.0,388.0,271.0,21.0,11.0,0.0,3.0,235.0,79.0,14.0,8.0,8.0,34.0,3,0,0.6984536082474226,pre_world_cup
2724,Lucas Digne,44,31,2785.0,9.0,6.0,0.0,7.0,0.0,1085.0,891.0,36.0,51.0,5.0,19.0,220.0,117.0,16.0,5.0,17.0,33.0,6,0,0.8211981566820277,pre_world_cup
