player_id,player_name,world_cup_team,squad_position,resolved_role,role_stability,role_observations,role_distribution,reported_minutes,orientation_mapping,fixture_endpoint_coverage,coverage_pass_80pct,stable_role_60pct,scientific_role_eligible,minutes_num,overall,uncertainty,conservative_score,build_up,progression,creation,finishing,defending,duels,retention,goalkeeping,profile_scored,lower_95,upper_95,role_rank_conservative,top30_lower_threshold,best_lower_threshold,plausible_top30,plausible_real_xi,guardrail_top35,insufficient_evidence_guardrail,in_selection_frontier,frontier_reason,cov_annual_current,pass_annual_current,miss_annual_current,cov_pre_world_cup,pass_pre_world_cup,miss_pre_world_cup,covered,lo90,hi90,stable,rank,urank,needed,reason
2897,Kim Min-Jae,South Korea,Defender,RCB,0.6521739130434783,23,RCB:15 | LCB:8,3693.0,low_is_left,1.0,False,True,False,2324.0,0.6455600521433075,0.0968079170600614,0.5487521350832459,0.8443530231524649,0.3427488642818849,0.3875378886149544,0.4520803901375345,0.6813058920799451,0.487093828893979,0.5659899271994427,0.7330172308001885,True,0.4558165347055869,0.835303569581028,5.0,0.2846286838382076,0.5773018040873583,True,True,True,False,True,plausible_real_xi,1.0,False,0,1.0,True,0,False,0.4863251986494482,0.8047949056371668,True,5.0,4.0,True,upper90_can_enter_real_xi
2906,Lee Jae-Sung,South Korea,Attacker,ST,0.53125,32,ST:17 | RW:15,4217.0,low_is_left,1.0,False,False,False,2906.0,0.4900120101846594,0.0865727339620117,0.4034392762226477,0.3857888371067099,0.4525591806302772,0.5485644480034113,0.5831679478034425,0.5650161758534201,0.4952825675557118,0.3204940581260834,0.3502606281129535,True,0.3203294516191164,0.6596945687502025,15.0,0.2817073696090256,0.6231786076827093,True,True,True,True,True,insufficient_evidence_guardrail,1.0,False,0,1.0,True,0,False,0.34761253473213954,0.6324114856371792,False,15.0,15.0,True,high_ability_role_stabilization
2909,Paik Seung-Ho,South Korea,Midfielder,AM,1.0,13,AM:13,4329.0,low_is_left,0.3773584905660377,False,True,False,1367.0,0.4674930192840417,0.126224796857131,0.3412682224269107,0.5304731641732787,0.4489522464050836,0.4715272469021159,0.4907080663199949,0.5538561109879145,0.4449744198083867,0.3686947581876386,0.4962719948390429,True,0.2200924174440648,0.7148936211240184,91.0,0.4172372019118209,0.5982105538392852,True,True,False,False,True,plausible_real_xi,0.3773584905660377,False,33,0.34,False,33,False,0.25987170436237694,0.6751143342057064,True,91.0,88.0,True,upper90_can_enter_real_xi
2932,J. Pickford,England,Goalkeeper,GK,1.0,45,GK:45,5413.0,low_is_left,1.0,False,True,False,4213.0,0.6865253388296207,0.0719007148346501,0.6146246239949706,0.3430259008048683,0.3080858210371822,0.3164675549534727,0.3109547249571381,0.2086194138664912,0.1531576176811992,0.1206973416026902,0.9996646498695336,True,0.5455999377537064,0.8274507399055351,36.0,0.563013526862479,0.664191027707044,True,True,False,False,True,plausible_real_xi,1.0,False,0,1.0,True,0,False,0.568259187253443,0.8047914904057984,True,36.0,84.0,True,upper90_can_enter_real_xi
2968,O. Mosquera,Panama,Goalkeeper,GK,1.0,21,GK:21,4112.0,low_is_left,0.4418604651162791,False,True,False,1629.0,0.6914135334223572,0.11562943287008,0.5757841005522771,0.3309190560549074,0.3161565747417758,0.3335235912917348,0.3109547249571381,0.204786471396867,0.1726995461595256,0.1694277652208813,0.9996646498695336,True,0.4647798449970003,0.918047221847714,53.0,0.563013526862479,0.664191027707044,True,True,False,False,True,plausible_real_xi,0.4418604651162791,False,24,0.4666666666666667,False,24,False,0.5012200413836644,0.8816070254610501,True,53.0,55.0,True,upper90_can_enter_real_xi
2971,F. Escobar,Panama,Defender,RCB,1.0,11,RCB:11,1381.0,low_is_left,1.0,False,True,False,639.0,0.4849228932499825,0.18,0.3049228932499825,0.6389331146047279,0.3849070409367356,0.3293031147988004,0.3814369725032713,0.5796945618400438,0.5380971206446555,0.7202424215402758,0.5330788864957533,True,0.1321228932499825,0.8377228932499825,38.0,0.2846286838382076,0.5773018040873583,True,True,False,False,True,plausible_real_xi,1.0,False,0,1.0,True,0,False,0.18884924039871753,0.7809965461012475,True,38.0,8.0,True,upper90_can_enter_real_xi
2977,A. Godoy,Panama,Midfielder,AM,0.5333333333333333,15,AM:8 | CM:6 | DM:1,3987.0,low_is_left,0.4333333333333333,False,False,False,945.0,0.6296221704517889,0.1518144230553179,0.477807747396471,0.8430057288699415,0.5001391098050515,0.4056518917706729,0.3442953564775209,0.550020602811537,0.7012882750298626,0.7084015553865618,0.7078516378880185,True,0.3320659012633658,0.927178439640212,41.0,0.4172372019118209,0.5982105538392852,True,True,False,True,True,insufficient_evidence_guardrail,0.4333333333333333,False,34,0.4729729729729729,False,39,False,0.3799096660657041,0.8793346748378738,False,41.0,13.0,True,high_ability_role_stabilization
2979,Puma,Panama,Attacker,RW,1.0,9,RW:9,4088.0,low_is_left,0.2857142857142857,False,True,False,973.0,0.5785844298387515,0.1496140976369417,0.4289703322018097,0.3828927071381332,0.7001618152296042,0.6184109309326297,0.4633470859217009,0.3289776821057449,0.4832862981918623,0.5240876758704559,0.4434131553386252,True,0.2853407984703456,0.8718280612071574,169.0,0.5042096688986383,0.6792848188630003,True,True,False,False,True,plausible_real_xi,0.2857142857142857,False,35,0.3269230769230769,False,35,False,0.3324911386975562,0.8246777209799467,True,169.0,79.0,True,upper90_can_enter_real_xi
2983,J. Fajardo,Panama,Attacker,RW,1.0,7,RW:7,3495.0,low_is_left,0.2692307692307692,False,True,False,743.0,0.6386369970245849,0.1712121302352841,0.4674248667893007,0.2510796254299045,0.4785854659247707,0.4574838581747776,0.9170234013939308,0.3178059195040304,0.4663901036964979,0.2776297346709992,0.2187867920047362,True,0.303061221763428,0.9742127722857418,142.0,0.5042096688986383,0.6792848188630003,True,True,False,False,True,plausible_real_xi,0.2692307692307692,False,38,0.3035714285714285,False,39,False,0.35701810362899,0.9202558904201797,True,142.0,17.0,True,upper90_can_enter_real_xi
3034,M. Elia,Congo DR,Attacker,RW,0.6,5,RW:3 | LW:2,1221.0,low_is_left,0.38,False,True,False,486.0,0.5506501245921938,0.18,0.3706501245921937,0.3809528349306956,0.6275099895107293,0.6187269479751141,0.4751191298328838,0.4760680091552891,0.5176180265457674,0.4266046989362814,0.4267333942672643,True,0.1978501245921937,0.9034501245921938,204.0,0.5042096688986383,0.6792848188630003,True,True,False,False,True,plausible_real_xi,0.38,False,31,0.3260869565217391,False,31,False,0.2545764717409288,0.8467237774434587,True,204.0,58.0,True,upper90_can_enter_real_xi
3275,R. Williams,South Africa,Goalkeeper,GK,1.0,48,GK:48,5506.0,low_is_left,1.0,False,True,False,4336.0,0.745749243438319,0.070873568631947,0.674875674806372,0.5068594804299071,0.3079774529427018,0.3127441064169736,0.3109547249571381,0.208718275260536,0.1684998475167068,0.2970785994939603,0.9996646498695336,True,0.6068370489197028,0.8846614379569353,20.0,0.563013526862479,0.664191027707044,True,True,True,False,True,plausible_real_xi,1.0,False,0,1.0,True,0,False,0.6291725970190669,0.8623258898575712,True,20.0,59.0,True,upper90_can_enter_real_xi
3428,J. Ayew,Ghana,Attacker,RW,0.7619047619047619,21,RW:16 | LW:3 | ST:2,2952.0,low_is_left,0.7547169811320755,False,True,False,2014.0,0.5722582825344064,0.1039918261244369,0.4682664564099694,0.3222233216357574,0.591450649545587,0.5395554625875073,0.6171176939829202,0.364330846175756,0.6738372860766142,0.428667648325881,0.3877587629539525,True,0.3684343033305098,0.7760822617383029,139.0,0.5042096688986383,0.6792848188630003,True,True,False,False,True,plausible_real_xi,0.7547169811320755,False,13,0.7346938775510204,False,13,False,0.4012069501603195,0.7433096149084932,True,139.0,169.0,True,upper90_can_enter_real_xi
3608,K. Sibo,Ghana,Midfielder,DM,0.631578947368421,19,DM:12 | CM:6 | AM:1,2397.0,low_is_left,0.7674418604651163,False,True,False,1609.0,0.4421507601119824,0.116345855045751,0.3258049050662314,0.4566259565288873,0.3323320211600666,0.3338739936083522,0.3491465913563115,0.5457994209219469,0.2617675152131167,0.6409277001058724,0.5857246965616232,True,0.2141128842223104,0.6701886360016545,24.0,0.1989949383818902,0.5975349074559566,True,True,True,False,True,plausible_real_xi,0.7674418604651163,False,10,0.7435897435897436,False,10,False,0.25077885845920866,0.6335226617647561,True,24.0,22.0,True,upper90_can_enter_real_xi
5994,J. Carrascal,Colombia,Midfielder,AM,0.7692307692307693,26,AM:20 | CM:5 | RW:1,3100.0,low_is_left,0.6132075471698113,False,True,False,2312.0,0.6808965074757439,0.0970588235294117,0.5838376839463322,0.4880424000671268,0.8080986433610493,0.7968221811013159,0.5864952865652188,0.498053485284569,0.7564906804911139,0.4913363226168571,0.4405919590010324,True,0.4906612133580968,0.871131801593391,12.0,0.4172372019118209,0.5982105538392852,True,True,True,False,True,plausible_real_xi,0.6132075471698113,False,41,0.5865384615384616,False,43,False,0.5212489495657482,0.8405440653857397,True,12.0,29.0,True,upper90_can_enter_real_xi
6005,J. Quintero,Colombia,Midfielder,AM,0.9285714285714286,14,AM:13 | RW:1,3936.0,low_is_left,0.4545454545454545,False,True,False,1580.0,0.7954534565902256,0.1174087310491953,0.6780447255410302,0.7719696424518818,0.8024421402287559,0.9396382074549292,0.7646965252016917,0.2532498994666895,0.2449498521363783,0.5303223344748893,0.4589971536745179,True,0.5653323437338028,1.0,1.0,0.4172372019118209,0.5982105538392852,True,True,True,False,True,plausible_real_xi,0.4545454545454545,False,54,0.4019607843137255,False,61,False,0.6023332794881868,0.9885736336922644,True,1.0,1.0,True,upper90_can_enter_real_xi
6009,J. Alvarez,Argentina,Midfielder,RW,0.6041666666666666,48,RW:29 | ST:18 | LW:1,5662.0,low_is_left,1.0,False,True,False,4147.0,0.6762397513577568,0.0724706105253738,0.603769140832383,0.4789408386038832,0.7176299893129394,0.7576500730956253,0.8361263207884763,0.3266497602357903,0.3299263532974901,0.5023470333989071,0.4598334534529975,True,0.5341973547280241,0.8182821479874895,23.0,0.5042096688986383,0.6792848188630003,True,True,True,False,True,plausible_real_xi,1.0,False,0,1.0,True,0,False,0.5570362047877082,0.7954432979278054,True,23.0,111.0,True,upper90_can_enter_real_xi
6067,T. Almada,Argentina,Midfielder,CM,0.7391304347826086,23,CM:17 | AM:3 | LW:1 | ST:1 | RW:1,2644.0,low_is_left,0.945945945945946,False,True,False,2028.0,0.676975678038798,0.103632258348519,0.5733434196902789,0.6667825713502533,0.7177106060387913,0.7311521385658568,0.6106235795345709,0.5071697507136098,0.5,0.5795768744367096,0.5945311491292493,True,0.4738564516757005,0.8800949044018954,21.0,0.4628172708218756,0.6802178488026471,True,True,True,False,True,plausible_real_xi,0.945945945945946,False,4,0.9411764705882352,True,4,False,0.5065157820250645,0.8474355740525314,True,21.0,14.0,True,upper90_can_enter_real_xi
6168,O. Alderete,Paraguay,Defender,RB,0.625,40,RB:25 | LCB:14 | RCB:1,4731.0,low_is_left,1.0,False,True,False,3402.0,0.4536919334741613,0.0800132264198638,0.3736787070542974,0.4660070160892579,0.400980590309325,0.3701160029956897,0.4518235949907222,0.5310909551665289,0.5291086758258811,0.6542704131374394,0.3814823626304078,True,0.2968660096912281,0.6105178572570945,124.0,0.3992356420301455,0.5298895123436286,True,True,False,False,True,plausible_real_xi,1.0,False,0,1.0,True,0,False,0.322081887793359,0.5853019791549636,True,124.0,190.0,True,upper90_can_enter_real_xi
6236,A. Cubas,Paraguay,Midfielder,CM,0.7586206896551724,29,CM:22 | AM:6 | DM:1,5691.0,low_is_left,0.6904761904761905,False,True,False,2136.0,0.6478649441258673,0.1009783601247472,0.54688658400112,0.5358180175188374,0.4476235691312668,0.4184417961597867,0.3666769085582653,0.8691853384562775,0.5897258610461481,0.6837431092401492,0.5668294442955599,True,0.4499473582813627,0.8457825299703718,28.0,0.4628172708218756,0.6802178488026471,True,True,True,False,True,plausible_real_xi,0.6904761904761905,False,13,0.7045454545454546,False,13,False,0.4817703222310649,0.8139595660206695,True,28.0,26.0,True,upper90_can_enter_real_xi
6503,N. Molina,Argentina,Defender,RB,1.0,31,RB:31,4360.0,low_is_left,1.0,False,True,False,2996.0,0.5284367175735682,0.0852624942392522,0.4431742233343159,0.5601372789215695,0.5110980050401798,0.5295793332634742,0.431523589535867,0.6182890720356029,0.3796906437226963,0.5664394176772589,0.4327397231563977,True,0.3613222288646337,0.6955512062825028,55.0,0.3992356420301455,0.5298895123436286,True,True,False,False,True,plausible_real_xi,1.0,False,0,1.0,True,0,False,0.38819239468120526,0.6686810404659312,True,55.0,108.0,True,upper90_can_enter_real_xi
6870,P. Izzo,Australia,Goalkeeper,GK,1.0,7,GK:7,2703.0,low_is_left,0.3333333333333333,False,True,False,630.0,0.7752464919568355,0.18,0.5952464919568354,0.3531368897136325,0.3185814977512307,0.3059598084423749,0.3109547249571381,0.204786471396867,0.1780419477024821,0.6986903772391035,0.9996646498695336,True,0.4224464919568355,1.0,43.0,0.563013526862479,0.664191027707044,True,True,False,False,True,plausible_real_xi,0.3333333333333333,False,24,0.25,False,24,False,0.4791728391055705,1.0,True,43.0,3.0,True,upper90_can_enter_real_xi
6934,A. Rufer,New Zealand,Midfielder,AM,1.0,5,AM:5,2486.0,low_is_left,0.2758620689655172,False,True,False,450.0,0.6022921466267921,0.18,0.4222921466267921,0.5936034292292708,0.3594013691798448,0.3059598084423749,0.5681044840175596,0.8800515212296985,0.77505753330489,0.256199443577941,0.2787559647056672,True,0.2494921466267921,0.955092146626792,63.0,0.4172372019118209,0.5982105538392852,True,True,False,False,True,plausible_real_xi,0.2758620689655172,False,21,0.1923076923076923,False,21,False,0.3062184937755271,0.8983657994780571,True,63.0,9.0,True,upper90_can_enter_real_xi
7050,A. O'Neill,Australia,Midfielder,AM,0.6428571428571429,14,AM:9 | DM:3 | CM:2,4547.0,low_is_left,0.3846153846153846,False,True,False,1141.0,0.5594275643575926,0.1381612059990794,0.4212663583585131,0.6150681176912094,0.4836280606580408,0.4642350867882674,0.351789154106119,0.6046117447574523,0.5676612780060265,0.6165787343972334,0.5512304604915365,True,0.2886316005993968,0.8302235281157884,64.0,0.4172372019118209,0.5982105538392852,True,True,False,False,True,plausible_real_xi,0.3846153846153846,False,24,0.3,False,28,False,0.3321726035660173,0.7866825251491678,True,64.0,37.0,True,upper90_can_enter_real_xi
7197,A. Andrade,Panama,Defender,LCB,0.8333333333333334,12,LCB:10 | LB:2,3958.0,low_is_left,0.2195121951219512,False,True,False,819.0,0.55894312057943,0.1630748496654422,0.3958682709139877,0.6506645993492367,0.3841451502691642,0.4467398250304891,0.4199342827388725,0.5801644427031555,0.4804903545133419,0.5211002700111054,0.4844150450033721,True,0.2393164152351631,0.8785698259236967,24.0,0.057613517656569,0.5680335443672709,True,True,True,False,True,plausible_real_xi,0.2195121951219512,False,32,0.2558139534883721,False,32,False,0.29070886264266127,0.8271773785161987,True,24.0,4.0,True,upper90_can_enter_real_xi
7318,A. Dedic,Bosnia & Herzegovina,Defender,RB,1.0,39,RB:39,4567.0,low_is_left,1.0,False,True,False,3532.0,0.5666949591621098,0.0785269247850365,0.4881680343770732,0.5161585881478605,0.6465124186157466,0.5135333094189459,0.4038345698684177,0.5450681824183675,0.5743710018259622,0.537639278045534,0.4942377541061172,True,0.4127821865834381,0.7206077317407814,29.0,0.3992356420301455,0.5298895123436286,True,True,True,False,True,plausible_real_xi,1.0,False,0,1.0,True,0,False,0.437529662116097,0.6958602562081225,True,29.0,86.0,True,upper90_can_enter_real_xi
7525,A. Schlager,Austria,Goalkeeper,GK,1.0,11,GK:11,4324.0,low_is_left,0.2291666666666666,False,True,False,990.0,0.7051062638542409,0.1483239697419132,0.5567822941123277,0.385689471355704,0.2992541776982008,0.3059598084423749,0.3109547249571381,0.204786471396867,0.1221030847132843,0.1876854143657099,0.9996646498695336,True,0.4143912831600909,0.9958212445483908,64.0,0.563013526862479,0.664191027707044,True,True,False,False,True,plausible_real_xi,0.2291666666666666,False,37,0.1590909090909091,False,37,False,0.4611350442604146,0.9490774834480673,True,64.0,19.0,True,upper90_can_enter_real_xi
7598,P. Pentz,Austria,Goalkeeper,GK,1.0,10,GK:10,3448.0,low_is_left,0.3488372093023256,False,True,False,938.0,0.6842199125891454,0.1523798418580713,0.531840070731074,0.3173966650324117,0.3041574662566385,0.3059598084423749,0.3109547249571381,0.204786471396867,0.2179755261212224,0.1395001476961299,0.9996646498695336,True,0.3855554225473255,0.9828844026309652,70.0,0.563013526862479,0.664191027707044,True,True,False,False,True,plausible_real_xi,0.3488372093023256,False,28,0.282051282051282,False,28,False,0.433577377034605,0.9348624481436858,True,70.0,27.0,True,upper90_can_enter_real_xi
8489,J. David,Canada,Attacker,RW,0.8611111111111112,36,RW:31 | ST:5,3667.0,low_is_left,1.0,False,True,False,2777.0,0.5408788175818545,0.0885606912737863,0.4523181263080682,0.3721828137110979,0.5186120937189967,0.6328404185052824,0.7684982482703138,0.3262479506358764,0.2958572289714991,0.2882538003648682,0.3565522570454308,True,0.3672998626852334,0.7144577724784756,152.0,0.5042096688986383,0.6792848188630003,True,True,False,False,True,plausible_real_xi,1.0,False,0,1.0,True,0,False,0.39520944333483754,0.6865481918288715,True,152.0,197.0,True,upper90_can_enter_real_xi
8601,F. Pierrot,Haiti,Attacker,RW,0.7272727272727273,11,RW:8 | ST:3,3111.0,low_is_left,0.4725274725274725,False,True,False,684.0,0.5324733835001548,0.1784435632438387,0.354029820256316,0.228598218143121,0.6011827246961643,0.4965299867634885,0.5429772716146383,0.2656715747097404,0.7365680099457375,0.2577523959568283,0.1312859134980678,True,0.1827239995422308,0.8822227674580788,211.0,0.5042096688986383,0.6792848188630003,True,True,False,False,True,plausible_real_xi,0.4725274725274725,False,48,0.4725274725274725,False,48,False,0.23895984129238235,0.8259869257079273,True,211.0,77.0,True,upper90_can_enter_real_xi
8794,G. Hirst,Scotland,Attacker,RW,1.0,7,RW:7,2535.0,low_is_left,0.25,False,True,False,563.0,0.5753874839798505,0.18,0.3953874839798505,0.2171795894285492,0.4176035417874659,0.4482680995821471,0.8752690645870699,0.2347428163453922,0.3663623328816627,0.1458519905606212,0.1585149556821773,True,0.2225874839798505,0.9281874839798504,190.0,0.5042096688986383,0.6792848188630003,True,True,False,False,True,plausible_real_xi,0.25,False,39,0.2040816326530612,False,39,False,0.27931383112858554,0.8714611368311155,True,190.0,41.0,True,upper90_can_enter_real_xi
10135,Bruno Guimaraes,Brazil,Midfielder,CM,0.8809523809523809,42,CM:37 | AM:3 | DM:2,5540.0,low_is_left,1.0,False,True,False,3921.0,0.6183313673884012,0.0745298962315638,0.5438014711568373,0.6415917002527363,0.6547793661015902,0.73652941017203,0.6593023578008887,0.5719632334247147,0.6503857553771321,0.4739719574376064,0.532781998147564,True,0.472252770774536,0.7644099640022665,32.0,0.4628172708218756,0.6802178488026471,True,True,True,False,True,plausible_real_xi,1.0,False,0,1.0,True,0,False,0.49574059725559666,0.7409221375212058,True,32.0,63.0,True,upper90_can_enter_real_xi
13376,J. Campaz,Colombia,Midfielder,LW,0.5,2,LW:1 | AM:1,3722.0,low_is_left,0.2083333333333333,False,False,False,,,0.25,,,,,,,,,,False,,,,0.1844244169016421,0.6026632595294625,True,True,False,True,True,insufficient_evidence_guardrail,0.2083333333333333,False,38,0.1333333333333333,False,39,False,,,False,15.0,15.0,True,high_ability_role_stabilization
13571,W. Ditta,Colombia,Defender,RB,1.0,33,RB:33,5555.0,low_is_left,0.7,False,True,False,3037.0,0.49807558523486,0.0846850097276467,0.4133905755072133,0.579329299702317,0.3924255675781304,0.4052008640364762,0.3681919179172805,0.6274797019004036,0.5209675887279424,0.7291123127725152,0.5670071940985537,True,0.3320929661686725,0.6640582043010477,83.0,0.3992356420301455,0.5298895123436286,True,True,False,False,True,plausible_real_xi,0.7,False,18,0.6666666666666666,False,19,False,0.35878113983591964,0.6373700306338004,True,83.0,143.0,True,upper90_can_enter_real_xi
13736,D. Munoz,Colombia,Defender,RB,0.98,50,RB:49 | LCB:1,5749.0,low_is_left,1.0,False,True,False,4369.0,0.545632600220449,0.0706053996069048,0.4750272006135441,0.4397586949468303,0.4590015812728875,0.5812885688350908,0.5650762634185589,0.7095199861139185,0.6041822949645218,0.3184925908671138,0.3870968478588742,True,0.4072460169909155,0.6840191834499825,36.0,0.3992356420301455,0.5298895123436286,True,True,False,False,True,plausible_real_xi,1.0,False,0,1.0,True,0,False,0.42949705259467363,0.6617681478462244,True,36.0,114.0,True,upper90_can_enter_real_xi
14268,I. Pandur,Croatia,Goalkeeper,GK,1.0,38,GK:38,4320.0,low_is_left,0.7678571428571429,False,True,False,3420.0,0.6658269020485621,0.0798023875121013,0.5860245145364608,0.2769029618126622,0.3019647006765754,0.3102509762096512,0.3109547249571381,0.2071411007718618,0.1646436975704548,0.0708716817185738,0.9996646498695336,True,0.5094142225248436,0.8222395815722806,48.0,0.563013526862479,0.664191027707044,True,True,False,False,True,plausible_real_xi,0.7678571428571429,False,13,0.75,False,13,False,0.5345636555098954,0.7970901485872288,True,48.0,86.0,True,upper90_can_enter_real_xi
14301,S. Radeljic,Bosnia & Herzegovina,Defender,RB,0.8,10,RB:8 | RCB:1 | LCB:1,3766.0,low_is_left,0.28,False,True,False,895.0,0.5101760339730055,0.1559974215515316,0.3541786124214738,0.6559904685479792,0.4138176877477116,0.4302994489110659,0.3744454307566203,0.6156558917539754,0.4523614291081678,0.6496361548626368,0.5262993168254282,True,0.2044210877320035,0.8159309802140073,142.0,0.3992356420301455,0.5298895123436286,True,True,False,False,True,plausible_real_xi,0.28,False,36,0.217391304347826,False,36,False,0.253583109338891,0.76676895860712,True,142.0,33.0,True,upper90_can_enter_real_xi
14379,C. Ndiaye,Senegal,Attacker,RW,1.0,9,RW:9,2241.0,low_is_left,0.2621359223300971,False,True,False,936.0,0.6123846316185066,0.152542553961938,0.4598420776565686,0.2886987106073129,0.584902668960334,0.6096902601859133,0.853270399133849,0.3262146389952898,0.728144146794634,0.1959808025174776,0.2016953522265653,True,0.3134012258531082,0.911368037383905,146.0,0.5042096688986383,0.6792848188630003,True,True,False,False,True,plausible_real_xi,0.2621359223300971,False,76,0.2323232323232323,False,76,False,0.3614744584697723,0.8632948047672411,True,146.0,47.0,True,upper90_can_enter_real_xi
16360,A. Franco,Ecuador,Defender,RB,0.9666666666666668,30,RB:29 | LCB:1,8477.0,low_is_left,0.5857142857142857,False,True,False,2951.0,0.5434140355560574,0.085910121443588,0.4575039141124693,0.4475716181419105,0.3629828677275773,0.3970396739243049,0.3579918898257066,0.6503658043678084,0.3338481404269335,0.7343276450836344,0.5988986039245427,True,0.3750301975266248,0.71179787358549,48.0,0.3992356420301455,0.5298895123436286,True,True,False,False,True,plausible_real_xi,0.5857142857142857,False,29,0.5507246376811594,False,31,False,0.4021044607077302,0.6847236104043846,True,48.0,96.0,True,upper90_can_enter_real_xi
16367,W. Pacho,Ecuador,Defender,LCB,0.8958333333333334,48,LCB:43 | RCB:2 | LB:2 | RB:1,6579.0,low_is_left,1.0,False,True,False,4396.0,0.6388884623809689,0.0703882383259553,0.5685002240550135,0.7344350920610689,0.338070364042913,0.3444158733819467,0.4078186888030339,0.6141505571904794,0.4774490432768719,0.7764039871772876,0.7116570107775496,True,0.5009275152620964,0.7768494094998413,6.0,0.057613517656569,0.5680335443672709,True,True,True,False,True,plausible_real_xi,1.0,False,0,1.0,True,0,False,0.5231101132757967,0.754666811486141,True,6.0,15.0,True,upper90_can_enter_real_xi
16369,G. Plata,Ecuador,Attacker,RW,1.0,27,RW:27,5764.0,low_is_left,0.8181818181818182,False,True,False,2704.0,0.6470087870461442,0.0897481683813695,0.5572606186647746,0.4596690317823141,0.747086131953061,0.641350866393677,0.6333943336229234,0.5693598354011331,0.6935460397144849,0.4305059381887811,0.383433672290496,True,0.47110237701866,0.8229151970736284,63.0,0.5042096688986383,0.6792848188630003,True,True,False,False,True,plausible_real_xi,0.8181818181818182,False,14,0.775,False,18,False,0.49938618677179714,0.7946313873204912,True,63.0,112.0,True,upper90_can_enter_real_xi
16482,R. Aguirre,Uruguay,Attacker,RW,0.7894736842105263,19,RW:15 | ST:4,3664.0,low_is_left,0.5531914893617021,False,True,False,1467.0,0.4934435699854583,0.1218467306367764,0.3715968393486818,0.2210485165048342,0.4558239883950314,0.4525846585301478,0.7128289107282736,0.2890954812539796,0.5352682845450619,0.2578970527381256,0.1255155694735268,True,0.2546239779373763,0.7322631620335402,203.0,0.5042096688986383,0.6792848188630003,True,True,False,False,True,plausible_real_xi,0.5531914893617021,False,42,0.5543478260869565,False,41,False,0.29302353316537755,0.693863606805539,True,203.0,194.0,True,upper90_can_enter_real_xi
16805,R. Rabia,Egypt,Defender,LCB,0.6666666666666666,3,LCB:2 | RCB:1,1730.0,low_is_left,0.3157894736842105,False,True,False,839.0,0.5548703745745285,0.1611194450280604,0.393750929546468,0.5718717041631151,0.3077016020351402,0.3059598084423749,0.5987228654323064,0.6618166803420852,0.6039049364268048,0.2984143051952694,0.6188779278362504,True,0.23907626231953,0.8706644868295269,25.0,0.057613517656569,0.5680335443672709,True,True,True,False,True,plausible_real_xi,0.3157894736842105,False,26,0.2121212121212121,False,26,False,0.289852471047715,0.8198882781013419,True,25.0,7.0,True,upper90_can_enter_real_xi
16813,H. Fathy,Egypt,Defender,LCB,0.5,4,LCB:2 | RCB:1 | RB:1,1853.0,low_is_left,0.4705882352941176,False,False,False,886.0,0.6681231730202962,0.1567877315880413,0.5113354414322548,0.5976094261503189,0.4344398974136203,0.450795353702161,0.3109547249571381,0.7782385730507412,0.7261525100997522,0.4914612131777168,0.5754994267770895,True,0.3608192191077352,0.9754271269328572,12.0,0.057613517656569,0.5680335443672709,True,True,True,True,True,insufficient_evidence_guardrail,0.4705882352941176,False,18,0.3793103448275862,False,18,False,0.4102303040562126,0.9260160419843799,False,12.0,1.0,True,high_ability_role_stabilization
18110,M. Crocombe,New Zealand,Goalkeeper,GK,1.0,5,GK:5,3338.0,low_is_left,0.2592592592592592,False,True,False,630.0,0.6664742234864328,0.18,0.4864742234864328,0.2635127577824228,0.3134725621237033,0.3296431351397861,0.3109547249571381,0.217808473097928,0.1277582201475119,0.0930407633446984,0.9996646498695336,True,0.3136742234864328,1.0,84.0,0.563013526862479,0.664191027707044,True,True,False,False,True,plausible_real_xi,0.2592592592592592,False,40,0.2156862745098039,False,40,False,0.37040057063516785,0.9625478763376978,True,84.0,13.0,True,upper90_can_enter_real_xi
18830,M. Arnautovic,Austria,Attacker,RW,1.0,5,RW:5,1986.0,low_is_left,0.2456140350877192,False,True,False,586.0,0.5962967744326633,0.18,0.4162967744326633,0.3335350415869417,0.4373958079738329,0.4714844158469066,0.902214317481446,0.295987293628711,0.2994770558531323,0.2596498416341037,0.3365271564299296,True,0.2434967744326632,0.9490967744326632,176.0,0.5042096688986383,0.6792848188630003,True,True,False,False,True,plausible_real_xi,0.2456140350877192,False,43,0.1886792452830188,False,43,False,0.3002231215813983,0.8923704272839282,True,176.0,29.0,True,upper90_can_enter_real_xi
18931,C. Wood,New Zealand,Attacker,RW,1.0,15,RW:15,2020.0,low_is_left,1.0,False,True,False,1413.0,0.4714896224542392,0.124153182556282,0.3473364398979571,0.2472802133304247,0.3985627316496344,0.5071713588843018,0.7115172235146766,0.2419999014111092,0.4006002489350425,0.2475085620501564,0.1658546160757036,True,0.2281493846439264,0.7148298602645521,213.0,0.5042096688986383,0.6792848188630003,True,True,False,False,True,plausible_real_xi,1.0,False,0,1.0,True,0,False,0.2672758098289705,0.6757034350795079,True,213.0,206.0,True,upper90_can_enter_real_xi
