player_id,annual_minutes,final_role,final_family,exact_role_minutes,exact_role_observations,exact_role_share,family,family_minutes,family_observations,family_share,player_name,world_cup_team,squad_position,overall,uncertainty,conservative_score,build_up,progression,creation,finishing,defending,duels,retention,goalkeeping,exact_window_total_minutes,human_review_resolved,review_resolved,assignment_source,overall_final,conservative_score_final,complete_role_specific_profile,final_role_eligible_before_coverage,eligibility_exclusion_reason,fixture_coverage_annual_current,known_minute_coverage_annual_current,missing_fixture_endpoints_annual_current,missing_startXI_annual_current,exact_detailed_minutes_annual_current,coverage_pass_90_annual_current,fixture_coverage_pre_world_cup,known_minute_coverage_pre_world_cup,missing_fixture_endpoints_pre_world_cup,missing_startXI_pre_world_cup,exact_detailed_minutes_pre_world_cup,coverage_pass_90_pre_world_cup,coverage_pass_90pct,final_candidate_eligible,coverage_exclusion_reason
14395,1841,DM,MID,0.0,0.0,0.0,MID,1035.0,14.0,0.696969696969697,K. Jakic,Croatia,Midfielder,0.4638128874362135,0.1087682255420263,0.3550446618941871,0.4706368335045403,0.4221394355968755,0.4375751498372946,0.5065962228635456,0.6034470300819212,0.4755100805633074,0.4295847688814937,0.377891791393748,1841,True,True,explicit_outcome_blind_adjudication,0.4638128874362135,0.3550446618941871,True,True,,1.0,1.0,0,0,1841.0,True,1.0,1.0,0,0,1841.0,True,True,True,
19077,3869,DM,MID,1838.0,21.0,0.910802775024777,MID,1838.0,21.0,0.910802775024777,K. McLean,Scotland,Midfielder,0.5908791179664977,0.0750290716465469,0.5158500463199508,0.6592598675772657,0.5546901422008217,0.5687608045577258,0.4997280892215671,0.5585321986928155,0.5462864012436325,0.6055997564963069,0.3874212716666965,3869,True,True,explicit_outcome_blind_adjudication,0.5908791179664977,0.5158500463199508,True,True,,1.0,1.0,0,0,3869.0,True,1.0,1.0,0,0,3745.0,True,True,True,
20696,3582,DM,MID,206.0,3.0,0.0626711286887739,MID,3214.0,40.0,0.9777912990568908,P. Gueye,Senegal,Midfielder,0.5263641541074889,0.0779769325509169,0.4483872215565719,0.54643204715378,0.5311114563005012,0.5117507765380709,0.6502865743049028,0.5853261408771747,0.6349457456340655,0.4259905687180052,0.4246661414511466,3582,True,True,explicit_outcome_blind_adjudication,0.5263641541074889,0.4483872215565719,True,True,,1.0,1.0,0,0,3582.0,True,1.0,1.0,0,0,3346.0,True,True,True,
21010,2504,DM,MID,983.0,11.0,0.4892981582877053,MID,2009.0,24.0,1.0,E. Owusu,Ghana,Midfielder,0.5396201269470813,0.0932635141257965,0.4463566128212847,0.4104822853299935,0.4169362864733778,0.3881355357700733,0.3215983069298614,0.6899006423377855,0.4765050365514527,0.643605670370349,0.4052886328651209,2504,True,True,explicit_outcome_blind_adjudication,0.5396201269470813,0.4463566128212847,True,True,,1.0,1.0,0,0,2504.0,True,1.0,1.0,0,0,2353.0,True,True,True,
21101,3285,DM,MID,775.0,9.0,0.8271077908217717,MID,937.0,11.0,1.0,S. Moutoussamy,Congo DR,Midfielder,0.4914154904862298,0.0814256531217365,0.4099898373644932,0.5623526374435626,0.434896724195306,0.4319829851203446,0.4717667854357161,0.5451921870181218,0.3318473768975262,0.5534421752647106,0.4949518304360993,3285,True,True,explicit_outcome_blind_adjudication,0.4914154904862298,0.4099898373644932,True,True,,1.0,1.0,0,0,3285.0,True,1.0,1.0,0,0,2952.0,True,True,True,
21587,2503,DM,MID,779.0,10.0,0.5783221974758723,MID,1196.0,15.0,0.8878990348923533,E. Skhiri,Tunisia,Defender,0.575120978610124,0.0932821426117759,0.481838835998348,0.6087786726609392,0.4153697311519502,0.3818670239205547,0.3988891017206756,0.617631630679269,0.4142055712359298,0.669099198457881,0.5900619534961459,2503,True,True,explicit_outcome_blind_adjudication,0.575120978610124,0.481838835998348,True,True,,1.0,1.0,0,0,2503.0,True,1.0,1.0,0,0,2252.0,True,True,True,
22149,3440,DM,MID,2825.0,34.0,0.9069020866773676,MID,3115.0,38.0,1.0,I. Sangare,Ivory Coast,Midfielder,0.6098612554552418,0.0795700656581179,0.5302911897971239,0.6005982231329634,0.4407370109262149,0.4490343763681308,0.4133942580098761,0.7627379216410768,0.5768272492941583,0.5615493653881877,0.5773261481789057,3440,True,True,explicit_outcome_blind_adjudication,0.6098612554552418,0.5302911897971239,True,True,,1.0,1.0,0,0,3440.0,True,1.0,1.0,0,0,3172.0,True,True,True,
25300,2718,DM,MID,720.0,8.0,0.3114186851211072,MID,2312.0,26.0,1.0,R. Khedira,Tunisia,Midfielder,0.3322211505915041,0.0895167304648275,0.2427044201266766,0.2520054846138546,0.3632663025203076,0.387489548320109,0.540679697059653,0.6339885681571567,0.3954316942135306,0.1397041011848104,0.1228400507879729,2718,True,True,explicit_outcome_blind_adjudication,0.3322211505915041,0.2427044201266766,True,True,,0.85,1.0,6,0,2808.0,False,0.8378378378378378,1.0,6,0,2657.0,False,False,False,annual_current_coverage_lt_0_90;pre_world_cup_coverage_lt_0_90;
30432,3928,DM,MID,0.0,1.0,0.0,MID,3599.0,45.0,0.9756031444836,M. De Roon,Netherlands,Midfielder,0.5242649558957084,0.0744634575970765,0.4498014982986319,0.6731071602519815,0.3883913084637992,0.4812167441966145,0.418842933253569,0.6372158913421124,0.4561078796511337,0.4863087607193949,0.51934351035591,3928,True,True,explicit_outcome_blind_adjudication,0.5242649558957084,0.4498014982986319,True,True,,1.0,1.0,0,0,3928.0,True,1.0,1.0,0,0,3918.0,True,True,True,
33889,4433,DM,MID,1800.0,20.0,0.5,MID,3600.0,41.0,1.0,K. Sano,Japan,Midfielder,0.5366579950233099,0.0700938753727047,0.4665641196506051,0.4686485607772119,0.4970591631025749,0.4643540496305841,0.4387066230352496,0.6863612077613472,0.5991921100063711,0.5943485532560381,0.4145009244369277,4433,True,True,explicit_outcome_blind_adjudication,0.5366579950233099,0.4665641196506051,True,True,,1.0,1.0,0,0,4433.0,True,1.0,1.0,0,0,4163.0,True,True,True,
39064,3911,DM,MID,2550.0,28.0,0.7727272727272727,MID,3300.0,36.0,1.0,P. Berg,Norway,Midfielder,0.6569724073130301,0.074625117806403,0.5823472895066271,0.6920284435419253,0.6170238821975307,0.754663698214104,0.5369028965598576,0.6624628336671919,0.4118629715107823,0.6854584483429551,0.5892139990569193,3911,True,True,explicit_outcome_blind_adjudication,0.6569724073130301,0.5823472895066271,True,True,,1.0,1.0,0,0,3911.0,True,0.9148936170212766,1.0,4,0,3626.0,True,True,True,
41552,3307,DM,MID,618.0,7.0,0.3817171093267449,MID,798.0,9.0,0.4928968499073502,P. Ciss,Senegal,Defender,0.652879126715318,0.0811543568399717,0.5717247698753463,0.6146271811681788,0.439664889556406,0.4589744047967262,0.4854809286649465,0.7368606537600537,0.503154409978669,0.7435426431141682,0.5989975901726248,3307,True,True,explicit_outcome_blind_adjudication,0.652879126715318,0.5717247698753463,True,False,positional_family_minutes_lt_900;,1.0,0.9735060347365322,0,1,3307.0,True,1.0,0.971927635683094,0,1,3116.0,True,True,False,
44315,2388,DM,MID,516.0,6.0,0.4886363636363636,MID,1056.0,13.0,1.0,A. Al Khaibari,Saudi Arabia,Midfielder,0.504948847517655,0.0955018482285833,0.4094469992890716,0.6202363301002877,0.419624816654792,0.42719512799828,0.3737438584155255,0.4747005118246425,0.3335044286357561,0.6151942389386525,0.7307761691887286,2388,True,True,explicit_outcome_blind_adjudication,0.504948847517655,0.4094469992890716,True,True,,1.0,1.0,0,0,2388.0,True,1.0,1.0,0,0,2208.0,True,True,True,
47315,4298,DM,MID,3826.0,46.0,0.9550673989016476,MID,3916.0,47.0,0.9775336994508238,M. Zubimendi,Spain,Midfielder,0.5421966350958372,0.0711861871669568,0.4710104479288803,0.6497772513489117,0.4279862380522009,0.4880621922260051,0.5020103836574866,0.5959913037923147,0.5003063210908164,0.5625707178286757,0.568192403624117,4298,True,True,explicit_outcome_blind_adjudication,0.5421966350958372,0.4710104479288803,True,True,,1.0,1.0,0,0,4298.0,True,1.0,1.0,0,0,4298.0,True,True,True,
48047,3463,DM,MID,540.0,6.0,0.5630865484880083,MID,959.0,11.0,1.0,J. Karlstrom,Sweden,Midfielder,0.444312124870198,0.0793053875785833,0.3650067372916147,0.4664946125914178,0.4028242921296495,0.388232230838706,0.3889668368133575,0.5593974771975021,0.365568012400729,0.471537651171416,0.4137104072914223,3463,True,True,explicit_outcome_blind_adjudication,0.444312124870198,0.3650067372916147,True,True,,1.0,1.0,0,0,3463.0,True,1.0,1.0,0,0,3323.0,True,True,True,
51114,2618,DM,MID,695.0,8.0,0.7942857142857143,MID,875.0,10.0,1.0,C. Roldan,USA,Midfielder,0.6556530277951865,0.091210348815759,0.5644426789794275,0.7424419354760231,0.5581830221514225,0.6240650183871572,0.529868334288954,0.6159040012615081,0.6626659248742264,0.6992798093670508,0.5748557477040905,2618,True,True,explicit_outcome_blind_adjudication,0.6556530277951865,0.5644426789794275,True,False,positional_family_minutes_lt_900;,1.0,0.9257425742574258,0,2,2618.0,True,1.0,0.939376443418014,0,2,3254.0,True,True,False,
51494,1322,DM,MID,694.0,9.0,0.6622137404580153,MID,1048.0,14.0,1.0,M. Ugarte,Uruguay,Midfielder,0.6734495906335662,0.1283551238614283,0.5450944667721379,0.6159014549061769,0.4541553467015773,0.3778551651706987,0.3642393550000295,0.8716116336383131,0.752004124751804,0.5585596721896491,0.5356540349401757,1322,True,True,explicit_outcome_blind_adjudication,0.6734495906335662,0.5450944667721379,True,False,total_minutes_lt_1800;,1.0,1.0,0,0,1322.0,True,1.0,1.0,0,0,1136.0,True,True,False,
96512,1562,DM,MID,351.0,4.0,1.0,MID,351.0,4.0,1.0,K. Lenini,Cape Verde Islands,Midfielder,0.6101757039857783,0.1180832840491446,0.4920924199366335,0.5539210058346903,0.5190526504632,0.4074465815904087,0.5042568777343188,0.6292442181247792,0.7398767360822632,0.5946013372275972,0.4740548214892173,1562,True,True,explicit_outcome_blind_adjudication,0.6101757039857783,0.4920924199366335,True,False,total_minutes_lt_1800;positional_family_minutes_lt_900;,1.0,1.0,0,0,1562.0,True,1.0,1.0,0,0,1211.0,True,True,False,
116117,4587,DM,MID,4017.0,46.0,0.9002689376961004,MID,4462.0,52.0,1.0,M. Caicedo,Ecuador,Midfielder,0.6783356921873241,0.0689071943910715,0.6094284977962526,0.7499885101996079,0.5061337653418188,0.485639082539171,0.4930506984511728,0.766856529557307,0.6073446239382029,0.6453317404910032,0.6776558836837001,4587,True,True,explicit_outcome_blind_adjudication,0.6783356921873241,0.6094284977962526,True,True,,1.0,1.0,0,0,4587.0,True,1.0,1.0,0,0,4791.0,True,True,True,
128384,4450,DM,MID,4870.0,56.0,0.9920554084334896,MID,4909.0,57.0,1.0,Vitinha,Portugal,Midfielder,0.6615135672533282,0.0699598600804197,0.5915537071729084,0.9234412567638852,0.5382832527372923,0.6401861352119621,0.5508304831776426,0.4834786689866763,0.2928703018245848,0.773299392868242,0.7199686415028267,4450,True,True,explicit_outcome_blind_adjudication,0.6615135672533282,0.5915537071729084,True,True,,1.0,1.0,0,0,4450.0,True,1.0,1.0,0,0,4699.0,True,True,True,
137210,4303,DM,MID,2431.0,28.0,0.6020307082714215,MID,4038.0,46.0,1.0,A. Stiller,Germany,Midfielder,0.6558170615758062,0.0711448166821661,0.5846722448936401,0.8126861501122788,0.5818612047343691,0.7036448258744974,0.4570468620400794,0.5500048189525728,0.5209065264234124,0.6353083415538645,0.5864385489910944,4303,True,True,explicit_outcome_blind_adjudication,0.6558170615758062,0.5846722448936401,True,True,,1.0,1.0,0,0,4303.0,True,1.0,1.0,0,0,4258.0,True,True,True,
138908,4793,DM,MID,3283.0,37.0,0.772834274952919,MID,4248.0,48.0,1.0,E. Anderson,England,Midfielder,0.6882317736879918,0.0674101390864806,0.6208216346015112,0.7260026080256804,0.6960638662766202,0.6211179977993161,0.4532735361017541,0.7228128546554713,0.8589556696742003,0.5930798405476805,0.5399776294840986,4793,True,True,explicit_outcome_blind_adjudication,0.6882317736879918,0.6208216346015112,True,True,,1.0,1.0,0,0,4793.0,True,1.0,1.0,0,0,4170.0,True,True,True,
153083,1978,DM,MID,977.0,12.0,0.7544401544401544,MID,1205.0,15.0,0.9305019305019304,E. Martinez,Uruguay,Midfielder,0.5998577296458667,0.1049338951235674,0.4949238345222992,0.5961415274825429,0.4197606977806747,0.3859849753420362,0.4293584432878787,0.6636311198300455,0.5303189286864493,0.695429384602389,0.5900094005646542,1978,True,True,explicit_outcome_blind_adjudication,0.5998577296458667,0.4949238345222992,True,True,,1.0,1.0,0,0,1978.0,True,1.0,1.0,0,0,2167.0,True,True,True,
158433,2006,DM,MID,780.0,10.0,0.8975834292289988,MID,869.0,11.0,1.0,S. Sithole,South Africa,Midfielder,0.4256326500535424,0.104198981361861,0.3214336686916814,0.4833231769091268,0.3760215859423121,0.3615733765586565,0.4458126732461831,0.552026478300473,0.4479557179927102,0.3742653495559753,0.4315027095164401,2006,True,True,explicit_outcome_blind_adjudication,0.4256326500535424,0.3214336686916814,True,False,positional_family_minutes_lt_900;,1.0,1.0,0,0,2006.0,True,1.0,1.0,0,0,1770.0,True,True,False,
162714,2755,DM,MID,2540.0,33.0,0.9728073535044044,MID,2611.0,34.0,1.0,A. Onana,Belgium,Midfielder,0.6441270367685359,0.0889135880183747,0.5552134487501612,0.5487651428730114,0.4246616428329933,0.3693464317154865,0.4714541475211229,0.7565551171667853,0.7413130789708167,0.6670061020194028,0.6115453017950463,2755,True,True,explicit_outcome_blind_adjudication,0.6441270367685359,0.5552134487501612,True,True,,1.0,1.0,0,0,2755.0,True,1.0,1.0,0,0,2649.0,True,True,True,
190485,2828,DM,MID,784.0,9.0,0.5174917491749175,MID,1515.0,18.0,1.0,Samu Costa,Portugal,Midfielder,0.5470402677418759,0.0877585088175084,0.4592817589243674,0.4967549759065677,0.4768838889162087,0.4320815154533814,0.6188419627392888,0.6325328229674769,0.802207595416997,0.3154744208918012,0.3926469075510222,2828,True,True,explicit_outcome_blind_adjudication,0.5470402677418759,0.4592817589243674,True,True,,1.0,1.0,0,0,2828.0,True,1.0,1.0,0,0,2808.0,True,True,True,
194430,1931,DM,MID,1606.0,21.0,0.9224583572659392,MID,1741.0,23.0,1.0,T. Mbatha,South Africa,Midfielder,0.5475078604725795,0.1062032484647433,0.4413046120078361,0.6110839526777835,0.4761803468473221,0.4912090929605351,0.451158756105963,0.7031187414192496,0.5058350538461089,0.5161481164853972,0.4995703603021976,1931,True,True,explicit_outcome_blind_adjudication,0.5475078604725795,0.4413046120078361,True,True,,1.0,1.0,0,0,1931.0,True,1.0,1.0,0,0,1665.0,True,True,True,
195104,3711,DM,MID,2786.0,32.0,0.7096281202241467,MID,3836.0,44.0,0.977075904228222,R. Rios,Colombia,Midfielder,0.5791882426168657,0.0766096468804651,0.5025785957364006,0.5435678369411173,0.5921536858169227,0.5160455214515332,0.5726907714755163,0.5888685435185833,0.7611383462619578,0.5700147156948635,0.5168624815233913,3711,True,True,explicit_outcome_blind_adjudication,0.5791882426168657,0.5025785957364006,True,True,,1.0,1.0,0,0,3711.0,True,1.0,1.0,0,0,4233.0,True,True,True,
201713,3197,DM,MID,1234.0,15.0,0.6581333333333333,MID,1593.0,21.0,0.8496,S. Berhalter,USA,Midfielder,0.6662444293553726,0.0825386990874226,0.58370573026795,0.7513208047231035,0.6689863180553184,0.8615845690385582,0.6547831560998268,0.6503253253359075,0.543850601675342,0.474021282103681,0.4828153496976232,3197,True,True,explicit_outcome_blind_adjudication,0.6662444293553726,0.58370573026795,True,True,,1.0,1.0,0,0,3197.0,True,1.0,1.0,0,0,3643.0,True,True,True,
214463,2742,DM,MID,1325.0,18.0,0.6367131186929361,MID,2081.0,27.0,1.0,I. Yuksek,Türkiye,Midfielder,0.7322327676280197,0.0891241113336148,0.643108656294405,0.6284768203278721,0.6288204627686277,0.5098899656526019,0.4746610313920974,0.8492440414806226,0.8891060757301551,0.636525015061164,0.5167662266454259,2742,True,True,explicit_outcome_blind_adjudication,0.7322327676280197,0.643108656294405,True,True,,1.0,0.961767800771659,0,2,2742.0,True,1.0,0.9597785977859778,0,2,2601.0,True,True,True,
265820,2377,DM,MID,1461.0,17.0,0.7677351550183921,MID,1903.0,22.0,1.0,Y. Ayari,Sweden,Midfielder,0.5085041511117669,0.0957225692563669,0.4127815818554,0.519236212536762,0.5241598988886025,0.500123280848434,0.6009278469373494,0.6069020974151009,0.4975239574742727,0.4331135482617255,0.5123167897349027,2377,True,True,explicit_outcome_blind_adjudication,0.5085041511117669,0.4127815818554,True,True,,1.0,1.0,0,0,2377.0,True,1.0,1.0,0,0,2036.0,True,True,True,
266345,4139,DM,MID,449.0,5.0,0.7138314785373608,MID,629.0,7.0,1.0,E. Lira,Mexico,Midfielder,0.5679879389781936,0.0725406135463079,0.4954473254318856,0.6143340369635443,0.4343712852579684,0.4101767994663436,0.403513496771803,0.5610212155385582,0.4313849893228902,0.6992560119388351,0.6408266822550542,4139,True,True,explicit_outcome_blind_adjudication,0.5679879389781936,0.4954473254318856,True,False,positional_family_minutes_lt_900;,1.0,1.0,0,0,4139.0,True,1.0,1.0,0,0,4058.0,True,True,False,
269172,2074,DM,MID,1390.0,17.0,0.736228813559322,MID,1888.0,23.0,1.0,Z. Al Johani,Saudi Arabia,Midfielder,0.5208147408817133,0.1024765655173485,0.4183381753643647,0.5032146972779158,0.4607271348959588,0.4780217227384349,0.4476248438267137,0.5924388997904045,0.4495106691946388,0.6244891484404265,0.5781100290598088,2074,True,True,explicit_outcome_blind_adjudication,0.5208147408817133,0.4183381753643647,True,True,,1.0,1.0,0,0,2074.0,True,1.0,1.0,0,0,2434.0,True,True,True,
277003,2961,DM,MID,1073.0,11.0,0.5262383521333988,MID,2039.0,23.0,1.0,N. El Aynaoui,Morocco,Midfielder,0.6054107218714044,0.0857649293143995,0.5196457925570048,0.6394247656679362,0.4663043098898751,0.459567722637366,0.4576729969214423,0.701526448602267,0.5858716883167541,0.5437974861002647,0.6623271143046783,2961,True,True,explicit_outcome_blind_adjudication,0.6054107218714044,0.5196457925570048,True,True,,1.0,1.0,0,0,2961.0,True,1.0,1.0,0,0,2398.0,True,True,True,
284322,1822,DM,MID,1487.0,17.0,0.9429296131896006,MID,1577.0,18.0,1.0,K. Mainoo,England,Midfielder,0.6156181534421005,0.1093338777172243,0.5062842757248761,0.6785329123231115,0.6019600415062593,0.6052607041720609,0.4224719581286897,0.6229886346770686,0.5368050635181918,0.596253853805589,0.6103362443636201,1822,True,True,explicit_outcome_blind_adjudication,0.6156181534421005,0.5062842757248761,True,True,,1.0,1.0,0,0,1822.0,True,1.0,1.0,0,0,1822.0,True,True,True,
294824,2540,DM,MID,831.0,11.0,0.6238738738738738,MID,1243.0,16.0,0.9331831831831832,N. Saliba,Canada,Midfielder,0.592551609731915,0.0926002329889417,0.4999513767429732,0.4919016803463331,0.5424890589188011,0.5396324673998202,0.5517924937093756,0.7582987220694389,0.6706957997007846,0.4708878905578728,0.3301588595635342,2540,True,True,explicit_outcome_blind_adjudication,0.592551609731915,0.4999513767429732,True,True,,1.0,0.9657794676806084,0,1,2540.0,True,1.0,0.9661016949152542,0,1,2565.0,True,True,True,
313383,1958,DM,MID,627.0,7.0,0.4925373134328358,MID,1121.0,13.0,0.8805970149253731,O. Vargas,Mexico,Midfielder,0.5506861698887671,0.1054684573965978,0.4452177124921692,0.5386549266359001,0.5256315092843401,0.4631196215639602,0.6025011218985541,0.6523614037756608,0.5429878347525767,0.6020891093729861,0.4804467099999185,1958,True,True,explicit_outcome_blind_adjudication,0.5506861698887671,0.4452177124921692,True,True,,1.0,0.9031365313653136,0,2,1958.0,True,1.0,0.9230205278592376,0,2,2518.0,True,True,True,
319572,3378,DM,MID,1659.0,19.0,0.599349710982659,MID,2678.0,31.0,0.967485549132948,V. Barco,Argentina,Midfielder,0.6774846639628183,0.0802969621557299,0.5971877018070884,0.7262179653061899,0.7364666906177867,0.7405263274066595,0.4985143152005264,0.591853519568257,0.750306806166604,0.5306347326529322,0.518646070534181,3378,True,True,explicit_outcome_blind_adjudication,0.6774846639628183,0.5971877018070884,True,True,,1.0,1.0,0,0,3378.0,True,1.0,1.0,0,0,3359.0,True,True,True,
327599,2904,DM,MID,1209.0,14.0,1.0,MID,1209.0,14.0,1.0,Y. Titraoui,Algeria,Midfielder,0.5602505233598017,0.0866025403784438,0.4736479829813579,0.5843519816743632,0.5379637676035492,0.4901415473772016,0.5762116139137865,0.6325979680478259,0.4950213464870461,0.596852445620314,0.5065454929917528,2904,True,True,explicit_outcome_blind_adjudication,0.5602505233598017,0.4736479829813579,True,True,,1.0,0.9325626204238922,0,2,2904.0,True,1.0,0.9325626204238922,0,2,2904.0,True,True,True,
328033,3356,DM,MID,3248.0,40.0,0.9505414105940884,MID,3417.0,43.0,1.0,A. Pavlovic,Germany,Midfielder,0.5925343233062604,0.0805597225140302,0.5119746007922302,0.8780837531242436,0.4743903599172774,0.5447656671798505,0.534146829668776,0.4954178476218432,0.3057370004853847,0.6078400479857354,0.7339052424039723,3356,True,True,explicit_outcome_blind_adjudication,0.5925343233062604,0.5119746007922302,True,True,,1.0,1.0,0,0,3356.0,True,1.0,1.0,0,0,3407.0,True,True,True,
406244,3554,DM,MID,2223.0,27.0,0.6713983690727877,MID,3052.0,38.0,0.9217758985200846,J. Manzambi,Switzerland,Attacker,0.6308950878611335,0.0782834984778631,0.5526115893832704,0.4660914975645979,0.6792231124937242,0.5181010121376481,0.646177903511379,0.6101795040416408,0.8489748709277868,0.5051502083032615,0.4716868277767501,3554,True,True,explicit_outcome_blind_adjudication,0.6308950878611335,0.5526115893832704,True,True,,0.95,1.0,3,0,3554.0,True,0.9444444444444444,1.0,3,0,3354.0,True,True,True,
415431,3332,DM,MID,1783.0,22.0,0.6439147706753341,MID,2769.0,35.0,1.0,S. El Mourabet,Morocco,Midfielder,0.6249097715674252,0.0808493329957541,0.5440604385716711,0.7043780129889304,0.5241115866953533,0.4966720743972635,0.4177248696320461,0.7461017226399135,0.5725100413036998,0.6877743445160788,0.6326519655051428,3332,True,True,explicit_outcome_blind_adjudication,0.6249097715674252,0.5440604385716711,True,True,,1.0,1.0,0,0,3332.0,True,1.0,1.0,0,0,3236.0,True,True,True,
438688,3549,DM,MID,2480.0,31.0,0.7436281859070465,MID,3070.0,38.0,0.9205397301349324,A. Bouaddi,Morocco,Midfielder,0.5574502967388321,0.0783386238269082,0.4791116729119238,0.5196911299604389,0.5569237573706186,0.4187274866767957,0.3913477985305387,0.6289776702286458,0.6560676951154585,0.6250838725884564,0.5415923337578312,3549,True,True,explicit_outcome_blind_adjudication,0.5574502967388321,0.4791116729119238,True,True,,1.0,1.0,0,0,3549.0,True,1.0,1.0,0,0,3165.0,True,True,True,
474591,2727,DM,MID,538.0,6.0,0.5675105485232067,MID,948.0,11.0,1.0,C. Inao Oulai,Ivory Coast,Midfielder,0.6787663532186472,0.0893688910072626,0.5893974622113846,0.6613165227431675,0.7223386824143027,0.6369250792880433,0.4363310342943767,0.6348516207460678,0.7307079073345787,0.6917094883456553,0.6734046446116035,2727,True,True,explicit_outcome_blind_adjudication,0.6787663532186472,0.5893974622113846,True,True,,1.0,0.9680511182108626,0,1,2727.0,True,1.0,0.9655040245304716,0,1,2519.0,True,True,True,
280,3746,GK,GK,3566.0,40.0,1.0,GK,3566.0,40.0,1.0,Alisson,Brazil,Goalkeeper,0.7909528456378755,0.0762509135372791,0.7147019321005963,0.3518406281758738,0.3094461634957204,0.3098140524348434,0.3215983069298614,0.2098057679714838,0.1591700392101938,0.8051277504963809,0.9996646498695336,3746,True,True,explicit_outcome_blind_adjudication,0.7909528456378755,0.7147019321005963,True,True,,1.0,1.0,0,0,3746.0,True,1.0,1.0,0,0,3391.0,True,True,True,
369,4730,GK,GK,2363.0,26.0,1.0,GK,2363.0,26.0,1.0,D. Costa,Portugal,Goalkeeper,0.7897271953308543,0.0678575799950948,0.7218696153357594,0.350356219059674,0.3054797992682915,0.3098140524348434,0.3215983069298614,0.2095463188518159,0.1722290400848738,0.798935960604506,0.9996646498695336,4730,True,True,explicit_outcome_blind_adjudication,0.7897271953308543,0.7218696153357594,True,True,,1.0,0.9813278008298756,0,1,4730.0,True,1.0,0.9794050343249427,0,1,4280.0,True,True,True,
399,4476,GK,GK,4386.0,48.0,1.0,GK,4386.0,48.0,1.0,A. Nubel,Germany,Goalkeeper,0.6991739717236043,0.0697563742078625,0.6294175975157418,0.3739058290603984,0.3114806829626677,0.3371594754724358,0.3215983069298614,0.2096542203341133,0.1672793660777694,0.1638483232218734,0.9996646498695336,4476,True,True,explicit_outcome_blind_adjudication,0.6991739717236043,0.6294175975157418,True,True,,1.0,1.0,0,0,4476.0,True,1.0,1.0,0,0,4476.0,True,True,True,
497,3600,GK,GK,3960.0,45.0,1.0,GK,3960.0,45.0,1.0,M. Neuer,Germany,Goalkeeper,0.7992987417894158,0.0777817459305202,0.7215169958588956,0.3881093378626833,0.3067729314317055,0.3098140524348434,0.3215983069298614,0.2076515707299293,0.1541955621919135,0.8124087785909041,0.9996646498695336,3600,True,True,explicit_outcome_blind_adjudication,0.7992987417894158,0.7215169958588956,True,True,,1.0,1.0,0,0,3600.0,True,1.0,1.0,0,0,3660.0,True,True,True,
524,4080,GK,GK,990.0,11.0,1.0,GK,990.0,11.0,1.0,D. Kotarski,Croatia,Goalkeeper,0.7623202149252487,0.0730632280570578,0.6892569868681908,0.344374532328697,0.317617951634441,0.3318646376040859,0.3215983069298614,0.2096288043362105,0.1569741186117968,0.624198340208438,0.9996646498695336,4080,True,True,explicit_outcome_blind_adjudication,0.7623202149252487,0.6892569868681908,True,True,,1.0,1.0,0,0,4080.0,True,1.0,1.0,0,0,4080.0,True,True,True,
617,3246,GK,GK,3156.0,35.0,1.0,GK,3156.0,35.0,1.0,Ederson,Brazil,Goalkeeper,0.6925290351879142,0.0819133485631499,0.6106156866247643,0.3259261106255007,0.3090825139156646,0.3186580260543165,0.3215983069298614,0.2076515707299293,0.1633693891959162,0.18352170423047,0.9996646498695336,3246,True,True,explicit_outcome_blind_adjudication,0.6925290351879142,0.6106156866247643,True,True,,1.0,1.0,0,0,3246.0,True,1.0,1.0,0,0,3546.0,True,True,True,
702,3270,GK,GK,2820.0,31.0,1.0,GK,2820.0,31.0,1.0,O. Baumann,Germany,Goalkeeper,0.7851882162898832,0.0816121955268671,0.7035760207630161,0.3740631259125762,0.3133775390768448,0.3141867263279845,0.3215983069298614,0.2076515707299293,0.154265166142615,0.7370668911941634,0.9996646498695336,3270,True,True,explicit_outcome_blind_adjudication,0.7851882162898832,0.7035760207630161,True,True,,1.0,1.0,0,0,3270.0,True,1.0,1.0,0,0,3270.0,True,True,True,
730,4556,GK,GK,4916.0,56.0,1.0,GK,4916.0,56.0,1.0,T. Courtois,Belgium,Goalkeeper,0.7032558403966447,0.0691412266206842,0.6341146137759605,0.3610999589997435,0.3048395446324411,0.3301702354252269,0.3215983069298614,0.2094215822038687,0.1359715141777754,0.2081352744563491,0.9996646498695336,4556,True,True,explicit_outcome_blind_adjudication,0.7032558403966447,0.6341146137759605,True,True,,1.0,1.0,0,0,4556.0,True,1.0,1.0,0,0,4545.0,True,True,True,
732,3089,GK,GK,660.0,7.0,1.0,GK,660.0,7.0,1.0,L. Zidane,Algeria,Goalkeeper,0.8084119090820819,0.0839691938145993,0.7244427152674826,0.4307124671524542,0.316241246819965,0.3285543389464569,0.3215983069298614,0.2102660555585151,0.1598014116963108,0.8163590548223167,0.9996646498695336,3089,True,True,explicit_outcome_blind_adjudication,0.8084119090820819,0.7244427152674826,True,False,positional_family_minutes_lt_900;,1.0,1.0,0,0,3089.0,True,1.0,1.0,0,0,2819.0,True,True,False,
