player_id,player_name,primary_role,primary_role_minutes,primary_role_observations,classified_role_minutes,primary_role_share,primary_role_eligible,exact_window_total_minutes,positional_gate_passed,total_minutes_gate_passed
10267,Samuel Xavier,RB,0.0,41,0.0,0.0,False,0.0,False,False
10274,Matheus Lira,DM,0.0,1,0.0,0.0,False,0.0,False,False
10276,Richardson,DM,0.0,3,0.0,0.0,False,0.0,False,False
10298,Marcos Felipe,GK,0.0,3,0.0,0.0,False,0.0,False,False
10305,Gilberto,RB,0.0,5,0.0,0.0,False,0.0,False,False
10308,Leo Santos,RCB,0.0,5,0.0,0.0,False,0.0,False,False
10309,Marlon,LB,0.0,6,0.0,0.0,False,0.0,False,False
10310,Ze Ricardo,AM,0.0,1,0.0,0.0,False,0.0,False,False
10311,PH Ganso,AM,0.0,4,0.0,0.0,False,0.0,False,False
10314,Dodi,DM,0.0,5,0.0,0.0,False,0.0,False,False
10316,Caio Henrique,LB,0.0,21,0.0,0.0,False,0.0,False,False
10319,Allan,DM,0.0,10,0.0,0.0,False,0.0,False,False
10321,Pedro,ST,0.0,35,0.0,0.0,False,0.0,False,False
10323,Luciano,ST,0.0,5,0.0,0.0,False,0.0,False,False
10325,Ewandro,RW,0.0,1,0.0,0.0,False,0.0,False,False
10328,Yony Gonzalez,LW,0.0,1,0.0,0.0,False,0.0,False,False
10329,Joao Pedro,ST,0.0,34,0.0,0.0,False,0.0,False,False
10340,Marcelo Hermes,LB,0.0,2,0.0,0.0,False,0.0,False,False
10348,Yago Felipe,CM,0.0,2,0.0,0.0,False,0.0,False,False
10351,David Duarte,RCB,0.0,6,0.0,0.0,False,0.0,False,False
10363,Marcinho,ST,0.0,1,0.0,0.0,False,0.0,False,False
10367,Vinicius Lopes,LW,0.0,1,0.0,0.0,False,0.0,False,False
10371,Daniel,GK,0.0,4,0.0,0.0,False,0.0,False,False
10372,Marcelo Lomba,GK,0.0,3,0.0,0.0,False,0.0,False,False
10373,Carlos Miguel,GK,0.0,40,0.0,0.0,False,0.0,False,False
10375,Iago Borduchi,LB,0.0,1,0.0,0.0,False,0.0,False,False
10379,Bruno Fuchs,LCB,0.0,11,0.0,0.0,False,0.0,False,False
10387,Edenilson,AM,0.0,4,0.0,0.0,False,0.0,False,False
10388,Patrick,DM,0.0,1,0.0,0.0,False,0.0,False,False
10393,Rodrigo Dourado,DM,0.0,15,0.0,0.0,False,0.0,False,False
10395,Rodrigo Lindoso,DM,0.0,2,0.0,0.0,False,0.0,False,False
10396,Nonato,DM,0.0,9,0.0,0.0,False,0.0,False,False
10404,Guilherme Parede,LW,0.0,1,0.0,0.0,False,0.0,False,False
10434,Osvaldo,LW,0.0,1,0.0,0.0,False,0.0,False,False
10440,Jordi,GK,0.0,2,0.0,0.0,False,0.0,False,False
10461,Lucas Dias,LCB,0.0,1,0.0,0.0,False,0.0,False,False
10469,Mauro,DM,0.0,1,0.0,0.0,False,0.0,False,False
10470,Cassiano,ST,0.0,4,0.0,0.0,False,0.0,False,False
10476,Paulo Victor,GK,0.0,4,0.0,0.0,False,0.0,False,False
10481,Juninho Capixaba,LB,0.0,3,0.0,0.0,False,0.0,False,False
10492,Thaciano,LW,0.0,1,0.0,0.0,False,0.0,False,False
10494,Matheus Henrique,DM,0.0,1,0.0,0.0,False,0.0,False,False
10497,Lincoln,CM,0.0,2,0.0,0.0,False,0.0,False,False
10500,Pepê,RW,0.0,10,0.0,0.0,False,0.0,False,False
10501,Alisson,DM,0.0,3,0.0,0.0,False,0.0,False,False
10532,Luan Pereira,LW,0.0,2,0.0,0.0,False,0.0,False,False
10544,Lourenco,AM,0.0,2,0.0,0.0,False,0.0,False,False
10551,R. Caceres,RB,0.0,3,0.0,0.0,False,0.0,False,False
10554,Bruno Silva,DM,0.0,1,0.0,0.0,False,0.0,False,False
10557,Miranda,LCB,0.0,2,0.0,0.0,False,0.0,False,False
10563,C. Winck,RB,0.0,15,0.0,0.0,False,0.0,False,False
10581,Yago Pikachu,RW,0.0,2,0.0,0.0,False,0.0,False,False
11012,A. Sowe,ST,0.0,6,0.0,0.0,False,0.0,False,False
11098,I. Dyulgerov,GK,0.0,1,0.0,0.0,False,0.0,False,False
11106,T. Panov,CM,0.0,1,0.0,0.0,False,0.0,False,False
11113,V. Panayotov,CM,0.0,1,0.0,0.0,False,0.0,False,False
11282,A. Ozbolt,ST,0.0,2,0.0,0.0,False,0.0,False,False
11346,M. Dituro,GK,0.0,11,0.0,0.0,False,0.0,False,False
11365,B. Kuscevic,LCB,0.0,5,0.0,0.0,False,0.0,False,False
11379,A. Batalla,GK,0.0,20,0.0,0.0,False,0.0,False,False
11421,G. Suazo,LB,0.0,15,0.0,0.0,False,0.0,False,False
11448,B. Galdames,LW,0.0,1,0.0,0.0,False,0.0,False,False
11463,C. Palacios,AM,0.0,1,0.0,0.0,False,0.0,False,False
11490,R. Lopez,ST,0.0,1,0.0,0.0,False,0.0,False,False
11512,R. Holgado,ST,0.0,1,0.0,0.0,False,0.0,False,False
11540,F. Cornejo,CM,0.0,1,0.0,0.0,False,0.0,False,False
11597,N. Diaz,LB,0.0,2,0.0,0.0,False,0.0,False,False
11627,C. Moreno,GK,0.0,10,0.0,0.0,False,0.0,False,False
11675,J. Altamirano,AM,0.0,1,0.0,0.0,False,0.0,False,False
11756,A. Rossi,GK,0.0,61,0.0,0.0,False,0.0,False,False
11765,E. Bello,CM,0.0,1,0.0,0.0,False,0.0,False,False
11805,R. Urena,DM,0.0,1,0.0,0.0,False,0.0,False,False
11828,R. Echeverria,DM,0.0,13,0.0,0.0,False,0.0,False,False
11856,M. Fernandez,RB,0.0,2,0.0,0.0,False,0.0,False,False
12021,F. Hormazabal,RB,0.0,2,0.0,0.0,False,0.0,False,False
12067,M. Di Benedetto,LCB,0.0,2,0.0,0.0,False,0.0,False,False
12303,R. Ade,RCB,450.0,5,815.0,0.5521472392638037,False,3760.0,False,True
12406,C. Rotondi,LB,0.0,8,0.0,0.0,False,0.0,False,False
12692,Oscar,ST,0.0,1,0.0,0.0,False,0.0,False,False
12705,Hulk,ST,0.0,7,0.0,0.0,False,0.0,False,False
12724,Talisca,AM,0.0,15,0.0,0.0,False,0.0,False,False
12764,Roger Guedes,ST,0.0,1,0.0,0.0,False,0.0,False,False
12880,O. Selnaes,CM,0.0,2,0.0,0.0,False,0.0,False,False
12939,D. Saba,AM,0.0,1,0.0,0.0,False,0.0,False,False
13061,Zhou Tong,CM,0.0,1,0.0,0.0,False,0.0,False,False
13134,J. Palacios,RCB,0.0,6,0.0,0.0,False,0.0,False,False
13151,J. Portilla,CM,105.0,2,105.0,1.0,False,1714.0,False,False
13155,A. Serna,CM,0.0,1,0.0,0.0,False,0.0,False,False
13196,J. Medina,ST,0.0,1,0.0,0.0,False,0.0,False,False
13198,K. Viveros,ST,0.0,3,0.0,0.0,False,0.0,False,False
13246,K. Agudelo,CM,0.0,1,0.0,0.0,False,0.0,False,False
13261,J. Pestana,LCB,0.0,2,0.0,0.0,False,0.0,False,False
13278,K. Mier,GK,0.0,7,0.0,0.0,False,0.0,False,False
13280,D. Bocanegra,RCB,0.0,1,0.0,0.0,False,0.0,False,False
13283,C. Cuesta,RCB,0.0,17,0.0,0.0,False,0.0,False,False
13292,Y. Candelo,RB,0.0,1,0.0,0.0,False,0.0,False,False
13300,A. Perea,DM,0.0,4,0.0,0.0,False,0.0,False,False
13363,R. Carrascal,DM,0.0,2,0.0,0.0,False,0.0,False,False
13376,J. Campaz,LW,57.0,1,57.0,1.0,False,2319.0,False,True
13402,A. Palavecino,CM,0.0,5,0.0,0.0,False,0.0,False,False
13404,C. Rivera,DM,0.0,5,0.0,0.0,False,0.0,False,False
13406,K. Velasco,CM,0.0,1,0.0,0.0,False,0.0,False,False
13439,J. Ortiz,RCB,0.0,1,0.0,0.0,False,0.0,False,False
13489,J. Duran,ST,0.0,10,0.0,0.0,False,0.0,False,False
13493,C. Teran,RCB,0.0,2,0.0,0.0,False,0.0,False,False
13501,J. Murillo,RCB,0.0,3,0.0,0.0,False,0.0,False,False
13523,G. Cano,ST,0.0,13,0.0,0.0,False,0.0,False,False
13571,W. Ditta,RCB,900.0,11,900.0,1.0,True,4500.0,True,True
13572,G. Fuentes,LB,0.0,4,0.0,0.0,False,0.0,False,False
13584,H. E. Martinez Yepez,CM,0.0,3,0.0,0.0,False,0.0,False,False
13595,D. Moreno,RW,0.0,1,0.0,0.0,False,0.0,False,False
13613,F. Chaverra,ST,0.0,1,0.0,0.0,False,0.0,False,False
13616,J. Enamorado,LW,0.0,1,0.0,0.0,False,0.0,False,False
13638,S. Navarro,AM,0.0,1,0.0,0.0,False,0.0,False,False
13691,J. Carbonero,ST,0.0,4,0.0,0.0,False,0.0,False,False
13696,E. Chaux,GK,0.0,1,0.0,0.0,False,0.0,False,False
13708,J. Arias,LW,1266.0,16,3517.0,0.3599658800113733,False,3503.0,False,True
13709,C. Barrios,AM,0.0,1,0.0,0.0,False,0.0,False,False
13715,J. Millan,LCB,0.0,1,0.0,0.0,False,0.0,False,False
13729,A. Angulo,LB,0.0,29,0.0,0.0,False,0.0,False,False
13736,D. Munoz,RB,4096.0,48,4186.0,0.9784997611084568,True,4369.0,True,True
13756,J. Rivas,CM,0.0,1,0.0,0.0,False,0.0,False,False
13779,B. Perlaza,CM,0.0,1,0.0,0.0,False,0.0,False,False
13787,E. Herrera,LB,0.0,1,0.0,0.0,False,0.0,False,False
13789,J. Pedroza,CM,0.0,6,0.0,0.0,False,0.0,False,False
13898,M. Ugalde,ST,0.0,1,0.0,0.0,False,0.0,False,False
13937,O. Galo,DM,0.0,2,0.0,0.0,False,0.0,False,False
13948,C. Reyes,DM,0.0,1,0.0,0.0,False,0.0,False,False
14004,F. Zabala,LB,0.0,2,0.0,0.0,False,0.0,False,False
14062,B. Bonilla,LW,0.0,1,0.0,0.0,False,0.0,False,False
14206,B. Aguilera Zamora,CM,0.0,3,0.0,0.0,False,0.0,False,False
14266,I. Smolcic,RB,0.0,20,0.0,0.0,False,0.0,False,False
14268,I. Pandur,GK,540.0,6,540.0,1.0,False,4320.0,False,True
14271,P. Mamic,LB,0.0,2,0.0,0.0,False,0.0,False,False
14276,H. Smolcic,LCB,0.0,4,0.0,0.0,False,0.0,False,False
14283,T. Halilovic,CM,0.0,1,0.0,0.0,False,0.0,False,False
14290,M. Ristovski,AM,0.0,1,0.0,0.0,False,0.0,False,False
14301,S. Radeljic,LCB,90.0,1,90.0,1.0,False,2804.0,False,True
14327,D. Bradaric,LB,0.0,3,0.0,0.0,False,0.0,False,False
14329,A. Ismajli,LCB,0.0,3,0.0,0.0,False,0.0,False,False
14330,J. Juranovic,LB,0.0,2,0.0,0.0,False,0.0,False,False
14333,O. Svatok,RCB,0.0,4,0.0,0.0,False,0.0,False,False
14337,D. Besirovic,CM,0.0,1,0.0,0.0,False,0.0,False,False
14343,D. Nejasmic,CM,0.0,9,0.0,0.0,False,0.0,False,False
14348,Jairo,ST,0.0,1,0.0,0.0,False,0.0,False,False
14351,E. Sahiti,RW,0.0,1,0.0,0.0,False,0.0,False,False
14353,D. Spikic,LW,0.0,4,0.0,0.0,False,0.0,False,False
14356,K. Kahlina,GK,0.0,3,0.0,0.0,False,0.0,False,False
14361,K. Krizmanic,LCB,0.0,1,0.0,0.0,False,0.0,False,False
14379,C. Ndiaye,ST,393.0,5,483.0,0.8136645962732919,False,2196.0,False,True
14381,L. Zwolinski,ST,0.0,1,0.0,0.0,False,0.0,False,False
14382,I. Grbic,GK,0.0,7,0.0,0.0,False,0.0,False,False
14390,Raul Gustavo,LCB,0.0,2,0.0,0.0,False,0.0,False,False
14395,K. Jakic,CM,1035.0,14,1485.0,0.696969696969697,True,1841.0,True,True
14405,M. Uzuni,ST,0.0,3,0.0,0.0,False,0.0,False,False
14406,I. Filipovic,GK,0.0,2,0.0,0.0,False,0.0,False,False
14410,B. Goda,LB,0.0,4,0.0,0.0,False,0.0,False,False
14423,I. Dolcek,LW,0.0,1,0.0,0.0,False,0.0,False,False
14445,I. Nekic,RB,0.0,1,0.0,0.0,False,0.0,False,False
14480,A. Ivancic,CM,0.0,2,0.0,0.0,False,0.0,False,False
14491,R. Mierez,ST,0.0,2,0.0,0.0,False,0.0,False,False
14502,R. Pantalon,RCB,0.0,2,0.0,0.0,False,0.0,False,False
14522,T. Strkalj,ST,0.0,1,0.0,0.0,False,0.0,False,False
14532,I. Nevistic,GK,0.0,3,0.0,0.0,False,0.0,False,False
14553,N. Labrovic,GK,0.0,1,0.0,0.0,False,0.0,False,False
14565,P. O. Ampem,AM,0.0,1,0.0,0.0,False,0.0,False,False
14592,S. Radic,LCB,0.0,1,0.0,0.0,False,0.0,False,False
14594,V. Sevelj,RCB,0.0,2,0.0,0.0,False,0.0,False,False
14602,I. Brnic,LW,0.0,7,0.0,0.0,False,0.0,False,False
14682,M. Vranjkovic,RB,0.0,2,0.0,0.0,False,0.0,False,False
14691,J. Calusic,LCB,0.0,1,0.0,0.0,False,0.0,False,False
14701,J. Sutalo,RCB,540.0,6,540.0,1.0,False,2653.0,False,True
14704,B. Franjic,LCB,0.0,1,0.0,0.0,False,0.0,False,False
14956,P. Ioannou,RB,0.0,1,0.0,0.0,False,0.0,False,False
15286,M. Tamari,LB,561.0,7,1486.0,0.3775235531628533,False,2706.0,False,True
15304,Vozinha,GK,390.0,4,390.0,1.0,False,1020.0,False,False
15328,I. Schranz,CM,0.0,2,0.0,0.0,False,0.0,False,False
15347,I. Kosti,DM,0.0,2,0.0,0.0,False,0.0,False,False
15371,I. Kousoulos,CM,0.0,1,0.0,0.0,False,0.0,False,False
15396,F. Uzoho,GK,0.0,1,0.0,0.0,False,0.0,False,False
15423,J. Mall,GK,0.0,2,0.0,0.0,False,0.0,False,False
15553,K. Pileas,LB,0.0,2,0.0,0.0,False,0.0,False,False
15573,K. Grabara,GK,0.0,29,0.0,0.0,False,0.0,False,False
15575,O. Whalley,GK,0.0,2,0.0,0.0,False,0.0,False,False
15579,C. Hojer,LB,0.0,5,0.0,0.0,False,0.0,False,False
15582,A. Munksgaard,RB,0.0,2,0.0,0.0,False,0.0,False,False
15592,J. Stage,CM,0.0,14,0.0,0.0,False,0.0,False,False
15595,M. Bundu,LW,0.0,1,0.0,0.0,False,0.0,False,False
15597,R. Mmaee,ST,0.0,1,0.0,0.0,False,0.0,False,False
15598,P. Mortensen,ST,0.0,1,0.0,0.0,False,0.0,False,False
15605,S. Gartenmann,RCB,0.0,1,0.0,0.0,False,0.0,False,False
15621,R. Vinderslev,DM,0.0,1,0.0,0.0,False,0.0,False,False
15622,P. Christiansen,ST,0.0,4,0.0,0.0,False,0.0,False,False
15623,A. Bah,RB,0.0,6,0.0,0.0,False,0.0,False,False
15644,S. Nilsen,DM,0.0,1,0.0,0.0,False,0.0,False,False
15659,M. Amundsen,LB,0.0,4,0.0,0.0,False,0.0,False,False
15662,T. Gundelund,RB,0.0,1,0.0,0.0,False,0.0,False,False
15673,Y. Ramadani,DM,0.0,10,0.0,0.0,False,0.0,False,False
15681,A. Jakobsen,AM,0.0,1,0.0,0.0,False,0.0,False,False
15686,J. Bager,RCB,0.0,2,0.0,0.0,False,0.0,False,False
15690,S. Graves,RCB,0.0,4,0.0,0.0,False,0.0,False,False
15693,A. Romer,DM,0.0,1,0.0,0.0,False,0.0,False,False
15697,F. Lauenborg,CM,0.0,1,0.0,0.0,False,0.0,False,False
15698,S. Lobjanidze,LW,0.0,8,0.0,0.0,False,0.0,False,False
15699,N. Poulsen,CM,0.0,1,0.0,0.0,False,0.0,False,False
15704,K. Hogh,ST,0.0,32,0.0,0.0,False,0.0,False,False
15705,E. Riis,ST,0.0,1,0.0,0.0,False,0.0,False,False
15709,M. Bundgaard,GK,0.0,2,0.0,0.0,False,0.0,False,False
15712,A. Baertelsen,DM,0.0,1,0.0,0.0,False,0.0,False,False
15722,M. Christensen,CM,0.0,1,0.0,0.0,False,0.0,False,False
15723,M. Hojholt,DM,0.0,4,0.0,0.0,False,0.0,False,False
15731,W. Abou Ali,ST,0.0,5,0.0,0.0,False,0.0,False,False
15732,M. Kaufmann,ST,0.0,5,0.0,0.0,False,0.0,False,False
15735,T. van Weert,ST,0.0,1,0.0,0.0,False,0.0,False,False
15753,M. Opondo,CM,0.0,1,0.0,0.0,False,0.0,False,False
15761,B. Kallman,ST,0.0,2,0.0,0.0,False,0.0,False,False
15769,F. Putros,RB,90.0,1,90.0,1.0,False,549.0,False,False
15773,C. Cappis,CM,0.0,8,0.0,0.0,False,0.0,False,False
15783,E. Sabbi,RW,0.0,12,0.0,0.0,False,0.0,False,False
15786,J. Hansen,GK,0.0,3,0.0,0.0,False,0.0,False,False
15793,R. Nicolaisen,LCB,0.0,10,0.0,0.0,False,0.0,False,False
15794,O. Olsen,LB,0.0,1,0.0,0.0,False,0.0,False,False
15796,E. Sviatchenko,RCB,0.0,1,0.0,0.0,False,0.0,False,False
15797,J. Cajuste,DM,0.0,1,0.0,0.0,False,0.0,False,False
15798,Evander,AM,0.0,4,0.0,0.0,False,0.0,False,False
15799,F. Onyeka,CM,0.0,4,0.0,0.0,False,0.0,False,False
15805,G. Wikheim,ST,0.0,2,0.0,0.0,False,0.0,False,False
15809,M. Thychosen,RB,0.0,1,0.0,0.0,False,0.0,False,False
15810,Junior Brumado,ST,0.0,12,0.0,0.0,False,0.0,False,False
15811,A. Dovbyk,ST,0.0,3,0.0,0.0,False,0.0,False,False
15812,P. Onuachu,ST,0.0,8,0.0,0.0,False,0.0,False,False
15823,D. Anyembe,LCB,0.0,3,0.0,0.0,False,0.0,False,False
15825,M. Brink,CM,0.0,3,0.0,0.0,False,0.0,False,False
15829,M. Larsen,CM,0.0,1,0.0,0.0,False,0.0,False,False
15832,J. Sorensen,CM,0.0,2,0.0,0.0,False,0.0,False,False
15837,C. Holse,AM,0.0,5,0.0,0.0,False,0.0,False,False
15843,O. Christensen,GK,0.0,6,0.0,0.0,False,0.0,False,False
15855,J. Tverskov,DM,0.0,6,0.0,0.0,False,0.0,False,False
15857,J. Eskesen,AM,0.0,1,0.0,0.0,False,0.0,False,False
15858,M. Frokjaer-Jensen,AM,0.0,1,0.0,0.0,False,0.0,False,False
15859,M. Greve,LW,0.0,1,0.0,0.0,False,0.0,False,False
15862,C. Nielsen,DM,0.0,6,0.0,0.0,False,0.0,False,False
15863,J. Thomasen,DM,0.0,3,0.0,0.0,False,0.0,False,False
15870,M. Hermansen,GK,0.0,13,0.0,0.0,False,0.0,False,False
15871,M. Schwabe,GK,0.0,24,0.0,0.0,False,0.0,False,False
15873,J. Gammelby,RB,0.0,1,0.0,0.0,False,0.0,False,False
15874,A. Jung,LCB,0.0,4,0.0,0.0,False,0.0,False,False
15879,A. Pyndt,DM,0.0,1,0.0,0.0,False,0.0,False,False
15881,M. Frendrup,CM,0.0,7,0.0,0.0,False,0.0,False,False
15884,J. Lindstrom,AM,0.0,4,0.0,0.0,False,0.0,False,False
15885,H. Mukhtar,ST,0.0,6,0.0,0.0,False,0.0,False,False
15891,S. Hedlund,LB,0.0,4,0.0,0.0,False,0.0,False,False
15894,M. Uhre,ST,0.0,1,0.0,0.0,False,0.0,False,False
15896,N. Larsen,GK,0.0,1,0.0,0.0,False,0.0,False,False
15897,P. Vindahl,GK,0.0,3,0.0,0.0,False,0.0,False,False
15901,M. Pedersen,LB,0.0,1,0.0,0.0,False,0.0,False,False
15904,U. Jenssen,LCB,0.0,1,0.0,0.0,False,0.0,False,False
15906,O. Antman,RW,0.0,6,0.0,0.0,False,0.0,False,False
15907,J. Christensen,CM,0.0,1,0.0,0.0,False,0.0,False,False
15908,M. Damsgaard,AM,0.0,18,0.0,0.0,False,0.0,False,False
15909,M. Frese,LB,0.0,6,0.0,0.0,False,0.0,False,False
15910,N. Strunck,CM,0.0,1,0.0,0.0,False,0.0,False,False
15911,M. Kudus,RW,0.0,18,0.0,0.0,False,0.0,False,False
15912,V. Nelsson,RCB,0.0,4,0.0,0.0,False,0.0,False,False
15916,A. Skov Olsen,RW,0.0,3,0.0,0.0,False,0.0,False,False
15917,M. Rasmussen,CM,0.0,15,0.0,0.0,False,0.0,False,False
15919,M. Rygaard,AM,0.0,1,0.0,0.0,False,0.0,False,False
15920,I. Sadiq,LW,0.0,1,0.0,0.0,False,0.0,False,False
15922,O. Hedvall,GK,0.0,1,0.0,0.0,False,0.0,False,False
15924,S. Crone,RB,0.0,1,0.0,0.0,False,0.0,False,False
15928,F. Alves,RCB,0.0,3,0.0,0.0,False,0.0,False,False
15931,R. Carstensen,RB,0.0,1,0.0,0.0,False,0.0,False,False
15934,M. Madsen,CM,0.0,4,0.0,0.0,False,0.0,False,False
15936,P. Mattsson,DM,0.0,15,0.0,0.0,False,0.0,False,False
15950,L. Lund,GK,0.0,4,0.0,0.0,False,0.0,False,False
15952,N. Boxall,LCB,0.0,2,0.0,0.0,False,0.0,False,False
15963,J. Gronning,DM,0.0,3,0.0,0.0,False,0.0,False,False
15964,T. Bech,AM,0.0,2,0.0,0.0,False,0.0,False,False
15967,N. Rojkjaer,CM,0.0,3,0.0,0.0,False,0.0,False,False
15978,J. Larsen,GK,0.0,2,0.0,0.0,False,0.0,False,False
16015,L. Engel,LCB,0.0,2,0.0,0.0,False,0.0,False,False
16044,A. Oggesen,DM,0.0,2,0.0,0.0,False,0.0,False,False
16045,C. Sorensen,LB,0.0,2,0.0,0.0,False,0.0,False,False
16046,V. Torp,DM,0.0,2,0.0,0.0,False,0.0,False,False
16061,A. Sorensen,LB,0.0,1,0.0,0.0,False,0.0,False,False
16062,K. Tshiembe,LCB,0.0,1,0.0,0.0,False,0.0,False,False
16070,G. Marcussen,RW,0.0,1,0.0,0.0,False,0.0,False,False
16071,E. Simonsen,LW,0.0,1,0.0,0.0,False,0.0,False,False
16100,E. Holten,LW,0.0,1,0.0,0.0,False,0.0,False,False
16105,A. Hansen,GK,0.0,5,0.0,0.0,False,0.0,False,False
16143,L. Qamili,RW,0.0,1,0.0,0.0,False,0.0,False,False
16165,Y. Bakiz,LW,0.0,1,0.0,0.0,False,0.0,False,False
16176,N. Vallys,LW,0.0,3,0.0,0.0,False,0.0,False,False
16194,C. Lange,CM,0.0,2,0.0,0.0,False,0.0,False,False
16265,L. Di Yorio,ST,0.0,2,0.0,0.0,False,0.0,False,False
16313,J. Carabali,AM,0.0,1,0.0,0.0,False,0.0,False,False
16359,R. Schunke,LCB,0.0,2,0.0,0.0,False,0.0,False,False
16360,A. Franco,CM,590.0,7,850.0,0.6941176470588235,False,4997.0,False,True
16367,W. Pacho,LCB,3963.0,44,4311.0,0.919276270006959,True,4396.0,True,True
16369,G. Plata,RW,1300.0,20,2304.0,0.5642361111111112,False,3298.0,False,True
16370,L. Realpe,RCB,0.0,2,0.0,0.0,False,0.0,False,False
16376,C. Dajome,RW,0.0,1,0.0,0.0,False,0.0,False,False
16389,G. Cortez,LB,0.0,2,0.0,0.0,False,0.0,False,False
16419,L. Quinonez,LCB,0.0,1,0.0,0.0,False,0.0,False,False
16470,J. Alcivar,DM,69.0,2,69.0,1.0,False,2645.0,False,True
16476,A. A. Julio Santos,LW,0.0,1,0.0,0.0,False,0.0,False,False
16479,J. Quintero,RB,0.0,1,0.0,0.0,False,0.0,False,False
16482,R. Aguirre,ST,796.0,12,796.0,1.0,False,2656.0,False,True
16528,J. Espinoza,DM,0.0,1,0.0,0.0,False,0.0,False,False
16530,R. Mina,RCB,0.0,1,0.0,0.0,False,0.0,False,False
16637,Emmanuel Martinez,AM,0.0,1,0.0,0.0,False,0.0,False,False
16642,G. Valle,GK,90.0,1,90.0,1.0,False,2821.0,False,True
16662,J. Perlaza,LW,0.0,1,0.0,0.0,False,0.0,False,False
16688,A. Preciado,ST,0.0,2,0.0,0.0,False,0.0,False,False
16776,J. Cifuentes,CM,0.0,5,0.0,0.0,False,0.0,False,False
16797,Mohamed El Shenawy,GK,0.0,1,0.0,0.0,False,1909.0,False,True
16804,Y. Ibrahim,RCB,390.0,4,390.0,1.0,False,3267.0,False,True
16805,R. Rabia,LCB,210.0,2,300.0,0.7,False,1649.0,False,False
16813,H. Fathy,LCB,129.0,2,286.0,0.451048951048951,False,1593.0,False,False
16841,M. Lasheen,DM,360.0,4,539.0,0.6679035250463822,False,3237.0,False,True
16847,Keno,LW,0.0,4,0.0,0.0,False,0.0,False,False
16851,O. M. Khribin,ST,0.0,6,0.0,0.0,False,0.0,False,False
16871,Zizo,RW,0.0,1,0.0,0.0,False,2120.0,False,True
16951,O. Galal,RCB,0.0,1,0.0,0.0,False,0.0,False,False
17047,A. Tawfik,AM,0.0,1,0.0,0.0,False,0.0,False,False
17129,M. Marei,RCB,0.0,1,0.0,0.0,False,0.0,False,False
17166,A. Samy,LCB,0.0,2,0.0,0.0,False,0.0,False,False
17269,E. Ashour,LW,201.0,3,366.0,0.5491803278688525,False,2015.0,False,True
17398,W. Aimson,LCB,0.0,1,0.0,0.0,False,0.0,False,False
17407,F. Seriki,RB,0.0,14,0.0,0.0,False,0.0,False,False
17419,L. Nicholls,GK,0.0,2,0.0,0.0,False,0.0,False,False
17421,C. Brittain,RB,0.0,19,0.0,0.0,False,0.0,False,False
17422,B. Cargill,LCB,0.0,1,0.0,0.0,False,0.0,False,False
17437,D. Kasumu,DM,0.0,2,0.0,0.0,False,0.0,False,False
17438,C. McGrandles,DM,0.0,1,0.0,0.0,False,0.0,False,False
17448,J. Smith,GK,0.0,1,0.0,0.0,False,0.0,False,False
17450,J. Grant,DM,0.0,1,0.0,0.0,False,0.0,False,False
17481,P. Digby,CM,0.0,1,0.0,0.0,False,0.0,False,False
17534,A. Hughes,LCB,0.0,3,0.0,0.0,False,0.0,False,False
17538,R. Poole,RCB,0.0,3,0.0,0.0,False,0.0,False,False
17579,S. Szmodics,AM,0.0,2,0.0,0.0,False,0.0,False,False
17582,M. Mandron,ST,0.0,7,0.0,0.0,False,0.0,False,False
17587,C. Pym,GK,0.0,1,0.0,0.0,False,0.0,False,False
17597,D. O'Shea,RCB,0.0,3,0.0,0.0,False,0.0,False,False
17606,J. Key,RB,0.0,2,0.0,0.0,False,0.0,False,False
17656,M. Gillesphey,LCB,0.0,1,0.0,0.0,False,0.0,False,False
17661,J. Branthwaite,LCB,0.0,5,0.0,0.0,False,0.0,False,False
17668,C. O'Hare,AM,0.0,11,0.0,0.0,False,0.0,False,False
17670,R. Slater,CM,0.0,3,0.0,0.0,False,0.0,False,False
17680,D. Richards,GK,0.0,3,0.0,0.0,False,0.0,False,False
17683,P. Ng,RB,0.0,2,0.0,0.0,False,0.0,False,False
17693,T. Lowery,CM,0.0,3,0.0,0.0,False,0.0,False,False
17697,R. Wintle,DM,0.0,2,0.0,0.0,False,0.0,False,False
17710,K. Knoyle,RCB,0.0,2,0.0,0.0,False,0.0,False,False
17714,L. Woolfenden,RCB,0.0,1,0.0,0.0,False,0.0,False,False
17715,S. Alzate,CM,0.0,7,0.0,0.0,False,0.0,False,False
17728,K. Anderson,LW,0.0,1,0.0,0.0,False,0.0,False,False
17730,B. House,CM,0.0,1,0.0,0.0,False,0.0,False,False
17736,D. Iversen,GK,0.0,4,0.0,0.0,False,0.0,False,False
17739,G. Edmundson,RCB,0.0,1,0.0,0.0,False,0.0,False,False
17740,T. Hamer,LB,0.0,1,0.0,0.0,False,0.0,False,False
17753,M. Sylla,CM,0.0,2,0.0,0.0,False,0.0,False,False
17756,O. Afolayan,AM,0.0,2,0.0,0.0,False,0.0,False,False
17789,T. Elsnik,DM,0.0,3,0.0,0.0,False,0.0,False,False
17800,W. Boyle,LCB,0.0,1,0.0,0.0,False,0.0,False,False
17805,C. Pring,LB,0.0,1,0.0,0.0,False,0.0,False,False
17832,M. Pollock,RCB,0.0,2,0.0,0.0,False,0.0,False,False
