player_id,player_name,world_cup_team,reported_minutes,detailed_match_minutes,detailed_minutes_share,expected_official_fixtures,processed_fixture_endpoints,fixture_endpoint_coverage,missing_fixture_endpoints,detailed_appearance_fixtures,detailed_minutes,aggregate_reported_minutes,minute_reconciliation_ratio_raw,minute_reconciliation_ratio_clipped,coverage_pass_80pct,minutes_present_precheck_not_current,current_share,precheck_share,precheck_pass80,current_pass80,classification,selection_unresolved
1125,R. Christie,Scotland,1956.0,1866.0,0.9539877300613496,42,42,1.0,0,31,1154.0,1956.0,0.5899795501022495,0.5899795501022495,False,712.0,0.5899795501022495,0.9539877300613496,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
1159,M. Sabitzer,Austria,3419.0,3419.0,1.0,51,51,1.0,0,43,2709.0,3419.0,0.792336940625914,0.792336940625914,False,710.0,0.792336940625914,1.0,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
20655,J. Duverne,Haiti,2329.0,2329.0,1.0,83,83,1.0,0,37,1619.0,2329.0,0.695148132245599,0.695148132245599,False,710.0,0.695148132245599,1.0,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
1485,Bruno Fernandes,Portugal,4783.0,4333.0,0.9059167886263852,45,45,1.0,0,42,3624.0,4783.0,0.7576834622621785,0.7576834622621785,False,709.0,0.7576834622621785,0.9059167886263852,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
147812,Ayman Yahya,Saudi Arabia,2331.0,2331.0,1.0,50,50,1.0,0,38,1627.0,2331.0,0.697983697983698,0.697983697983698,False,704.0,0.697983697983698,1.0,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
2869,E. Álvarez,Mexico,2102.0,2012.0,0.9571836346336822,87,87,1.0,0,24,1333.0,2102.0,0.6341579448144624,0.6341579448144624,False,679.0,0.6341579448144624,0.9571836346336822,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
53886,Jalal Hassan Hachim,Iraq,1834.0,1834.0,1.0,15,15,1.0,0,14,1155.0,1834.0,0.6297709923664122,0.6297709923664122,False,679.0,0.6297709923664122,1.0,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
35885,A. Zendejas,USA,3234.0,3056.0,0.9449598021026592,50,50,1.0,0,37,2378.0,3234.0,0.7353123067408782,0.7353123067408782,False,678.0,0.7353123067408782,0.9449598021026592,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
318,K. Koulibaly,Senegal,3136.0,3136.0,1.0,54,54,1.0,0,32,2476.0,3136.0,0.7895408163265306,0.7895408163265306,False,660.0,0.7895408163265306,1.0,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
440,Y. Nagatomo,Japan,2321.0,2321.0,1.0,39,39,1.0,0,27,1685.0,2321.0,0.7259801809564843,0.7259801809564843,False,636.0,0.7259801809564843,1.0,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
855,João Cancelo,Portugal,2865.0,2865.0,1.0,103,103,1.0,0,37,2230.0,2865.0,0.7783595113438045,0.7783595113438045,False,635.0,0.7783595113438045,1.0,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
42286,Ahmed Al Ganehi,Qatar,1262.0,1262.0,1.0,35,35,1.0,0,12,627.0,1262.0,0.4968304278922345,0.4968304278922345,False,635.0,0.4968304278922345,1.0,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
158698,J. Quansah,England,4935.0,4463.0,0.9043566362715298,58,58,1.0,0,51,3829.0,4935.0,0.775886524822695,0.775886524822695,False,634.0,0.775886524822695,0.9043566362715298,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
430078,S. Kabini,South Africa,2624.0,2490.0,0.9489329268292684,36,36,1.0,0,29,1857.0,2624.0,0.7076981707317073,0.7076981707317073,False,633.0,0.7076981707317073,0.9489329268292684,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
2483,D. Machado,Colombia,2026.0,2026.0,1.0,74,74,1.0,0,30,1399.0,2026.0,0.6905231984205331,0.6905231984205331,False,627.0,0.6905231984205331,1.0,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
21138,R. Aït-Nouri,Algeria,2887.0,2887.0,1.0,69,69,1.0,0,51,2260.0,2887.0,0.7828195358503637,0.7828195358503637,False,627.0,0.7828195358503637,1.0,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
265444,S. Langås,Norway,2707.0,2707.0,1.0,67,67,1.0,0,33,2082.0,2707.0,0.7691171038049501,0.7691171038049501,False,625.0,0.7691171038049501,1.0,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
269172,Ziyad Al Johani,Saudi Arabia,2697.0,2697.0,1.0,52,52,1.0,0,48,2074.0,2697.0,0.7690025954764553,0.7690025954764553,False,623.0,0.7690025954764553,1.0,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
6067,T. Almada,Argentina,2644.0,2644.0,1.0,74,74,1.0,0,60,2028.0,2644.0,0.7670196671709532,0.7670196671709532,False,616.0,0.7670196671709532,1.0,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
145465,Hussein Ali,Iraq,1618.0,1618.0,1.0,41,41,1.0,0,29,1002.0,1618.0,0.619283065512979,0.619283065512979,False,616.0,0.619283065512979,1.0,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
44551,Saleh Al Shehri,Saudi Arabia,1179.0,1179.0,1.0,49,49,1.0,0,33,564.0,1179.0,0.4783715012722646,0.4783715012722646,False,615.0,0.4783715012722646,1.0,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
163220,J. Antonisse,Curaçao,2943.0,2943.0,1.0,45,45,1.0,0,37,2336.0,2943.0,0.7937478763166836,0.7937478763166836,False,607.0,0.7937478763166836,1.0,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
369544,Gessime Yassine,Morocco,2392.0,2392.0,1.0,95,95,1.0,0,46,1785.0,2392.0,0.7462374581939799,0.7462374581939799,False,607.0,0.7462374581939799,1.0,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
113580,Willy Semedo,Cape Verde Islands,2135.0,2135.0,1.0,54,54,1.0,0,22,1530.0,2135.0,0.7166276346604216,0.7166276346604216,False,605.0,0.7166276346604216,1.0,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
158054,N. Woltemade,Germany,4346.0,3921.0,0.9022089277496548,103,103,1.0,0,61,3318.0,4346.0,0.7634606534744592,0.7634606534744592,False,603.0,0.7634606534744592,0.9022089277496548,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
2971,F. Escobar,Panama,1381.0,1229.0,0.8899348298334541,9,9,1.0,0,9,639.0,1381.0,0.4627081824764663,0.4627081824764663,False,590.0,0.4627081824764663,0.8899348298334541,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
1640,H. Çalhanoglu,Türkiye,2898.0,2898.0,1.0,57,57,1.0,0,41,2316.0,2898.0,0.7991718426501035,0.7991718426501035,False,582.0,0.7991718426501035,1.0,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
33289,Koki Ogawa,Japan,2004.0,2004.0,1.0,44,44,1.0,0,43,1426.0,2004.0,0.7115768463073853,0.7115768463073853,False,578.0,0.7115768463073853,1.0,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
359561,K. Sebelebele,South Africa,2908.0,2375.0,0.8167125171939478,34,34,1.0,0,28,1797.0,2908.0,0.6179504814305364,0.6179504814305364,False,578.0,0.6179504814305364,0.8167125171939478,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
41627,K. Gorré,Curaçao,2007.0,2007.0,1.0,45,45,1.0,0,25,1435.0,2007.0,0.7149975087194819,0.7149975087194819,False,572.0,0.7149975087194819,1.0,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
24810,J. Córdoba,Colombia,3377.0,3243.0,0.9603198104826768,37,37,1.0,0,35,2687.0,3377.0,0.7956766360675156,0.7956766360675156,False,556.0,0.7956766360675156,0.9603198104826768,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
42075,Edmilson Junior,Qatar,2489.0,2489.0,1.0,37,37,1.0,0,24,1945.0,2489.0,0.7814383286460426,0.7814383286460426,False,544.0,0.7814383286460426,1.0,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
36088,G. Martínez,Mexico,2041.0,2041.0,1.0,50,50,1.0,0,33,1501.0,2041.0,0.7354238118569328,0.7354238118569328,False,540.0,0.7354238118569328,1.0,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
1578,G. Lo Celso,Argentina,2394.0,2394.0,1.0,64,64,1.0,0,44,1858.0,2394.0,0.7761069340016709,0.7761069340016709,False,536.0,0.7761069340016709,1.0,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
2533,Abdulaziz Hatem,Qatar,1047.0,1047.0,1.0,27,27,1.0,0,15,521.0,1047.0,0.4976122254059217,0.4976122254059217,False,526.0,0.4976122254059217,1.0,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
136723,N. Madueke,England,3739.0,3069.0,0.8208077025942765,70,70,1.0,0,59,2553.0,3739.0,0.6828028884728538,0.6828028884728538,False,516.0,0.6828028884728538,0.8208077025942765,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
94405,F. de Vries,New Zealand,2698.0,2546.0,0.943661971830986,33,33,1.0,0,28,2049.0,2698.0,0.7594514455151964,0.7594514455151964,False,497.0,0.7594514455151964,0.943661971830986,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
280695,A. Minda,Ecuador,2221.0,2221.0,1.0,68,68,1.0,0,45,1735.0,2221.0,0.7811796488068438,0.7811796488068438,False,486.0,0.7811796488068438,1.0,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
198352,M. Touré,Australia,2387.0,2387.0,1.0,85,85,1.0,0,33,1906.0,2387.0,0.7984918307498953,0.7984918307498953,False,481.0,0.7984918307498953,1.0,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
94562,S. Giménez,Mexico,1609.0,1609.0,1.0,46,46,1.0,0,25,1133.0,1609.0,0.704164077066501,0.704164077066501,False,476.0,0.704164077066501,1.0,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
221,E. Room,Curaçao,1294.0,1294.0,1.0,45,45,1.0,0,9,821.0,1294.0,0.634466769706337,0.634466769706337,False,473.0,0.634466769706337,1.0,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
400948,Assane Diao,Senegal,1773.0,1637.0,0.9232938522278624,48,48,1.0,0,25,1172.0,1773.0,0.6610265087422448,0.6610265087422448,False,465.0,0.6610265087422448,0.9232938522278624,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
343287,D. Livramento,Cape Verde Islands,1696.0,1696.0,1.0,80,80,1.0,0,35,1235.0,1696.0,0.7281839622641509,0.7281839622641509,False,461.0,0.7281839622641509,1.0,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
441269,Paul Okon-Engstler,Australia,3440.0,2990.0,0.8691860465116279,34,34,1.0,0,31,2529.0,3440.0,0.7351744186046512,0.7351744186046512,False,461.0,0.7351744186046512,0.8691860465116279,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
18110,M. Crocombe,New Zealand,3338.0,2978.0,0.8921509886159377,54,54,1.0,0,53,2525.0,3338.0,0.7564409826243259,0.7564409826243259,False,453.0,0.7564409826243259,0.8921509886159377,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
49837,M. Günok,Türkiye,1831.0,1831.0,1.0,82,82,1.0,0,42,1381.0,1831.0,0.7542326597487712,0.7542326597487712,False,450.0,0.7542326597487712,1.0,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
295394,Munaf Younus,Iraq,1170.0,1170.0,1.0,15,15,1.0,0,15,734.0,1170.0,0.6273504273504273,0.6273504273504273,False,436.0,0.6273504273504273,1.0,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
278133,Oscar Bobb,Norway,2328.0,2164.0,0.929553264604811,99,99,1.0,0,44,1731.0,2328.0,0.7435567010309279,0.7435567010309279,False,433.0,0.7435567010309279,0.929553264604811,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
89982,S. Moghanlou,Iran,1308.0,1308.0,1.0,29,20,0.6896551724137931,9,13,885.0,1308.0,0.676605504587156,0.676605504587156,False,423.0,0.676605504587156,1.0,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
304958,Yang Hyun-Jun,South Korea,3725.0,3080.0,0.8268456375838926,53,53,1.0,0,49,2664.0,3725.0,0.7151677852348993,0.7151677852348993,False,416.0,0.7151677852348993,0.8268456375838926,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
2700,A. Jahanbakhsh,Iran,1372.0,1372.0,1.0,41,41,1.0,0,25,960.0,1372.0,0.6997084548104956,0.6997084548104956,False,412.0,0.6997084548104956,1.0,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
265820,Y. Ayari,Sweden,3301.0,2784.0,0.8433807936988791,47,47,1.0,0,38,2377.0,3301.0,0.7200848227809754,0.7200848227809754,False,407.0,0.7200848227809754,0.8433807936988791,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
197933,Ahmed Basil,Iraq,990.0,990.0,1.0,15,15,1.0,0,12,585.0,990.0,0.5909090909090909,0.5909090909090909,False,405.0,0.5909090909090909,1.0,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
2514,A. Romero,Paraguay,1595.0,1595.0,1.0,33,33,1.0,0,21,1195.0,1595.0,0.7492163009404389,0.7492163009404389,False,400.0,0.7492163009404389,1.0,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
19172,Ø. Nyland,Norway,1410.0,1410.0,1.0,47,47,1.0,0,44,1020.0,1410.0,0.723404255319149,0.723404255319149,False,390.0,0.723404255319149,1.0,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
51572,M. Viña,Uruguay,1680.0,1680.0,1.0,65,65,1.0,0,46,1293.0,1680.0,0.7696428571428572,0.7696428571428572,False,387.0,0.7696428571428572,1.0,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
94333,E. Just,New Zealand,3968.0,3341.0,0.8419858870967742,41,41,1.0,0,39,2963.0,3968.0,0.7467237903225806,0.7467237903225806,False,378.0,0.7467237903225806,0.8419858870967742,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
2535,Assim Madibo,Qatar,1161.0,1161.0,1.0,47,47,1.0,0,10,797.0,1161.0,0.6864771748492678,0.6864771748492678,False,364.0,0.6864771748492678,1.0,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
1150,T. Adams,USA,2773.0,2504.0,0.9029931482149296,44,44,1.0,0,32,2142.0,2773.0,0.7724486116119726,0.7724486116119726,False,362.0,0.7724486116119726,0.9029931482149296,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
94346,T. Payne,New Zealand,1698.0,1456.0,0.8574793875147232,29,29,1.0,0,17,1095.0,1698.0,0.6448763250883393,0.6448763250883393,False,361.0,0.6448763250883393,0.8574793875147232,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
41608,Diney Borges,Cape Verde Islands,1740.0,1740.0,1.0,30,30,1.0,0,15,1380.0,1740.0,0.7931034482758621,0.7931034482758621,False,360.0,0.7931034482758621,1.0,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
146772,Y. Belammari,Morocco,1265.0,1265.0,1.0,49,49,1.0,0,24,910.0,1265.0,0.7193675889328063,0.7193675889328063,False,355.0,0.7193675889328063,1.0,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
388570,D. Gül,Türkiye,2174.0,2072.0,0.953081876724931,55,55,1.0,0,51,1718.0,2174.0,0.7902483900643974,0.7902483900643974,False,354.0,0.7902483900643974,0.953081876724931,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
295977,T. Moremi,South Africa,2575.0,2152.0,0.8357281553398058,38,38,1.0,0,36,1799.0,2575.0,0.6986407766990291,0.6986407766990291,False,353.0,0.6986407766990291,0.8357281553398058,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
284295,Zidane Iqbal,Iraq,1550.0,1550.0,1.0,95,95,1.0,0,32,1203.0,1550.0,0.7761290322580645,0.7761290322580645,False,347.0,0.7761290322580645,1.0,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
2860,K. Sema,Sweden,1257.0,1257.0,1.0,54,54,1.0,0,24,924.0,1257.0,0.7350835322195705,0.7350835322195705,False,333.0,0.7350835322195705,1.0,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
30484,M. Svanberg,Sweden,1362.0,1362.0,1.0,42,42,1.0,0,32,1049.0,1362.0,0.7701908957415565,0.7701908957415565,False,313.0,0.7701908957415565,1.0,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
430835,Tyler Bindon,New Zealand,2840.0,2480.0,0.8732394366197183,51,51,1.0,0,42,2171.0,2840.0,0.7644366197183099,0.7644366197183099,False,309.0,0.7644366197183099,0.8732394366197183,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
18931,C. Wood,New Zealand,2020.0,1689.0,0.8361386138613861,57,57,1.0,0,24,1413.0,2020.0,0.6995049504950495,0.6995049504950495,False,276.0,0.6995049504950495,0.8361386138613861,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
2467,Lisandro Martínez,Argentina,2534.0,2166.0,0.8547750591949487,48,48,1.0,0,27,1898.0,2534.0,0.7490134175217048,0.7490134175217048,False,268.0,0.7490134175217048,0.8547750591949487,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
44865,J. Souttar,Scotland,3879.0,3115.0,0.803042021139469,55,55,1.0,0,42,2880.0,3879.0,0.7424593967517401,0.7424593967517401,False,235.0,0.7424593967517401,0.803042021139469,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
36111,C. Huerta,Mexico,918.0,918.0,1.0,49,49,1.0,0,20,694.0,918.0,0.7559912854030502,0.7559912854030502,False,224.0,0.7559912854030502,1.0,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
161921,G. Reyna,USA,935.0,935.0,1.0,45,45,1.0,0,33,725.0,935.0,0.7754010695187166,0.7754010695187166,False,210.0,0.7754010695187166,1.0,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
3275,R. Williams,South Africa,5506.0,4516.0,0.8201961496549219,52,52,1.0,0,48,4336.0,5506.0,0.7875045405012714,0.7875045405012714,False,180.0,0.7875045405012714,0.8201961496549219,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
377930,A. Al Oui,Qatar,2032.0,1762.0,0.8671259842519685,35,35,1.0,0,21,1594.0,2032.0,0.7844488188976378,0.7844488188976378,False,168.0,0.7844488188976378,0.8671259842519685,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
161939,Tomás Araújo,Portugal,3479.0,2849.0,0.8189134808853119,57,57,1.0,0,48,2708.0,3479.0,0.7783845932739293,0.7783845932739293,False,141.0,0.7783845932739293,0.8189134808853119,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
201354,E. Makgopa,South Africa,1763.0,1429.0,0.810550198525241,38,38,1.0,0,35,1341.0,1763.0,0.7606352807714124,0.7606352807714124,False,88.0,0.7606352807714124,0.810550198525241,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
350799,Jeremy Arévalo,Ecuador,1345.0,1119.0,0.8319702602230483,124,124,1.0,0,33,1033.0,1345.0,0.7680297397769517,0.7680297397769517,False,86.0,0.7680297397769517,0.8319702602230483,True,False,minutes_exist_in_precheck_but_not_current_ledger,True
2890,Jo Hyeon-Woo,South Korea,4702.0,4432.0,0.942577626541897,46,7,0.1521739130434782,39,6,270.0,4702.0,0.0574223734581029,0.0574223734581029,False,4162.0,0.0574223734581029,0.942577626541897,True,False,minutes_exist_in_precheck_but_not_current_ledger,False
13708,J. Arias,Colombia,7572.0,7572.0,1.0,125,125,1.0,0,59,3503.0,7572.0,0.4626254622292657,0.4626254622292657,False,4069.0,0.4626254622292657,1.0,True,False,minutes_exist_in_precheck_but_not_current_ledger,False
309763,L. Comenencia,Curaçao,5109.0,5109.0,1.0,47,23,0.4893617021276595,24,17,1242.0,5109.0,0.2431004110393423,0.2431004110393423,False,3867.0,0.2431004110393423,1.0,True,False,minutes_exist_in_precheck_but_not_current_ledger,False
2507,M. Almirón,Paraguay,5522.0,5522.0,1.0,36,27,0.75,9,20,1669.0,5522.0,0.3022455632017385,0.3022455632017385,False,3853.0,0.3022455632017385,1.0,True,False,minutes_exist_in_precheck_but_not_current_ledger,False
53900,Yazan Al Arab,Jordan,4090.0,4082.0,0.9980440097799512,47,7,0.1489361702127659,40,5,360.0,4090.0,0.0880195599022004,0.0880195599022004,False,3722.0,0.0880195599022004,0.9980440097799512,True,False,minutes_exist_in_precheck_but_not_current_ledger,False
37436,L. Duarte,Cape Verde Islands,4102.0,4102.0,1.0,39,7,0.1794871794871795,32,7,406.0,4102.0,0.098976109215017,0.098976109215017,False,3696.0,0.098976109215017,1.0,True,False,minutes_exist_in_precheck_but_not_current_ledger,False
32893,H. Ito,Japan,4890.0,4890.0,1.0,58,58,1.0,0,38,1431.0,4890.0,0.2926380368098159,0.2926380368098159,False,3459.0,0.2926380368098159,1.0,True,False,minutes_exist_in_precheck_but_not_current_ledger,False
237078,P. Vite,Ecuador,6797.0,6797.0,1.0,68,68,1.0,0,48,3709.0,6797.0,0.545681918493453,0.545681918493453,False,3088.0,0.545681918493453,1.0,True,False,minutes_exist_in_precheck_but_not_current_ledger,False
95460,A. Arce,Paraguay,3335.0,3335.0,1.0,71,43,0.6056338028169014,28,13,391.0,3335.0,0.1172413793103448,0.1172413793103448,False,2944.0,0.1172413793103448,1.0,True,False,minutes_exist_in_precheck_but_not_current_ledger,False
334915,F. Ghedjemis,Algeria,3099.0,3099.0,1.0,44,7,0.1590909090909091,37,6,173.0,3099.0,0.0558244595030655,0.0558244595030655,False,2926.0,0.0558244595030655,1.0,True,False,minutes_exist_in_precheck_but_not_current_ledger,False
48497,C. Itten,Switzerland,3358.0,3358.0,1.0,80,49,0.6125,31,11,436.0,3358.0,0.129839189994044,0.129839189994044,False,2922.0,0.129839189994044,1.0,True,False,minutes_exist_in_precheck_but_not_current_ledger,False
57875,C. Yanis,Panama,3133.0,2920.0,0.9320140440472392,40,9,0.225,31,5,0.0,3133.0,0.0,0.0,False,2920.0,0.0,0.9320140440472392,True,False,minutes_exist_in_precheck_but_not_current_ledger,False
162199,A. Martha,Curaçao,2997.0,2997.0,1.0,62,11,0.1774193548387097,51,9,118.0,2997.0,0.0393727060393727,0.0393727060393727,False,2879.0,0.0393727060393727,1.0,True,False,minutes_exist_in_precheck_but_not_current_ledger,False
284554,O. Goodman,Canada,3011.0,3011.0,1.0,104,11,0.1057692307692307,93,9,180.0,3011.0,0.0597808037196944,0.0597808037196944,False,2831.0,0.0597808037196944,1.0,True,False,minutes_exist_in_precheck_but_not_current_ledger,False
142016,João Paulo,Cape Verde Islands,2909.0,2909.0,1.0,79,4,0.050632911392405,75,4,104.0,2909.0,0.0357511172224132,0.0357511172224132,False,2805.0,0.0357511172224132,1.0,True,False,minutes_exist_in_precheck_but_not_current_ledger,False
99211,Park Jin-Seop,South Korea,3210.0,2954.0,0.9202492211838006,38,7,0.1842105263157894,31,5,218.0,3210.0,0.0679127725856697,0.0679127725856697,False,2736.0,0.0679127725856697,0.9202492211838006,True,False,minutes_exist_in_precheck_but_not_current_ledger,False
2873,C. Montes,Mexico,3588.0,3588.0,1.0,35,15,0.4285714285714285,20,12,967.0,3588.0,0.2695094760312151,0.2695094760312151,False,2621.0,0.2695094760312151,1.0,True,False,minutes_exist_in_precheck_but_not_current_ledger,False
416901,N. Sigur,Canada,3681.0,3231.0,0.8777506112469438,41,13,0.3170731707317073,28,12,638.0,3681.0,0.1733224667209997,0.1733224667209997,False,2593.0,0.1733224667209997,0.8777506112469438,True,False,minutes_exist_in_precheck_but_not_current_ledger,False
201713,S. Berhalter,USA,5776.0,5762.0,0.9975761772853186,40,40,1.0,0,40,3197.0,5776.0,0.5534972299168975,0.5534972299168975,False,2565.0,0.5534972299168975,0.9975761772853186,True,False,minutes_exist_in_precheck_but_not_current_ledger,False
5996,E. Fernández,Argentina,7468.0,7468.0,1.0,68,68,1.0,0,62,4949.0,7468.0,0.6626941617568292,0.6626941617568292,False,2519.0,0.6626941617568292,1.0,True,False,minutes_exist_in_precheck_but_not_current_ledger,False
77037,J. Lukic,Bosnia & Herzegovina,2578.0,2578.0,1.0,43,4,0.0930232558139534,39,4,74.0,2578.0,0.0287044220325833,0.0287044220325833,False,2504.0,0.0287044220325833,1.0,True,False,minutes_exist_in_precheck_but_not_current_ledger,False
34431,Lee Dong-Gyeong,South Korea,2714.0,2548.0,0.9388356669123066,62,9,0.1451612903225806,53,6,209.0,2714.0,0.0770081061164333,0.0770081061164333,False,2339.0,0.0770081061164333,0.9388356669123066,True,False,minutes_exist_in_precheck_but_not_current_ledger,False
34168,Kim Jin-Gyu,South Korea,2665.0,2469.0,0.9264540337711068,37,7,0.1891891891891892,30,5,199.0,2665.0,0.074671669793621,0.074671669793621,False,2270.0,0.074671669793621,0.9264540337711068,True,False,minutes_exist_in_precheck_but_not_current_ledger,False
34374,Song Bum-Keun,South Korea,2475.0,2385.0,0.9636363636363636,37,7,0.1891891891891892,30,5,180.0,2475.0,0.0727272727272727,0.0727272727272727,False,2205.0,0.0727272727272727,0.9636363636363636,True,False,minutes_exist_in_precheck_but_not_current_ledger,False
375608,M. Neffati,Tunisia,2649.0,2649.0,1.0,34,8,0.2352941176470588,26,7,444.0,2649.0,0.1676104190260475,0.1676104190260475,False,2205.0,0.1676104190260475,1.0,True,False,minutes_exist_in_precheck_but_not_current_ledger,False
2742,M. Degenek,Australia,2452.0,2452.0,1.0,77,14,0.1818181818181818,63,7,270.0,2452.0,0.1101141924959216,0.1101141924959216,False,2182.0,0.1101141924959216,1.0,True,False,minutes_exist_in_precheck_but_not_current_ledger,False
25129,D. Burnic,Bosnia & Herzegovina,2366.0,2366.0,1.0,38,8,0.2105263157894736,30,8,230.0,2366.0,0.0972104818258664,0.0972104818258664,False,2136.0,0.0972104818258664,1.0,True,False,minutes_exist_in_precheck_but_not_current_ledger,False
33847,J. Geria,Australia,2245.0,2245.0,1.0,19,6,0.3157894736842105,13,5,118.0,2245.0,0.0525612472160356,0.0525612472160356,False,2127.0,0.0525612472160356,1.0,True,False,minutes_exist_in_precheck_but_not_current_ledger,False
53517,D. Hadzikadunic,Bosnia & Herzegovina,2247.0,2247.0,1.0,42,6,0.1428571428571428,36,6,162.0,2247.0,0.0720961281708945,0.0720961281708945,False,2085.0,0.0720961281708945,1.0,True,False,minutes_exist_in_precheck_but_not_current_ledger,False
153083,E. Martínez,Uruguay,4047.0,4047.0,1.0,78,78,1.0,0,69,1978.0,4047.0,0.4887571040276748,0.4887571040276748,False,2069.0,0.4887571040276748,1.0,True,False,minutes_exist_in_precheck_but_not_current_ledger,False
289592,K. Castaño,Colombia,4144.0,3617.0,0.8728281853281853,53,53,1.0,0,41,1596.0,4144.0,0.3851351351351351,0.3851351351351351,False,2021.0,0.3851351351351351,0.8728281853281853,True,False,minutes_exist_in_precheck_but_not_current_ledger,False
94360,A. Paulsen,New Zealand,2441.0,2351.0,0.9631298648095044,37,9,0.2432432432432432,28,7,360.0,2441.0,0.1474805407619828,0.1474805407619828,False,1991.0,0.1474805407619828,0.9631298648095044,True,False,minutes_exist_in_precheck_but_not_current_ledger,False
44362,Hassan Tambakti,Saudi Arabia,5068.0,5068.0,1.0,48,48,1.0,0,40,3102.0,5068.0,0.6120757695343331,0.6120757695343331,False,1966.0,0.6120757695343331,1.0,True,False,minutes_exist_in_precheck_but_not_current_ledger,False
226765,E. Stroud,Sweden,3362.0,3362.0,1.0,31,20,0.6451612903225806,11,18,1421.0,3362.0,0.4226650803093397,0.4226650803093397,False,1941.0,0.4226650803093397,1.0,True,False,minutes_exist_in_precheck_but_not_current_ledger,False
