fixture_id,status,target_players,player_rows,lineup_rows,updated_at_utc,error
1390948,completed,11,8,8,2026-07-18T20:55:33.742385+00:00,
1377965,completed,11,7,7,2026-07-18T20:55:33.742385+00:00,
1394538,completed,11,8,8,2026-07-18T20:55:33.742385+00:00,
1377969,completed,11,8,8,2026-07-18T20:55:33.742385+00:00,
1451078,completed,12,12,12,2026-07-18T20:55:33.742385+00:00,
1387791,completed,11,9,9,2026-07-18T20:55:33.742385+00:00,
1387788,completed,11,6,6,2026-07-18T20:55:33.742385+00:00,
1477940,completed,11,7,7,2026-07-18T20:55:33.742385+00:00,
1477939,completed,11,7,7,2026-07-18T20:55:33.742385+00:00,
1451072,completed,12,10,10,2026-07-18T20:55:33.742385+00:00,
1451039,completed,12,9,9,2026-07-18T20:55:33.742385+00:00,
1384721,completed,11,9,9,2026-07-18T20:55:33.742385+00:00,
1457269,completed,11,9,10,2026-07-18T20:55:33.742385+00:00,
1451020,completed,12,12,12,2026-07-18T20:55:33.742385+00:00,
1379543,completed,11,10,10,2026-07-18T20:55:33.742385+00:00,
1387725,completed,11,8,8,2026-07-18T20:55:33.742385+00:00,
1394470,completed,11,10,10,2026-07-18T20:55:33.742385+00:00,
1435922,completed,11,11,11,2026-07-18T20:55:33.742385+00:00,
1387720,completed,11,7,7,2026-07-18T20:55:33.742385+00:00,
1438822,completed,12,9,9,2026-07-18T20:55:33.742385+00:00,
1377868,completed,11,8,8,2026-07-18T20:55:33.742385+00:00,
1394455,completed,11,6,6,2026-07-18T20:55:33.742385+00:00,
1387714,completed,11,6,6,2026-07-18T20:55:33.742385+00:00,
1378984,completed,11,10,10,2026-07-18T20:55:33.742385+00:00,
1438698,completed,12,8,8,2026-07-18T20:55:33.742385+00:00,
1390828,completed,11,8,8,2026-07-18T20:55:33.742385+00:00,
1528344,completed,11,9,9,2026-07-18T20:55:33.742385+00:00,
1528336,completed,11,10,10,2026-07-18T20:55:33.742385+00:00,
1451286,completed,11,10,10,2026-07-18T20:55:33.742385+00:00,
1451275,completed,11,9,9,2026-07-18T20:55:33.742385+00:00,
1495626,completed,11,10,10,2026-07-18T20:55:33.742385+00:00,
1451261,completed,11,10,10,2026-07-18T20:55:33.742385+00:00,
1451236,completed,11,10,10,2026-07-18T20:55:33.742385+00:00,
1451237,completed,11,10,10,2026-07-18T20:55:33.742385+00:00,
1451076,completed,11,10,10,2026-07-18T20:55:33.742385+00:00,
1451199,completed,11,9,9,2026-07-18T20:55:33.742385+00:00,
1451044,completed,11,10,10,2026-07-18T20:55:33.742385+00:00,
1451172,completed,11,10,10,2026-07-18T20:55:33.742385+00:00,
1479254,completed,18,16,16,2026-07-18T20:55:33.742385+00:00,
1479250,completed,18,16,16,2026-07-18T20:55:33.742385+00:00,
1321727,completed,12,9,9,2026-07-18T20:55:33.742385+00:00,
1321720,completed,12,11,11,2026-07-18T20:55:33.742385+00:00,
1321709,completed,12,9,9,2026-07-18T20:55:33.742385+00:00,
1390638,completed,11,10,10,2026-07-18T20:55:33.742385+00:00,
1383571,completed,11,10,10,2026-07-18T20:55:33.742385+00:00,
1371357,completed,11,10,10,2026-07-18T20:55:33.742385+00:00,
1388500,completed,14,9,9,2026-07-18T20:55:33.742385+00:00,
1388345,completed,14,12,12,2026-07-18T20:55:33.742385+00:00,
1388607,completed,13,12,12,2026-07-18T20:55:33.742385+00:00,
1388565,completed,13,12,12,2026-07-18T20:55:33.742385+00:00,
1388542,completed,13,10,10,2026-07-18T20:55:33.742385+00:00,
1388522,completed,13,10,10,2026-07-18T20:55:33.742385+00:00,
1388456,completed,13,13,13,2026-07-18T20:55:33.742385+00:00,
1388409,completed,13,11,11,2026-07-18T20:55:33.742385+00:00,
1388395,completed,13,8,8,2026-07-18T20:55:33.742385+00:00,
1388370,completed,13,7,7,2026-07-18T20:55:33.742385+00:00,
1378227,completed,12,7,7,2026-07-18T20:55:33.742385+00:00,
1391178,completed,12,10,10,2026-07-18T20:55:33.742385+00:00,
1391152,completed,12,8,8,2026-07-18T20:55:33.742385+00:00,
1388571,completed,12,11,11,2026-07-18T20:55:33.742385+00:00,
1381131,completed,12,5,5,2026-07-18T20:55:33.742385+00:00,
1436154,completed,12,8,8,2026-07-18T20:55:33.742385+00:00,
1388530,completed,12,9,9,2026-07-18T20:55:33.742385+00:00,
1388519,completed,12,7,7,2026-07-18T20:55:33.742385+00:00,
1378130,completed,12,10,10,2026-07-18T20:55:33.742385+00:00,
1436000,completed,12,10,10,2026-07-18T20:55:33.742385+00:00,
1387882,completed,12,6,6,2026-07-18T20:55:33.742385+00:00,
1378086,completed,12,10,10,2026-07-18T20:55:33.742385+00:00,
1378048,completed,12,11,11,2026-07-18T20:55:33.742385+00:00,
1388421,completed,12,11,11,2026-07-18T20:55:33.742385+00:00,
1380977,completed,12,7,7,2026-07-18T20:55:33.742385+00:00,
1377964,completed,12,11,11,2026-07-18T20:55:33.742385+00:00,
1388375,completed,12,11,11,2026-07-18T20:55:33.742385+00:00,
1489311,player_endpoint_empty,14,0,0,2026-07-19T03:20:50.434777+00:00,
1438661,completed,13,10,10,2026-07-19T03:20:50.434777+00:00,
1438592,completed,13,11,11,2026-07-19T03:20:50.434777+00:00,
1388364,completed,12,11,11,2026-07-19T03:20:50.434777+00:00,
1377914,completed,12,7,7,2026-07-19T03:20:50.434777+00:00,
1381169,completed,11,10,10,2026-07-19T03:20:50.434777+00:00,
1381172,completed,11,4,4,2026-07-19T03:20:50.434777+00:00,
1388609,completed,11,8,8,2026-07-19T03:20:50.434777+00:00,
1379325,completed,11,9,9,2026-07-19T03:20:50.434777+00:00,
1388602,completed,11,10,10,2026-07-19T03:20:50.434777+00:00,
1387978,completed,11,10,10,2026-07-19T03:20:50.434777+00:00,
1387982,completed,11,7,7,2026-07-19T03:20:50.434777+00:00,
1519499,completed,11,10,10,2026-07-19T03:20:50.434777+00:00,
1521548,completed,11,9,9,2026-07-19T03:20:50.434777+00:00,
1381133,completed,11,8,8,2026-07-19T03:20:50.434777+00:00,
1378166,completed,11,8,8,2026-07-19T03:20:50.434777+00:00,
1378144,completed,11,7,7,2026-07-19T03:20:50.434777+00:00,
1378150,completed,11,8,8,2026-07-19T03:20:50.434777+00:00,
1387917,completed,11,11,11,2026-07-19T03:20:50.434777+00:00,
1381098,completed,11,9,9,2026-07-19T03:20:50.434777+00:00,
1519498,completed,11,9,9,2026-07-19T03:20:50.434777+00:00,
1521547,completed,11,8,8,2026-07-19T03:20:50.434777+00:00,
1378126,completed,11,8,8,2026-07-19T03:20:50.434777+00:00,
1436126,completed,11,10,10,2026-07-19T03:20:50.434777+00:00,
1394642,completed,11,10,10,2026-07-19T03:20:50.434777+00:00,
1388521,completed,11,11,11,2026-07-19T03:20:50.434777+00:00,
1378121,completed,11,8,8,2026-07-19T03:20:50.434777+00:00,
1394638,completed,11,11,11,2026-07-19T03:20:50.434777+00:00,
1436114,completed,11,9,9,2026-07-19T03:20:50.434777+00:00,
1388502,completed,11,9,9,2026-07-19T03:20:50.434777+00:00,
1396423,completed,11,9,9,2026-07-19T03:20:50.434777+00:00,
1451156,completed,11,7,7,2026-07-19T03:20:50.434777+00:00,
1388449,completed,11,8,8,2026-07-19T03:20:50.434777+00:00,
1387864,completed,11,8,8,2026-07-19T03:20:50.434777+00:00,
1388458,completed,11,9,9,2026-07-19T03:20:50.434777+00:00,
1378056,completed,11,9,9,2026-07-19T03:20:50.434777+00:00,
1378054,completed,11,8,8,2026-07-19T03:20:50.434777+00:00,
1378061,completed,11,4,4,2026-07-19T03:20:50.434777+00:00,
1379177,completed,11,9,9,2026-07-19T03:20:50.434777+00:00,
1379151,completed,11,6,6,2026-07-19T03:20:50.434777+00:00,
1378025,completed,11,8,8,2026-07-19T03:20:50.434777+00:00,
1378011,completed,11,6,6,2026-07-19T03:20:50.434777+00:00,
1378007,completed,11,7,7,2026-07-19T03:20:50.434777+00:00,
1387835,completed,11,7,7,2026-07-19T03:20:50.434777+00:00,
1380996,completed,11,8,8,2026-07-19T03:20:50.434777+00:00,
1379116,completed,11,9,9,2026-07-19T03:20:50.434777+00:00,
1387816,completed,11,11,11,2026-07-19T03:20:50.434777+00:00,
1451106,completed,11,10,10,2026-07-19T03:20:50.434777+00:00,
1380972,completed,11,11,11,2026-07-19T03:20:50.434777+00:00,
1377971,completed,11,8,8,2026-07-19T03:20:50.434777+00:00,
1451088,completed,11,8,8,2026-07-19T03:20:50.434777+00:00,
1451074,completed,11,9,9,2026-07-19T03:20:50.434777+00:00,
1435972,completed,11,8,8,2026-07-19T03:20:50.434777+00:00,
1463466,completed,11,10,10,2026-07-19T03:20:50.434777+00:00,
1377940,completed,11,7,7,2026-07-19T03:20:50.434777+00:00,
1387773,completed,11,6,6,2026-07-19T03:20:50.434777+00:00,
1438733,completed,11,10,10,2026-07-19T03:20:50.434777+00:00,
1377930,completed,11,8,8,2026-07-19T03:20:50.434777+00:00,
1388368,completed,11,11,11,2026-07-19T03:20:50.434777+00:00,
1379037,completed,11,10,10,2026-07-19T03:20:50.434777+00:00,
1451053,completed,11,11,11,2026-07-19T03:20:50.434777+00:00,
1388347,completed,11,8,8,2026-07-19T03:20:50.434777+00:00,
1394487,completed,11,9,9,2026-07-19T03:20:50.434777+00:00,
1394480,completed,11,9,9,2026-07-19T03:20:50.434777+00:00,
1377901,completed,11,8,8,2026-07-19T03:20:50.434777+00:00,
1451027,completed,11,10,10,2026-07-19T03:20:50.434777+00:00,
1377876,completed,11,10,10,2026-07-19T03:20:50.434777+00:00,
1396270,completed,11,8,8,2026-07-19T03:20:50.434777+00:00,
1378992,completed,11,7,7,2026-07-19T03:20:50.434777+00:00,
1387719,completed,11,7,7,2026-07-19T03:20:50.434777+00:00,
1380882,completed,11,8,8,2026-07-19T03:20:50.434777+00:00,
1380871,completed,11,7,7,2026-07-19T03:20:50.434777+00:00,
1378229,completed,10,7,7,2026-07-19T03:20:50.434777+00:00,
1394736,completed,10,5,5,2026-07-19T03:20:50.434777+00:00,
1387987,completed,10,10,10,2026-07-19T03:20:50.434777+00:00,
1394723,completed,10,5,5,2026-07-19T03:20:50.434777+00:00,
1394725,completed,10,10,10,2026-07-19T03:20:50.434777+00:00,
1378208,completed,10,9,9,2026-07-19T03:20:50.434777+00:00,
1388593,completed,10,9,9,2026-07-19T03:20:50.434777+00:00,
1394697,completed,10,10,10,2026-07-19T03:20:50.434777+00:00,
1388564,completed,10,9,9,2026-07-19T03:20:50.434777+00:00,
1388567,completed,11,8,8,2026-07-19T03:20:50.434777+00:00,
1394672,completed,10,9,9,2026-07-19T03:20:50.434777+00:00,
1436171,completed,10,7,7,2026-07-19T03:20:50.434777+00:00,
1381122,completed,10,5,5,2026-07-19T03:20:50.434777+00:00,
1378158,completed,10,7,7,2026-07-19T03:20:50.434777+00:00,
1528343,completed,10,10,10,2026-07-19T03:20:50.434777+00:00,
1528335,completed,10,9,9,2026-07-19T03:20:50.434777+00:00,
1387906,completed,10,9,9,2026-07-19T03:20:50.434777+00:00,
1387910,completed,10,7,7,2026-07-19T03:20:50.434777+00:00,
1515524,completed,10,8,8,2026-07-19T03:20:50.434777+00:00,
1515519,completed,10,8,8,2026-07-19T03:20:50.434777+00:00,
1438761,completed,10,8,8,2026-07-19T03:20:50.434777+00:00,
1387890,completed,10,8,8,2026-07-19T03:20:50.434777+00:00,
1378112,completed,10,7,7,2026-07-19T03:20:50.434777+00:00,
1506877,completed,10,6,6,2026-07-19T03:20:50.434777+00:00,
1378090,completed,10,7,7,2026-07-19T03:20:50.434777+00:00,
1394599,completed,10,8,8,2026-07-19T03:20:50.434777+00:00,
1451284,completed,10,9,9,2026-07-19T03:20:50.434777+00:00,
1378072,completed,10,7,7,2026-07-19T03:20:50.434777+00:00,
1387851,completed,10,7,7,2026-07-19T03:20:50.434777+00:00,
1378050,completed,10,7,7,2026-07-19T03:20:50.434777+00:00,
1436012,completed,10,6,6,2026-07-19T03:20:50.434777+00:00,
1388439,completed,10,7,7,2026-07-19T03:20:50.434777+00:00,
1394579,completed,10,4,4,2026-07-19T03:20:50.434777+00:00,
1491503,completed,10,10,10,2026-07-19T03:20:50.434777+00:00,
1491502,completed,10,10,10,2026-07-19T03:20:50.434777+00:00,
1394576,completed,10,4,4,2026-07-19T03:20:50.434777+00:00,
1394568,completed,10,6,6,2026-07-19T03:20:50.434777+00:00,
1478007,completed,10,8,8,2026-07-19T03:20:50.434777+00:00,
1388411,completed,10,8,8,2026-07-19T03:20:50.434777+00:00,
1388412,completed,11,7,7,2026-07-19T03:20:50.434777+00:00,
1478024,completed,10,7,7,2026-07-19T03:20:50.434777+00:00,
1377976,completed,10,7,7,2026-07-19T03:20:50.434777+00:00,
1394545,completed,10,6,6,2026-07-19T03:20:50.434777+00:00,
1380958,completed,10,7,7,2026-07-19T03:20:50.434777+00:00,
1387781,completed,10,4,4,2026-07-19T03:20:50.434777+00:00,
1377945,completed,10,8,8,2026-07-19T03:20:50.434777+00:00,
1377949,completed,10,8,8,2026-07-19T03:20:50.434777+00:00,
1394515,completed,10,8,8,2026-07-19T03:20:50.434777+00:00,
1387765,completed,10,6,6,2026-07-19T03:20:50.434777+00:00,
1387761,completed,10,5,5,2026-07-19T03:20:50.434777+00:00,
1387766,completed,10,7,7,2026-07-19T03:20:50.434777+00:00,
1451171,completed,10,9,9,2026-07-19T03:20:50.434777+00:00,
1451032,completed,10,7,7,2026-07-19T03:20:50.434777+00:00,
1451033,completed,10,9,9,2026-07-19T03:20:50.434777+00:00,
1451028,completed,10,10,10,2026-07-19T03:20:50.434777+00:00,
1438720,completed,10,10,10,2026-07-19T03:20:50.434777+00:00,
1377891,completed,10,7,7,2026-07-19T03:20:50.434777+00:00,
1351265,completed,10,8,8,2026-07-19T03:20:50.434777+00:00,
1377869,completed,10,9,9,2026-07-19T03:20:50.434777+00:00,
1387712,completed,10,8,8,2026-07-19T03:20:50.434777+00:00,
1394445,completed,10,7,7,2026-07-19T03:20:50.434777+00:00,
1351193,completed,10,7,7,2026-07-19T03:20:50.434777+00:00,
1351185,completed,10,8,8,2026-07-19T03:20:50.434777+00:00,
1390878,completed,12,9,9,2026-07-19T03:20:50.434777+00:00,
1379348,completed,10,6,6,2026-07-19T03:20:50.434777+00:00,
1540882,completed,10,8,8,2026-07-19T03:20:50.434777+00:00,
1387985,completed,10,6,6,2026-07-19T03:20:50.434777+00:00,
1540879,completed,10,6,6,2026-07-19T03:20:50.434777+00:00,
1391138,completed,10,7,7,2026-07-19T03:20:50.434777+00:00,
1379273,completed,10,9,9,2026-07-19T03:20:50.434777+00:00,
1379266,completed,10,9,9,2026-07-19T03:20:50.434777+00:00,
1388513,completed,10,7,7,2026-07-19T03:20:50.434777+00:00,
1379212,completed,10,7,7,2026-07-19T03:20:50.434777+00:00,
1391036,completed,10,8,8,2026-07-19T03:20:50.434777+00:00,
1379182,completed,10,9,9,2026-07-19T03:20:50.434777+00:00,
1379178,completed,10,4,4,2026-07-19T03:20:50.434777+00:00,
1379133,completed,10,6,6,2026-07-19T03:20:50.434777+00:00,
1379121,completed,10,7,7,2026-07-19T03:20:50.434777+00:00,
1387832,completed,10,8,8,2026-07-19T03:20:50.434777+00:00,
1379078,completed,10,9,9,2026-07-19T03:20:50.434777+00:00,
1379055,completed,10,9,9,2026-07-19T03:20:50.434777+00:00,
1388354,completed,10,6,6,2026-07-19T03:20:50.434777+00:00,
1452159,completed,10,7,7,2026-07-19T03:20:50.434777+00:00,
1390868,completed,10,8,8,2026-07-19T03:20:50.434777+00:00,
1379005,completed,10,9,9,2026-07-19T03:20:50.434777+00:00,
1390841,completed,10,7,7,2026-07-19T03:20:50.434777+00:00,
1378995,completed,10,9,9,2026-07-19T03:20:50.434777+00:00,
1378125,completed,12,10,10,2026-07-19T03:20:50.434777+00:00,
1489310,player_endpoint_empty,14,0,0,2026-07-19T03:20:50.434777+00:00,
1377870,completed,12,8,8,2026-07-19T03:20:50.434777+00:00,
1391166,completed,11,10,10,2026-07-19T03:20:50.434777+00:00,
1378204,completed,11,10,10,2026-07-19T03:20:50.434777+00:00,
1378193,completed,11,10,10,2026-07-19T03:20:50.434777+00:00,
1381126,completed,11,8,8,2026-07-19T03:20:50.434777+00:00,
1379217,completed,11,10,10,2026-07-19T03:20:50.434777+00:00,
1378087,completed,11,5,5,2026-07-19T03:20:50.434777+00:00,
1451151,completed,11,9,9,2026-07-19T03:20:50.434777+00:00,
1436070,completed,11,7,7,2026-07-19T03:20:50.434777+00:00,
1388468,completed,11,10,10,2026-07-19T03:20:50.434777+00:00,
1378059,completed,11,6,6,2026-07-19T03:20:50.434777+00:00,
1378028,completed,11,7,7,2026-07-19T03:20:50.434777+00:00,
1438751,completed,11,7,7,2026-07-19T03:20:50.434777+00:00,
1378017,completed,11,9,9,2026-07-19T03:20:50.434777+00:00,
1381019,completed,11,8,8,2026-07-19T03:20:50.434777+00:00,
1477048,completed,11,11,11,2026-07-19T03:20:50.434777+00:00,
1379070,completed,11,8,8,2026-07-19T03:20:50.434777+00:00,
1377954,completed,11,4,4,2026-07-19T03:20:50.434777+00:00,
1377917,completed,11,7,7,2026-07-19T03:20:50.434777+00:00,
1387749,completed,12,7,7,2026-07-19T03:20:50.434777+00:00,
1390861,completed,11,9,9,2026-07-19T03:20:50.434777+00:00,
1435918,completed,11,8,8,2026-07-19T03:20:50.434777+00:00,
1388311,completed,11,8,8,2026-07-19T03:20:50.434777+00:00,
1378239,completed,10,10,10,2026-07-19T03:20:50.434777+00:00,
1378236,completed,10,8,8,2026-07-19T03:20:50.434777+00:00,
1436209,completed,10,9,9,2026-07-19T03:20:50.434777+00:00,
1542831,completed,11,6,6,2026-07-19T03:20:50.434777+00:00,
1378228,completed,10,8,8,2026-07-19T03:20:50.434777+00:00,
1436199,completed,10,7,7,2026-07-19T03:20:50.434777+00:00,
1387988,completed,10,7,7,2026-07-19T03:20:50.434777+00:00,
1381158,completed,10,9,9,2026-07-19T03:20:50.434777+00:00,
1388600,completed,10,10,10,2026-07-19T03:20:50.434777+00:00,
1436201,completed,10,8,8,2026-07-19T03:20:50.434777+00:00,
1387979,completed,11,8,8,2026-07-19T03:20:50.434777+00:00,
1378209,completed,10,7,7,2026-07-19T03:20:50.434777+00:00,
1391142,completed,10,8,8,2026-07-19T03:20:50.434777+00:00,
1384884,completed,11,6,6,2026-07-19T03:20:50.434777+00:00,
1387962,completed,10,5,5,2026-07-19T03:20:50.434777+00:00,
1436162,completed,10,9,9,2026-07-19T03:20:50.434777+00:00,
1378180,completed,10,10,10,2026-07-19T03:20:50.434777+00:00,
1388559,completed,10,9,9,2026-07-19T03:20:50.434777+00:00,
1391099,completed,10,8,8,2026-07-19T03:20:50.434777+00:00,
1381116,completed,11,10,10,2026-07-19T03:20:50.434777+00:00,
1394669,completed,10,6,6,2026-07-19T03:20:50.434777+00:00,
1528333,completed,10,10,10,2026-07-19T03:20:50.434777+00:00,
1436143,completed,10,7,7,2026-07-19T03:20:50.434777+00:00,
1528325,completed,10,9,9,2026-07-19T03:20:50.434777+00:00,
1378138,completed,10,7,7,2026-07-19T03:20:50.434777+00:00,
1436133,completed,10,7,7,2026-07-19T03:20:50.434777+00:00,
1396455,completed,11,11,11,2026-07-19T03:20:50.434777+00:00,
1489345,player_endpoint_empty,10,0,0,2026-07-19T03:20:50.434777+00:00,
1396447,completed,10,9,9,2026-07-19T03:20:50.434777+00:00,
1381086,completed,11,9,9,2026-07-19T03:20:50.434777+00:00,
1379247,completed,10,9,9,2026-07-19T03:20:50.434777+00:00,
1387897,completed,11,8,8,2026-07-19T03:20:50.434777+00:00,
1436112,completed,10,9,9,2026-07-19T03:20:50.434777+00:00,
1381079,completed,10,9,9,2026-07-19T03:20:50.434777+00:00,
1378111,completed,10,8,8,2026-07-19T03:20:50.434777+00:00,
1438755,completed,10,9,9,2026-07-19T03:20:50.434777+00:00,
1381058,completed,10,8,8,2026-07-19T03:20:50.434777+00:00,
1509054,completed,10,9,9,2026-07-19T03:20:50.434777+00:00,
1506880,completed,10,9,9,2026-07-19T03:20:50.434777+00:00,
1436087,completed,10,6,6,2026-07-19T03:20:50.434777+00:00,
1396415,completed,10,6,6,2026-07-19T03:20:50.434777+00:00,
1436083,completed,10,6,6,2026-07-19T03:20:50.434777+00:00,
1451158,completed,10,8,8,2026-07-19T03:20:50.434777+00:00,
1388451,completed,10,9,9,2026-07-19T03:20:50.434777+00:00,
1396400,completed,10,6,6,2026-07-19T03:20:50.434777+00:00,
1378074,completed,10,9,9,2026-07-19T03:20:50.434777+00:00,
1378077,completed,10,6,6,2026-07-19T03:20:50.434777+00:00,
1381043,completed,10,7,7,2026-07-19T03:20:50.434777+00:00,
1387862,completed,10,6,6,2026-07-19T03:20:50.434777+00:00,
1436065,completed,10,4,4,2026-07-19T03:20:50.434777+00:00,
1381036,completed,10,6,6,2026-07-19T03:20:50.434777+00:00,
1436055,completed,10,5,5,2026-07-19T03:20:50.434777+00:00,
1387854,completed,10,6,6,2026-07-19T03:20:50.434777+00:00,
1495635,completed,11,8,8,2026-07-19T03:20:50.434777+00:00,
1436041,completed,10,6,6,2026-07-19T03:20:50.434777+00:00,
1381025,completed,10,8,8,2026-07-19T03:20:50.434777+00:00,
1378055,completed,10,8,8,2026-07-19T03:20:50.434777+00:00,
1378035,completed,10,9,9,2026-07-19T03:20:50.434777+00:00,
1378031,completed,10,5,5,2026-07-19T03:20:50.434777+00:00,
1436009,completed,10,6,6,2026-07-19T03:20:50.434777+00:00,
1485132,completed,10,8,8,2026-07-19T03:20:50.434777+00:00,
1381006,completed,11,11,11,2026-07-19T03:20:50.434777+00:00,
1380997,completed,10,9,9,2026-07-19T03:20:50.434777+00:00,
1477053,completed,10,8,8,2026-07-19T03:20:50.434777+00:00,
1377984,completed,10,10,10,2026-07-19T03:20:50.434777+00:00,
1379093,completed,10,8,8,2026-07-19T03:20:50.434777+00:00,
1435992,completed,10,8,8,2026-07-19T03:20:50.434777+00:00,
1390941,completed,10,8,8,2026-07-19T03:20:50.434777+00:00,
1388404,completed,10,9,9,2026-07-19T03:20:50.434777+00:00,
1380981,completed,10,10,10,2026-07-19T03:20:50.434777+00:00,
1435980,completed,10,7,7,2026-07-19T03:20:50.434777+00:00,
1451227,completed,10,7,7,2026-07-19T03:20:50.434777+00:00,
1377963,completed,10,7,7,2026-07-19T03:20:50.434777+00:00,
1380957,completed,10,10,10,2026-07-19T03:20:50.434777+00:00,
1394519,completed,10,4,4,2026-07-19T03:20:50.434777+00:00,
1435966,completed,10,8,8,2026-07-19T03:20:50.434777+00:00,
1377937,completed,10,7,7,2026-07-19T03:20:50.434777+00:00,
1387768,completed,11,9,9,2026-07-19T03:20:50.434777+00:00,
1387764,completed,10,6,6,2026-07-19T03:20:50.434777+00:00,
1380940,completed,10,10,10,2026-07-19T03:20:50.434777+00:00,
1396307,completed,11,11,11,2026-07-19T03:20:50.434777+00:00,
1380925,completed,10,9,9,2026-07-19T03:20:50.434777+00:00,
1387745,completed,10,5,5,2026-07-19T03:20:50.434777+00:00,
1396293,completed,10,8,8,2026-07-19T03:20:50.434777+00:00,
1451170,completed,10,9,9,2026-07-19T03:20:50.434777+00:00,
1446012,completed,10,8,8,2026-07-19T03:20:50.434777+00:00,
1377902,completed,10,8,8,2026-07-19T03:20:50.434777+00:00,
1435939,completed,10,7,7,2026-07-19T03:20:50.434777+00:00,
1377903,completed,10,7,7,2026-07-19T03:20:50.434777+00:00,
1377894,completed,10,8,8,2026-07-19T03:20:50.434777+00:00,
1387732,completed,11,8,8,2026-07-19T03:20:50.434777+00:00,
1435930,completed,10,7,7,2026-07-19T03:20:50.434777+00:00,
1387728,completed,10,8,8,2026-07-19T03:20:50.434777+00:00,
1390840,completed,10,7,7,2026-07-19T03:20:50.434777+00:00,
1380896,completed,11,10,10,2026-07-19T03:20:50.434777+00:00,
1377874,completed,10,8,8,2026-07-19T03:20:50.434777+00:00,
1377881,completed,10,8,8,2026-07-19T03:20:50.434777+00:00,
1396256,completed,10,8,8,2026-07-19T03:20:50.434777+00:00,
1380886,completed,10,9,9,2026-07-19T03:20:50.434777+00:00,
1393807,completed,10,9,9,2026-07-19T03:20:50.434777+00:00,
1396248,completed,10,8,8,2026-07-19T03:20:50.434777+00:00,
1387703,completed,10,7,7,2026-07-19T03:20:50.434777+00:00,
1384656,completed,11,10,10,2026-07-19T03:20:50.434777+00:00,
1436212,completed,9,6,6,2026-07-19T03:20:50.434777+00:00,
1436204,completed,9,9,9,2026-07-19T03:20:50.434777+00:00,
1542919,completed,9,4,4,2026-07-19T03:20:50.434777+00:00,
1378221,completed,9,7,7,2026-07-19T03:20:50.434777+00:00,
1381157,completed,9,5,5,2026-07-19T03:20:50.434777+00:00,
1378211,completed,9,5,5,2026-07-19T03:20:50.434777+00:00,
1542914,completed,9,4,4,2026-07-19T03:20:50.434777+00:00,
1436184,completed,9,5,5,2026-07-19T03:20:50.434777+00:00,
1387981,completed,9,4,4,2026-07-19T03:20:50.434777+00:00,
1394714,completed,9,5,5,2026-07-19T03:20:50.434777+00:00,
1542238,completed,10,9,9,2026-07-19T03:20:50.434777+00:00,
1531969,completed,9,8,8,2026-07-19T03:20:50.434777+00:00,
1541023,completed,9,8,8,2026-07-19T03:20:50.434777+00:00,
1378185,completed,9,6,6,2026-07-19T03:20:50.434777+00:00,
1540615,completed,9,9,9,2026-07-19T03:20:50.434777+00:00,
1387958,completed,9,9,9,2026-07-19T03:20:50.434777+00:00,
1436148,completed,9,6,6,2026-07-19T03:20:50.434777+00:00,
1492568,completed,9,7,7,2026-07-19T03:20:50.434777+00:00,
1388541,completed,9,8,8,2026-07-19T03:20:50.434777+00:00,
1378152,completed,9,7,7,2026-07-19T03:20:50.434777+00:00,
1387923,completed,9,6,6,2026-07-19T03:20:50.434777+00:00,
1378139,completed,9,7,7,2026-07-19T03:20:50.434777+00:00,
1519247,completed,9,7,7,2026-07-19T03:20:50.434777+00:00,
1526432,completed,9,7,7,2026-07-19T03:20:50.434777+00:00,
1418939,completed,11,11,11,2026-07-19T03:20:50.434777+00:00,
1436121,completed,9,8,8,2026-07-19T03:20:50.434777+00:00,
1515538,completed,10,9,9,2026-07-19T03:20:50.434777+00:00,
1515540,completed,9,8,8,2026-07-19T03:20:50.434777+00:00,
1515523,completed,9,7,7,2026-07-19T03:20:50.434777+00:00,
1435997,completed,9,8,8,2026-07-19T03:20:50.434777+00:00,
1515535,completed,10,9,9,2026-07-19T03:20:50.434777+00:00,
1515537,completed,9,8,8,2026-07-19T03:20:50.434777+00:00,
1515521,completed,9,8,8,2026-07-19T03:20:50.434777+00:00,
1387893,completed,9,7,7,2026-07-19T03:20:50.434777+00:00,
1436110,completed,9,8,8,2026-07-19T03:20:50.434777+00:00,
1378095,completed,9,6,6,2026-07-19T03:20:50.434777+00:00,
1436100,completed,9,7,7,2026-07-19T03:20:50.434777+00:00,
1489465,completed,10,7,7,2026-07-19T03:20:50.434777+00:00,
1489335,player_endpoint_empty,9,0,0,2026-07-19T03:20:50.434777+00:00,
1451163,completed,9,9,9,2026-07-19T03:20:50.434777+00:00,
1500544,completed,9,7,7,2026-07-19T03:20:50.434777+00:00,
1436069,completed,9,8,8,2026-07-19T03:20:50.434777+00:00,
1378078,completed,9,6,6,2026-07-19T03:20:50.434777+00:00,
1451273,completed,10,8,8,2026-07-19T03:20:50.434777+00:00,
1451133,completed,9,7,7,2026-07-19T03:20:50.434777+00:00,
1451134,completed,9,7,7,2026-07-19T03:20:50.434777+00:00,
1436058,completed,9,8,8,2026-07-19T03:20:50.434777+00:00,
1381032,completed,9,7,7,2026-07-19T03:20:50.434777+00:00,
1388467,completed,10,7,7,2026-07-19T03:20:50.434777+00:00,
