player_id,observations,majority_side,majority_share,accepted,source
46855,28.0,R,0.9285714285714286,True,grid:low_is_left
46930,27.0,R,1.0,True,grid:low_is_left
47237,46.0,R,1.0,True,grid:low_is_left
47254,14.0,R,1.0,True,grid:low_is_left
47270,53.0,R,1.0,True,grid:low_is_left
47294,35.0,R,1.0,True,grid:low_is_left
47296,39.0,R,1.0,True,grid:low_is_left
47300,36.0,L,1.0,True,grid:low_is_left
47311,15.0,R,0.6666666666666666,True,grid:low_is_left
47315,18.0,R,0.9444444444444444,True,grid:low_is_left
47323,35.0,R,1.0,True,grid:low_is_left
47348,31.0,R,1.0,True,grid:low_is_left
47380,54.0,L,1.0,True,grid:low_is_left
47519,50.0,R,1.0,True,grid:low_is_left
47545,22.0,R,1.0,True,grid:low_is_left
47582,36.0,R,1.0,True,grid:low_is_left
47696,20.0,R,1.0,True,grid:low_is_left
47903,18.0,R,1.0,True,grid:low_is_left
47969,34.0,R,0.6764705882352942,True,grid:low_is_left
47988,27.0,R,1.0,True,grid:low_is_left
48002,27.0,R,1.0,True,grid:low_is_left
48033,35.0,R,1.0,True,grid:low_is_left
48047,40.0,R,1.0,True,grid:low_is_left
48119,20.0,R,1.0,True,grid:low_is_left
48129,17.0,R,1.0,True,grid:low_is_left
48372,18.0,R,1.0,True,grid:low_is_left
48378,31.0,R,0.6774193548387096,True,grid:low_is_left
48389,18.0,R,0.5555555555555556,False,grid:low_is_left
48471,17.0,R,0.8235294117647058,True,grid:low_is_left
48489,29.0,R,0.896551724137931,True,grid:low_is_left
48497,32.0,R,1.0,True,grid:low_is_left
48555,4.0,R,1.0,True,grid:low_is_left
48648,26.0,R,0.9230769230769231,True,grid:low_is_left
49469,23.0,R,0.7391304347826086,True,grid:low_is_left
49583,17.0,L,0.5882352941176471,False,grid:low_is_left
49837,15.0,R,1.0,True,grid:low_is_left
49857,18.0,R,1.0,True,grid:low_is_left
49866,45.0,R,1.0,True,grid:low_is_left
50006,28.0,R,1.0,True,grid:low_is_left
50030,31.0,R,1.0,True,grid:low_is_left
50042,28.0,R,1.0,True,grid:low_is_left
50057,20.0,L,0.95,True,grid:low_is_left
50077,30.0,R,1.0,True,grid:low_is_left
50270,27.0,R,0.9629629629629629,True,grid:low_is_left
50272,15.0,R,1.0,True,grid:low_is_left
50728,46.0,R,1.0,True,grid:low_is_left
50735,31.0,R,1.0,True,grid:low_is_left
50739,32.0,R,1.0,True,grid:low_is_left
50745,5.0,R,1.0,True,grid:low_is_left
50788,22.0,R,1.0,True,grid:low_is_left
50816,29.0,R,0.7931034482758621,True,grid:low_is_left
50817,20.0,R,1.0,True,grid:low_is_left
50826,12.0,R,0.6666666666666666,True,grid:low_is_left
50852,32.0,R,0.96875,True,grid:low_is_left
50879,26.0,R,1.0,True,grid:low_is_left
50958,13.0,R,0.9230769230769231,True,grid:low_is_left
50999,25.0,R,1.0,True,grid:low_is_left
51016,35.0,R,0.8857142857142857,True,grid:low_is_left
51114,24.0,R,1.0,True,grid:low_is_left
51148,37.0,R,1.0,True,grid:low_is_left
51149,19.0,R,1.0,True,grid:low_is_left
51466,40.0,L,0.925,True,grid:low_is_left
51494,6.0,R,1.0,True,grid:low_is_left
51530,26.0,R,0.9615384615384616,True,grid:low_is_left
51535,17.0,R,1.0,True,grid:low_is_left
51572,14.0,L,0.6428571428571429,True,grid:low_is_left
51603,56.0,R,0.9642857142857143,True,grid:low_is_left
51617,19.0,R,1.0,True,grid:low_is_left
51618,31.0,L,0.5161290322580645,False,grid:low_is_left
51776,31.0,L,1.0,True,grid:low_is_left
53517,25.0,R,1.0,True,grid:low_is_left
53535,27.0,R,0.9629629629629629,True,grid:low_is_left
53886,11.0,R,1.0,True,grid:low_is_left
53900,33.0,R,1.0,True,grid:low_is_left
53902,3.0,R,1.0,True,grid:low_is_left
57739,27.0,R,1.0,True,grid:low_is_left
57807,24.0,R,1.0,True,grid:low_is_left
57875,23.0,R,1.0,True,grid:low_is_left
61837,4.0,L,0.5,False,grid:low_is_left
61895,21.0,R,1.0,True,grid:low_is_left
62490,29.0,R,1.0,True,grid:low_is_left
63274,40.0,L,0.65,True,grid:low_is_left
63964,15.0,R,1.0,True,grid:low_is_left
64190,35.0,R,1.0,True,grid:low_is_left
64268,35.0,R,0.8571428571428571,True,grid:low_is_left
66055,32.0,R,1.0,True,grid:low_is_left
66214,22.0,R,1.0,True,grid:low_is_left
66275,13.0,R,1.0,True,grid:low_is_left
66340,22.0,R,1.0,True,grid:low_is_left
66347,25.0,R,1.0,True,grid:low_is_left
66353,28.0,R,0.9285714285714286,True,grid:low_is_left
66387,22.0,R,1.0,True,grid:low_is_left
66407,8.0,R,0.875,True,grid:low_is_left
67971,25.0,L,1.0,True,grid:low_is_left
69196,21.0,R,1.0,True,grid:low_is_left
69260,40.0,R,1.0,True,grid:low_is_left
70078,12.0,R,1.0,True,grid:low_is_left
70514,30.0,R,0.9666666666666667,True,grid:low_is_left
70535,9.0,R,1.0,True,grid:low_is_left
70670,31.0,R,1.0,True,grid:low_is_left
70732,36.0,R,1.0,True,grid:low_is_left
70747,21.0,R,1.0,True,grid:low_is_left
70767,26.0,R,1.0,True,grid:low_is_left
70852,27.0,R,1.0,True,grid:low_is_left
71230,14.0,R,1.0,True,grid:low_is_left
72155,28.0,R,1.0,True,grid:low_is_left
73514,6.0,R,1.0,True,grid:low_is_left
73520,11.0,R,1.0,True,grid:low_is_left
73534,1.0,R,1.0,False,grid:low_is_left
73868,15.0,R,1.0,True,grid:low_is_left
76867,24.0,R,1.0,True,grid:low_is_left
77037,28.0,R,1.0,True,grid:low_is_left
78494,21.0,R,1.0,True,grid:low_is_left
81224,28.0,R,1.0,True,grid:low_is_left
81573,15.0,R,0.7333333333333333,True,grid:low_is_left
82090,19.0,R,1.0,True,grid:low_is_left
84087,12.0,R,1.0,True,grid:low_is_left
85041,22.0,R,1.0,True,grid:low_is_left
87789,33.0,R,1.0,True,grid:low_is_left
89982,14.0,R,1.0,True,grid:low_is_left
92993,23.0,R,1.0,True,grid:low_is_left
94322,34.0,R,1.0,True,grid:low_is_left
94333,32.0,R,1.0,True,grid:low_is_left
94344,8.0,R,1.0,True,grid:low_is_left
94346,13.0,R,1.0,True,grid:low_is_left
94360,24.0,R,1.0,True,grid:low_is_left
94405,18.0,L,0.7222222222222222,True,grid:low_is_left
94541,26.0,R,1.0,True,grid:low_is_left
94562,13.0,R,1.0,True,grid:low_is_left
95460,16.0,R,1.0,True,grid:low_is_left
96512,15.0,R,1.0,True,grid:low_is_left
96615,27.0,R,0.7777777777777778,True,grid:low_is_left
98936,20.0,R,1.0,True,grid:low_is_left
99211,31.0,R,1.0,True,grid:low_is_left
101814,5.0,R,1.0,True,grid:low_is_left
102538,5.0,R,0.8,True,grid:low_is_left
106485,40.0,R,0.925,True,grid:low_is_left
106851,11.0,R,1.0,True,grid:low_is_left
108370,42.0,R,1.0,True,grid:low_is_left
108563,35.0,R,1.0,True,grid:low_is_left
113580,39.0,R,0.9743589743589743,True,grid:low_is_left
116117,33.0,R,1.0,True,grid:low_is_left
119853,32.0,R,1.0,True,grid:low_is_left
123468,48.0,R,1.0,True,grid:low_is_left
123530,3.0,R,1.0,True,grid:low_is_left
125171,38.0,R,0.6842105263157895,True,grid:low_is_left
126640,34.0,R,1.0,True,grid:low_is_left
126642,21.0,R,0.9523809523809523,True,grid:low_is_left
126949,45.0,R,0.9555555555555556,True,grid:low_is_left
127227,37.0,R,1.0,True,grid:low_is_left
127769,25.0,L,0.96,True,grid:low_is_left
127817,26.0,L,0.8076923076923077,True,grid:low_is_left
128007,20.0,R,1.0,True,grid:low_is_left
128384,10.0,R,1.0,True,grid:low_is_left
128533,25.0,R,0.8,True,grid:low_is_left
128766,9.0,R,0.8888888888888888,True,grid:low_is_left
128772,19.0,R,0.7368421052631579,True,grid:low_is_left
128793,17.0,R,0.6470588235294118,True,grid:low_is_left
129033,5.0,L,1.0,True,grid:low_is_left
129047,35.0,R,1.0,True,grid:low_is_left
129058,42.0,R,1.0,True,grid:low_is_left
129670,31.0,R,0.9032258064516129,True,grid:low_is_left
129678,17.0,R,0.9411764705882353,True,grid:low_is_left
129718,21.0,L,0.5238095238095238,False,grid:low_is_left
133609,15.0,R,0.8,True,grid:low_is_left
134217,19.0,R,0.8947368421052632,True,grid:low_is_left
134590,10.0,R,1.0,True,grid:low_is_left
134995,28.0,R,0.7857142857142857,True,grid:low_is_left
135059,10.0,R,1.0,True,grid:low_is_left
135068,13.0,R,1.0,True,grid:low_is_left
135334,32.0,R,1.0,True,grid:low_is_left
136503,14.0,R,1.0,True,grid:low_is_left
136723,33.0,R,0.9090909090909091,True,grid:low_is_left
136880,7.0,R,1.0,True,grid:low_is_left
137210,39.0,R,1.0,True,grid:low_is_left
137223,33.0,R,1.0,True,grid:low_is_left
137303,17.0,R,0.7058823529411765,True,grid:low_is_left
137721,46.0,R,1.0,True,grid:low_is_left
137976,15.0,R,1.0,True,grid:low_is_left
138787,19.0,L,0.631578947368421,True,grid:low_is_left
138804,43.0,R,1.0,True,grid:low_is_left
138835,34.0,R,0.9705882352941176,True,grid:low_is_left
138908,24.0,R,1.0,True,grid:low_is_left
138935,7.0,R,1.0,True,grid:low_is_left
140607,5.0,R,1.0,True,grid:low_is_left
140609,3.0,R,1.0,True,grid:low_is_left
142016,31.0,R,0.967741935483871,True,grid:low_is_left
142959,36.0,R,0.8611111111111112,True,grid:low_is_left
144709,40.0,R,1.0,True,grid:low_is_left
145465,11.0,R,1.0,True,grid:low_is_left
146772,9.0,L,1.0,True,grid:low_is_left
147812,16.0,L,0.625,True,grid:low_is_left
147859,41.0,R,1.0,True,grid:low_is_left
152849,10.0,L,0.8,True,grid:low_is_left
153083,21.0,R,1.0,True,grid:low_is_left
153430,25.0,R,1.0,True,grid:low_is_left
153622,32.0,R,1.0,True,grid:low_is_left
156477,19.0,R,0.9473684210526315,True,grid:low_is_left
157997,33.0,R,1.0,True,grid:low_is_left
158054,25.0,R,1.0,True,grid:low_is_left
158121,30.0,L,1.0,True,grid:low_is_left
158433,19.0,R,1.0,True,grid:low_is_left
158644,31.0,R,0.8387096774193549,True,grid:low_is_left
158688,30.0,R,0.6333333333333333,True,grid:low_is_left
158698,42.0,R,1.0,True,grid:low_is_left
158700,25.0,R,1.0,True,grid:low_is_left
160925,19.0,R,1.0,True,grid:low_is_left
161504,26.0,R,1.0,True,grid:low_is_left
161585,33.0,R,1.0,True,grid:low_is_left
161747,38.0,R,1.0,True,grid:low_is_left
161884,7.0,R,1.0,True,grid:low_is_left
161897,31.0,R,0.7741935483870968,True,grid:low_is_left
161904,27.0,R,0.5185185185185185,False,grid:low_is_left
161907,42.0,R,0.9523809523809523,True,grid:low_is_left
161921,3.0,R,0.6666666666666666,True,grid:low_is_left
161939,7.0,R,0.8571428571428571,True,grid:low_is_left
162007,22.0,L,0.8636363636363636,True,grid:low_is_left
162037,25.0,R,0.96,True,grid:low_is_left
162141,22.0,R,1.0,True,grid:low_is_left
162194,22.0,R,1.0,True,grid:low_is_left
162199,28.0,R,1.0,True,grid:low_is_left
162451,21.0,L,0.8095238095238095,True,grid:low_is_left
162511,37.0,R,1.0,True,grid:low_is_left
162707,17.0,R,1.0,True,grid:low_is_left
162714,33.0,R,1.0,True,grid:low_is_left
162733,19.0,R,0.5789473684210527,False,grid:low_is_left
162891,32.0,R,0.9375,True,grid:low_is_left
162964,7.0,R,1.0,True,grid:low_is_left
163032,32.0,R,0.96875,True,grid:low_is_left
163041,21.0,R,1.0,True,grid:low_is_left
163189,51.0,R,1.0,True,grid:low_is_left
163200,17.0,R,1.0,True,grid:low_is_left
163220,28.0,R,0.9642857142857143,True,grid:low_is_left
164026,5.0,R,1.0,True,grid:low_is_left
174915,21.0,R,1.0,True,grid:low_is_left
175439,16.0,R,0.8125,True,grid:low_is_left
179699,29.0,R,1.0,True,grid:low_is_left
179856,21.0,R,0.8095238095238095,True,grid:low_is_left
179862,31.0,R,1.0,True,grid:low_is_left
180560,14.0,R,1.0,True,grid:low_is_left
180937,30.0,R,1.0,True,grid:low_is_left
181812,6.0,R,0.8333333333333334,True,grid:low_is_left
182219,27.0,L,0.6296296296296297,True,grid:low_is_left
182718,45.0,R,1.0,True,grid:low_is_left
183799,23.0,R,0.5652173913043478,False,grid:low_is_left
184226,23.0,R,0.6086956521739131,True,grid:low_is_left
190485,32.0,R,1.0,True,grid:low_is_left
190575,25.0,R,1.0,True,grid:low_is_left
190747,22.0,R,0.6818181818181818,True,grid:low_is_left
191240,25.0,R,1.0,True,grid:low_is_left
191289,26.0,R,1.0,True,grid:low_is_left
193279,14.0,R,1.0,True,grid:low_is_left
193288,16.0,R,1.0,True,grid:low_is_left
194430,23.0,R,1.0,True,grid:low_is_left
194536,37.0,R,1.0,True,grid:low_is_left
194645,23.0,R,1.0,True,grid:low_is_left
195104,41.0,R,1.0,True,grid:low_is_left
195107,48.0,R,1.0,True,grid:low_is_left
195992,30.0,R,1.0,True,grid:low_is_left
196156,39.0,R,1.0,True,grid:low_is_left
196187,16.0,R,1.0,True,grid:low_is_left
196298,17.0,R,0.8235294117647058,True,grid:low_is_left
197933,7.0,R,1.0,True,grid:low_is_left
197985,43.0,R,1.0,True,grid:low_is_left
198347,12.0,R,1.0,True,grid:low_is_left
198352,23.0,R,1.0,True,grid:low_is_left
198654,42.0,L,0.9761904761904762,True,grid:low_is_left
199143,32.0,R,1.0,True,grid:low_is_left
199310,14.0,R,1.0,True,grid:low_is_left
199578,26.0,R,1.0,True,grid:low_is_left
199767,31.0,R,1.0,True,grid:low_is_left
199837,10.0,R,0.9,True,grid:low_is_left
200139,24.0,R,0.875,True,grid:low_is_left
200981,8.0,R,1.0,True,grid:low_is_left
201354,13.0,R,1.0,True,grid:low_is_left
201713,34.0,R,1.0,True,grid:low_is_left
202381,27.0,L,0.5185185185185185,False,grid:low_is_left
202696,25.0,R,1.0,True,grid:low_is_left
203224,22.0,R,0.6818181818181818,True,grid:low_is_left
204043,33.0,R,1.0,True,grid:low_is_left
210165,35.0,R,1.0,True,grid:low_is_left
212233,24.0,R,1.0,True,grid:low_is_left
213980,14.0,R,1.0,True,grid:low_is_left
214463,23.0,R,0.9130434782608695,True,grid:low_is_left
221605,25.0,R,1.0,True,grid:low_is_left
226765,25.0,R,0.6,True,grid:low_is_left
237050,32.0,R,1.0,True,grid:low_is_left
237078,33.0,R,1.0,True,grid:low_is_left
237129,17.0,R,0.7647058823529411,True,grid:low_is_left
237218,32.0,R,1.0,True,grid:low_is_left
237220,32.0,R,1.0,True,grid:low_is_left
260865,26.0,R,1.0,True,grid:low_is_left
263228,28.0,R,1.0,True,grid:low_is_left
263482,38.0,L,1.0,True,grid:low_is_left
263676,17.0,R,1.0,True,grid:low_is_left
264094,17.0,R,1.0,True,grid:low_is_left
265444,22.0,R,1.0,True,grid:low_is_left
265448,17.0,R,1.0,True,grid:low_is_left
265556,12.0,R,1.0,True,grid:low_is_left
265595,14.0,R,1.0,True,grid:low_is_left
265782,17.0,L,0.5294117647058824,False,grid:low_is_left
265785,24.0,R,1.0,True,grid:low_is_left
265820,19.0,R,1.0,True,grid:low_is_left
266345,15.0,R,1.0,True,grid:low_is_left
266606,30.0,R,1.0,True,grid:low_is_left
268710,20.0,R,0.8,True,grid:low_is_left
269172,18.0,R,1.0,True,grid:low_is_left
269174,23.0,R,1.0,True,grid:low_is_left
269349,51.0,R,1.0,True,grid:low_is_left
269621,36.0,R,1.0,True,grid:low_is_left
270774,41.0,R,1.0,True,grid:low_is_left
271350,33.0,R,1.0,True,grid:low_is_left
271444,33.0,L,0.6060606060606061,True,grid:low_is_left
271539,24.0,R,0.875,True,grid:low_is_left
274300,40.0,R,1.0,True,grid:low_is_left
275170,36.0,R,1.0,True,grid:low_is_left
275367,15.0,R,1.0,True,grid:low_is_left
275651,11.0,R,1.0,True,grid:low_is_left
276184,16.0,R,0.8125,True,grid:low_is_left
276670,28.0,R,0.6071428571428571,True,grid:low_is_left
277003,14.0,R,1.0,True,grid:low_is_left
277046,19.0,R,1.0,True,grid:low_is_left
277930,27.0,R,0.9629629629629629,True,grid:low_is_left
278133,18.0,R,1.0,True,grid:low_is_left
278370,31.0,R,1.0,True,grid:low_is_left
278898,2.0,L,1.0,True,grid:low_is_left
279482,26.0,R,0.6538461538461539,True,grid:low_is_left
280074,27.0,L,0.7777777777777778,True,grid:low_is_left
280358,19.0,R,0.631578947368421,True,grid:low_is_left
280695,17.0,R,1.0,True,grid:low_is_left
283058,20.0,R,0.95,True,grid:low_is_left
283174,12.0,R,1.0,True,grid:low_is_left
283252,43.0,R,0.9767441860465116,True,grid:low_is_left
284072,18.0,R,1.0,True,grid:low_is_left
284295,13.0,R,1.0,True,grid:low_is_left
284322,3.0,R,1.0,True,grid:low_is_left
284554,33.0,R,1.0,True,grid:low_is_left
284869,36.0,R,1.0,True,grid:low_is_left
289592,18.0,R,0.8888888888888888,True,grid:low_is_left
290212,22.0,R,0.5909090909090909,False,grid:low_is_left
291024,22.0,R,1.0,True,grid:low_is_left
291713,30.0,R,1.0,True,grid:low_is_left
291964,34.0,R,0.7058823529411765,True,grid:low_is_left
292396,26.0,R,1.0,True,grid:low_is_left
292924,13.0,R,1.0,True,grid:low_is_left
294824,30.0,R,1.0,True,grid:low_is_left
295026,13.0,R,0.5384615384615384,False,grid:low_is_left
295394,6.0,R,1.0,True,grid:low_is_left
295513,47.0,R,1.0,True,grid:low_is_left
295793,7.0,R,1.0,True,grid:low_is_left
295977,15.0,R,0.6666666666666666,True,grid:low_is_left
296645,29.0,R,1.0,True,grid:low_is_left
296667,9.0,R,0.6666666666666666,True,grid:low_is_left
301528,32.0,R,0.5625,False,grid:low_is_left
301771,20.0,L,0.7,True,grid:low_is_left
303362,33.0,R,1.0,True,grid:low_is_left
303467,43.0,R,1.0,True,grid:low_is_left
304228,12.0,R,1.0,True,grid:low_is_left
304782,36.0,R,1.0,True,grid:low_is_left
304951,29.0,R,1.0,True,grid:low_is_left
304958,30.0,R,0.9666666666666667,True,grid:low_is_left
305832,16.0,R,0.625,True,grid:low_is_left
306380,19.0,R,1.0,True,grid:low_is_left
306940,24.0,L,0.7083333333333334,True,grid:low_is_left
307123,46.0,L,0.9565217391304348,True,grid:low_is_left
308689,21.0,R,0.8571428571428571,True,grid:low_is_left
309182,14.0,R,1.0,True,grid:low_is_left
309763,19.0,R,1.0,True,grid:low_is_left
310785,3.0,L,1.0,True,grid:low_is_left
310835,6.0,R,1.0,True,grid:low_is_left
311543,32.0,R,0.71875,True,grid:low_is_left
312459,19.0,R,0.9473684210526315,True,grid:low_is_left
312964,10.0,R,1.0,True,grid:low_is_left
313353,18.0,R,1.0,True,grid:low_is_left
313383,20.0,R,0.8,True,grid:low_is_left
313937,36.0,R,1.0,True,grid:low_is_left
314377,6.0,R,1.0,True,grid:low_is_left
314509,29.0,R,1.0,True,grid:low_is_left
314511,32.0,L,0.84375,True,grid:low_is_left
319572,14.0,R,0.9285714285714286,True,grid:low_is_left
322101,37.0,R,0.972972972972973,True,grid:low_is_left
323935,49.0,R,1.0,True,grid:low_is_left
323974,11.0,R,0.9090909090909091,True,grid:low_is_left
324034,34.0,R,0.9705882352941176,True,grid:low_is_left
326067,41.0,R,1.0,True,grid:low_is_left
326183,29.0,R,1.0,True,grid:low_is_left
327599,35.0,R,1.0,True,grid:low_is_left
327631,19.0,R,1.0,True,grid:low_is_left
327738,25.0,R,1.0,True,grid:low_is_left
327895,23.0,R,0.9565217391304348,True,grid:low_is_left
328033,9.0,R,1.0,True,grid:low_is_left
328046,34.0,R,0.6470588235294118,True,grid:low_is_left
328148,13.0,R,1.0,True,grid:low_is_left
329163,17.0,R,0.5882352941176471,False,grid:low_is_left
329409,14.0,R,1.0,True,grid:low_is_left
330174,3.0,R,1.0,True,grid:low_is_left
332056,32.0,R,1.0,True,grid:low_is_left
334429,15.0,R,1.0,True,grid:low_is_left
334915,37.0,R,1.0,True,grid:low_is_left
335051,34.0,R,0.7647058823529411,True,grid:low_is_left
335056,30.0,R,0.7,True,grid:low_is_left
336657,46.0,R,0.8913043478260869,True,grid:low_is_left
336659,18.0,R,0.6666666666666666,True,grid:low_is_left
336671,32.0,R,1.0,True,grid:low_is_left
337426,33.0,R,1.0,True,grid:low_is_left
337587,20.0,L,0.6,True,grid:low_is_left
338014,26.0,R,0.9615384615384616,True,grid:low_is_left
338045,32.0,R,1.0,True,grid:low_is_left
338751,28.0,R,1.0,True,grid:low_is_left
339883,23.0,L,0.6086956521739131,True,grid:low_is_left
339887,4.0,R,0.75,True,grid:low_is_left
340077,33.0,R,0.9696969696969697,True,grid:low_is_left
340151,52.0,R,1.0,True,grid:low_is_left
340173,20.0,R,1.0,True,grid:low_is_left
340573,34.0,R,0.8529411764705882,True,grid:low_is_left
341642,16.0,L,0.625,True,grid:low_is_left
341844,7.0,R,1.0,True,grid:low_is_left
342035,14.0,R,1.0,True,grid:low_is_left
343027,36.0,R,0.8055555555555556,True,grid:low_is_left
343287,10.0,R,1.0,True,grid:low_is_left
344862,9.0,R,1.0,True,grid:low_is_left
345748,39.0,R,0.9743589743589743,True,grid:low_is_left
347211,38.0,R,1.0,True,grid:low_is_left
347316,15.0,R,0.8666666666666667,True,grid:low_is_left
348205,20.0,R,1.0,True,grid:low_is_left
348568,36.0,R,1.0,True,grid:low_is_left
349344,17.0,R,1.0,True,grid:low_is_left
350037,30.0,R,1.0,True,grid:low_is_left
350799,12.0,R,1.0,True,grid:low_is_left
350850,23.0,R,1.0,True,grid:low_is_left
351014,29.0,R,1.0,True,grid:low_is_left
351587,18.0,R,1.0,True,grid:low_is_left
353808,22.0,R,0.9090909090909091,True,grid:low_is_left
353883,39.0,R,1.0,True,grid:low_is_left
354027,39.0,R,1.0,True,grid:low_is_left
354753,25.0,R,1.0,True,grid:low_is_left
355994,24.0,R,1.0,True,grid:low_is_left
357286,33.0,R,1.0,True,grid:low_is_left
359561,19.0,R,1.0,True,grid:low_is_left
360114,14.0,R,1.0,True,grid:low_is_left
361966,25.0,R,1.0,True,grid:low_is_left
362145,22.0,R,0.6818181818181818,True,grid:low_is_left
362400,37.0,R,0.7567567567567568,True,grid:low_is_left
365331,10.0,L,0.5,False,grid:low_is_left
369544,18.0,R,1.0,True,grid:low_is_left
374058,26.0,R,0.9615384615384616,True,grid:low_is_left
375598,33.0,R,1.0,True,grid:low_is_left
375608,24.0,R,1.0,True,grid:low_is_left
375930,32.0,R,1.0,True,grid:low_is_left
375974,39.0,L,0.8461538461538461,True,grid:low_is_left
377122,20.0,R,1.0,True,grid:low_is_left
377930,18.0,R,1.0,True,grid:low_is_left
380587,30.0,R,0.9666666666666667,True,grid:low_is_left
380978,12.0,R,1.0,True,grid:low_is_left
386828,48.0,R,1.0,True,grid:low_is_left
386837,14.0,R,0.7857142857142857,True,grid:low_is_left
387521,29.0,R,1.0,True,grid:low_is_left
387643,31.0,L,0.6774193548387096,True,grid:low_is_left
388570,17.0,R,1.0,True,grid:low_is_left
390002,22.0,R,0.8636363636363636,True,grid:low_is_left
392387,34.0,R,1.0,True,grid:low_is_left
393977,19.0,R,1.0,True,grid:low_is_left
395075,17.0,R,0.8823529411764706,True,grid:low_is_left
395559,28.0,R,0.8928571428571429,True,grid:low_is_left
396623,1.0,R,1.0,False,grid:low_is_left
400948,8.0,R,1.0,True,grid:low_is_left
403087,26.0,R,1.0,True,grid:low_is_left
404172,30.0,R,0.5666666666666667,False,grid:low_is_left
405957,19.0,R,1.0,True,grid:low_is_left
406244,37.0,R,1.0,True,grid:low_is_left
406303,11.0,R,1.0,True,grid:low_is_left
406752,19.0,R,1.0,True,grid:low_is_left
406846,29.0,R,1.0,True,grid:low_is_left
407806,49.0,R,1.0,True,grid:low_is_left
409303,37.0,L,0.7297297297297297,True,grid:low_is_left
409670,17.0,R,1.0,True,grid:low_is_left
410016,23.0,R,0.8260869565217391,True,grid:low_is_left
411800,21.0,L,0.8095238095238095,True,grid:low_is_left
414149,22.0,R,0.8636363636363636,True,grid:low_is_left
415431,24.0,R,1.0,True,grid:low_is_left
416901,27.0,R,1.0,True,grid:low_is_left
422572,5.0,R,1.0,True,grid:low_is_left
430078,22.0,R,0.9545454545454546,True,grid:low_is_left
430835,22.0,R,1.0,True,grid:low_is_left
433272,14.0,R,0.9285714285714286,True,grid:low_is_left
438688,28.0,R,0.9642857142857143,True,grid:low_is_left
441269,26.0,R,1.0,True,grid:low_is_left
453073,4.0,R,1.0,True,grid:low_is_left
474591,28.0,R,0.8928571428571429,True,grid:low_is_left
474630,16.0,R,0.9375,True,grid:low_is_left
475575,32.0,R,1.0,True,grid:low_is_left
482605,24.0,R,1.0,True,grid:low_is_left
510799,16.0,R,1.0,True,grid:low_is_left
513776,39.0,R,0.8205128205128205,True,grid:low_is_left
535046,18.0,R,1.0,True,grid:low_is_left
542644,22.0,R,0.9545454545454546,True,grid:low_is_left
550371,11.0,R,1.0,True,grid:low_is_left
9,,R,1.0,True,public_role_anchor
226,,R,1.0,True,public_role_anchor
278,,L,1.0,True,public_role_anchor
502,,R,1.0,True,public_role_anchor
909,,L,1.0,True,public_role_anchor
1117,,L,1.0,True,public_role_anchor
1257,,R,1.0,True,public_role_anchor
1422,,R,1.0,True,public_role_anchor
2489,,L,1.0,True,public_role_anchor
2869,,R,1.0,True,public_role_anchor
19545,,R,1.0,True,public_role_anchor
19617,,R,1.0,True,public_role_anchor
25158,,L,1.0,True,public_role_anchor
39058,,L,1.0,True,public_role_anchor
263482,,L,1.0,True,public_role_anchor
271539,,L,1.0,True,public_role_anchor
