fixture_id,team_id,team_name,player_id,player_name,position_group,classification_rule,role_source,role_share,precise_role_minutes,formation,minutes,provider_rating,shots,shots_on,goals,goals_conceded,assists,saves,passes,passes_accurate,key_passes,tackles,blocks,interceptions,duels,duels_won,dribbles_attempted,dribbles_completed,fouls_drawn,fouls_committed,yellow_cards,red_cards
1489380,9,Spain,47311,Mikel Merino,AM,"rol primario del torneo: AM, 100.0% de minutos con rol inicial preciso",rol primario inferido para aparicion no titular,1.0,60.0,4-2-3-1,19.0,6.5,1.0,1.0,0.0,0.0,0.0,0.0,10.0,8.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1489380,9,Spain,386828,Lamine Yamal,W,"rol primario del torneo: W, 100.0% de minutos con rol inicial preciso",rol primario inferido para aparicion no titular,1.0,476.0,4-2-3-1,19.0,6.9,1.0,0.0,0.0,0.0,0.0,0.0,19.0,16.0,1.0,0.0,0.0,0.0,6.0,2.0,4.0,2.0,0.0,1.0,0.0,0.0
1489380,9,Spain,1323,Dani Olmo,AM,"rol primario del torneo: AM, 84.0% de minutos con rol inicial preciso",rol primario inferido para aparicion no titular,0.8398950131233596,381.0,4-2-3-1,9.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1489380,1533,Cape Verde Islands,15304,Vozinha,GK,"rol primario del torneo: GK, 100.0% de minutos con rol inicial preciso",rol inicial preciso consistente con rol primario,1.0,390.0,4-1-4-1,90.0,9.6,0.0,0.0,0.0,0.0,0.0,7.0,42.0,29.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
1489380,1533,Cape Verde Islands,22139,Steven Moreira,FB,"rol primario del torneo: FB, 100.0% de minutos con rol inicial preciso",rol inicial preciso consistente con rol primario,1.0,300.0,4-1-4-1,90.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,27.0,22.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1489380,1533,Cape Verde Islands,69260,Pico,CB,"rol primario del torneo: CB, 100.0% de minutos con rol inicial preciso",rol inicial preciso consistente con rol primario,1.0,390.0,4-1-4-1,90.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,41.0,31.0,0.0,0.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1489380,1533,Cape Verde Islands,41608,Diney Borges,CB,"rol primario del torneo: CB, 100.0% de minutos con rol inicial preciso",rol inicial preciso consistente con rol primario,1.0,390.0,4-1-4-1,90.0,8.3,1.0,1.0,0.0,0.0,0.0,0.0,40.0,32.0,0.0,5.0,3.0,2.0,9.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
1489380,1533,Cape Verde Islands,308689,Sidny Lopes Cabral,FB,"rol primario del torneo: FB, 100.0% de minutos con rol inicial preciso",rol inicial preciso consistente con rol primario,1.0,286.0,4-1-4-1,76.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,17.0,14.0,1.0,2.0,0.0,2.0,11.0,5.0,1.0,1.0,2.0,1.0,1.0,0.0
1489380,1533,Cape Verde Islands,96512,Kevin Lenini,DM,"rol primario del torneo: DM, 100.0% de minutos con rol inicial preciso",rol inicial preciso consistente con rol primario,1.0,351.0,4-1-4-1,90.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12.0,0.0,1.0,0.0,1.0,7.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0
1489380,1533,Cape Verde Islands,50270,Ryan Mendes,W,"rol primario del torneo: W, 100.0% de minutos con rol inicial preciso",rol inicial preciso consistente con rol primario,1.0,331.0,4-1-4-1,90.0,6.9,1.0,0.0,0.0,0.0,0.0,0.0,18.0,13.0,0.0,2.0,0.0,0.0,7.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0
1489380,1533,Cape Verde Islands,37436,Laros Duarte,AM,"rol primario del torneo: AM, 100.0% de minutos con rol inicial preciso",rol inicial preciso consistente con rol primario,1.0,128.0,4-1-4-1,61.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1489380,1533,Cape Verde Islands,50745,Jamiro Monteiro,AM,"rol primario del torneo: AM, 100.0% de minutos con rol inicial preciso",rol inicial preciso consistente con rol primario,1.0,230.0,4-1-4-1,79.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,21.0,16.0,0.0,3.0,0.0,2.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
1489380,1533,Cape Verde Islands,1494,Jovane Cabral,W,"rol primario del torneo: W, 100.0% de minutos con rol inicial preciso",rol inicial preciso consistente con rol primario,1.0,141.0,4-1-4-1,61.0,6.6,1.0,0.0,0.0,0.0,0.0,0.0,13.0,10.0,0.0,2.0,0.0,1.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0
1489380,1533,Cape Verde Islands,343287,Dailon Rocha Livramento,ST,"rol primario del torneo: ST, 100.0% de minutos con rol inicial preciso",rol inicial preciso consistente con rol primario,1.0,122.0,4-1-4-1,61.0,6.3,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
1489380,1533,Cape Verde Islands,37435,Deroy Duarte,AM,"rol primario del torneo: AM, 100.0% de minutos con rol inicial preciso",rol primario inferido para aparicion no titular,1.0,190.0,4-1-4-1,29.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1489380,1533,Cape Verde Islands,113580,Willy Semedo,W,"rol primario del torneo: W, 100.0% de minutos con rol inicial preciso",rol primario inferido para aparicion no titular,1.0,61.0,4-1-4-1,29.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,1.0,0.0,1.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
1489380,1533,Cape Verde Islands,22265,Nuno Da Costa,ST,"rol primario del torneo: ST, 100.0% de minutos con rol inicial preciso",rol primario inferido para aparicion no titular,1.0,67.0,4-1-4-1,29.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,1.0,0.0,0.0,8.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
1489380,1533,Cape Verde Islands,142016,João Paulo,FB,"rol primario del torneo: FB, 100.0% de minutos con rol inicial preciso",rol primario inferido para aparicion no titular,1.0,90.0,4-1-4-1,14.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
1489380,1533,Cape Verde Islands,265556,Telmo Arcanjo,AM,"rol primario del torneo: AM, 100.0% de minutos con rol inicial preciso",rol primario inferido para aparicion no titular,1.0,45.0,4-1-4-1,11.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1489377,1,Belgium,730,Thibaut Courtois,GK,"rol primario del torneo: GK, 100.0% de minutos con rol inicial preciso",rol inicial preciso consistente con rol primario,1.0,551.0,4-2-3-1,90.0,6.9,0.0,0.0,0.0,1.0,0.0,2.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1489377,1,Belgium,264,Thomas Meunier,FB,"rol primario del torneo: FB, 100.0% de minutos con rol inicial preciso",rol inicial preciso consistente con rol primario,1.0,148.0,4-2-3-1,90.0,6.2,1.0,1.0,0.0,0.0,0.0,0.0,42.0,34.0,1.0,1.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0
1489377,1,Belgium,312964,Nathan Ngoy,CB,"rol primario del torneo: CB, 100.0% de minutos con rol inicial preciso",rol inicial preciso consistente con rol primario,1.0,336.0,4-2-3-1,90.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,71.0,69.0,0.0,2.0,1.0,3.0,9.0,5.0,1.0,1.0,1.0,2.0,0.0,0.0
1489377,1,Belgium,69,Brandon Mechele,CB,"rol primario del torneo: CB, 100.0% de minutos con rol inicial preciso",rol inicial preciso consistente con rol primario,1.0,570.0,4-2-3-1,90.0,7.6,2.0,1.0,0.0,0.0,0.0,0.0,58.0,56.0,0.0,2.0,2.0,1.0,6.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0
1489377,1,Belgium,2920,Timothy Castagne,FB,"rol primario del torneo: FB, 100.0% de minutos con rol inicial preciso",rol inicial preciso consistente con rol primario,1.0,446.0,4-2-3-1,56.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,26.0,22.0,1.0,4.0,1.0,0.0,8.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0
1489377,1,Belgium,162714,Amadou Onana,DM,"rol primario del torneo: DM, 100.0% de minutos con rol inicial preciso",rol inicial preciso consistente con rol primario,1.0,77.0,4-2-3-1,56.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,36.0,31.0,0.0,0.0,1.0,1.0,6.0,4.0,0.0,0.0,3.0,1.0,0.0,0.0
1489377,1,Belgium,2926,Youri Tielemans,DM,"rol primario del torneo: DM, 100.0% de minutos con rol inicial preciso",rol inicial preciso consistente con rol primario,1.0,475.0,4-2-3-1,90.0,7.7,2.0,0.0,0.0,0.0,0.0,0.0,43.0,36.0,3.0,1.0,2.0,0.0,7.0,5.0,1.0,1.0,2.0,1.0,0.0,0.0
1489377,1,Belgium,1946,Leandro Trossard,W,"rol primario del torneo: W, 100.0% de minutos con rol inicial preciso",rol inicial preciso consistente con rol primario,1.0,510.0,4-2-3-1,90.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,35.0,30.0,3.0,2.0,0.0,0.0,14.0,7.0,5.0,3.0,2.0,0.0,0.0,0.0
1489377,1,Belgium,629,Kevin De Bruyne,AM,"rol primario del torneo: AM, 100.0% de minutos con rol inicial preciso",rol inicial preciso consistente con rol primario,1.0,387.0,4-2-3-1,86.0,6.3,3.0,1.0,0.0,0.0,0.0,0.0,37.0,30.0,2.0,0.0,0.0,0.0,8.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0
1489377,1,Belgium,1422,Jérémy Doku,W,"rol primario del torneo: W, 100.0% de minutos con rol inicial preciso",rol inicial preciso consistente con rol primario,1.0,288.0,4-2-3-1,86.0,6.3,1.0,0.0,0.0,0.0,0.0,0.0,24.0,19.0,1.0,0.0,0.0,1.0,20.0,8.0,9.0,3.0,5.0,1.0,0.0,0.0
1489377,1,Belgium,147859,Charles De Ketelaere,ST,"rol primario del torneo: ST, 100.0% de minutos con rol inicial preciso",rol inicial preciso consistente con rol primario,1.0,353.0,4-2-3-1,66.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,26.0,21.0,1.0,2.0,0.0,3.0,13.0,9.0,3.0,2.0,1.0,0.0,0.0,0.0
1489377,1,Belgium,162007,Maxim De Cuyper,FB,"rol primario del torneo: FB, 100.0% de minutos con rol inicial preciso",rol primario inferido para aparicion no titular,1.0,409.0,4-2-3-1,34.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,0.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0
1489377,1,Belgium,2120,Nicolas Raskin,DM,"rol primario del torneo: DM, 62.4% de minutos con rol inicial preciso",rol primario inferido para aparicion no titular,0.6244725738396625,237.0,4-2-3-1,34.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,22.0,14.0,1.0,2.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1489377,1,Belgium,907,Romelu Lukaku,ST,"rol primario del torneo: ST, 100.0% de minutos con rol inicial preciso",rol primario inferido para aparicion no titular,1.0,73.0,4-2-3-1,24.0,6.3,1.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1489377,1,Belgium,78,Hans Vanaken,DM,"rol primario del torneo: DM, 100.0% de minutos con rol inicial preciso",rol primario inferido para aparicion no titular,1.0,213.0,4-2-3-1,10.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1489377,32,Egypt,269174,Mostafa Shobeir,GK,"rol primario del torneo: GK, 100.0% de minutos con rol inicial preciso",rol inicial preciso consistente con rol primario,1.0,480.0,4-2-3-1,90.0,7.3,0.0,0.0,0.0,1.0,0.0,3.0,30.0,21.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1489377,32,Egypt,2654,Mohamed Hany,FB,"rol primario del torneo: FB, 100.0% de minutos con rol inicial preciso",rol inicial preciso consistente con rol primario,1.0,480.0,4-2-3-1,90.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,25.0,0.0,6.0,0.0,1.0,13.0,8.0,3.0,2.0,0.0,1.0,0.0,0.0
1489377,32,Egypt,16804,Yasser Ibrahim,CB,"rol primario del torneo: CB, 100.0% de minutos con rol inicial preciso",rol inicial preciso consistente con rol primario,1.0,390.0,4-2-3-1,90.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,53.0,48.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1489377,32,Egypt,16813,Hamdy Fathy,CB,"rol primario del torneo: CB, 65.8% de minutos con rol inicial preciso",rol inicial preciso consistente con rol primario,0.6581632653061225,196.0,4-2-3-1,88.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,39.0,34.0,2.0,4.0,1.0,2.0,11.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0
1489377,32,Egypt,2649,Ahmed Fatouh,FB,"rol primario del torneo: FB, 100.0% de minutos con rol inicial preciso",rol inicial preciso consistente con rol primario,1.0,268.0,4-2-3-1,88.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,38.0,30.0,1.0,3.0,0.0,1.0,8.0,4.0,0.0,0.0,1.0,2.0,1.0,0.0
1489377,32,Egypt,16841,Mohanad Lasheen,DM,"rol primario del torneo: DM, 75.2% de minutos con rol inicial preciso",rol inicial preciso consistente con rol primario,0.7520891364902507,359.0,4-2-3-1,90.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,25.0,0.0,8.0,2.0,3.0,19.0,10.0,1.0,1.0,1.0,2.0,0.0,0.0
1489377,32,Egypt,81573,Omar Marmoush,ST,"rol primario del torneo: ST, 61.3% de minutos con rol inicial preciso",rol inicial preciso consistente con rol primario,0.6125461254612546,271.0,4-2-3-1,90.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,1.0,1.0,0.0,1.0,13.0,7.0,5.0,4.0,1.0,2.0,0.0,0.0
1489377,32,Egypt,16805,Rami Rabia,CB,"rol primario del torneo: CB, 100.0% de minutos con rol inicial preciso",rol primario inferido para aparicion no titular,1.0,300.0,4-4-2,19.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,21.0,19.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1489377,32,Egypt,2656,Karim Hafez,FB,"rol primario del torneo: FB, 100.0% de minutos con rol inicial preciso",rol primario inferido para aparicion no titular,1.0,170.0,4-4-2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1489379,23,Saudi Arabia,44411,Mohammed Al-Owais,GK,"rol primario del torneo: GK, 100.0% de minutos con rol inicial preciso",rol inicial preciso consistente con rol primario,1.0,270.0,4-4-2,90.0,7.7,0.0,0.0,0.0,1.0,0.0,9.0,29.0,10.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
1489379,23,Saudi Arabia,44594,Saud Abdulhamid,FB,"rol primario del torneo: FB, 100.0% de minutos con rol inicial preciso",rol inicial preciso consistente con rol primario,1.0,269.0,4-4-2,89.0,6.5,1.0,0.0,0.0,0.0,0.0,0.0,21.0,14.0,0.0,5.0,0.0,0.0,12.0,7.0,0.0,0.0,1.0,2.0,0.0,0.0
1489379,23,Saudi Arabia,44475,Abdulelah Al-Amri,CB,"rol primario del torneo: CB, 100.0% de minutos con rol inicial preciso",rol inicial preciso consistente con rol primario,1.0,240.0,4-4-2,90.0,7.7,2.0,2.0,1.0,0.0,0.0,0.0,27.0,23.0,0.0,1.0,0.0,1.0,6.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0
1489379,23,Saudi Arabia,44362,Hassan Altambakti,CB,"rol primario del torneo: CB, 100.0% de minutos con rol inicial preciso",rol inicial preciso consistente con rol primario,1.0,213.0,4-4-2,90.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,22.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1489379,23,Saudi Arabia,202381,Moteb Al-Harbi,FB,"rol primario del torneo: FB, 100.0% de minutos con rol inicial preciso",rol inicial preciso consistente con rol primario,1.0,179.0,4-4-2,89.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,27.0,19.0,0.0,0.0,0.0,1.0,6.0,5.0,1.0,1.0,3.0,0.0,0.0,0.0
1489379,23,Saudi Arabia,403087,Mohammed Abu Al-Shamat,CM,"rol primario del torneo: CM, 100.0% de minutos con rol inicial preciso",rol inicial preciso consistente con rol primario,1.0,81.0,4-4-2,81.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,23.0,19.0,0.0,0.0,0.0,1.0,6.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0
1489379,23,Saudi Arabia,44315,Abdullah Al-Khaibari,CM,"rol primario del torneo: CM, 100.0% de minutos con rol inicial preciso",rol inicial preciso consistente con rol primario,1.0,180.0,4-4-2,90.0,6.7,1.0,0.0,0.0,0.0,0.0,0.0,26.0,21.0,0.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
1489379,23,Saudi Arabia,44340,Salem Al-Dawsari,CM,"rol primario del torneo: CM, 100.0% de minutos con rol inicial preciso",rol inicial preciso consistente con rol primario,1.0,246.0,4-4-2,90.0,6.2,1.0,0.0,0.0,0.0,0.0,0.0,33.0,24.0,0.0,1.0,0.0,0.0,8.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0
1489379,23,Saudi Arabia,44324,Firas Al-Buraikan,ST,"rol primario del torneo: ST, 100.0% de minutos con rol inicial preciso",rol inicial preciso consistente con rol primario,1.0,239.0,4-4-2,89.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,22.0,13.0,0.0,0.0,1.0,0.0,14.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0
1489379,23,Saudi Arabia,44339,Nasser Al-Dawsari,CM,"rol primario del torneo: CM, 100.0% de minutos con rol inicial preciso",rol primario inferido para aparicion no titular,1.0,179.0,4-4-2,27.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,13.0,11.0,0.0,1.0,2.0,1.0,6.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
1489379,23,Saudi Arabia,134995,Nawaf Boushal,FB,"rol primario del torneo: FB, 100.0% de minutos con rol inicial preciso",rol primario inferido para aparicion no titular,1.0,82.0,4-4-2,9.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1489379,23,Saudi Arabia,44507,Ali Lajami,CB,"rol primario del torneo: CB, 100.0% de minutos con rol inicial preciso",rol primario inferido para aparicion no titular,1.0,90.0,5-4-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1489379,7,Uruguay,429,Fernando Muslera,GK,"rol primario del torneo: GK, 100.0% de minutos con rol inicial preciso",rol inicial preciso consistente con rol primario,1.0,225.0,4-2-3-1,90.0,6.5,0.0,0.0,0.0,1.0,0.0,2.0,30.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1489379,7,Uruguay,1290,Guillermo Varela,FB,"rol primario del torneo: FB, 100.0% de minutos con rol inicial preciso",rol inicial preciso consistente con rol primario,1.0,270.0,4-2-3-1,90.0,6.6,1.0,0.0,0.0,0.0,0.0,0.0,51.0,43.0,2.0,0.0,0.0,4.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
1489379,7,Uruguay,51535,Sebastián Cáceres,CB,"rol primario del torneo: CB, 100.0% de minutos con rol inicial preciso",rol inicial preciso consistente con rol primario,1.0,270.0,4-2-3-1,90.0,6.7,2.0,0.0,0.0,0.0,0.0,0.0,83.0,72.0,0.0,0.0,0.0,0.0,12.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0
1489379,7,Uruguay,47254,Mathías Olivera,CB,"rol primario del torneo: CB, 100.0% de minutos con rol inicial preciso",rol inicial preciso consistente con rol primario,1.0,270.0,4-2-3-1,90.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,103.0,99.0,2.0,1.0,1.0,0.0,12.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0
1489379,7,Uruguay,51572,Matías Viña,FB,"rol primario del torneo: FB, 100.0% de minutos con rol inicial preciso",rol inicial preciso consistente con rol primario,1.0,45.0,4-2-3-1,45.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,29.0,21.0,1.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
1489379,7,Uruguay,51494,Manuel Ugarte,DM,"rol primario del torneo: DM, 100.0% de minutos con rol inicial preciso",rol inicial preciso consistente con rol primario,1.0,186.0,4-2-3-1,72.0,6.2,2.0,1.0,0.0,0.0,0.0,0.0,63.0,57.0,0.0,0.0,0.0,2.0,6.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
1489379,7,Uruguay,863,Rodrigo Bentancur,AM,"rol primario del torneo: AM, 66.7% de minutos con rol inicial preciso",aparicion secundaria reasignada al rol primario estable,0.6666666666666666,270.0,4-1-4-1,90.0,6.9,1.0,0.0,0.0,0.0,0.0,0.0,80.0,68.0,2.0,1.0,0.0,0.0,10.0,6.0,2.0,2.0,2.0,1.0,0.0,0.0
1489379,7,Uruguay,756,Federico Valverde,AM,"rol primario del torneo: AM, 62.0% de minutos con rol inicial preciso",aparicion secundaria reasignada al rol primario estable,0.620253164556962,237.0,4-1-4-1,90.0,6.5,2.0,2.0,0.0,0.0,0.0,0.0,43.0,37.0,0.0,0.0,0.0,1.0,5.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0
1489379,7,Uruguay,51776,Maximiliano Araújo,W,"rol primario del torneo: W, 100.0% de minutos con rol inicial preciso",rol inicial preciso consistente con rol primario,1.0,252.0,4-2-3-1,81.0,7.5,2.0,2.0,1.0,0.0,0.0,0.0,21.0,18.0,5.0,0.0,0.0,0.0,8.0,4.0,1.0,1.0,3.0,1.0,0.0,0.0
1489379,7,Uruguay,51617,Darwin Núñez,ST,"rol primario del torneo: ST, 100.0% de minutos con rol inicial preciso",rol inicial preciso consistente con rol primario,1.0,135.0,4-2-3-1,45.0,6.5,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
1489379,7,Uruguay,162891,Juan Sanabria,FB,"rol primario del torneo: FB, 100.0% de minutos con rol inicial preciso",rol primario inferido para aparicion no titular,1.0,160.0,4-1-4-1,45.0,6.9,1.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1489379,7,Uruguay,51603,Agustín Canobbio,W,"rol primario del torneo: W, 100.0% de minutos con rol inicial preciso",rol primario inferido para aparicion no titular,1.0,180.0,4-1-4-1,45.0,6.3,1.0,0.0,0.0,0.0,0.0,0.0,23.0,20.0,0.0,0.0,0.0,2.0,5.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0
1489378,22,Iran,2682,Alireza Beiranvand,GK,"rol primario del torneo: GK, 100.0% de minutos con rol inicial preciso",rol inicial preciso consistente con rol primario,1.0,270.0,4-4-2,90.0,6.5,0.0,0.0,0.0,2.0,0.0,6.0,16.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1489378,22,Iran,2691,Ramin Rezaeian,FB,"rol primario del torneo: FB, 66.7% de minutos con rol inicial preciso",rol inicial preciso consistente con rol primario,0.6666666666666666,270.0,4-4-2,90.0,9.3,1.0,1.0,1.0,0.0,1.0,0.0,42.0,31.0,3.0,3.0,0.0,1.0,8.0,7.0,1.0,1.0,2.0,0.0,0.0,0.0
1489378,22,Iran,29704,Shoja Khalilzadeh,CB,"rol primario del torneo: CB, 100.0% de minutos con rol inicial preciso",rol inicial preciso consistente con rol primario,1.0,270.0,4-4-2,90.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,49.0,36.0,0.0,2.0,0.0,1.0,8.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0
1489378,22,Iran,2688,Milad Mohammadi,FB,"rol primario del torneo: FB, 100.0% de minutos con rol inicial preciso",rol inicial preciso consistente con rol primario,1.0,180.0,4-4-2,90.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,37.0,31.0,0.0,2.0,0.0,0.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1489378,22,Iran,134217,Mohammad Mohebi,CM,"rol primario del torneo: CM, 100.0% de minutos con rol inicial preciso",rol inicial preciso consistente con rol primario,1.0,245.0,4-4-2,90.0,7.7,1.0,1.0,1.0,0.0,0.0,0.0,28.0,19.0,1.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1489378,22,Iran,2699,Saman Ghoddos,CM,"rol primario del torneo: CM, 100.0% de minutos con rol inicial preciso",rol inicial preciso consistente con rol primario,1.0,211.0,4-4-2,65.0,6.6,2.0,0.0,0.0,0.0,0.0,0.0,28.0,18.0,1.0,3.0,0.0,3.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
1489378,22,Iran,19614,Saeid Ezatolahi,CM,"rol primario del torneo: CM, 100.0% de minutos con rol inicial preciso",rol inicial preciso consistente con rol primario,1.0,265.0,4-4-2,90.0,6.6,2.0,1.0,0.0,0.0,0.0,0.0,45.0,38.0,0.0,1.0,0.0,3.0,12.0,5.0,2.0,1.0,0.0,2.0,0.0,0.0
1489378,22,Iran,343405,Aria Yousefi,CM,"rol primario del torneo: CM, 100.0% de minutos con rol inicial preciso",rol inicial preciso consistente con rol primario,1.0,45.0,4-4-2,45.0,6.9,1.0,1.0,0.0,0.0,0.0,0.0,17.0,15.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
1489378,22,Iran,89982,Shahriar Moghanlou,ST,"rol primario del torneo: ST, 100.0% de minutos con rol inicial preciso",rol inicial preciso consistente con rol primario,1.0,53.0,4-4-2,53.0,7.2,2.0,0.0,0.0,0.0,0.0,0.0,19.0,8.0,0.0,2.0,0.0,0.0,16.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0
