player_id,fixtures,starts,minutes_num,shots_total,shots_on,goals_total,assists,saves,passes_total,passes_completed,passes_key,tackles_total,blocks,interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,fouls_drawn,fouls_committed,yellow,red,player_name,league_factor,shots_total_p90,shots_on_p90,goals_total_p90,assists_p90,saves_p90,passes_total_p90,passes_completed_p90,passes_key_p90,tackles_total_p90,blocks_p90,interceptions_p90,duels_total_p90,duels_won_p90,dribbles_attempts_p90,dribbles_success_p90,fouls_drawn_p90,fouls_committed_p90,pass_completion,duel_success,dribble_success_rate,shot_accuracy,build_up_raw,progression_raw,creation_raw,finishing_raw,defending_raw,duels_raw,retention_raw,goalkeeping_raw,build_up,progression,creation,finishing,defending,duels,retention,goalkeeping,world_cup_team,resolved_role,role_stability,role_observations,role_distribution,role_source,flexible,position_group,overall,uncertainty
78,59,55,4957.0,50.0,27.0,12.0,9.0,0.0,3661.0,3247.0,107.0,61.0,23.0,32.0,423.0,229.0,60.0,33.0,42.0,26.0,4,0,Hans Vanaken,0.9455638491022798,0.85838961488002,0.4635303920352108,0.2060135075712048,0.1545101306784036,0.0,62.851287601515054,55.7438215903085,1.8369537758432428,1.0472353301536244,0.39485922284480923,0.5493693535232128,7.261976141884969,3.9314244361504915,1.030067537856024,0.5665371458208132,0.7210472764992168,0.4463625997376104,0.8869161431302923,0.541371158392435,0.55,0.54,54.12989055062557,5.083383299319479,5.4421901583393275,3.3770506094189336,3.4181074464522396,7.128107685787993,4.2750459563339875,0.1773832286260585,0.7562841845213542,0.605933660644056,0.7179807181087292,0.6117590584716088,0.44063476858256284,0.4684800364740433,0.6303724222909095,0.6023688186609213,Belgium,AM,0.9454545454545454,55,AM:52 | DM:3,grid_centered_v2,False,AM,0.6644869137757393,0.06628564372814302
360114,40,34,3087.0,9.0,1.0,0.0,0.0,0.0,2234.0,2066.0,9.0,64.0,15.0,64.0,199.0,119.0,13.0,9.0,12.0,32.0,8,0,Abdukodir Khusanov,1.0,0.2623906705539359,0.02915451895043732,0.0,0.0,0.0,65.13119533527697,60.233236151603506,0.2623906705539359,1.8658892128279885,0.4373177842565598,1.8658892128279885,5.801749271137027,3.469387755102041,0.37900874635568516,0.2623906705539359,0.34985422740524785,0.9329446064139942,0.9247985675917636,0.5979899497487438,0.6923076923076923,0.1111111111111111,52.95378343177661,1.3032069970845481,0.6559766763848397,0.26303854875283444,7.571428571428572,6.651112706389089,4.647509244111395,0.18495971351835272,0.73879330428473,0.36986281518137953,0.35354856608772456,0.3377730933063329,0.7455478388002726,0.4238527403986881,0.7482622378637374,0.6937815789344107,Uzbekistan,RCB,0.5428571428571428,35,RCB:19 | RB:14 | LCB:2,grid_centered_v2,True,CB,0.6641809464191502,0.08399639031533337
794,45,35,3043.0,82.0,49.0,22.0,4.0,0.0,593.0,472.0,19.0,12.0,3.0,6.0,315.0,154.0,48.0,19.0,39.0,28.0,2,0,Patrik Schick,1.0,2.425238251725271,1.4492277357870522,0.650673677292146,0.11830430496220835,0.0,17.538613210647387,13.959907985540585,0.5619454485704897,0.3549129148866251,0.08872822872165627,0.17745645744331254,9.316464015773908,4.554715741045022,1.4196516595465003,0.5619454485704897,1.1534669733815315,0.8281301347354585,0.7959527824620574,0.4888888888888889,0.3958333333333333,0.5975609756097561,28.915086403483738,2.9930989155438716,2.05553729871837,8.429430199658553,1.0913572132763723,7.843268704129697,3.627639883393919,0.15919055649241148,0.2983482065811432,0.4744522516528451,0.4616357603474049,0.907607583548295,0.27398847854057695,0.5361174954994803,0.39368963848325045,0.3655926922870932,Czech Republic,ST,0.9090909090909091,33,ST:30 | RW:3,grid_centered_v2,False,ST,0.6632955967788413,0.08460148018925913
72155,44,43,3549.0,105.0,55.0,28.0,2.0,0.0,561.0,402.0,30.0,15.0,2.0,3.0,466.0,236.0,35.0,11.0,83.0,36.0,2,0,Ayase Ueda,0.9292927585235278,2.474448173583358,1.2961395194960448,0.6598528462888955,0.04713234616349254,0.0,13.220623098859656,9.473601578862,0.706985192452388,0.353492596226194,0.04713234616349254,0.0706985192452388,10.981836656093762,5.56161684729212,0.8248160578611194,0.25922790389920897,1.9559923657849405,0.8483822309428657,0.7165775401069518,0.5064377682403434,0.3142857142857143,0.5238095238095238,25.277689282065417,2.898639289054791,2.026690885030179,8.141037145224674,0.8295292924774686,9.305576890929999,3.208440204909325,0.14331550802139037,0.24197194209262868,0.4684556829780845,0.4593329479959304,0.8984670363818154,0.25782777100113274,0.6679172272364109,0.25786596689062624,0.1986807713597779,Japan,ST,0.9534883720930233,43,ST:41 | RW:2,grid_centered_v2,False,ST,0.6629864679921222,0.0783386238269082
790,32,17,1516.0,44.0,24.0,8.0,3.0,0.0,470.0,322.0,28.0,3.0,4.0,2.0,227.0,129.0,20.0,13.0,21.0,14.0,2,1,Edin Džeko,0.8924472295514511,2.331194610173975,1.2715606964585318,0.42385356548617725,0.15894508705731647,0.0,24.901396972312913,17.060106010818636,1.4834874792016204,0.15894508705731647,0.21192678274308863,0.10596339137154431,12.02684492067028,6.834638743464609,1.0596339137154431,0.688762043915038,1.1126156094012154,0.7417437396008102,0.6851063829787234,0.5682819383259912,0.65,0.5454545454545454,31.300263170412137,4.94849037705112,4.582916676819291,6.261922589840453,0.7311474004636558,11.273340055828426,3.7358456165878633,0.13702127659574467,0.3391327733712637,0.5976986456653635,0.6588915803993229,0.8175238158886992,0.25191869312625004,0.8091275516327183,0.43280056312990584,0.15072172037141585,Bosnia & Herzegovina,RW,0.47058823529411764,17,RW:8 | ST:7 | LW:2,grid_centered_v2,True,W,0.6624202952644266,0.11986139752820442
406244,48,42,3554.0,65.0,29.0,10.0,8.0,0.0,1469.0,1229.0,29.0,73.0,6.0,48.0,557.0,312.0,133.0,63.0,127.0,41.0,5,2,Johan Manzambi,0.9771975239167136,1.6084990193902011,0.7176380240356282,0.24746138759849245,0.19796911007879398,0.0,36.35207783821854,30.413004535854725,0.7176380240356282,1.806468129468995,0.1484768325590955,1.187814660472764,13.78359928923603,7.720795293072965,3.2912364550599498,1.5590067418705027,3.1427596225008543,1.0145916891538191,0.8366235534377128,0.5601436265709157,0.47368421052631576,0.4461538461538462,38.709299911212426,6.760645109190815,2.8829251655224373,3.8766920267455114,5.790596469804725,12.489544290014896,3.9237041314754233,0.16732471068754257,0.47922843037284424,0.7021503755413702,0.527996618021562,0.653778689557016,0.6252220879621663,0.8704746618392895,0.5024419783559667,0.47027741164921133,Switzerland,ST,0.6904761904761905,42,ST:29 | RW:10 | LW:3,grid_centered_v2,False,ST,0.6623075787335464,0.0782834984778631
334429,32,16,1585.0,37.0,19.0,7.0,0.0,0.0,341.0,264.0,23.0,20.0,2.0,6.0,284.0,115.0,50.0,26.0,26.0,38.0,5,1,Oumar Diakité,0.9204794952681388,1.9338780563046702,0.9930725153996954,0.3658688214630457,0.0,0.0,17.8230383026998,13.798481266606295,1.2021404133785787,1.0453394898944164,0.10453394898944163,0.3136018469683249,14.84382075650071,6.010702066892894,2.6133487247360407,1.358941336862741,1.358941336862741,1.9861450307993909,0.7741935483870968,0.40492957746478875,0.52,0.5135135135135135,29.77948677264949,6.240676754669664,3.0053510334464466,5.344279120290967,2.6238021196349854,9.629771626044418,3.6487576478768027,0.15483870967741936,0.3128049200621197,0.6737266876710246,0.5377884520789048,0.7626520770349999,0.3799394092104386,0.6945790590071207,0.40123287756112025,0.31380920721357775,Ivory Coast,ST,0.5,16,ST:8 | RW:7 | LW:1,grid_centered_v2,True,ST,0.6621455641452301,0.117223397498689
25287,40,28,2590.0,12.0,3.0,0.0,0.0,0.0,1589.0,1381.0,11.0,37.0,25.0,34.0,308.0,183.0,13.0,8.0,23.0,37.0,10,0,Kevin Danso,0.9943822393822394,0.4146458758813971,0.10366146897034928,0.0,0.0,0.0,54.906024731295,47.71882954935078,0.3800920528912807,1.2784914506343077,0.8638455747529106,1.1748299816639582,10.642577480955858,6.323349607191306,0.4491996988715135,0.2764305839209314,0.7947379287726778,1.2784914506343077,0.8691000629326621,0.5941558441558441,0.6153846153846154,0.25,47.19539680818186,1.7726111193929728,0.9502301322282016,0.645126056558489,5.601174706697873,10.635156982535358,4.284925549568217,0.17382001258653243,0.642399444579319,0.3981408429257834,0.37544548646240655,0.36938978288768465,0.6110822997456163,0.7689777915159816,0.6337993070556008,0.5562713931727277,Austria,RCB,0.75,28,RCB:21 | RB:3 | LCB:3 | LB:1,grid_centered_v2,False,CB,0.6619893460136191,0.09170205237216018
265595,44,44,3802.0,12.0,4.0,3.0,3.0,0.0,3631.0,3241.0,25.0,61.0,27.0,46.0,316.0,186.0,10.0,9.0,31.0,28.0,5,1,Gonçalo Inácio,0.9338374539715941,0.26526682017078423,0.0884222733902614,0.06631670504269606,0.06631670504269606,0.0,80.26531867000979,71.6441470144593,0.5526392086891339,1.3484396692014864,0.5968503453842645,1.0168561439880062,6.9853595978306515,4.111635712647155,0.2210556834756535,0.19895011512808816,0.6852726187745258,0.6189559137318299,0.89259157256954,0.5886075949367089,0.9,0.3333333333333333,59.53946113312117,1.8347621728479242,1.7463398994576629,1.3209914897546011,5.117439072461379,7.522112782516144,4.929997068869527,0.178518314513908,0.8261855337449623,0.40194108957946806,0.4370574422976076,0.42799750536164416,0.5741663235339557,0.5057593456124772,0.8191668003369309,0.6167197750096107,Portugal,RCB,0.6818181818181818,44,RCB:30 | RB:14,grid_centered_v2,False,CB,0.6615089006606025,0.07568727709284842
2869,21,15,1333.0,11.0,5.0,0.0,1.0,0.0,838.0,734.0,11.0,49.0,8.0,27.0,197.0,99.0,16.0,7.0,21.0,30.0,7,0,Edson Álvarez,0.9351237809452363,0.6945030331101155,0.3156831968682343,0.0,0.06313663937364686,0.0,52.90850379511606,46.34229330025679,0.6945030331101155,3.093695329308696,0.5050931149891749,1.7046892630884651,12.43791795660843,6.250527297991039,1.0101862299783497,0.44195647561552803,1.325869426846584,1.8940991812094057,0.8758949880668258,0.5025380710659898,0.4375,0.45454545454545453,47.0952074756931,3.01793136206032,2.0835090993303464,1.351047384706437,9.533632545420677,10.258352430385424,3.9026197521635337,0.17517899761336517,0.6405831657239632,0.4760299817765513,0.46387031777308674,0.4306648137193188,0.8449595933632744,0.7426484499900118,0.494580064335534,0.5740125884564505,Mexico,DM,0.5,20,RCB:10 | RB:9 | LCB:1,public_anchor,False,DM,0.6611020214503045,0.12782442947728262
196156,41,39,3502.0,72.0,47.0,25.0,1.0,0.0,662.0,455.0,24.0,43.0,8.0,13.0,550.0,211.0,56.0,30.0,26.0,77.0,8,0,Igor Thiago,1.0,1.8503712164477442,1.2078812107367218,0.6424900057110222,0.02569960022844089,0.0,17.01313535122787,11.693318103940605,0.6167904054825813,1.1050828098229584,0.20559680182752713,0.3340948029697316,14.13478012564249,5.422615648201028,1.4391776127926899,0.7709880068532268,0.6681896059394632,1.9788692175899485,0.6873111782477341,0.3836363636363636,0.5357142857142857,0.6527777777777778,26.072271175211053,3.371787549971445,1.6833238149628782,8.136509296275143,2.883495145631068,8.74257099839053,3.3650198462001333,0.13746223564954682,0.2536451994978386,0.4985491405618273,0.43208196639188107,0.8983173255989668,0.39947071988791066,0.6190366155133392,0.3050122575048915,0.15374504664373048,Brazil,ST,0.8717948717948718,39,ST:34 | RW:5,grid_centered_v2,False,ST,0.6610636629410763,0.07886255927423796
544,47,20,2027.0,25.0,14.0,3.0,5.0,0.0,892.0,719.0,49.0,24.0,1.0,7.0,203.0,101.0,70.0,37.0,26.0,20.0,6,0,Noa Lang,0.9629649728663049,1.0689053719532244,0.5985870082938057,0.12826864463438695,0.21378107439064492,0.0,38.138543671291046,30.741718497374737,2.09505452902832,1.0261491570750956,0.04275621487812898,0.29929350414690287,8.679511620260183,4.318377702691026,2.9929350414690283,1.5819799504907723,1.1116615868313535,0.8551242975625797,0.8060538116591929,0.4975369458128079,0.5285714285714286,0.56,41.50379900161743,8.281878821893583,6.413432231719348,2.9841709686864237,2.4926873273949197,7.53833962120586,3.903221746755863,0.1612107623318386,0.5342328511839103,0.7764532651440217,0.7767028688552466,0.5774721670311793,0.3702198491753631,0.5072961402530686,0.4948045165579132,0.390825284189676,Netherlands,LW,0.55,20,LW:11 | ST:9,grid_centered_v2,True,W,0.6610051526238085,0.10365781816105436
1417,43,38,3162.0,37.0,14.0,4.0,4.0,0.0,1539.0,1296.0,64.0,83.0,4.0,29.0,373.0,219.0,119.0,56.0,70.0,27.0,5,0,Alexis Saelemaekers,0.9967267552182163,1.0496837744707972,0.39717764439435566,0.1134793269698159,0.1134793269698159,0.0,43.661171051636664,36.767301938220356,1.8156692315170544,2.3546960346236796,0.1134793269698159,0.8227251205311653,10.581947239935333,6.21299315159742,3.376009977352023,1.5887105775774226,1.9858882219717782,0.7659854570462573,0.8421052631578947,0.5871313672922251,0.47058823529411764,0.3783783783783784,44.33149701521798,8.232925171660144,5.163309377126624,2.220640074667382,6.008730363051751,10.459584514113063,3.968000954935232,0.16842105263157894,0.5890508448695435,0.7742810501185138,0.6994867617466807,0.5089594159822752,0.6412431069826606,0.7569490970357164,0.5189507402745029,0.48480825727172877,Belgium,RW,0.9736842105263158,38,RW:37 | ST:1,grid_centered_v2,False,W,0.6608815265349225,0.08299425004659639
338014,46,27,2485.0,60.0,28.0,5.0,4.0,0.0,638.0,465.0,40.0,33.0,0.0,12.0,406.0,207.0,104.0,58.0,56.0,48.0,12,1,Nestory Irankunda,0.9342937625754528,2.0302560635442437,0.9474528296539804,0.16918800529535363,0.13535040423628292,0.0,21.588389475687123,15.734484492467887,1.353504042362829,1.116640834949334,0.0,0.40605121270884875,13.738066029982715,7.00438341922764,3.5191105101433555,1.962580861426102,1.8949056593079607,1.624204850835395,0.7288401253918495,0.5098522167487685,0.5576923076923077,0.4666666666666667,30.6427864835811,8.290212259472327,4.128187329206629,3.613271337211735,2.8220559283264985,11.335693437165002,3.628791091350303,0.14576802507836992,0.3276159305540832,0.7768215574250045,0.6253317515575627,0.6318764815964554,0.39481840763577586,0.8127496167423978,0.3940995802766619,0.22024040991416602,Australia,RW,0.5769230769230769,26,RW:15 | ST:10 | LW:1,grid_centered_v2,True,W,0.6608212757105313,0.09361937579983594
306,52,45,4145.0,87.0,48.0,17.0,13.0,0.0,1460.0,1131.0,107.0,33.0,1.0,14.0,424.0,155.0,152.0,53.0,53.0,30.0,2,0,Mohamed Salah,0.985761158021713,1.862125420340172,1.0273795422566467,0.36386358788256234,0.27824862602784184,0.0,31.249461076973002,24.207630464422238,2.2902002296137747,0.7063234353014445,0.02140374046368014,0.29965236649152194,9.075185956600379,3.3175797718704216,3.2533685504793812,1.1343982445750473,1.1343982445750473,0.6421122139104042,0.7746575342465754,0.36556603773584906,0.34868421052631576,0.5517241379310345,38.00909630002978,7.525555147029936,7.2558680171875665,5.452688338081874,1.894231031035692,5.7413097938261375,3.4337903867918893,0.1549315068493151,0.46547288754906846,0.7412414743598369,0.8201335817749172,0.7696866016453437,0.327271726807368,0.34260769282061104,0.3271800856968732,0.31487177335970457,Egypt,RW,0.8974358974358975,39,RW:35 | ST:4,grid_centered_v2,False,W,0.6598399388705949,0.07248809227946369
95460,26,15,1513.0,43.0,19.0,13.0,0.0,0.0,359.0,226.0,11.0,8.0,3.0,1.0,292.0,121.0,12.0,5.0,16.0,34.0,4,0,Alex Arce,0.9223265036351618,2.3591563576127403,1.0424179254567922,0.7132333174178053,0.0,0.0,19.69621238099939,12.399286902801846,0.603505114738143,0.4389128107186494,0.1645923040194935,0.054864101339831176,16.0203175912307,6.638556262119572,0.658369216077974,0.27432050669915586,0.8778256214372988,1.8653794455542598,0.6295264623955432,0.4143835616438356,0.4166666666666667,0.4418604651162791,25.808467360814593,2.211023283995196,1.5087627868453573,8.048972565214509,1.0808227963946742,10.537129451898906,2.9698656873975944,0.12590529247910864,0.24972877642475513,0.4251845887323044,0.4183736878829676,0.8953842840641437,0.27332622508738763,0.7623136836252689,0.19577111000854622,0.08952022862430298,Paraguay,ST,0.5,16,ST:8 | RW:8,grid_centered_v2,True,ST,0.6598204966358007,0.11998017020559874
361966,43,26,2362.0,71.0,37.0,10.0,4.0,0.0,537.0,364.0,27.0,24.0,4.0,6.0,473.0,187.0,64.0,28.0,56.0,45.0,2,0,Kevin Rodriguez,0.935393734123624,2.530552904762895,1.3187388376933395,0.356415902079281,0.1425663608317124,0.0,19.139533941657387,12.973538835685828,0.9623229356140586,0.8553981649902743,0.1425663608317124,0.21384954124756858,16.85847216834999,6.664977368882554,2.2810617733073983,0.9979645258219868,1.9959290516439736,1.6038715593567645,0.6778398510242085,0.3953488372093023,0.4375,0.5211267605633803,27.483432420579156,5.225057124482259,3.1899223236095646,5.7398151105316835,2.124238776392515,10.517014828063482,3.1897692887199103,0.1355679702048417,0.2752737383392176,0.6145182489686418,0.5524934776089183,0.7876042509127043,0.3434843597880102,0.7609300118481868,0.252572554726246,0.14110274022322333,Ecuador,ST,0.5185185185185185,27,ST:14 | RW:11 | LW:2,grid_centered_v2,True,ST,0.6589148373852451,0.0960260337265887
96615,35,26,2349.0,64.0,31.0,11.0,6.0,0.0,777.0,652.0,41.0,16.0,4.0,7.0,254.0,109.0,97.0,51.0,20.0,25.0,0,0,Ismael Díaz,0.9101064282673479,2.2316785980502014,1.0809693209305664,0.38356975903987844,0.2092198685672064,0.0,27.09397297945323,22.73522571763643,1.4296691018759105,0.5579196495125504,0.1394799123781376,0.2440898466617408,8.856974436011736,3.8008276123042495,3.3823878751698366,1.7783688828212543,0.697399561890688,0.87174945236336,0.8391248391248392,0.42913385826771655,0.5257731958762887,0.484375,36.02974702262675,7.368026371375119,4.724882031809411,5.550665121621821,1.6458629660620236,6.608560232029099,3.985242276632275,0.16782496782496784,0.42693841068726796,0.7334696964081701,0.6690687283696937,0.7759173826506603,0.31021734844794435,0.41992043408731794,0.525367133629895,0.4769030272995535,Panama,ST,0.5483870967741935,31,ST:17 | LW:10 | RW:4,grid_centered_v2,True,ST,0.6588453361835368,0.09629138409712988
44340,36,30,2597.0,51.0,27.0,10.0,8.0,0.0,1108.0,929.0,52.0,30.0,1.0,7.0,269.0,125.0,103.0,44.0,44.0,25.0,1,0,Salem Al-Dawsari,0.915421640354255,1.617938132162507,0.8565554817330919,0.31724277101225623,0.253794216809805,0.0,35.150499028157995,29.471853427038607,1.6496624092637326,0.9517283130367689,0.03172427710122563,0.22206993970857938,8.533830540229694,3.965534637653203,3.2676005414262397,1.3958681924539276,1.3958681924539276,0.7931069275306406,0.8384476534296029,0.4646840148698885,0.42718446601941745,0.5294117647058824,40.07824071693864,7.156996914036501,5.520024215613259,4.7959433719361435,2.1921475476946912,6.94580053732415,3.825923877584066,0.1676895306859206,0.5061932948223767,0.7228284752631067,0.7230171862863892,0.7248520536574568,0.3483438284558883,0.45132412255893367,0.46603315548685903,0.4751083402487042,Saudi Arabia,AM,0.696969696969697,33,AM:23 | CM:10,grid_centered_v2,False,AM,0.6587173514982718,0.09157838130797064
329409,41,14,1704.0,35.0,25.0,7.0,4.0,0.0,768.0,668.0,31.0,29.0,0.0,7.0,190.0,83.0,69.0,29.0,21.0,14.0,0,0,Esmir Bajraktarević,0.9197711267605635,1.7002811322158302,1.2144865230113073,0.3400562264431661,0.19431784368180918,0.0,37.309025986907365,32.45107989486213,1.505963288534021,1.4088043666931167,0.0,0.3400562264431661,9.230097574885937,4.0320952563975405,3.3519828035112083,1.4088043666931167,1.0201686793294982,0.6801124528863322,0.8697916666666666,0.4368421052631579,0.42028985507246375,0.7142857142857143,41.54577993784302,6.742829175758779,4.833656361585003,5.849302372332588,3.2159603129339422,6.95545967474603,3.9211204183381243,0.17395833333333333,0.5350561798724063,0.7012002664918132,0.676761463175329,0.7941627410234267,0.4249414613596807,0.45223055601883516,0.5014785537080944,0.5580844970747535,Bosnia & Herzegovina,RW,0.8571428571428571,14,RW:12 | ST:2,grid_centered_v2,False,W,0.6581936810794988,0.11305613712154272
77037,33,29,2533.0,50.0,29.0,17.0,2.0,0.0,715.0,493.0,27.0,20.0,2.0,9.0,407.0,201.0,66.0,27.0,38.0,41.0,9,0,Jovo Lukić,0.8543821555467825,1.5178522305410664,0.8803542937138186,0.5160697583839626,0.06071408922164266,0.0,21.70528689673725,14.966022993134915,0.8196402044921759,0.6071408922164265,0.06071408922164266,0.27321340149739193,12.355317156604281,6.101765966775087,2.0035649443142076,0.8196402044921759,1.1535676952112104,1.2446388290436743,0.6895104895104895,0.49385749385749383,0.4090909090909091,0.58,28.644421750278354,4.101236726921962,2.3830280019494747,6.521054078271047,1.7060659071281585,10.024044835057602,3.247622240869853,0.13790209790209793,0.29390120777540485,0.5448874892408977,0.48787057119931754,0.8311110536026083,0.3143063786947277,0.7253192299433427,0.2692073969001283,0.15681011524894756,Bosnia & Herzegovina,ST,0.6551724137931034,29,ST:19 | RW:9 | LW:1,grid_centered_v2,False,ST,0.6578663277937931,0.09272809607991316
1640,32,29,2316.0,50.0,26.0,12.0,7.0,0.0,2035.0,1838.0,57.0,48.0,7.0,22.0,186.0,96.0,19.0,7.0,19.0,37.0,7,0,Hakan Çalhanoğlu,1.0,1.9430051813471503,1.0103626943005182,0.46632124352331605,0.272020725388601,0.0,79.08031088082902,71.42487046632124,2.215025906735751,1.8652849740932642,0.272020725388601,0.854922279792746,7.227979274611399,3.7305699481865284,0.7383419689119171,0.272020725388601,0.7383419689119171,1.4378238341968912,0.9031941031941032,0.5161290322580645,0.3684210526315789,0.52,62.59604428969714,5.036269430051814,7.033678756476683,6.1850777202072535,5.366580310880829,6.771185024235333,3.9157629620836776,0.18063882063882064,0.8581209516732851,0.6030640015852766,0.8093600252754248,0.8133347544810972,0.5933104065732029,0.4349992692712715,0.4994808184923487,0.6429758705098592,Türkiye,CM,0.896551724137931,29,CM:26 | DM:2 | AM:1,grid_centered_v2,False,CM,0.6577215699676474,0.0969749713983985
279482,35,26,2452.0,44.0,23.0,7.0,9.0,0.0,753.0,535.0,51.0,55.0,0.0,11.0,407.0,174.0,164.0,67.0,31.0,30.0,1,0,Brian Cipenga,0.8597389885807504,1.3884854791108368,0.7257992277170283,0.22089541713126945,0.2840083934544893,0.0,23.762035585692274,16.882721166461312,1.6093808962421063,1.7356068488885457,0.0,0.3471213697777092,12.84349068177524,5.490828940120127,5.175264058504028,2.1142847068278647,0.9782511330099076,0.9466946448482977,0.7104913678618858,0.4275184275184275,0.40853658536585363,0.5227272727272727,31.673962002592884,8.671722946810409,5.585498404604957,3.8287368013085405,3.8183350675548007,8.96971579872346,3.3173574405946438,0.14209827357237717,0.34576574792099607,0.7932182633646097,0.727210634456335,0.6498364837234716,0.4720281895509686,0.6391149108219002,0.2901545608507271,0.18858548050590732,Congo DR,LW,0.34615384615384615,26,LW:9 | RW:9 | ST:8,grid_centered_v2,True,W,0.6575711965375874,0.09424725386629408
162714,42,34,2755.0,23.0,10.0,2.0,0.0,0.0,1398.0,1244.0,11.0,77.0,24.0,43.0,289.0,193.0,20.0,12.0,45.0,30.0,4,0,Amadou Onana,0.9772631578947368,0.7342775814308913,0.319251122361257,0.0638502244722514,0.0,0.0,44.63130690610373,39.714839621740374,0.35117623459738273,2.4582336421816793,0.7662026936670169,1.3727798261534052,9.226357436240328,6.1615466615722605,0.638502244722514,0.38310134683350844,1.4366300506256569,0.9577533670837711,0.8898426323319027,0.6678200692041523,0.6,0.43478260869565216,43.03250638523902,2.3081856146718884,0.8779405864934569,1.8273185844750754,8.013203171267552,10.62962553381362,4.384956971476619,0.17796852646638056,0.5640581166340989,0.4312453395535579,0.37001464462867245,0.4733687263256523,0.7711345920803849,0.7686052562116115,0.6676895142412121,0.6097924678906559,Belgium,DM,0.9117647058823529,34,DM:31 | CM:3,grid_centered_v2,False,DM,0.6574344668913804,0.08891358801837473
284072,26,18,1446.0,52.0,30.0,15.0,1.0,0.0,227.0,176.0,13.0,7.0,1.0,3.0,142.0,60.0,18.0,6.0,17.0,16.0,4,0,Ahmadou Bamba Dieng,1.0,3.236514522821577,1.8672199170124482,0.9336099585062241,0.06224066390041494,0.0,14.12863070539419,10.95435684647303,0.8091286307053942,0.43568464730290457,0.06224066390041494,0.18672199170124482,8.838174273858922,3.7344398340248963,1.120331950207469,0.37344398340248963,1.058091286307054,0.995850622406639,0.775330396475771,0.4225352112676056,0.3333333333333333,0.5769230769230769,27.35940099073245,2.919087136929461,2.3651452282157677,11.236833705713373,1.2261410788381741,6.495821401437672,3.4030024223797093,0.1550660792951542,0.2733275485142685,0.46975305865982087,0.4864349615632215,0.9644855379296907,0.2825493325340185,0.4095524210409989,0.31715245889643773,0.31641613068243374,Senegal,ST,0.8888888888888888,18,ST:16 | RW:2,grid_centered_v2,False,ST,0.65723697914871,0.12272832054542429
22236,36,26,2127.0,51.0,26.0,11.0,4.0,0.0,690.0,579.0,27.0,6.0,0.0,7.0,242.0,112.0,80.0,37.0,38.0,20.0,5,0,Rafael Leão,1.0,2.1579689703808183,1.1001410437235544,0.46544428772919605,0.16925246826516221,0.0,29.19605077574048,24.49929478138223,1.1424541607898449,0.2538787023977433,0.0,0.29619181946403383,10.239774330042314,4.739069111424541,3.385049365303244,1.5655853314527504,1.6078984485190408,0.846262341325811,0.8391304347826087,0.4628099173553719,0.4625,0.5098039215686274,36.40139204022813,6.774330042313117,3.7870239774330043,6.283359606183799,1.0493653032440056,8.023126508060473,3.8868795013752147,0.16782608695652176,0.4341207437739822,0.7028789991167143,0.5993160208275311,0.8186793092391064,0.2713545823473643,0.5530171690575242,0.4887123943624141,0.4769178595393455,Portugal,LW,0.38461538461538464,26,LW:10 | ST:9 | RW:7,grid_centered_v2,True,W,0.6565688380644236,0.10119177007070444
214463,45,31,2742.0,34.0,13.0,2.0,3.0,0.0,1673.0,1428.0,28.0,118.0,5.0,46.0,446.0,261.0,62.0,42.0,52.0,57.0,9,0,İsmail Yüksek,0.9196207148067104,1.0262725701344033,0.3923983356396248,0.06036897471378844,0.09055346207068266,0.0,50.49864734808402,43.10344794564494,0.845165645993038,3.5617695081135174,0.1509224367844711,1.388486418417134,13.46228136117482,7.878151200149391,1.8714382161274412,1.267748468989557,1.5695933425584991,1.7205157793429704,0.8535564853556485,0.5852017937219731,0.6774193548387096,0.38235294117647056,45.7536347325151,5.475466006540611,2.6109581563713498,1.7970153499587234,9.354172631901518,12.785017061375067,4.303241992595798,0.17071129707112973,0.6158912987973598,0.6295158088543091,0.5061779626405134,0.47063325584011345,0.8373776204783263,0.8825823244100914,0.6401167420521978,0.5152171525491182,Türkiye,CM,0.6333333333333333,30,CM:19 | AM:7 | DM:4,grid_centered_v2,False,CM,0.6564877065814836,0.0891241113336148
16367,50,48,4396.0,11.0,4.0,2.0,1.0,0.0,3341.0,3126.0,9.0,88.0,33.0,49.0,311.0,197.0,7.0,5.0,21.0,19.0,2,0,Willian Pacho,0.9830414012738853,0.22138557490016983,0.08050384541824357,0.040251922709121785,0.020125961354560892,0.0,67.24083688558794,62.91375519435735,0.18113365219104802,1.7710845992013586,0.6641567247005093,0.9861721063734837,6.259173981268437,3.9648143868484955,0.14088172948192623,0.10062980677280446,0.4226451884457787,0.38239326573665694,0.9356480095779707,0.6334405144694534,0.7142857142857143,0.36363636363636365,54.01184414234593,0.7889376850987869,0.5635269179277049,1.1619934925312425,5.890868888479973,7.451061684996254,4.783267063766032,0.18712960191559413,0.754564983849665,0.33988130536108724,0.34678894706210933,0.41396024878185966,0.6326232086587147,0.4990294153439161,0.7844612211714138,0.7177113861653862,Ecuador,LCB,0.9,50,LCB:45 | RCB:2 | LB:2 | RB:1,grid_centered_v2,False,CB,0.656419553374564,0.0703882383259553
